Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,1200,700,5466.00,3210.00,0.46
2S-W1,35200,600,21821.00,371.00,0.20
7UP,10000,350300,6900.00,245213.00,5.32
7UP-W3,0,90000,0,19800.00,0.73
A,0,1300,0,8450.00,1.07
AAV,49204,630500,312495.60,4003420.00,2.48
ABICO,1500,500,14175.00,4775.00,0.33
ACAP,28600,4400,490240.00,75660.00,1.02
ACAP-W2,0,2000,0,22420.00,0.11
ADVANC,3329403,1647601,643746153.50,318534338.50,26.14
AEONTS,12400,100,1302000.00,10500.00,25.93
AH,35200,393986,1133675.00,12548255.50,4.16
AIRA,0,18000,0,43200.00,1.92
AIT,4100,10300,114800.00,288400.00,6.23
AJ,1100,1000,14740.00,13400.00,0.43
AJA,46300,495700,28244.00,306372.00,4.02
AJA-W1,5000,0,1150.00,0,0.12
AKP,13600,1900,31802.00,4408.00,0.29
ALLA,9100,9100,21658.00,21658.00,1.53
ALT,60000,48300,351000.00,280970.00,3.74
AMA,0,62800,0,1059260.00,5.13
AMANAH,538000,412400,832930.00,641518.00,2.92
AMARIN,7800,200,39965.00,1020.00,0.70
AMATA,5671112,4139200,117863095.70,86035840.00,17.40
AMATAV,3000,22700,24200.00,185890.00,1.23
ANAN,2435198,1430200,13971233.30,8158675.00,11.60
AOT,7218262,2691400,419852247.00,156386550.00,16.22
AP,11019001,3950750,93973538.45,33971517.50,45.73
APCS,40000,1932100,254000.00,12492255.00,17.25
APEX,219400,3669400,111394.00,1872170.00,5.11
APURE,48900,76300,127938.00,199906.00,4.94
AQ,5803200,19300800,291964.00,1155970.00,11.76
AQUA,381800,197600,274897.00,142272.00,4.01
ARROW,4415,3300,63126.00,47850.00,2.75
ASAP,76500,26521,616820.00,213856.20,0.92
ASEFA,3500,165500,23275.00,1107270.00,4.76
ASIAN,92900,239600,1226380.00,3229130.00,2.77
ASIMAR,0,9600,0,30720.00,0.52
ASK,6100,0,140410.00,0,1.17
ASP,3156366,10248400,12459365.48,40475666.00,48.06
AS-W1,300,0,228.00,0,0.00
ATP30,200,17600,354.00,31468.00,0.52
AU,500,9300,5100.00,95420.00,0.14
AUCT,13800,576800,92225.00,3810170.00,6.04
AYUD,0,1000,0,30125.00,1.33
B,100000,238300,117000.00,269551.00,4.57
B52,0,86600,0,63590.00,0.65
B52-W2,0,2600,0,78.00,6.37
BA,1007800,32900,18615370.00,607040.00,25.45
BAFS,234841,444800,11106682.75,21086350.00,64.94
BANPU,8780628,10128257,149841463.70,171685317.60,10.28
BAT-3K,1500,1000,345000.00,230000.00,83.33
BAY,268200,56100,10504625.00,2193550.00,17.17
BBL,0,354500,0,67316800.00,5.30
BCH,610769,2201400,9784410.50,35261030.00,11.97
BCP,3148487,900800,129983606.00,37141600.00,18.46
BCPG,1891007,1225342,38979542.80,25243723.60,6.12
BCT,0,500,0,23575.00,0.98
BDMS,2992252,2930600,63316502.00,62184300.00,21.44
BEAUTY,1821386,2622600,30375292.00,43720500.00,16.51
BEC,9340420,9251300,166484688.40,164823580.00,34.38
BEM,11973000,6034900,94539425.00,47682930.00,29.06
BFIT,307900,1500,12916050.00,62625.00,1.80
BGRIM,5211656,5450300,132111167.00,137900400.00,28.40
BGT,0,500,0,736.00,0.01
BH,270000,82900,58853400.00,18075000.00,19.68
BIG,321718,2081388,1245832.24,8098003.84,3.63
BJC,1143100,1103400,60605275.00,58943300.00,10.07
BJCHI,6465349,10623100,23911146.98,39508554.00,58.92
BKD,51200,105100,159720.00,328966.00,4.23
BKI,7300,0,2620700.00,0,14.72
BLA,1267366,1755400,48583257.50,67013350.00,31.86
BLAND,19332235,43251400,34998647.66,78339326.00,34.47
BM,0,1400,0,4928.00,0.31
BOL,46300,7600,104418.00,17176.00,1.42
BPP,3969616,3795972,115712189.50,110903763.00,13.24
BR,2699100,528892,21984305.00,4291773.40,13.28
BROCK,16900,200,49348.00,586.00,28.60
BRR,6200,15100,63860.00,155530.00,2.64
BSM,21400,50100,16050.00,38076.00,1.43
BTS,14700357,21225400,123649712.30,178360040.00,45.10
BTS-W3,501300,9609165,119320.00,2306598.34,11.57
BTW,20000,0,52000.00,0,1.75
B-W3,0,400,0,4.00,0.02
BWG,225200,357100,398804.00,632584.00,4.66
BWG-W4,50800,10500,15240.00,3150.00,2.30
CBG,662500,554050,64845775.00,54212925.00,14.86
CCET,80200,5400,272672.00,18302.00,1.41
CENTEL,406900,552500,17807675.00,24093850.00,32.76
CFRESH,10000,0,68355.00,0,14.97
CGD,0,25300,0,29413.00,0.48
CGH,0,4300,0,6106.00,0.75
CHARAN,0,600,0,24000.00,1.12
CHEWA,200,0,252.00,0,0.00
CHG,7693600,2619300,19274346.00,6569076.00,17.54
CHO,260000,0,475300.00,0,10.06
CHOW,1400,17700,7980.00,100790.00,6.19
CI,700,700,1099.00,1106.00,0.15
CIG,15600,0,8580.00,0,0.28
CIG-W6,100,0,6.00,0,0.02
CIMBT,11500,34700,12535.00,37476.00,0.62
CITY,0,5100,0,15708.00,1.82
CK,1014462,895900,27638801.50,24442525.00,15.99
CKP,9310500,3062191,37299088.00,12380404.54,4.30
CM,34500,18100,221230.00,116745.00,3.89
CMO,8500,62100,17282.00,125299.00,1.12
CMR,0,300,0,1188.00,0.08
CNS,20600,40400,60612.00,120000.00,3.89
CNT,30000,0,113900.00,0,9.81
