Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,700,500,3400.00,2430.00,0.29
2S-W1,2900,200,1903.00,134.00,0.07
7UP,530800,201500,285123.00,113494.00,1.04
7UP-W3,400067,2120000,48004.69,212900.00,1.62
AAV,509800,341600,3137395.00,2101890.00,2.87
ABICO,3200,0,30355.00,0,0.68
ACAP,78600,26401,911340.00,305252.00,1.51
ACAP-W2,5300,0,30595.00,0,0.44
ACC,100000,100000,50000.00,51000.00,27.63
ADB,600,22000,817.00,29920.00,0.36
ADVANC,660250,754904,122108500.00,139614640.00,17.66
AF,0,100300,0,85332.00,2.89
AGE,508900,130900,957061.00,247678.00,5.37
AH,167500,36700,5662725.00,1235200.00,16.28
AHC,1000,600,22700.00,13670.00,2.89
AIT,59700,2600,1746375.00,76050.00,8.07
AJ,41900,49200,518190.00,607250.00,5.67
AJA,64400,29400,36064.00,16464.00,1.16
AJA-W1,5000,0,1400.00,0,0.08
AKP,1800,0,3888.00,0,0.30
ALLA,0,5000,0,11800.00,0.17
ALT,522200,0,2683220.00,0,21.60
AMA,19800,13200,307380.00,202860.00,1.48
AMANAH,190600,23600,279484.00,34220.00,1.61
AMARIN,35000,26300,203000.00,152670.00,12.68
AMATA,1840100,2979980,47162750.00,76343884.00,12.46
AMATAV,112,3900,989.40,35155.00,2.19
ANAN,1597200,1814400,9649700.00,10922145.00,14.27
AOT,2755000,3706300,178172850.00,239651625.00,17.48
AP,1745800,694232,15507820.00,6170523.40,8.66
APCS,0,39000,0,237440.00,6.49
APEX,0,200,0,80.00,0.00
APURE,0,372200,0,702495.00,8.55
AQ,20700,0,1035.00,0,0.02
AQUA,8900,304600,6052.00,207128.00,3.30
ARROW,300,1100,3870.00,14190.00,0.61
ASAP,57800,7300,447725.00,56810.00,5.94
ASEFA,200,4400,1190.00,26195.00,1.24
ASIAN,96900,72100,954525.00,708060.00,4.43
ASK,0,9700,0,233380.00,2.26
ASN,18600,5100,82962.00,23132.00,0.27
ASP,73000,94100,291620.00,374518.00,9.27
AS-W1,100,0,70.00,0,0.02
ATP30,0,300,0,516.00,0.06
AU,60500,145500,810760.00,1964250.00,0.86
AUCT,8200,23000,47375.00,131655.00,1.15
