Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,64100,0,149750.00,0,1.50
2S-W1,0,100,0,1.00,0.02
7UP,100,1000,29.00,290.00,0.04
AAV,1423900,392400,6175954.00,1700078.00,6.20
ACAP,15500,42900,60140.00,167268.00,5.10
ACAP-W2,13000,0,650.00,0,0.03
ADVANC,1268961,356410,240006042.00,67673495.00,24.66
AEC,10000,0,4800.00,0,2.20
AEONTS,17600,41000,3227000.00,7522600.00,13.74
AH,68200,57600,1371770.00,1155160.00,11.71
AIRA,0,100,0,145.00,1.92
AIT,7200,700,154200.00,15050.00,0.79
AJ,0,4000,0,40800.00,1.65
AJA-W1,0,100,0,8.00,0.01
AKR,0,25000,0,20000.00,2.26
ALLA,235200,0,409463.00,0,3.97
AMA,10000,0,44000.00,0,0.44
AMANAH,141100,34800,237470.00,58947.00,6.89
AMATA,1213200,1486400,27117900.00,33300520.00,10.55
ANAN,1709030,4097100,6945228.40,16612824.00,31.47
AOT,4085415,3336025,281878863.75,230788631.25,19.81
AP,3834400,630400,31071640.00,5118400.00,17.69
APCO,0,700,0,2918.00,0.49
APCS,3100,0,15054.00,0,1.83
AQ,441400,0,8828.00,0,5.15
AQUA,130700,27800,70941.00,15232.00,0.22
ARROW,0,100700,0,965150.00,16.83
ASAP,200,3700,564.00,10420.00,0.23
ASEFA,1600,1200,8940.00,6840.00,0.10
ASIAN,19400,113000,151675.00,886410.00,3.59
ASK,12100,6800,281550.00,159100.00,2.30
ASP,7400,17300,22802.00,53284.00,2.47
ATP30,300,0,426.00,0,0.05
ATP30-W1,120000,0,59400.00,0,12.92
AU,192300,99400,1734915.00,894390.00,9.91
AUCT,37200,40812,236200.00,259180.60,1.41
AYUD-W1,5000,2000,27250.00,10900.00,0.65
B,0,40000,0,20400.00,0.97
BA,0,55000,0,654500.00,9.27
BAFS,13924,22100,516931.00,817600.00,11.62
BANPU,12595500,3775709,206761180.00,61925147.60,29.82
BAT-3K,1800,1800,421200.00,421200.00,100.00
BAY,1100,7200,41800.00,273725.00,0.41
BBL,1121400,2041800,235889800.00,429167900.00,32.89
BCH,836900,2447300,14858170.00,43387140.00,19.34
BCP,278700,406705,9342675.00,13629965.00,8.48
BCPG,1049400,623538,18601370.00,11037369.80,3.73
BDMS,5614943,4185700,144197044.75,107060075.00,17.85
BEAUTY,1767000,1980200,12381815.00,13901010.00,5.12
BEC,5521400,1827200,49781100.00,16540430.00,8.37
BEM,3599622,3063000,37337396.60,31703102.00,7.41
BFIT,1700,0,30600.00,0,0.79
BGC,12100,21100,136730.00,237590.00,1.14
BGRIM,833400,718800,27064550.00,23334900.00,5.70
BH,104100,158600,18587100.00,28236500.00,18.45
BIG,503500,201000,641851.00,256816.00,3.92
BIZ,100,0,300.00,0,0.02
BJC,537900,719700,27566675.00,36909850.00,8.85
BJCHI,0,2198,0,4549.96,0.92
BKD,50000,33000,145000.00,96360.00,18.03
BLA,379100,43400,11151325.00,1270225.00,20.56
BLAND,694500,258300,1117601.00,415132.00,3.79
BOL,0,4900,0,10682.00,0.98
BPP,377900,336500,8764480.00,7803950.00,15.17
BR,106300,21470,408192.00,83211.00,1.42
BROOK,0,100000,0,50000.00,11.71
BTS,4732600,4446294,55248460.00,51817954.40,15.35
BTS-W4,565800,304000,621534.00,335980.00,0.55
B-W4,1000,0,150.00,0,0.02
BWG,622700,877400,695745.00,985786.00,8.87
CAZ,1146200,254100,2985222.00,664024.00,15.85
CBG,924935,668658,58618591.50,42573489.00,9.45
CCET,14300,24275,27135.00,46030.00,8.71
CEN,0,256500,0,267762.00,16.00
CENTEL,896400,2487900,39063600.00,108362775.00,29.50
CGD,43100,0,47410.00,0,3.15
CHARAN,3500,0,114625.00,0,23.65
CHAYO,422400,120900,2102172.00,598488.00,1.92
CHEWA,152722,17600,170763.68,19712.00,1.17
CHG,4017606,8302600,7997532.00,16508803.00,7.23
CHO,10000,0,11300.00,0,1.13
CHOW,0,24800,0,60632.00,11.74
CIMBT,9,0,7.02,0,0.00
CI-W1,10000,84000,2800.00,26950.00,0.43
CK,319725,565500,8172793.75,14470200.00,7.81
CKP,4550700,6897100,24255545.00,36793330.00,7.57
CKP-W1,403500,71700,254157.00,45571.00,0.72
CMAN,31800,23000,84202.00,61180.00,4.17
CMC,71100,3900,122252.00,6669.00,1.04
CMO,500,9400,825.00,15604.00,0.36
COL,58500,1700,1433120.00,42160.00,13.35
COM7,2994800,2322000,56716470.00,44224590.00,14.37
COTTO,0,1100,0,2354.00,0.28
CPALL,2138525,2799500,165361931.25,216382375.00,28.69
CPF,2197800,2132500,56693750.00,54794650.00,19.27
CPN,1701709,1052600,129581684.00,80135600.00,42.55
CPT,21800,0,25506.00,0,0.29
CSC,2100,0,88200.00,0,25.61
CSP,0,7000,0,8680.00,26.92
CTW,0,700,0,5570.00,0.48
CWT,0,10000,0,30600.00,9.33
DCC,366400,115100,773482.00,242100.00,5.08
