Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,300,200,1354.00,900.00,0.41
2S-W1,500,0,204.00,0,0.04
7UP,0,200,0,108.00,0.01
AAV,588200,318500,3038640.00,1644200.00,12.56
ABM,1600,0,2272.00,0,0.04
ACAP-W2,500,0,2975.00,0,0.17
ACC,0,2000,0,1040.00,0.54
ADB,387700,214700,587823.00,337717.00,0.83
ADVANC,749800,595700,155773400.00,123664900.00,16.21
AEONTS,38330,51000,6833420.00,9196500.00,6.02
AGE,10000,71600,14100.00,100524.00,11.07
AH,1100,39900,37375.00,1370000.00,4.93
AIRA,0,2200,0,4576.00,2.42
AIT,3900,4600,114075.00,134550.00,3.37
AJ,178700,23600,2505170.00,339240.00,5.25
AJA,0,78200,0,41446.00,1.54
AKP,0,10000,0,19802.00,2.55
AKR,100,11000,102.00,11220.00,0.25
ALT,61000,21200,244580.00,84436.00,6.35
ALT-W1,0,35700,0,52479.00,0.23
ALUCON,900,0,222300.00,0,50.00
AMA,14500,7700,163430.00,86330.00,0.55
AMANAH,193200,27500,294744.00,42018.00,5.93
AMATA,2526500,2020500,51790790.00,41411000.00,11.54
AMATAV,77700,27400,600160.00,211370.00,50.09
ANAN,2084800,286200,8140910.00,1124804.00,6.31
AOT,7833988,6606200,521923340.75,440007300.00,22.48
AP,1722300,478000,13486750.00,3735735.00,8.13
APCO,20000,0,23200.00,0,0.54
APCS,9900,8500,59530.00,51330.00,2.65
AQ,300000,1096400,9000.00,43856.00,0.55
ARIP,110000,10000,70400.00,6300.00,1.49
ARROW,300,0,3690.00,0,0.31
ASAP,0,128700,0,1339170.00,3.67
ASEFA,400,20000,2300.00,114000.00,1.58
ASIA,2000,0,140000.00,0,30.30
ASIAN,52900,114100,374945.00,818080.00,5.44
ASIMAR,400,15200,1184.00,44814.00,1.96
ASK,0,11800,0,255490.00,6.59
ASP,124400,503400,467126.00,1890580.00,7.52
AS-W1,25000,0,12750.00,0,0.57
ATP30,0,8100,0,14321.00,1.52
AU,37200,64100,463680.00,793060.00,4.11
AUCT,1100,0,5596.00,0,0.08
AYUD,4200,2400,196825.00,112575.00,8.92
B,0,3700,0,3310.00,0.12
BA,96700,10600,1390700.00,152620.00,15.07
BAFS,14600,7400,523275.00,264900.00,3.88
BANPU,9530001,10772400,191406069.90,216783880.00,14.95
BAY,19500,66000,789825.00,2663625.00,15.48
BBL,948047,922100,187344850.00,181621650.00,17.08
BCH,296990,810702,5046860.00,13747623.90,6.00
BCP,3287210,2594172,119200388.75,94026088.00,30.25
BCPG,2336411,1661800,48272677.60,34225830.00,4.70
BCT,0,1300,0,70700.00,2.75
BDMS,3448905,12457800,80720416.00,292082240.00,21.54
BEAUTY,2767713,1700600,58952147.30,36213100.00,17.86
BEC,1132600,1210300,14355260.00,15300800.00,5.98
BEM,8201400,5636100,58705430.00,40210810.00,13.27
BFIT,34500,20300,1227275.00,711625.00,4.03
BGRIM,460500,58100,11770150.00,1458830.00,2.03
BGT,200000,200,262000.00,262.00,35.14
BH,261300,1315400,55014500.00,276189500.00,28.95
BIG,274900,310000,811592.00,913986.00,3.00
BJC,1321000,833000,74750700.00,47161100.00,4.22
BJCHI,4200,22936,9586.00,52794.08,2.97
BKD,0,36300,0,112530.00,7.31
BKI,0,400,0,147300.00,3.57
BLA,133210,183552,4132182.50,5749025.00,3.31
BLAND,4854100,9457500,8949680.00,17484629.00,8.85
BLAND-W4,50000,10000,2000.00,400.00,0.45
BM,15000,44700,51000.00,153580.00,1.62
BOL,0,10200,0,19901.00,5.84
BPP,756100,534735,18447380.00,13059119.20,28.34
BR,55500,169900,394380.00,1206495.00,15.04
BROCK-W1,0,200000,0,6000.00,4.10
BROOK,0,200,0,134.00,0.01
BRR,500,6200,4270.00,52735.00,2.04
BSBM,0,35000,0,42350.00,7.49
BSM,0,360100,0,249504.00,18.69
BTS,3173100,1719000,26409490.00,14313355.00,18.36
BWG,1031800,427300,1495644.00,619100.00,4.57
BWG-W4,32500,2400,4550.00,336.00,0.15
CBG,409700,400400,25941650.00,25271600.00,11.25
CCET,603600,145600,1230222.00,297784.00,16.34
CCP,5000,0,2150.00,0,0.08
CEN,70500,50200,94853.00,67768.00,6.99
CENTEL,257500,425600,12530925.00,20726825.00,16.22
CFRESH,8000,0,40000.00,0,11.59
CGD,1096100,840100,1855487.00,1423443.00,4.54
CGH,22600,0,28702.00,0,0.83
CGH-W2,60800,0,2432.00,0,2.81
CHAYO,685000,725500,2098740.00,2217920.00,1.88
CHEWA,0,23000,0,29670.00,0.21
CHG,8657200,7216400,16510472.00,13779359.00,19.14
CHO,100000,1022500,167000.00,1703518.00,20.73
CHOW,0,100,0,498.00,0.02
CI,0,206000,0,335780.00,16.99
CITY,400,0,1112.00,0,0.58
CK,515205,973200,12351119.50,23314040.00,10.43
CKP,1408100,2328600,5493522.00,9027368.00,16.85
CMAN,65019,100000,295887.78,457600.00,0.21
CNS,0,5000,0,13400.00,1.42
CNT,700,0,1834.00,0,2.78
COL,100,100,5375.00,5475.00,0.30
COM7,551900,1361200,10449910.00,25895000.00,3.10
CPALL,6617160,6558915,576524105.00,571454755.00,21.78
CPF,5880400,5243700,146665070.00,130469505.00,11.28
CPI,50000,0,121500.00,0,9.51
CPN,1678270,2394639,130938337.50,186691096.25,29.39
CPR,19500,11500,108995.00,64300.00,1.89
CPT,100100,193500,202204.00,394764.00,6.58
CRANE,0,9700,0,30494.00,4.01
CSC,400,0,18500.00,0,7.14
CSS,153100,1720300,371668.00,4191208.00,34.58
CTW,0,500000,0,4478875.00,44.52
CWT,41400,71025,170568.00,292623.50,1.37
D,1400,21300,12740.00,193830.00,4.08
DCC,65900,90800,196436.00,269272.00,11.35
DCON,698200,524500,435275.00,330435.00,6.69
DCORP,5400,6500,15120.00,18352.00,2.18
DDD,0,20300,0,1971325.00,4.03
DELTA,39100,237100,2612400.00,15983000.00,23.73
DEMCO,22500,88200,120420.00,468470.00,9.59
DIMET,100,250400,154.00,382178.00,8.47
DRT,9000,0,51060.00,0,0.43
DTAC,775500,992000,34692250.00,44228750.00,43.45
DTC,0,100,0,960.00,4.55
EA,5409406,3307200,233603387.50,142405675.00,12.89
EASTW,51900,12200,614350.00,143960.00,2.76
ECF,3828200,7872800,28940700.00,59518455.00,27.75
ECF-W2,5100,93000,19894.00,364620.00,6.94
ECF-W3,90700,176500,292550.00,572068.00,7.18
ECL,221200,730900,520880.00,1735204.00,3.31
EE,29400,58600,20299.00,40434.00,1.27
EGCO,338924,547139,78214612.00,126492195.00,24.89
EIC,390000,390000,23400.00,23897.00,16.90
EKH,0,48800,0,275720.00,1.13
EMC,0,60000,0,10200.00,0.12
EPCO,0,21200,0,84576.00,1.53
EPG,362500,595300,2443470.00,4003395.00,14.91
ERW,1021200,905500,8074305.00,7172450.00,15.71
ESSO,881000,1744800,15517630.00,30703250.00,14.44
ESTAR,0,20000,0,16000.00,0.57
ETE,50000,72900,114000.00,167128.00,5.07
FANCY,95000,0,115700.00,0,2.43
FORTH,300,0,1965.00,0,0.04
FPI,0,2100,0,7578.00,0.45
FPT,32200,120400,573160.00,2131120.00,6.53
FSMART,945306,991711,9990470.30,10544716.60,3.79
FSS,0,20000,0,54000.00,13.64
FTE,30000,86500,94200.00,271640.00,6.63
GBX,100,0,72.00,0,50.00
GC,50100,2500,267030.00,13375.00,17.83
GCAP,0,24300,0,113078.00,1.55
GEL,52900,52900,17986.00,17986.00,1.40
GFPT,405700,283200,5350230.00,3762470.00,8.45
