Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,500,400,1456.00,1168.00,0.43
2S-W1,1200,17300,72.00,1038.00,1.60
7UP,0,100,0,45.00,0.01
AAV,405700,1444400,1637930.00,5851832.00,12.84
ABICO,4000,0,18560.00,0,0.27
ACAP,104800,92700,449634.00,390012.00,1.68
ADB,0,1000,0,1020.00,0.25
ADVANC,1163607,745600,207906356.50,133969850.00,10.81
AEONTS,18500,40100,3469150.00,7510700.00,17.76
AGE,20000,0,22800.00,0,2.33
AH,81300,38200,1795100.00,833960.00,5.32
AIT,0,12200,0,242800.00,7.99
AJA,100,100500,35.00,34175.00,1.56
AKR,60000,30000,51300.00,25600.00,1.82
ALT,29000,0,101098.00,0,13.67
ALT-W1,16000,0,10880.00,0,1.33
AMA,5000,4100,25000.00,20705.00,1.47
AMANAH,16000,13500,26240.00,22140.00,1.22
AMATA,1073207,1169700,24968012.40,27215430.00,19.11
AMATAV,30100,0,174580.00,0,16.56
ANAN,1029000,1328800,3972296.00,5211076.00,7.16
AOT,5726300,1932000,373371475.00,125909625.00,24.52
AP,4727200,4604738,33404385.00,32625803.20,24.27
AQUA,76400,0,33616.00,0,0.81
ARIP,100,100,47.00,47.00,0.01
ARROW,40000,0,318000.00,0,23.78
ASAP,68900,61100,269276.00,235344.00,1.11
ASIAN,203800,38000,1574690.00,292650.00,6.48
ASIMAR,28600,28600,64636.00,65036.00,11.60
ASK,8700,0,204250.00,0,11.36
ASP,1400,202800,4900.00,706322.00,5.59
ATP30,12500,0,20625.00,0,6.85
ATP30-W1,4700,0,3337.00,0,10.73
AU,0,15000,0,100500.00,1.28
AUCT,1400,33000,9030.00,211485.00,3.98
AYUD,300,0,12300.00,0,0.28
AYUD-W1,173947,148950,875495.00,743690.00,4.01
BA,196600,51000,2361200.00,611790.00,10.47
BAFS,30600,2000,993875.00,65000.00,29.46
BANPU,6458800,3211000,112741190.00,56031940.00,38.01
BAY,14600,2100,594175.00,85050.00,5.34
BBL,771800,1929500,159741600.00,400155400.00,37.20
BCH,509000,1122944,9395620.00,20711135.20,19.47
BCP,331500,489100,10768000.00,15833300.00,27.41
BCPG,660600,731800,11702910.00,12972910.00,13.13
BCT,2000,0,98000.00,0,17.54
BDMS,4406200,86100,110741425.00,2155475.00,15.30
BEAUTY,8528600,7994100,85196085.00,79749085.00,26.33
BEC,804700,229100,4179390.00,1183810.00,15.09
BEM,4577300,1569300,39585985.00,13568055.00,28.96
BFIT,1500,1900,36240.00,46460.00,2.07
BGC,13000,11500,128050.00,114670.00,0.07
BGRIM,795800,106400,20576050.00,2756475.00,11.85
BH,225500,136300,42506150.00,25689500.00,31.88
BIG,270400,14300,386486.00,20459.00,6.75
BIZ,5000,0,13300.00,0,6.81
BJC,1843800,598600,93868075.00,30490275.00,15.46
BJCHI,4100,2800,9060.00,6148.00,6.33
BKD-W2,1000,0,280.00,0,0.21
BKI,2,0,694.00,0,0.02
BLA,90800,52900,2927700.00,1709450.00,12.23
BLAND,4542400,3163600,7676255.00,5324991.00,28.76
BPP,116600,70200,2715110.00,1634260.00,13.86
BR,1500,250100,5970.00,989660.00,13.74
BROCK,300,0,684.00,0,0.48
BROOK,11000,0,5390.00,0,0.19
BSM,0,55900,0,35217.00,4.05
BTS,8752300,995400,81930870.00,9313990.00,36.17
BWG,853100,1554700,989928.00,1807965.00,11.59
BWG-W4,100,0,5.00,0,0.00
CBG,189500,82100,8555875.00,3694425.00,14.12
CCET,319500,149700,599743.00,280114.00,53.21
CEN,51000,111000,57640.00,125430.00,0.76
CENTEL,467000,312900,18635100.00,12506325.00,35.19
CFRESH,0,9900,0,43560.00,23.54
CGD,0,54200,0,71387.00,5.20
CHAYO,5000,43000,23000.00,197900.00,0.72
CHEWA,0,153600,0,175104.00,4.07
CHG,8952700,13087601,18656758.00,27475274.14,13.18
CHO,2153100,200100,3385755.00,330152.00,3.44
CITY,9000,0,23400.00,0,45.45
CK,147500,47200,3706075.00,1176190.00,5.04
CKP,2539000,3574400,12960705.00,18197110.00,20.55
CM,0,1000,0,4060.00,1.04
