Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,20100,32000,165840.00,265950.00,0.23
7UP,0,16600,0,10790.00,0.42
AAV,44800,105200,288980.00,683540.00,0.93
ABICO,16100,22700,186760.00,265640.00,8.61
ACAP,10300,31600,254410.00,776450.00,1.42
ADVANC,408400,781200,73060250.00,139478950.00,18.72
AEC-W4,0,300,0,54.00,0.11
AGE,18700,11000,29772.00,17490.00,3.31
AH,105900,33800,1849740.00,585420.00,25.36
AIT,89200,31400,2685575.00,949500.00,17.06
AJ,78600,72800,1101000.00,1027720.00,2.38
AJA,303400,989300,498418.00,1609599.00,1.20
AJA-W1,110000,0,101100.00,0,2.52
AKR,0,50000,0,56500.00,8.31
ALT,280600,36700,2519400.00,328465.00,7.48
AMA,0,5600,0,129260.00,0.68
AMANAH,375900,491800,787278.00,1037514.00,1.49
AMATA,1025600,763000,18054690.00,13460990.00,21.60
AMATAV,0,96500,0,802695.00,8.46
AMC,359900,31000,1544776.00,133300.00,2.49
ANAN,160600,2641400,802568.00,13206804.00,10.41
AOT,3729172,2710700,147970234.50,107493825.00,15.27
AP,260000,463800,1877730.00,3345945.00,10.25
APCO,25000,9200,38500.00,14117.00,2.14
APCS,4300,71300,31960.00,534250.00,1.86
APEX,3265063,152000,2366726.62,110360.00,0.68
APURE,400300,418600,1003014.00,1039462.00,6.57
AQUA,103500,107500,79697.00,83850.00,3.59
ARROW,4100,0,70930.00,0,1.53
AS,0,1800,0,3780.00,0.19
ASAP,11094000,10981800,47692184.00,47112844.00,13.40
ASEFA,21100,600,173780.00,4920.00,0.40
ASIAN,17500,10000,92750.00,53000.00,1.79
ASIMAR,9600,0,27992.00,0,0.18
ASK,25250,15900,524685.00,330150.00,1.20
ASP,71000,378100,252740.00,1334868.00,13.05
ATP30,43200,31230,89268.00,64859.60,0.23
AU,0,800,0,7760.00,0.03
AUCT,2600,7500,20540.00,59195.00,0.12
B52,224900,71200,56225.00,17800.00,0.38
BA,320700,92400,6487890.00,1875440.00,16.10
BAFS,900,0,35100.00,0,0.23
BANPU,4455386,1672200,88256280.00,33105150.00,20.94
BAT-3K,0,15100,0,2490150.00,39.53
BAY,23500,1600,905975.00,61700.00,7.69
BBL,0,108500,0,19667400.00,2.67
BCH,959464,2600826,12515920.40,33913223.60,37.65
BCP,603400,385600,20063900.00,12823425.00,21.66
BCPG,52770,4800,660672.00,60000.00,1.23
BCT,100,900,3200.00,28575.00,5.38
BDMS,5705700,5081900,120952500.00,107492480.00,27.98
BEAUTY,2750800,5458952,29095490.00,57485926.40,29.11
BEC,309100,521900,5341400.00,9035230.00,4.35
BEM,3479200,8309100,26411120.00,62929550.00,12.02
BFIT,0,10000,0,148000.00,4.36
BGT,62300,48800,149518.00,118128.00,0.23
BH,247300,137200,45073200.00,25046650.00,28.12
BIG,191800,344200,999930.00,1797645.00,3.75
BIGC,0,500,0,104200.00,0.83
BJC,365817,1024300,17111516.00,47832200.00,16.02
BJCHI,35500,13200,168460.00,62654.00,10.15
BKD,3900,0,12688.00,0,0.24
BLA,17200,75100,886225.00,3881600.00,6.29
BLAND,4655660,15382858,8497405.00,28002933.20,32.77
BLAND-W4,0,50000,0,11500.00,2.36
BM,0,15500,0,61690.00,0.78
BPP,704501,171500,17750025.00,4287500.00,18.81
BR,16700,6600,114270.00,44520.00,0.17
BROCK-W1,100000,100000,27000.00,28000.00,3.41
BRR,2800,64500,43960.00,1007960.00,2.16
BSBM,20200,31100,29694.00,45316.00,0.75
BSM,10000,25,4100.00,7.25,0.16
BTS,2948300,2510200,24909250.00,21216545.00,19.30
BTS-W3,100400,0,56220.00,0,3.69
BWG,1520000,898800,3332110.00,1981760.00,3.22
BWG-W4,20000,63500,9200.00,29845.00,0.59
CBG,92500,639700,5733650.00,39608375.00,7.36
CCET,228000,30700,693120.00,93290.00,9.28
CCP,287300,0,180999.00,0,20.51
CEN,2000,2000,3840.00,3900.00,0.18
CENTEL,159900,93600,5689850.00,3319550.00,7.77
CEN-W4,54800,0,23564.00,0,0.13
CGD,24100,22900,24251.00,22900.00,1.02
CGH,5000,0,7400.00,0,0.06
CHG,3337500,4211500,8404564.00,10606738.00,15.78
CHO,0,14300,0,24543.00,0.41
CI,92800,0,174674.00,0,2.65
CIG,0,10600,0,7950.00,0.66
CIG-W6,0,1200,0,132.00,0.06
CIMBT,120500,92200,168750.00,131846.00,0.70
CITY,0,4400,0,13816.00,2.24
CK,816500,644400,22316125.00,17573900.00,13.69
CKP,30300,3100,97566.00,9952.00,0.22
CM,37300,1100,190230.00,5615.00,3.15
CMO,0,10400,0,18720.00,0.30
CNS,0,50000,0,120000.00,11.18
CNT,13300,0,56164.00,0,4.60
COL,0,152400,0,4457325.00,32.29
COM7,1186648,2268372,12823073.20,24375704.80,25.65
CPALL,1057365,2746980,62455685.00,162527785.00,11.90
CPF,6560011,12101600,182978110.75,336336150.00,14.59
CPI,2800,0,6458.00,0,0.71
CPN,703800,1506146,40041900.00,85819560.50,37.17
CPR,5500,34900,38975.00,250435.00,0.35
CRANE,4000,0,9600.00,0,0.51
CSL,200,0,1250.00,0,0.01
CSP,88600,0,196692.00,0,23.92
CSS,3700,0,11396.00,0,0.10
CTW,0,200,0,2160.00,0.22
CWT,75100,13700,265756.00,49146.00,4.10
DCC,900,3000,3798.00,12660.00,0.53
DCON,314900,304900,182742.00,179401.00,5.89
DCON-W1,0,2000,0,9360.00,50.00
DCORP,3000,200,21900.00,1460.00,0.08
DELTA,597100,390100,52198450.00,34136575.00,29.65
DEMCO,109700,109400,790160.00,793150.00,1.32
DIMET,4500,700,13780.00,2156.00,0.37
DRT,600,0,3690.00,0,0.53
DSGT,9400,0,46302.00,0,2.34
DTAC,169400,275500,7364950.00,12031425.00,7.79
EA,371027,206100,10200142.50,5650625.00,5.11
EARTH,129000,0,577508.00,0,1.80
EASON,10600,0,43972.00,0,0.79
EASTW,9200,11000,107640.00,128700.00,0.89
ECF,5600,0,17248.00,0,0.21
ECF-W1,0,50,0,75.00,1.16
ECL,661000,2500,1654644.00,6274.00,1.75
ECL-W2,1351800,182500,987332.00,133725.00,2.71
EE,0,14800,0,18944.00,0.14
EFORL,1746300,1658900,244482.00,234712.00,4.85
EGCO,139200,528200,29756200.00,111145700.00,26.19
EIC,1609700,5704900,813327.00,2886089.00,0.96
EIC-W2,200000,0,20000.00,0,0.12
EIC-W3,0,30000,0,7900.00,0.08
EKH,3500,0,22675.00,0,0.06
EMC,120000,162800,13400.00,19536.00,0.31
EPCO,1600,400,11000.00,2740.00,0.49
EPG,1850100,111000,24973770.00,1494010.00,32.90
ERW,600,79500,2772.00,368722.00,0.37
ESSO,869700,1324100,9647320.00,14587080.00,23.76
ETE,243600,4300,965328.00,17352.00,0.48
EVER,15000,69900,10150.00,46959.00,0.85
EVER-W3,0,400000,0,28000.00,43.68
F&D,100,0,2090.00,0,25.00
FANCY,172100,798000,432448.00,2022700.00,6.38
FN,11600,167100,90080.00,1293380.00,1.33
FNS,6400,34000,30748.00,163204.00,25.50
FORTH,20000,10500,140000.00,74035.00,4.94
FPI,2500,0,12500.00,0,0.10
FPT,14100,0,220310.00,0,3.24
FSMART,0,15100,0,275490.00,1.59
FSS,314700,14,934802.00,40.60,11.35
FVC,117800,24000,273196.00,58160.00,2.18
GBX,1800,0,1481.00,0,0.06
GCAP,2000,0,6240.00,0,1.25
GEL,9900,9900,5247.00,5247.00,0.20
GENCO,18700,0,24381.00,0,0.57
GENCO-W1,1600,0,555.00,0,0.02
GFPT,2578800,421000,47230420.00,7733560.00,23.68
GIFT,150600,43500,1152840.00,327510.00,0.50
GIFT-W1,24800,23800,110112.00,102884.00,0.17
GJS,237600,237650,78408.00,78421.00,20.28
GL,928840,1955310,20181867.20,42611548.00,3.52
GLAND,0,1500,0,3846.00,0.11
GLOBAL,216800,391400,3602720.00,6507150.00,12.26
GLOW,532600,518100,43746650.00,42614175.00,21.63
GL-W4,10500,1000,79520.00,7700.00,1.10
GOLD,3900,0,26525.00,0,0.39
GPSC,282902,0,9614168.50,0,5.40
GREEN,311200,200600,538005.00,345038.00,1.78
GREEN-W4,80200,21000,86616.00,21830.00,0.11
GSTEL,103400,103400,33088.00,34122.00,3.01
GTB,1500,10000,1920.00,12600.00,0.31
GUNKUL,350300,2509100,1886475.00,13527070.00,5.77
HANA,790100,155798,37141125.00,7318317.50,23.47
HARN,33200,3800,86264.00,9938.00,0.84
HFT,92000,0,464600.00,0,1.46
HMPRO,1534305,393800,14783002.75,3799005.00,7.15
HTECH,23300,20500,224685.00,195580.00,0.29
HYDRO,25000,50000,34750.00,70500.00,1.55
ICHI,152700,201100,1563600.00,2061330.00,7.94
