Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,14300,0,70682.00,0,1.31
2S-W1,170427,18300,125023.52,14439.00,1.25
7UP,500,0,305.00,0,0.00
7UP-W3,345000,0,55200.00,0,3.43
AAV,186900,203500,1149470.00,1253725.00,2.67
ACAP,2200,61700,31680.00,896410.00,3.42
ACC,200,0,100.00,0,0.11
ADB,40000,2000,61100.00,3080.00,0.17
ADVANC,1380610,1301261,242731945.00,229033074.00,17.12
AGE,715000,682000,1304492.00,1240067.00,10.51
AH,71200,68500,2638075.00,2542225.00,5.63
AHC,2000,0,45800.00,0,1.19
AIRA,380000,244900,889696.00,568064.00,59.72
AIT,10400,2400,301225.00,69600.00,3.00
AJ,0,66400,0,919950.00,3.67
AJA,27000,1100,15175.00,631.00,0.07
AJA-W1,4000,325000,1040.00,82500.00,5.05
AKP,8500,16800,18020.00,35908.00,2.51
AKR,25100,5000,26708.00,5350.00,0.41
ALLA,12000,3000,27490.00,6860.00,1.79
ALT,2000,176300,12000.00,1063225.00,4.58
AMA,300,75400,5130.00,1300730.00,3.62
AMANAH,361000,266500,504478.00,377726.00,3.25
AMARIN,500,2800,2625.00,14775.00,1.02
AMATA,3639800,3890925,93085725.00,99529563.75,17.44
AMATAV,5900,0,50740.00,0,3.37
ANAN,1003900,4491885,6454565.00,28934239.25,17.78
AOT,3747801,1859900,218231958.50,108398675.00,11.17
AP,526500,1394700,4690495.00,12456615.00,10.33
APCO,25100,131900,31497.00,167478.00,0.39
APCS,0,200,0,1195.00,0.11
APEX,0,195400,0,84022.00,3.07
APURE,0,127500,0,241310.00,1.75
AQ,10800,2107600,540.00,100380.00,7.17
AQUA,210200,79500,147140.00,55650.00,1.58
ARROW,100,2400,1300.00,31320.00,0.58
ASAP,189700,314600,1568300.00,2595800.00,8.11
ASEFA,0,900,0,5490.00,0.08
ASIAN,219700,514400,2498400.00,5899350.00,9.08
ASIMAR,51100,112200,153322.00,338444.00,6.44
ASK,36500,7500,854200.00,175900.00,10.11
