Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,0,10500,0,42980.00,0.96
2S-W1,2025,600,2348.75,694.00,0.02
7UP,160000,4000,68400.00,1680.00,0.07
7UP-W1,100,0,9.00,0,0.00
7UP-W3,69000,0,7590.00,0,0.12
A,200,0,1310.00,0,0.18
AAV,300,21800,1830.00,132980.00,0.47
ABICO,19800,1000,170025.00,8650.00,14.19
ACAP,11400,900,210110.00,16470.00,0.86
ACAP-W2,2000,2000,25000.00,25000.00,0.63
ACC,16900,0,8450.00,0,9.15
ADVANC,278600,212917,50396900.00,38468743.00,8.23
AEC,5000,0,2850.00,0,0.03
AEONTS,600,100,60350.00,10050.00,17.38
AGE,71700,0,103965.00,0,9.00
AH,292500,1065060,7121090.00,25950064.00,37.02
AIRA,0,2900,0,6996.00,0.08
AIT,34000,41500,943500.00,1151625.00,6.28
AJ,15200,79400,209920.00,1111220.00,7.82
AKP,0,12000,0,31200.00,0.48
AKR,10000,0,9800.00,0,0.35
ALT,50200,0,276860.00,0,3.55
AMA,7700,0,126950.00,0,0.70
AMANAH,291600,165700,326654.00,183109.00,1.85
AMATA,472200,392500,7953350.00,6616010.00,12.16
AMATAV,21100,7400,155655.00,54605.00,13.34
AMC,1100,0,3338.00,0,0.04
ANAN,2386300,1133909,12058305.00,5727515.00,45.82
AOT,9402975,10094988,482670022.50,519708601.00,17.36
AP,2477000,8795272,18621295.00,66184931.75,42.49
APCS,2000,0,14055.00,0,4.76
APEX,70000,0,28700.00,0,1.43
APURE,200000,231800,526000.00,611478.00,8.12
AQUA,294400,240500,196358.00,160885.00,6.45
ARIP,0,259800,0,200448.00,2.10
ARROW,5400,0,76700.00,0,1.09
AS,700,2000,1342.00,3820.00,0.78
ASAP,1086500,1574600,8826060.00,12774725.00,9.86
ASEFA,16900,0,119490.00,0,1.28
ASIA,0,600,0,41950.00,42.86
ASIAN,2095700,1643000,32012340.00,25094480.00,12.03
ASK,32900,3700,678140.00,76590.00,2.66
ASP,497800,75000,1830950.00,275760.00,13.12
AS-W1,400,16300,453.00,18748.00,0.28
ATP30,0,1100,0,1705.00,0.10
AU,100,20100,755.00,152760.00,0.85
AUCT,20100,69400,125250.00,430485.00,4.08
AYUD,1000,2900,30000.00,87225.00,0.39
B52-W2,200000,0,8000.00,0,27.72
BA,31800,10200,575510.00,183710.00,1.62
BAFS,59400,24300,2668550.00,1091775.00,20.65
BANPU,4665513,4101400,77502399.00,68127370.00,19.79
BAT-3K,0,2000,0,546000.00,11.36
BAY,0,200,0,7250.00,0.18
BBL,614400,392600,111156704.60,70995104.60,38.07
BCH,926600,808262,13196120.00,11508380.10,14.85
BCP,2350400,2316200,91037725.00,89721600.00,27.93
BCPG,606900,934700,9575090.00,14785570.00,8.97
BCT,36500,0,1511525.00,0,21.65
BDMS,10031500,4378149,200782550.00,87631345.10,25.06
BEAUTY,7565600,6062400,105685170.00,84807310.00,22.71
BEC,835200,1646433,13016450.00,25813491.40,18.74
BEM,2192700,3918546,16538950.00,29627455.10,10.01
BFIT,0,4400,0,73040.00,5.95
BGRIM,7605800,7633858,147032390.00,146657700.20,8.20
BGT,800,0,1231.00,0,0.05
BH,484600,152306,98406900.00,30900506.00,33.43
BIG,3007200,2144400,9770542.00,6970212.00,10.07
BIGC,0,3200,0,713600.00,5.19
BJC,160800,764400,7190500.00,34385450.00,10.55
BJCHI,48300,19900,170640.00,70368.00,4.30
BKD,47300,624000,172128.00,2253764.00,1.94
BKI,200,0,70300.00,0,0.07
BLA,117100,981600,5319400.00,44878825.00,8.52
BLAND,10264200,5813800,18062868.00,10222288.00,17.71
BOL,2900,60000,5858.00,119952.00,1.21
BPP,98100,285866,2542300.00,7397891.50,8.95
BR,166200,32800,1204135.00,237785.00,18.58
BROOK,145200,371700,111652.00,282555.00,3.47
BTS,2860500,780057,24573450.00,6694431.65,26.85
BTS-W3,160200,600,57672.00,216.00,6.32
BTW,0,20000,0,57600.00,3.04
BWG,988700,711600,1771554.00,1287276.00,2.07
CBG,1070800,165600,71867650.00,11054375.00,6.20
CCET,47900,14500,158104.00,47822.00,2.62
CENTEL,234800,206900,9355100.00,8219850.00,27.18
CFRESH,0,4600,0,30820.00,6.07
CGD,1800,21000,1836.00,21405.00,0.48
CGH,0,2000,0,2880.00,0.09
CGH-W1,100000,0,4000.00,0,0.14
CHEWA,300,0,360.00,0,0.05
CHG,2643600,3863900,6055518.00,8884172.00,9.48
CHO,9300,52300,15707.00,88294.00,2.91
CIG,3000,37300,1530.00,19023.00,2.78
CIMBT,0,100000,0,106000.00,5.17
CK,1020800,424300,27986200.00,11639550.00,19.61
CKP,132700,36600,430422.00,119110.00,0.96
CM,2300,0,14935.00,0,0.14
CMO,0,3500,0,6755.00,0.02
CMR,0,3700,0,14474.00,0.69
CNS,10500,1400,26878.00,3556.00,12.45
CNT,10000,1000,36800.00,3640.00,4.97
COL,20000,7000,1036800.00,362850.00,8.47
COM7,1302800,1088900,15809570.00,13185970.00,12.48
CPALL,305700,502200,18685850.00,30671025.00,17.07
CPF,2670700,3029700,70613025.00,79895750.00,12.06
CPN,682200,689943,45845025.00,46410277.25,7.66
CRANE,0,115900,0,401332.00,4.08
CRANE-W1,0,36400,0,43344.00,1.71
CSL,14000,0,83300.00,0,1.46
CSP,1800,0,4392.00,0,0.44
CSS,1400,5100,4284.00,15606.00,0.07
CTW,8800,0,89760.00,0,22.00
CWT,17100,84700,51670.00,258348.00,0.30
DCC,1100,58500,4358.00,232454.00,7.03
DCON,0,20000,0,11400.00,1.50
DCORP,2700,4000,11476.00,16880.00,0.01
DELTA,98900,197509,8713875.00,17398671.50,21.96
DEMCO,3400,6500,19615.00,37065.00,0.84
DIMET,0,38600,0,98816.00,0.26
DIMET-W1,13000,16600,29640.00,36668.00,0.22
DRT,0,2600,0,15600.00,1.28
DTAC,622000,583900,33443525.00,31332875.00,10.00
EA,1305700,689500,45206175.00,23816450.00,18.88
EASTW,91800,7700,1143780.00,95480.00,14.68
ECF,766800,299500,3205332.00,1251910.00,8.13
