Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
7UP,201100,1000,48214.00,250.00,3.69
AAV,343700,3259500,1384448.00,13188972.00,7.28
ABICO,10000,4500,40200.00,18240.00,22.64
ACAP,3800,3700,13908.00,13428.00,0.59
ACC,0,300,0,207.00,0.10
ADVANC,3397100,984110,662902000.00,192162450.00,24.43
AEONTS,142900,327900,29295800.00,66927500.00,31.98
AGE,0,100,0,97.00,0.00
AH,76100,67300,1426550.00,1258400.00,24.82
AIT,0,4000,0,85800.00,2.47
AKP,600,0,933.00,0,0.03
ALL,2800,60010,10920.00,234840.00,1.77
ALLA,0,12600,0,17010.00,0.74
ALT-W1,8800,251900,4224.00,136806.00,1.76
AMANAH,102900,33300,159898.00,51438.00,1.53
AMATA,4601800,1868100,103023340.00,41862150.00,8.82
AMATAV,400,0,1992.00,0,0.96
ANAN,272800,1669181,999416.00,6114935.98,17.10
AOT,11084610,11083596,716653170.00,717264772.00,20.15
AP,1841800,2068300,14270155.00,16059885.00,26.82
AQUA,0,208200,0,102018.00,2.97
ARROW,0,300,0,2415.00,0.43
ASAP,27700,600,65372.00,1416.00,5.04
ASIAN,88100,25100,625305.00,178750.00,7.36
ASK,8700,2000,206870.00,47600.00,3.55
ASP,317700,148800,818736.00,385636.00,6.51
ATP30,43100,0,56461.00,0,3.10
AU,476800,385000,4697670.00,3759360.00,8.64
AUCT,56100,56700,374130.00,376565.00,10.11
AYUD,200,0,8200.00,0,1.47
AYUD-W1,51100,22900,176762.00,77976.00,2.46
B,10000,60000,4800.00,29900.00,0.78
B52,4200,0,1176.00,0,3.61
BA,41600,22300,462580.00,246830.00,7.92
BAFS,20200,13000,700625.00,450800.00,15.38
BANPU,8197500,4038636,123294280.00,60740650.00,34.56
BAY,53200,0,1971250.00,0,12.95
BBL,2000060,2318900,396082026.00,459306450.00,39.88
BCH,1130800,2641162,18212840.00,42576469.60,23.52
BCP,1073000,1066700,31480625.00,31122450.00,25.74
BCPG,669700,250770,11761600.00,4430585.00,10.77
BCT,0,3000,0,142500.00,8.06
BDMS,19368954,5539300,503638155.00,143294875.00,24.83
BEAUTY,14472000,14443100,61582568.00,61914746.00,4.92
BEC,2602200,3649200,24951530.00,35043645.00,17.71
BEM,9412100,4567027,106549620.00,51627575.10,18.74
BGC,37000,34800,429240.00,404500.00,11.87
BGRIM,1988600,985000,66625300.00,32992200.00,19.72
BH,564502,283900,96418543.00,48542300.00,21.94
BIG,143100,1400,144831.00,1414.00,4.41
BJC,4050100,4413707,185960750.00,202897272.00,31.89
BJCHI,0,3706,0,7632.12,2.87
BLA,281000,112200,7778825.00,3097925.00,55.15
BLAND,3440300,4220600,5477026.00,6718304.00,16.00
BM,0,15000,0,31240.00,28.41
BOL,59900,50000,143260.00,119400.00,22.26
BPP,1024700,326800,19879300.00,6352140.00,11.94
BR,28700,41200,86674.00,124332.00,7.25
BROOK,500,100000,230.00,46000.00,0.72
BROOK-W5,20000,3576000,5000.00,959200.00,4.00
BTS,12453116,31038574,143419435.60,358067921.00,52.08
BTS-W4,30101600,22827600,26267051.00,19767989.00,28.65
B-W4,16000,0,1920.00,0,0.16
BWG,160900,444400,139479.00,384053.00,8.66
CAZ,75100,128300,155642.00,266864.00,23.89
CBG,1698600,1949168,114821300.00,131542690.00,21.39
CCET,80100,21892,146881.00,39861.44,5.38
CEN,40000,0,38600.00,0,2.42
CENTEL,3518109,2554367,121744458.25,88722165.75,31.03
CFRESH,0,1800,0,5724.00,20.93
CHAYO,0,28600,0,117832.00,1.02
CHEWA,63400,0,51988.00,0,0.89
CHG,2229800,8522100,4932734.00,18874834.00,11.66
CHO,70000,0,63900.00,0,3.81
CHOW,4000,8000,9040.00,18400.00,12.90
CIMBT,2000,0,1440.00,0,0.57
CI-W1,51100,0,9198.00,0,0.16
CK,4938047,452300,132942042.50,12224900.00,14.67
CKP,19932000,7987600,125626765.00,50127385.00,14.08
CKP-W1,1153600,458000,1090134.00,433300.00,0.60
CMAN,32000,34100,78080.00,83684.00,10.12
CMC,30300,400,38784.00,512.00,3.15
CMR,0,13100,0,30130.00,26.31
CNS,0,23000,0,37354.00,6.72
COL,2800,4405,62720.00,98451.90,6.54
COM7,3224300,2288100,63628200.00,45134790.00,32.33
COTTO,0,13800,0,28444.00,2.78
CPALL,22255375,11049282,1822858267.50,905303724.00,27.06
CPF,12173900,8286564,340861425.00,231896986.00,27.03
CPI,0,1340200,0,1889682.00,48.51
CPN,6688300,2436100,489620000.00,178609550.00,36.89
CPT,97400,6100,117534.00,7442.00,1.78
CRANE,7643,102,16363.50,226.64,0.18
CRANE-W1,101200,310100,125320.00,398805.00,0.95
CRD,23400,0,22932.00,0,5.17
D,0,29000,0,203000.00,9.73
DCC,1199800,532100,2310332.00,1031345.00,9.40
DCC-W1,2000000,60000,1384500.00,42000.00,16.23
DCON,20500,0,8205.00,0,0.17
DCORP,40000,1000,19600.00,490.00,1.53
DDD,45809,156000,1049535.50,3580920.00,3.96
DELTA,701800,842100,44308475.00,53146450.00,48.10
DEMCO,158000,177000,505440.00,565320.00,5.80
DOD,309900,97800,2514025.00,788380.00,6.43
DRT,23100,0,135815.00,0,7.48
DTAC,2999006,2176000,146467320.50,105918625.00,32.57
EA,7978600,4411802,434148925.00,239789908.50,31.69
EASTW,366100,300,4393060.00,3600.00,15.11
ECF,757800,971100,1788444.00,2291796.00,41.28
ECF-W3,1000,0,850.00,0,0.19
ECL,58100,9400,88424.00,14275.00,1.11
ECL-W3,0,15000,0,4050.00,0.22
EGCO,746900,298800,221509400.00,88638800.00,33.61
EKH,65900,25900,416895.00,163700.00,5.07
EPCO,232500,180400,686522.00,531650.00,12.71
EPG,282000,148000,1465585.00,768950.00,7.57
ERW,613000,527200,4013585.00,3458235.00,7.58
ESSO,9460400,1385200,89861910.00,13310135.00,26.49
ESTAR,500000,40000,245000.00,19600.00,10.45
EVER,0,391500,0,159600.00,0.70
F&D,1600,0,27090.00,0,7.48
FN,28600,2900,44123.00,4545.00,3.41
FORTH,0,40000,0,230000.00,26.11
FPT,2454,1900,43962.80,34010.00,1.61
FSMART,39535,73800,274950.25,513960.00,8.76
FVC,2200,0,1387.00,0,0.12
GBX,200,0,108.00,0,0.05
GCAP,1000,4000,2260.00,9120.00,1.64
GFPT,260900,387900,4164180.00,6185070.00,7.95
GGC,9500,139600,102440.00,1504920.00,13.73
GIFT,0,100,0,342.00,0.24
