Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,0,1000,0,7975.00,0.04
7UP,80200,0,50528.00,0,2.88
7UP-W1,2000,0,340.00,0,0.65
AAV,9100,7018500,56420.00,43514665.00,25.15
ABICO,7200,500,81890.00,5650.00,0.79
ACAP,800,98900,20575.00,2524745.00,1.82
ACC-W1,41600,0,5408.00,0,1.92
ADVANC,764900,434300,132203400.00,74860950.00,14.98
AEONTS,900,0,91350.00,0,12.86
AF,100,0,60.00,0,0.01
AGE,0,77900,0,125830.00,2.96
AH,22400,2100,353980.00,33180.00,3.72
AIT,273100,9000,7406925.00,244025.00,7.28
AJ,0,90300,0,1321120.00,3.30
AJA,897800,715800,1446458.00,1157728.00,2.79
AJA-W1,24000,0,17760.00,0,4.91
ALLA,0,3500,0,8780.00,0.02
ALT,106500,400,890775.00,3330.00,1.78
ALUCON,200,0,62600.00,0,1.47
AMA,300,11800,6750.00,264000.00,0.95
AMANAH,13400,16600,28970.00,35856.00,0.18
AMATA,668000,124500,11437600.00,2154890.00,5.68
AMATAV,3100,5200,23230.00,38995.00,0.72
AMC,14800,24000,60680.00,98932.00,0.74
ANAN,4363300,256100,21467232.00,1259162.00,22.70
AOT,3945709,2894800,158563807.75,116307850.00,10.44
AP,7458000,561000,56127322.01,4210360.00,21.99
APCO,0,12700,0,19177.00,0.76
APCS,0,8800,0,63850.00,1.01
APEX,231000,2000,138600.00,1200.00,0.36
APURE,200000,216100,468000.00,509510.00,6.31
AQUA,56600,20300,44098.00,15834.00,0.26
ARROW,0,1800,0,30690.00,0.63
AS,6000,24700,13480.00,54558.00,0.42
ASAP,11000,100000,45100.00,420000.00,0.47
ASEFA,0,31100,0,251910.00,2.07
ASIAN,19600,100,110570.00,565.00,0.76
ASK,17,1900,357.00,39320.00,0.26
ASP,0,191625,0,667096.50,6.18
ATP30,222448,56800,454856.88,117008.00,1.66
AU,700,16300,6580.00,152745.00,0.91
AUCT,6000,0,45000.00,0,0.24
B,0,10000,0,700.00,0.36
B52,100000,95400,23000.00,21942.00,1.95
B52-W2,230000,0,16100.00,0,3.15
BA,913200,520996,18163350.00,10322188.20,19.21
BAFS,3800,0,145550.00,0,0.76
BANPU,2873500,2900600,58922730.00,59449230.00,7.32
BAY,2100,2000,80325.00,76425.00,0.68
BBL,2024100,3107400,375025404.50,573310800.00,28.07
BCH,70700,1399000,912760.00,18181000.00,14.92
BCP,649200,341200,21236425.00,11202175.00,26.72
BCPG,600,144700,7330.00,1762880.00,1.77
BDMS,1752600,1384900,35475760.00,28026180.00,14.02
BEAUTY,5028500,5332536,50453850.00,53921690.80,22.39
BEC,73700,1146400,1401250.00,21862610.00,11.95
BEM,6146900,4698484,45052745.00,34478348.20,14.74
BFIT,1000,0,14400.00,0,0.69
BGT,20200,27600,45248.00,62234.00,0.75
BH,168200,63400,29454350.00,11135550.00,9.66
BIG,192800,1015600,962176.00,5069890.00,17.37
BIZ,25600,197100,121308.00,927884.00,0.96
BJC,529604,566700,23543280.00,25286475.00,8.87
BJCHI,12000,17300,56880.00,81926.00,1.44
BKD,0,3300,0,10944.00,0.13
BLA,44205,374800,2170170.00,18397325.00,13.03
BLAND,14197600,5303400,26072211.00,9709234.00,15.63
BPP,1074450,75900,26777192.50,1889590.00,29.82
BR,0,28900,0,188630.00,0.92
BROCK,0,40000,0,109800.00,0.45
BROCK-W1,215500,197000,63840.00,56830.00,0.78
BROOK,593000,104400,515020.00,90328.00,4.55
BRR,600,84600,8940.00,1264920.00,3.80
BSBM,0,38000,0,55346.00,1.31
BSM,1000,0,420.00,0,0.01
BTS,2704600,1934700,22998345.00,16494750.00,19.45
BTS-W3,0,209000,0,117040.00,9.59
BWG,869300,181000,1809530.00,380080.00,6.24
CBG,85800,19300,5594800.00,1265750.00,2.54
CCET,1400,16600,3986.00,47366.00,1.12
CENTEL,635500,17200,22432475.00,606325.00,16.16
CFRESH,1600,0,11605.00,0,0.37
CGD,0,3200,0,3168.00,0.58
CGH-W1,0,37037,0,5184.81,2.29
CGH-W2,0,9259,0,1480.85,0.45
CHG,912000,1109400,2164560.00,2631684.00,2.88
CHO,59600,78400,104236.00,137163.00,0.63
CI,24200,40000,47440.00,79223.00,0.21
CIG,48000,604000,34560.00,440840.00,6.88
CIMBT,0,41000,0,54886.00,0.89
CK,523300,97200,14658550.00,2719325.00,6.28
CKP,188900,416400,578034.00,1286052.00,2.94
CM,29400,1300,147000.00,6474.00,3.48
CMO,139200,14000,273588.00,27160.00,1.08
CMR,559000,621100,2687633.00,3087661.00,0.72
CNT,23300,14000,99258.00,59840.00,18.47
COL,4900,700,211550.00,30075.00,2.60
COM7,147700,233700,1536240.00,2435220.00,10.96
CPALL,3367905,679100,204676953.75,41249850.00,16.91
CPF,6509200,20001200,176392575.00,541802100.00,34.46
CPI,337500,331800,834000.00,842008.00,2.55
CPN,761705,972900,44089188.75,56320300.00,25.16
CPR,5200,0,35880.00,0,0.10
CRANE,0,1000,0,2520.00,0.14
CSL,1000,0,5975.00,0,0.09
CSS,2000,0,6200.00,0,0.07
CTW,0,600,0,6440.00,0.43
CWT,900,100,2992.00,332.00,0.11
D,100,142900,770.00,1100375.00,5.85
DCC,7100,20100,29448.00,83092.00,0.51
DCON,1775900,2158600,1047488.00,1260889.00,10.82
DCON-W1,0,23000,0,112760.00,13.37
DCORP,2000000,2100000,14000000.00,14660000.00,49.81
DELTA,129300,208300,11197350.00,18021850.00,21.26
DEMCO,0,396300,0,2675070.00,11.09
DIMET,10000,0,33600.00,0,0.29
DRACO,0,50000,0,249000.00,35.61
DRT,0,1600,0,9840.00,0.15
DTAC,571650,1435500,23991275.00,60045300.00,13.45
EA,116100,286300,3101875.00,7638425.00,13.16
EASON,28100,19916,110590.00,77852.72,1.58
EASTW,0,15000,0,177000.00,1.92
ECF,3700,6400,11112.00,19258.00,0.28
ECL,49000,536100,133500.00,1443452.00,1.23
ECL-W2,83200,139400,79772.00,132530.00,0.26
EE,4700,12600,5730.00,15447.00,0.46
EFORL,1998500,2654300,299775.00,397005.00,25.11
EGCO,109900,244904,23743200.00,52944358.00,21.86
EIC,700,19800,308.00,8514.00,0.26
EIC-W3,5000,0,1150.00,0,0.80
EPCO,0,58700,0,395300.00,2.61
EPCO-W2,0,156,0,100.28,0.06
EPG,15400,126900,200670.00,1662710.00,3.13
ERW,222100,618200,1081862.00,2995954.00,6.12
ESSO,163900,770114,1899610.00,8901721.00,9.19
ETE,5180300,3698600,21852782.00,15464462.00,4.50
EVER,50000,154200,33500.00,103661.00,2.40
F&D,15000,100,310500.00,2070.00,43.64
FANCY,91400,122800,255032.00,337668.00,0.75
FC,41400,500,23598.00,285.00,0.09
FN,118800,54900,924935.00,427500.00,1.95
FORTH,600,1400,4185.00,9800.00,0.47
FPI,23000,25800,116660.00,129290.00,0.25
FPT,12700,13800,187640.00,203130.00,1.32
FSMART,1000,100,18200.00,1810.00,0.25
FSS,51800,1000,147112.00,2840.00,4.72
FVC,0,38000,0,90440.00,2.31
GBX,2100,300,1692.00,243.00,0.17
GCAP,41800,7800,137790.00,25448.00,0.11
GEL,382300,324900,191150.00,163058.00,8.45
GENCO,0,44400,0,56221.00,1.65
GENCO-W1,83800,0,17062.00,0,1.30
GFPT,9233500,2003300,172820000.00,37111160.00,32.91
GIFT,17000,83100,110150.00,569210.00,1.32
GIFT-W1,200,0,812.00,0,0.01
GJS,652700,880200,208863.00,281688.00,14.60
GL,1440605,800800,32784994.00,18443370.00,3.73
GLAND,6200,8500,15748.00,21590.00,1.86
GLOBAL,286300,22900,4699170.00,375560.00,4.06
GLOW,1192600,124400,100262650.00,10449475.00,21.64
GL-W4,173200,9200,1575925.00,85735.00,7.93
GOLD,3100,10500,22010.00,74550.00,1.63
GPSC,225500,260000,7632283.60,8811983.60,22.56
GRAMMY,300,0,3100.00,0,0.10
GRAND,2,0,1.81,0,0.00
GREEN,34700,397800,55842.00,681275.00,0.72
GREEN-W4,18500,6000,19255.00,6300.00,0.03
GSTEL,0,2050000,0,635500.00,17.01
GUNKUL,388400,179900,2046080.00,945965.00,6.53
HANA,677600,159000,31260225.00,7300425.00,18.29
HARN,0,3000,0,7784.00,0.18
HFT,0,5300,0,25690.00,0.27
HMPRO,634000,1194900,6011365.00,11328950.00,10.53
HTC,0,2000,0,31200.00,2.89
HTECH,80400,97700,747175.00,904555.00,7.65
ICHI,300000,236600,3000000.00,2365410.00,8.45
IFS,296000,115100,986156.00,381284.00,0.62
IHL,12800,70000,92800.00,491750.00,0.58
IHL-W1,24000,18000,108480.00,81780.00,0.13
ILINK,24200,0,368170.00,0,0.79
INET,0,80900,0,327636.00,2.54
INOX,153100,143000,360192.00,336794.00,3.11
INTUCH,1358900,538400,72724800.00,28820050.00,18.62
IRCP,77100,16700,244830.00,52136.00,0.36
IRPC,7289500,6367200,38159415.00,33350815.00,7.24
IT,7500,500,28964.00,1920.00,0.11
ITD,1157900,1635500,5305754.00,7499554.00,5.40
ITD-W1,2000,200,932.00,94.00,0.03
IVL,2291600,484400,81528375.00,17240550.00,7.40
IVL-W1,57600,123900,121008.00,258634.00,0.93
J,50,16400,123.00,39904.00,1.64
JAS,565100,639500,4911385.00,5570405.00,2.10
JAS-W3,0,300,0,1448.00,0.00
JCK,0,1020900,0,2258334.00,2.05
JCKH,0,3000,0,7140.00,0.16
JCK-W4,179400,92800,72714.00,38620.00,0.38
JMART,15500,18200,212010.00,247760.00,1.62
JMT,9300,54700,222760.00,1313580.00,6.28
JSP,0,12400,0,14012.00,0.24
JTS,260200,223100,576350.00,493920.00,6.15
JWD,600,10800,5405.00,97150.00,0.40
K,1123800,174200,7617490.00,1190190.00,8.56
KAMART,139000,5200,1576700.00,58840.00,6.06
KASET,53500,20500,173290.00,65380.00,0.32
KBANK,1440840,766800,272667290.00,145312650.00,12.48
KBS,0,600,0,4770.00,0.35
KCAR,55200,40300,979410.00,708280.00,0.69
KCE,423000,500484,42884025.00,50831895.50,13.20
KCM,5200,11000,5356.00,11770.00,0.21
KGI,1279900,45000,4886708.00,171520.00,8.46
KIAT,205400,205200,132195.00,133380.00,13.55
KKC,0,5000,0,13000.00,0.46
KKP,167600,838675,11610500.00,58210712.50,9.81
KOOL,286900,31400,1598435.00,177660.00,0.85
KSL,664800,785933,3783450.00,4429143.20,17.44
KTB,14312800,11789600,287092460.00,236055460.00,4.81
KTC,5200,20900,710600.00,2856250.00,3.40
KTIS,0,232,0,1597.65,0.48
KWG,4338400,4432300,24685555.00,25220355.00,6.28
KYE,0,100,0,50200.00,0.89
L&E-W3,24000,20000,67120.00,54400.00,0.61
LALIN,300,6600,1308.00,28776.00,1.23
LANNA,7200,1200,98200.00,16680.00,1.76
LH,6690200,2313600,66798990.00,23035090.00,12.46
LHFG,5634000,970200,10141876.00,1737760.00,21.53
LHK,2800,200,11446.00,820.00,0.16
LIT,0,32800,0,328170.00,2.00
LOXLEY,147800,233100,460180.00,732468.00,4.29
LOXLEY-W,80000,20100,46400.00,10878.00,0.63
LPH,0,370300,0,3350780.00,12.81
LPN,128800,102800,1535600.00,1233340.00,7.18
LST,58300,19904,310240.00,105966.80,1.10
M,7400,7000,456400.00,435750.00,2.99
MACO,8400,11490,10920.00,15105.80,0.33
MACO-W1,281600,0,22528.00,0,6.61
MAJOR,206600,15700,7208575.00,545925.00,7.93
MAKRO,0,5000,0,168750.00,6.21
MALEE,100,6600,10600.00,699450.00,2.12
MAX,124900,6525600,6245.00,325780.00,5.98
MBAX-W1,10000,0,21900.00,0,0.88
MBK,800,4000,12000.00,59650.00,1.08
MBKET,300,0,6630.00,0,0.41
MC,150600,611060,3072580.00,12584646.00,14.04
MCOT,100,0,1350.00,0,0.01
MCS,55200,200458,855600.00,3092159.00,7.93
MDX,0,1900,0,10450.00,0.26
MEGA,89300,37900,2398600.00,1021500.00,9.72
META,0,1800,0,4778.00,0.03
META-W2,20000,240000,9600.00,124800.00,1.97
MFC,0,3000,0,68700.00,2.12
MFEC,2000,25300,11330.00,144210.00,0.99
MGT,0,100000,0,238000.00,0.60
MILL,113500,7600,183708.00,12225.00,1.10
MINT,637508,871500,23794621.00,32599925.00,10.04
MINT-W5,15500,2100,50550.00,6888.00,3.28
MK,21700,20000,88102.00,81200.00,0.62
ML,6000,202200,11040.00,372048.00,3.42
MM,1748900,1613000,8982700.00,8354650.00,6.21
