Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,1500,1500,8325.00,8325.00,0.16
7UP,31300,1100000,14409.00,496000.00,13.29
AAV,4182300,2033600,25093010.00,12159725.00,8.24
ABICO,16000,200,161800.00,2050.00,1.64
ACAP,5800,100,112120.00,1970.00,0.14
ADVANC,988960,603600,177339595.00,107949450.00,12.75
AEC,0,385300,0,231433.00,11.14
AEC-W4,0,1000,0,150.00,50.00
AEONTS,21600,0,2222300.00,0,15.34
AF,250300,852300,165698.00,570538.00,2.22
AGE,50000,48000,72500.00,68820.00,2.86
AH,131800,22600,2147910.00,368160.00,31.95
AIT,4400,5100,117375.00,136425.00,3.61
AJ,2200,31800,30120.00,434080.00,3.89
AJA,4515200,18317900,5869692.00,24004198.00,12.36
AKR,45000,0,47650.00,0,2.94
ALLA,11000,0,24740.00,0,0.22
ALT,162000,7800,1130640.00,55770.00,1.43
ALUCON,200,0,60000.00,0,2.44
AMA,40000,1300,856000.00,27640.00,1.76
AMANAH,400500,251000,682964.00,419900.00,1.14
AMATA,379200,178200,5578510.00,2627860.00,5.82
AMATAV,0,6100,0,43870.00,1.27
AMC,2000,8100,7280.00,29628.00,0.77
ANAN,153200,8328300,704776.00,38428618.00,25.46
AOT,2678700,2059300,110631725.00,85150450.00,11.13
AP,649200,6394200,4877165.00,48029790.00,19.36
APCO,15400,4700,20980.00,6459.00,0.25
APCS,122300,5700,831650.00,38770.00,9.82
APEX,53000,30000,28640.00,16200.00,0.16
APURE,944900,923800,2144470.00,2102116.00,11.55
AQUA,2887000,2906300,2137214.00,2142409.00,11.26
ARROW,5000,9000,82500.00,149020.00,3.42
AS,56300,40800,140326.00,101184.00,0.89
ASAP,43500,3000,202020.00,14000.00,0.08
ASEFA,9500,11200,69755.00,82175.00,0.78
ASIAN,2649000,2076400,17045100.00,13169585.00,12.51
ASIMAR,0,5000,0,13800.00,1.20
ASK,200,27700,4140.00,574350.00,2.70
ASP,354400,473900,1247306.00,1662546.00,20.73
ATP30,1254600,535100,2257818.00,963738.00,6.44
AU,8000,0,75700.00,0,0.49
AUCT,10000,631000,71500.00,4550700.00,11.80
B,460000,15600000,27600.00,936000.00,14.16
B52,250600,167700,52136.00,33540.00,1.08
BA,213600,340900,4308510.00,6858160.00,6.96
BAFS,200,4300,7400.00,159800.00,0.63
BANPU,9802100,2311950,176131900.00,41575565.00,5.24
BAT-3K,0,100,0,15600.00,7.14
BAY,0,44200,0,1636575.00,6.36
BBL,4403700,4607807,790466800.00,824949670.50,52.92
BCH,134500,304700,1738410.00,3947370.00,6.22
BCP,379900,234200,12346750.00,7611500.00,9.92
BCPG,164000,165700,2200860.00,2216920.00,1.07
BCT,5000,17200,162500.00,554700.00,6.85
BDMS,1269100,1602600,25973450.00,32696430.00,5.90
BEAUTY,6525900,4111400,66703910.00,41747480.00,6.43
BEC,263400,490000,5008220.00,9304410.00,14.46
BEM,4405400,6015300,31635920.00,43114440.00,10.32
BFIT,5100,10000,81130.00,161000.00,1.24
BGT,273900,156800,494137.00,284732.00,4.13
BH,154500,39200,28397350.00,7179300.00,13.64
BIG,47100,248000,212826.00,1123174.00,0.50
BIGC,100,4400,22800.00,1023400.00,3.26
BJC,971900,562700,42795625.00,24831875.00,10.52
BJCHI,42400,276200,182294.00,1203450.00,6.63
BKD,0,3100,0,10134.00,0.13
BLA,118600,11500,5664225.00,548700.00,5.76
BLAND,7221500,7755000,13284695.00,14273101.00,11.80
BOL,0,500,0,905.00,0.48
BPP,1582220,596600,37530274.00,14142650.00,21.50
BR,1482200,0,9338750.00,0,24.48
BROOK,82500,836100,64703.00,665114.00,3.33
BRR,0,101400,0,1253840.00,3.06
BSBM,2500,5700,3375.00,7752.00,0.15
BTS,3839200,2060900,31935655.00,17114020.00,15.52
BTS-W3,110200,65000,58406.00,34450.00,4.87
BWG,5201500,4890500,9807099.00,9241807.00,8.81
BWG-W4,500,0,190.00,0,0.00
CBG,370300,72600,22391700.00,4391450.00,6.58
CCET,108000,45700,304300.00,128520.00,3.81
CEN,10500,0,18900.00,0,5.07
CENTEL,57800,83500,1981825.00,2859225.00,2.84
CEN-W4,30000,0,10200.00,0,2.42
CFRESH,10000,29500,67000.00,199310.00,1.88
CGD,0,235500,0,235436.00,3.09
CGH-W2,1000,0,140.00,0,0.71
CHEWA,300,0,399.00,0,0.00
CHG,2662800,2644200,6329306.00,6280660.00,13.49
CHO,179900,7000,309177.00,12150.00,3.61
CHOTI,500,0,99000.00,0,1.04
CI,0,125100,0,206817.00,2.98
CIG,12000,0,7800.00,0,0.40
CIMBT,341900,106300,414199.00,129684.00,4.92
CITY,106900,6900,331938.00,21528.00,3.61
CK,483300,382400,13021150.00,10329100.00,14.88
CKP,2560000,2775800,7676462.00,8309442.00,23.38
CM,20200,16000,104040.00,82620.00,0.87
CNT,134000,10000,536982.00,40400.00,3.15
COL,100,12500,4100.00,508925.00,7.34
COM7,201600,316500,1996585.00,3159335.00,3.28
CPALL,2694600,992700,172944975.00,63718750.00,4.75
CPF,14459600,20400700,356496410.00,504440820.00,13.82
CPI,10000,0,22000.00,0,0.51
CPN,2098000,725300,130239325.00,44928550.00,14.60
CPR,1100,400,6765.00,2460.00,0.20
CRANE,3400,0,7044.00,0,0.19
CSC,0,1100,0,68700.00,36.67
CSL,2200,500000,13090.00,2975000.00,12.25
CSS,63400,2260400,181804.00,6496544.00,14.24
CTW,0,100,0,1010.00,0.06
CWT,532800,0,1439750.00,0,8.92
DCC,176100,382600,687078.00,1489936.00,9.24
DCON,10700,107400,6634.00,65514.00,0.20
DCON-W1,0,5500,0,27500.00,3.79
DCORP,4900,200,29890.00,1280.00,0.17
DELTA,153600,258100,14813325.00,24881575.00,16.15
DEMCO,70100,200,444585.00,1265.00,3.82
DIMET,32200,66400,94116.00,190886.00,0.95
DRT,10600,123940,59920.00,700233.40,33.41
DTAC,340300,404300,13990175.00,16647550.00,17.05
DTC,0,200,0,1825.00,0.24
EA,202900,750500,5664875.00,21050325.00,3.04
EARTH,7132800,0,14122944.00,0,1.34
EARTH-W4,578000,500000,81090.00,70000.00,0.20
EASON,2200,0,8228.00,0,0.13
EASTW,100,20200,1150.00,232100.00,2.37
ECF,3000,15600,9780.00,50816.00,0.07
ECL,2500,202700,6250.00,509402.00,1.43
ECL-W2,150600,200000,159633.00,215518.00,2.18
EE,64400,39700,79119.00,48488.00,1.44
EFORL,24206400,24897300,2904770.00,3034587.00,18.42
EGCO,270900,65123,56441400.00,13599830.00,25.12
EKH,10000,0,54500.00,0,0.36
EMC,100000,0,11000.00,0,0.51
EPCO,0,13600,0,87180.00,3.90
EPG,70600,32800,926900.00,429640.00,1.94
ERW,5000,269200,23800.00,1275200.00,1.68
ESSO,4180700,3681900,41282435.00,36408890.00,18.34
ETE,20000,0,70800.00,0,0.58
EVER,71800,17500,40755.00,9940.00,0.32
FANCY,181000,73600,389346.00,158506.00,6.82
FC-W2,51000,0,3060.00,0,1.27
FN,400800,38500,2461070.00,240765.00,1.64
FORTH,0,6400,0,44205.00,4.61
FPI,0,58000,0,284200.00,0.36
FPT,36500,424400,468410.00,5434640.00,14.33
FSMART,38100,112800,678960.00,1984060.00,4.30
FSS,70000,0,195200.00,0,6.27
FVC,0,14000,0,34440.00,0.24
GBX,1200,300,900.00,225.00,0.03
GC,0,6100,0,33550.00,4.94
GCAP,385200,29000,1303174.00,95700.00,1.81
GENCO,0,600,0,702.00,0.02
GFPT,312400,760600,5542400.00,13472190.00,15.50
GGC,168300,5000,1969330.00,58500.00,0.55
GIFT,112000,5400,671340.00,32860.00,1.19
GIFT-W1,6000,0,22208.00,0,1.72
GJS,841800,842800,261248.00,261568.00,11.56
GL,883500,1463200,19650320.00,32250120.00,15.08
GLOBAL,1467800,1789700,20873160.00,25264910.00,8.61
GLOW,1018400,382700,80348450.00,30185775.00,43.86
GL-W4,5000,1000,38750.00,7800.00,4.32
GOLD,0,21200,0,149430.00,2.62
GPSC,261600,45000,9121800.00,1569775.00,9.43
GREEN,232700,3900,324533.00,5616.00,2.30
GREEN-W4,100,0,55.00,0,0.00
GSTEL,558500,550500,167550.00,165150.00,6.61
GTB,100,0,117.00,0,0.01
GUNKUL,170200,440200,756386.00,1943248.00,4.73
HANA,301800,206700,13468575.00,9214000.00,5.51
HARN,0,4100,0,10412.00,0.25
HFT,15400,7300,74528.00,35142.00,0.55
HMPRO,2490500,1017300,24160755.00,9855830.00,13.25
HPT,200,0,214.00,0,0.01
HTC,15000,0,229500.00,0,5.54
HTECH,10600,18400,90750.00,157710.00,0.50
ICHI,135400,140300,1192140.00,1238950.00,3.45
IFS,166800,41200,519486.00,129500.00,1.38
IHL-W1,500,1000,1966.00,4020.00,0.23
ILINK,3000,22400,43500.00,325620.00,0.81
INET,46000,122200,179580.00,478252.00,1.62
INOX,113100,600,220771.00,1185.00,4.76
INTUCH,5561100,3221800,303964825.00,174781250.00,25.27
IRCP,0,2200,0,6172.00,0.07
IRPC,21444500,14005000,114931850.00,75409440.00,13.39
IT,0,14200,0,53062.00,0.19
ITD,358500,230308,1524894.00,976629.92,2.03
ITD-W1,71600,300,28343.00,120.00,1.29
ITEL,1000,0,10000.00,0,0.03
IVL,4979900,640500,179488150.00,23164125.00,18.41
IVL-W1,130000,22000,177550.00,30060.00,1.85
IVL-W2,0,1538,0,3811.96,0.66
JAS,294000,1477104,2396400.00,12048697.85,4.43
JCK,1000,21400,1940.00,42309.00,0.64
JMART,10200,5600,120580.00,65930.00,0.48
JMT,16100,12300,358060.00,271380.00,1.10
JSP,250400,14800,268927.00,16058.00,1.53
JTS,0,12000,0,25134.00,0.89
JWD,93900,2100,781850.00,17535.00,1.14
K,189400,11800,1028050.00,63510.00,1.70
KAMART,58800,92600,529470.00,842990.00,2.87
KASET,5100,5000,14076.00,13800.00,0.64
KBANK,4607800,5325800,867399900.00,1001953750.00,59.09
KBS,8000,500,58950.00,3685.00,2.09
KCAR,63200,0,922720.00,0,1.99
KCE,863600,622500,93891800.00,67647300.00,26.26
KCM,2200,0,2200.00,0,0.18
KGI,11000,1387700,42020.00,5274038.00,12.81
KIAT,0,94900,0,57106.00,3.64
KKP,386000,273800,26155200.00,18555025.00,8.59
KOOL,212700,76700,912058.00,328102.00,0.79
KSL,87000,1305100,448515.00,6708315.00,15.12
KTB,9288400,15846400,171188880.00,292434690.00,22.03
KTC,48200,47700,6113050.00,6038100.00,6.19
KTIS,200,4604,1360.00,31336.80,0.50
KWG,153000,46600,541176.00,165840.00,3.47
KYE,701,100,387156.00,55400.00,1.26
L&E,24800,900,88838.00,3150.00,0.77
L&E-W3,57000,0,64960.00,0,2.16
LANNA,8000,300,98400.00,3690.00,1.02
LDC,1200,0,1715.00,0,0.04
LEE,45000,20600,131400.00,60170.00,1.96
LH,2472400,6911200,24667220.00,68884870.00,22.99
LHFG,269800,286200,466627.00,492264.00,5.26
LHK,0,28500,0,113530.00,2.39
LIT,1600,24500,16800.00,259350.00,0.60
LOXLEY,2100,120000,6510.00,372148.00,0.83
LPH,0,8900,0,78245.00,0.52
LPN,1024200,417200,11142460.00,4522640.00,3.37
LRH,0,2600,0,67475.00,26.53
LST,365700,260700,2147405.00,1525405.00,10.60
M,0,30300,0,1831200.00,2.66
MACO,0,420000,0,520760.00,9.93
MAJOR,122100,132900,4134175.00,4479100.00,5.28
MAKRO,0,4300,0,153725.00,0.60
MALEE,25500,23500,2584400.00,2378900.00,10.57
MAX,7089500,4924600,283580.00,246230.00,10.28
MAX-W3,300000,0,3000.00,0,49.83
MBK,0,23900,0,355770.00,1.36
MBKET,0,100,0,2200.00,0.11
MC,944300,351600,16606760.00,6166240.00,20.96
MCOT,100,0,1230.00,0,0.03
MCS,314500,1024600,4374040.00,14327330.00,30.13
MEGA,156600,377400,3968275.00,9559125.00,25.59
META,20000,0,42400.00,0,0.10
META-W2,14000,0,6110.00,0,1.83
MFC,2500,0,51720.00,0,2.02
MFEC,52700,30400,268770.00,155575.00,6.64
MGT,2200,200,4976.00,454.00,0.04
MILL,0,14800,0,23264.00,0.17
MILL-W3,0,50000,0,6500.00,0.73
MINT,3664900,1877300,133013325.00,68125750.00,11.66
MINT-W5,99605,173636,246754.40,430605.84,12.17
MK,40000,165400,149600.00,620398.00,5.03
ML,0,405400,0,711146.00,7.56
MM,10000,10000,49600.00,49800.00,0.81
MODERN,10400,35800,51376.00,177016.00,2.29
MONO,205200,756300,693684.00,2592472.00,6.28
MONO-W1,26000,0,33480.00,0,0.94
MOONG,89700,14500,532435.00,86500.00,3.09
MORE,45700,227200,56218.00,269273.00,0.20
MORE-W1,674600,700000,1159539.00,1235666.00,11.36
MPIC,0,700,0,1064.00,6.60
MSC,47600,0,248985.00,0,14.94
MTC,330100,491900,9628375.00,14369200.00,7.44
NCH,1413900,25000,1727702.00,30250.00,37.62
NCL,0,50000,0,102000.00,1.82
NCL-W1,50000,0,6500.00,0,2.11
NDR,0,3600,0,14832.00,0.34
NDR-W1,0,30000,0,33300.00,1.55
NETBAY,0,12000,0,169200.00,0.28
NEWS,15380100,11458300,4087625.00,3077957.00,3.55
NEX,10000,11400,58000.00,65970.00,0.92
NINE,210400,20000,328915.00,32000.00,41.50
NINE-W1,0,6500,0,3430.00,49.24
NNCL,10100,30400,12728.00,38304.00,0.96
NOK,0,14500,0,68440.00,1.00
NPPG,403000,230000,310280.00,176440.00,14.75
NUSA,0,40300,0,17182.00,0.11
NYT,0,8300,0,119160.00,1.32
OCC,100,0,1660.00,0,50.00
OCEAN,115000,44700,143100.00,55515.00,1.79
OISHI,300,0,40350.00,0,0.55
ORI,449000,156001,4390150.00,1516259.85,4.49
OTO,0,98900,0,718210.00,3.28
PACE,45000,176100,136800.00,535484.00,1.99
PAF,52200,100,107370.00,204.00,1.06
PAP,57100,34500,294400.00,181220.00,3.71
PATO,16000,200,205600.00,2560.00,3.28
PCSGH,39600,5900,227700.00,33630.00,4.16
PDG,52900,400,221594.00,1660.00,2.15
PDI,135900,15400,2582580.00,292410.00,1.32
PERM,0,50000,0,196000.00,3.66
PF,182000,106100,160660.00,94429.00,8.44
PHOL,0,93900,0,242298.00,10.24
PICO,0,800,0,2800.00,0.69
PJW,3200,2600,9268.00,7518.00,0.12
PK,55000,0,198000.00,0,7.76
