Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S-W1,195000,674000,140140.00,513020.00,2.25
7UP,0,50000,0,33000.00,0.34
AAV,1760200,1219300,9918580.00,6878755.00,28.78
ACAP,900,16000,10620.00,188180.00,0.91
ACAP-W2,0,10000,0,60000.00,3.99
ADB,373000,0,581180.00,0,1.54
ADVANC,515800,333200,99935250.00,64529600.00,23.39
AEC,0,700000,0,385000.00,25.16
AEC-W4,0,232600,0,4652.00,5.37
AEONTS,24400,401100,4362200.00,71654400.00,12.28
AGE,0,51100,0,81485.00,1.30
AH,17500,37734,590975.00,1268014.50,3.49
AIRA,0,500,0,1090.00,0.21
AIT,26800,324800,800450.00,9664950.00,15.57
AJ,2000,20500,27600.00,281890.00,2.49
AJA,41900,254600,23464.00,142575.00,3.01
AJA-W1,69800,0,17520.00,0,39.20
AKP,3000,0,6040.00,0,0.96
AKR,0,2000,0,2180.00,0.07
ALLA,35100,28800,70152.00,57312.00,8.29
ALT,3000,16900,12174.00,68570.00,1.42
ALT-W1,0,10000,0,15800.00,0.14
ALUCON,100,0,25000.00,0,3.57
AMA,900,1400,15150.00,23800.00,0.24
AMANAH,357800,1025100,740680.00,2145978.00,2.34
AMARIN,0,50600,0,257500.00,17.92
AMATA,1081055,1173500,28744607.50,31066750.00,13.36
AMATAV,18700,1000,155990.00,8500.00,1.40
AMC,5900,0,18054.00,0,1.17
ANAN,738000,1014700,3760780.00,5148150.00,26.35
AOT,3369601,3581000,232317844.00,246583600.00,15.02
AP,1059700,1141500,8993870.00,9628675.00,23.70
APCO,60000,5000,71400.00,5950.00,3.25
APCS,16000,63500,113800.00,439280.00,1.80
APURE,1600,0,3040.00,0,0.19
AQ,191900,181900,5757.00,7276.00,0.65
AQUA,1800,165300,1044.00,94221.00,4.77
AS,2000,0,3360.00,0,0.42
ASAP,441200,33200,5251870.00,396580.00,6.11
ASIAN,2277100,1732200,22147415.00,16791120.00,22.18
ASIMAR,1900,0,6232.00,0,0.41
ASK,122200,13900,2999080.00,345160.00,2.94
ASP,27500,260000,110550.00,1045200.00,10.49
AS-W1,0,20000,0,14412.00,0.21
ATP30,1717628,1627700,3311851.60,3192457.00,11.09
ATP30-W1,117200,100000,117372.00,103000.00,1.04
AU,240900,43200,3470570.00,618560.00,3.59
AUCT,0,6900,0,40785.00,0.34
AYUD,0,200,0,7050.00,0.70
B52,0,17300,0,11614.00,0.31
