Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,700,100,2516.00,360.00,0.27
2S-W1,100,0,23.00,0,0.03
7UP,101800,216100,57008.00,118863.00,3.26
AAV,2575645,866100,14662501.50,4923100.00,21.47
ABICO,1400,0,9100.00,0,6.67
ABM,0,100,0,117.00,0.01
ACAP,95900,9700,758335.00,76595.00,4.87
ACAP-W2,2000,20000,5600.00,54800.00,1.67
ADB,9000,30000,11790.00,39300.00,2.50
ADVANC,521300,489661,101068450.00,94817173.00,36.00
AEONTS,12400,5300,1989600.00,850550.00,8.70
AGE,0,20000,0,32000.00,0.39
AH,37200,3600,1384150.00,134850.00,11.25
AHC,600,0,12780.00,0,1.15
AIRA,0,8500,0,17518.00,0.45
AIT,0,1600,0,40400.00,0.67
AJ,4500,15200,50900.00,173200.00,7.43
AJA-W1,4000,0,890.00,0,0.56
AKP,500,0,901.00,0,0.04
AKR,1234200,1140800,1664321.00,1558879.00,2.91
ALLA,15000,25000,24650.00,42000.00,11.15
ALT,2000,0,7520.00,0,0.17
AMA,96700,31500,685735.00,224880.00,8.71
AMANAH,719200,40000,1537252.00,85600.00,5.03
AMATA,1360700,1213404,31293110.00,27901512.80,10.94
AMATAV,16600,9600,119720.00,69310.00,7.23
AMC,23300,0,65102.00,0,7.90
ANAN,5321110,5186300,23254851.08,22796024.00,11.23
AOT,5934800,8145335,405946752.30,556447708.55,39.03
AP,2211494,1761200,20287085.10,16125605.00,15.05
APCS,0,54600,0,328675.00,3.72
APURE,0,20000,0,31400.00,6.89
AQUA,9501,15400,5440.58,8878.00,0.07
ASAP,59000,337600,414930.00,2364415.00,11.64
ASIA,0,500,0,3350.00,0.46
ASIAN,30000,87500,167705.00,490000.00,5.37
ASIMAR,20000,20000,56400.00,56018.00,4.32
ASK,15200,2900,343520.00,65730.00,9.44
ASP,424900,41500,1621618.00,158392.00,12.02
AU,7600,67000,89600.00,788560.00,8.56
AYUD,400,0,17600.00,0,0.19
AYUD-W1,27000,0,147000.00,0,0.24
B52,439500,426800,270707.00,263848.00,9.26
B52-W1,12500,0,1000.00,0,0.14
BA,210800,33300,3185450.00,505440.00,3.52
BAFS,10500,31300,391000.00,1165200.00,6.43
BANPU,4967300,5123239,102714550.00,105796041.70,15.89
BAY,25000,4200,972050.00,163475.00,5.35
BBL,626450,1117503,122206750.00,218029686.50,23.09
BCH,843200,596400,14042390.00,9873120.00,9.25
BCP,879295,243800,30995096.25,8601350.00,30.75
BCPG,207215,288563,4032562.50,5627088.90,11.85
BCT,17100,1300,937475.00,71200.00,31.62
BDMS,5116428,2950340,139127631.00,80047875.00,20.70
BEAUTY,12889900,10490190,230358100.00,187272717.00,20.52
BEC,1077900,327300,10542800.00,3207300.00,7.64
BEM,7520163,10995131,60566797.15,88543244.10,12.72
BFIT,12000,22500,359500.00,669625.00,11.16
BGRIM,683200,58700,16423930.00,1415380.00,0.87
BH,433200,185234,83749400.00,35786229.00,31.58
BIG,257300,3300,625732.00,8052.00,7.75
BIZ,13000,0,40300.00,0,6.03
BJC,673612,1031346,39086274.00,59883333.50,2.57
BJCHI,0,19761,0,50005.62,1.79
BKD,0,300,0,996.00,0.02
BLA,12610,6500,441349.00,225900.00,7.02
BLAND,6793200,8534088,13359107.00,16805444.60,10.66
BLAND-W4,2,2,.04,.02,0.00
BM,140500,722500,532086.00,2731666.00,34.74
BPP,807300,190706,19955390.00,4700737.60,21.05
BR,11100,20089,69375.00,125167.90,4.25
BROOK,103300,0,61980.00,0,6.37
BSBM,190700,20000,226933.00,23800.00,22.94
BTS,8014900,3608433,75999300.00,34196570.20,35.59
BTS-W3,0,339600,0,40752.00,0.72
BWG,605000,385200,752749.00,480648.00,16.34
BWG-W4,300,0,33.00,0,0.01
CBG,330300,199600,17410200.00,10523050.00,13.72
CCET,20752,121,39791.40,229.08,3.85
CEN,1000,0,1370.00,0,0.46
CENTEL,633300,758500,29009450.00,35297875.00,16.77
CFRESH,0,200,0,972.00,0.11
CGD,79900,27900,116662.00,41007.00,1.15
CHAYO,97600,23500,291024.00,70030.00,5.36
CHEWA,11000,15400,11990.00,16786.00,2.74
CHG,5021300,5022600,11740060.00,11743926.00,24.31
CI,0,30012,0,49519.80,25.91
CIG-W7,500,0,15.00,0,0.76
CIMBT,1500,100,1501.04,103.00,0.01
CK,1226600,312200,32455100.00,8275725.00,14.39
CKP,766118,2047100,3015574.36,8048302.00,15.12
CM,4000,288100,16880.00,1212138.00,37.06
CMAN,237500,30300,939892.00,119382.00,2.69
CMO,400000,0,641845.00,0,29.05
CMR,3000,0,10320.00,0,9.26
CNS,200,3800,532.00,10100.00,2.41
COL,3200,5800,79180.00,143790.00,2.22
COM7,2845800,839200,49686500.00,14589720.00,9.75
CPALL,2895024,2709384,235198500.00,220268309.50,12.72
CPF,4605678,6316900,114087364.00,156222550.00,45.38
CPI,5000,0,10000.00,0,0.53
CPN,1084200,682061,84549625.00,53195637.75,26.19
CPR,3000,0,15900.00,0,0.92
CRD,40100,0,48120.00,0,6.54
CSC,400,0,18100.00,0,2.60
CSS,1900,0,4370.00,0,0.44
CWT,73900,219700,276866.00,828990.00,27.36
D,4200,0,42420.00,0,1.13
DCC,56700,478400,126276.00,1051928.00,7.05
DCC-W1,329480,5187200,231903.89,3464536.00,5.57
DCON,41800,191700,25080.00,114438.00,6.41
