Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,1800,1800,14490.00,14635.00,0.19
7UP,520200,189700,308313.00,113553.00,8.95
AAV,0,610400,0,3754065.00,10.92
ABICO,0,2200,0,23540.00,0.99
ACAP,11200,500,234040.00,10400.00,0.23
ACC,0,1000,0,590.00,0.08
ADVANC,778913,461517,136562381.50,80859692.00,16.35
AEONTS,23800,106,2469300.00,10977.00,14.16
AGE,0,600,0,942.00,0.07
AH,0,2600,0,41580.00,0.63
AIT,2300,4500,60375.00,118125.00,2.32
AJ,0,17600,0,251770.00,2.25
AJA,56000,44400,86700.00,68530.00,0.25
AJA-W1,13000,0,9750.00,0,0.96
AKR,0,1000,0,1110.00,0.17
ALT,108700,150000,852645.00,1181100.00,7.63
AMANAH,2600,164000,5546.00,354078.00,0.56
AMATA,208500,339000,3600740.00,5846010.00,12.59
AMATAV,251200,22200,1793520.00,157350.00,5.38
AMC,0,12400,0,50276.00,0.52
ANAN,126500,176600,620820.00,870106.00,2.67
AOT,2074610,3908400,84280530.00,158567525.00,10.62
AP,1496600,2205844,11965655.00,17602898.00,9.16
APCO,16800,1300,24460.00,1898.00,0.84
APCS,0,3900,0,27180.00,0.57
APEX,1150300,1150100,678677.00,680557.00,1.22
APURE,732500,720100,1671034.00,1645908.00,9.65
AQUA,49800,37000,38347.00,28654.00,1.69
ARROW,0,800,0,13520.00,0.63
ASAP,300,300,1226.00,1236.00,0.01
ASEFA,4200,6000,32860.00,46940.00,0.33
ASIAN,23600,5300,124635.00,28660.00,0.08
ASK,21300,0,445120.00,0,4.87
ASP,213300,18000,747942.00,63100.00,8.27
ATP30,95600,188800,191051.00,373824.00,5.44
AU,1500,35000,15600.00,367500.00,0.70
AUCT,12100,20600,88875.00,150350.00,0.65
AYUD,0,600,0,19500.00,0.44
B,2036000,1036000,142520.00,72520.00,12.54
B52,243000,52700,53460.00,11594.00,2.37
BA,56200,35900,1145890.00,731220.00,9.53
BAFS,11400,0,452350.00,0,7.81
BANPU,3931103,3426008,76217471.90,66505070.80,14.18
BANPU-W3,0,9600,0,138300.00,0.38
BAY,1600,2900,60400.00,109475.00,4.97
BBL,1207085,2579000,216592000.00,462596100.00,37.37
BCH,291400,304900,3836940.00,4007470.00,17.57
BCP,443784,301000,14226805.00,9647400.00,10.66
BCPG,7300,346850,97410.00,4623190.00,1.57
BCT,29900,0,986700.00,0,30.14
BDMS,853000,2150600,17260270.00,43494958.40,11.58
BEAUTY,2003200,1475500,19588165.00,14423855.00,10.15
BEC,1120900,2068900,21115370.00,38913510.00,34.17
BEM,6189500,4976566,45272185.00,36413938.50,15.80
BFIT,9200,0,152340.00,0,0.98
BGT,49800,76800,115032.00,181030.00,0.40
BH,174300,5900,30525650.00,1034150.00,8.90
BIG,781700,1369200,3783620.00,6621002.00,7.93
BIGC,2900,500,640900.00,110500.00,8.49
BJC,354668,318900,15364458.00,13767450.00,26.99
BJCHI,113200,6500,530902.00,30444.00,10.01
BLA,17700,10400,857300.00,504225.00,4.49
BLAND,13431000,12318200,25498518.00,23353712.00,9.60
BM,200,0,748.00,0,0.05
BPP,708900,103237,17506040.00,2540460.20,19.45
BR,16000,152600,101600.00,968660.00,6.52
BROCK-W1,311500,282700,84105.00,73502.00,36.02
BROOK,151900,7300,133672.00,6424.00,0.38
BRR,0,16800,0,249540.00,0.78
BSBM,20100,0,28951.00,0,2.46
BTS,3378000,3377400,28487410.00,28479810.00,15.74
BWG,443200,194300,920482.00,404144.00,2.74
CBG,97940,7800,6456044.75,514275.00,2.27
CCET,18000,8336,51120.00,23671.52,6.33
CEN,500,0,910.00,0,0.05
CENTEL,158300,138600,5554375.00,4863100.00,21.37
CFRESH,1500,0,10775.00,0,0.74
CGD,0,29700,0,29473.00,0.49
CGH-W2,14600,0,2190.00,0,3.86
CHG,551800,454900,1321218.00,1086202.00,5.47
