Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,0,3500,0,20345.00,0.39
7UP,211100,16000,105661.00,8159.00,3.91
7UP-W1,51000,0,6270.00,0,6.55
AAV,3672600,162000,23002800.00,1012500.00,14.53
ABICO,37000,200,397100.00,2120.00,3.48
ACAP,0,67800,0,1449020.00,2.47
ACC,200,0,112.00,0,0.03
ADVANC,216702,520139,38466555.00,92215510.50,13.32
AEONTS,4000,300,452950.00,34500.00,6.57
AF,143800,665800,120221.00,559168.00,0.83
AGE,2800,0,3951.00,0,1.93
AH,34100,15200,769820.00,341830.00,1.44
AIRA,57100,170300,142730.00,422380.00,44.07
AIRA-W2,200000,0,46000.00,0,12.55
AIT,3300,101000,91575.00,2802500.00,24.94
AJ,0,700,0,9640.00,0.11
AKR,20000,2400,20800.00,2496.00,11.49
ALLA,10600,80000,26500.00,206400.00,0.39
ALT,7600,12200,54720.00,87840.00,1.22
ALUCON,0,100,0,30200.00,1.79
AMA,0,1000,0,22500.00,0.09
AMANAH,300,0,614.00,0,0.00
AMATA,16500,387800,287100.00,6696140.00,3.50
AMATAV,13500,10800,97690.00,78230.00,3.29
AMC,0,42900,0,175038.00,2.23
ANAN,111400,1423700,556804.00,7091819.00,3.04
AOT,1032415,1050000,44416195.00,45119150.00,5.42
AP,4320600,1072600,33247795.00,8234315.00,25.77
APCO,0,93700,0,130722.00,4.95
APCS,400,13600,3280.00,110890.00,0.35
APEX,190300,452700,95150.00,226350.00,4.86
APURE,45600,153201,115842.00,389000.58,1.97
AQUA,229400,244400,172050.00,185744.00,9.52
ARROW,10300,11200,163770.00,178080.00,18.73
AS,37600,2500,100644.00,6776.00,0.11
ASAP,467300,678100,2561380.00,3664185.00,4.17
ASEFA,2900,410400,21025.00,2954880.00,12.24
ASIAN,996200,69400,9705695.00,692630.00,2.54
ASIMAR,10500,600,27710.00,1584.00,1.14
ASK,14400,0,306180.00,0,7.98
ATP30,83900,103900,148096.00,184415.00,5.42
AU,70030,139500,629827.00,1254230.00,3.88
AUCT,40900,98200,313935.00,763985.00,0.94
B,695200,695200,41712.00,48664.00,46.13
BA,2001000,1051500,37521400.00,19759930.00,19.04
BAFS,16100,19100,627325.00,741700.00,16.35
BANPU,1727823,1466400,30954494.00,26699351.60,5.75
BAY,7700,1400,283475.00,51650.00,3.04
BBL,46900,391023,8460800.00,70424340.00,33.97
BCH,104000,269600,1279200.00,3321100.00,15.35
BCP,719110,246200,24427715.00,8339450.00,12.78
BCPG,2338210,255800,34361557.00,3752140.00,18.68
BCT,130600,163400,4966550.00,6245450.00,19.21
BDMS,10540940,3405400,195784750.00,63161130.00,26.49
BEAUTY,1266100,1093737,13649700.00,11779431.00,13.49
BEC,2213400,109000,50049610.00,2457670.00,15.79
BEM,3327800,2318000,24173525.00,16832190.00,19.21
BFIT,0,2100,0,38070.00,0.39
BGT,258500,181200,507495.00,356477.00,4.13
BH,66531,13800,11747136.00,2432500.00,11.95
BIG,6176800,5706100,31229830.00,29095445.00,21.15
BIGC,800,0,178400.00,0,7.45
BIZ,73000,75800,336780.00,350428.00,0.45
BJC,97600,149600,4431475.00,6762000.00,0.11
BJCHI,3400,58100,14280.00,242674.00,3.20
BKD,290700,0,1026004.00,0,0.56
BLA,407000,112300,18386450.00,5103800.00,13.00
BLAND,9286600,10536700,17371491.00,19756630.00,11.50
BLAND-W4,200000,400000,37000.00,76000.00,0.77
BM,4500,0,17010.00,0,0.81
BPP,210,31473,5082.00,762812.00,1.29
BR,9900,100,66235.00,675.00,0.18
BROCK-W1,26900,0,6725.00,0,3.18
BROOK,243300,40700,194640.00,32560.00,5.04
BRR,375900,31700,5011280.00,420330.00,2.00
BSBM,24000,50000,33600.00,70000.00,12.05
BSM-W2,500,0,55.00,0,1.28
BTNC,0,500,0,10450.00,11.36
BTS,5544433,3003115,46580052.20,25234015.25,9.50
BTS-W3,421600,2433500,155987.00,906070.00,12.49
BTW,1538100,81300,6072656.00,332504.00,2.42
BWG,10000,252600,18700.00,472362.00,1.45
BWG-W4,10000,50000,3600.00,18000.00,1.20
CBG,69500,28500,4767225.00,1953775.00,1.91
CCET,903000,3800,2830486.00,12008.00,24.84
CCP,30000,0,17400.00,0,0.91
CENTEL,236800,97100,8627950.00,3535550.00,24.48
CEN-W4,200,200,60.00,60.00,0.01
CFRESH,1000,0,7250.00,0,0.11
CGD,0,5300,0,5353.00,0.41
CGH-W1,500000,0,30000.00,0,26.58
CGH-W2,5000,0,650.00,0,0.37
CHG,870000,695900,2039532.00,1628226.00,4.10
CHO,40600,10000,73898.00,18200.00,0.80
CI,7000,300,11390.00,489.00,0.73
CIMBT,245300,0,280996.00,0,2.49
CITY,7500,7000,23870.00,22820.00,1.88
CK,381300,279828,10554875.00,7777570.00,10.32
CKP,800000,964000,2480000.00,2982766.00,23.41
CM,364200,29100,2466150.00,200285.00,1.12
CNS,2500,0,6100.00,0,0.62
CNT,2100,10000,8568.00,40800.00,0.25
COL,8500,600,441200.00,31350.00,3.52
COM7,2589900,287000,29192510.00,3241850.00,6.57
COMAN,7500,6600,63505.00,56100.00,0.50
CPALL,201837,8000,12668724.50,501275.00,5.14
CPF,1346910,1093406,33528949.00,27189279.40,11.48
CPN,858228,264436,57446483.25,17672571.00,36.63
CPR,46500,115600,330085.00,816320.00,0.37
CRANE,23000,98700,47500.00,209244.00,1.94
CSC,800,0,48725.00,0,13.61
CSL,0,50000,0,300000.00,3.56
CSS,93200,0,289026.00,0,1.51
CWT,8200,209000,25084.00,640016.00,3.09
D,0,3000,0,28200.00,0.19
DCC,65700,294000,264126.00,1174572.00,1.08
DCON,555500,798100,335715.00,486841.00,6.82
DCORP,5000,1200,29500.00,7020.00,0.44
DELTA,207600,8000,18770000.00,723800.00,17.49
DEMCO,6200,147300,44280.00,1055895.00,1.16
DIMET,90200,261000,283802.00,825152.00,1.07
DIMET-W1,6400,0,18304.00,0,0.09
DSGT,0,200,0,992.00,0.07
DTAC,3332700,3946400,157536025.00,186079700.00,7.14
EA,66000,723300,1955725.00,21502575.00,10.35
EARTH,30720700,28320600,70200002.00,65012086.00,5.59
EARTH-W4,746200,461000,127814.00,74070.00,0.37
EASON,0,5000,0,18338.00,0.60
EASTW,0,200,0,2400.00,0.06
ECF,353000,704700,1429320.00,2852028.00,3.95
ECL,32000,148500,96640.00,445010.00,1.32
ECL-W2,50000,78600,63000.00,100180.00,0.76
EE,584900,67700,690687.00,80637.00,4.64
EFORL,2880900,2918100,403326.00,414312.00,5.11
EGCO,33500,22400,7106900.00,4732500.00,22.06
EIC,133700,70000,48130.00,25200.00,0.97
EIC-W2,100000,0,7000.00,0,1.99
