Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,11500,3433,63700.00,19049.85,0.48
7UP,242300,4574500,118930.00,2223083.00,43.56
AAV,3589300,189700,22322160.00,1182705.00,25.16
ABICO,12300,6400,134150.00,69850.00,0.77
ACAP,0,16700,0,346530.00,0.55
ACC,10000,48800,5400.00,26262.00,5.08
ADVANC,1938263,2130202,331914469.50,364557845.00,11.43
AEONTS,600,0,67700.00,0,5.08
AF,474500,13200,401637.00,11340.00,1.18
AGE,0,10000,0,14100.00,0.95
AH,527500,207200,12659445.00,5058595.00,4.28
AIRA,0,3196000,0,7804222.00,49.35
AIRA-W1,100000,0,54000.00,0,49.50
AIT,4200,59600,116550.00,1647575.00,10.70
AKR,40000,0,40800.00,0,1.50
ALLA,0,28000,0,68388.00,1.89
ALT,0,9900,0,69985.00,0.32
AMA,1000,2700,22500.00,61290.00,0.16
AMANAH,3000,8300,6120.00,16786.00,0.11
AMATA,296200,209700,5052970.00,3563840.00,13.63
AMATAV,45600,4900,328320.00,35120.00,15.80
AMC,66900,45000,273512.00,185400.00,0.62
ANAN,504200,1554700,2543140.00,7793354.00,14.12
AOT,2663400,2246500,119122825.00,100246850.00,6.85
AP,366200,2071070,2833155.00,15969607.00,21.83
APCS,1100,17900,8745.00,144875.00,0.76
APEX,55400,126500,27700.00,64108.00,0.30
APURE,5371300,4041500,15109492.00,11402980.00,4.06
AQUA,910000,902500,679675.00,676733.00,3.02
ARROW,0,63300,0,1000140.00,29.54
AS,23000,0,53020.00,0,0.17
ASAP,102500,96400,559675.00,524720.00,2.56
ASEFA,5000,38800,35500.00,275600.00,4.91
ASIA,1200,0,87850.00,0,10.34
ASIAN,1069900,840000,12716200.00,9891990.00,4.65
ASK,21300,41200,462210.00,887480.00,1.83
ASP,13300,162700,47880.00,585462.00,4.40
AS-W1,463925,440400,651320.75,591946.00,0.53
ATP30,151000,211600,272300.00,381709.00,4.52
AU,17000,11900,149350.00,104720.00,2.36
AUCT,50000,50000,385000.00,383400.00,4.35
B52,0,1030000,0,206000.00,18.45
B52-W1,0,339700,0,47558.00,13.03
BA,877300,63200,16053460.00,1156240.00,10.80
BAFS,700,800,27475.00,31400.00,0.94
BANPU,3887705,4358300,68118417.00,76361040.00,6.36
BAY,1600,2000,59200.00,73875.00,2.15
BBL,873300,251300,158920800.00,45676050.00,25.63
BCH,160700,1720800,2089340.00,22353680.00,10.04
BCP,1354700,978900,46168875.00,33310050.00,16.77
BCPG,497600,622300,7272230.00,9056190.00,3.61
BCT,100,5000,3825.00,191000.00,1.46
BDMS,3026000,8449700,56489460.00,157727490.00,20.14
BEAUTY,20681300,16429867,231683540.00,185273232.10,27.42
BEC,768900,180600,16483280.00,3866480.00,19.74
BEM,7688000,3760216,55665730.00,27237121.00,33.98
BFIT,0,11400,0,206250.00,2.36
BGT,150100,93400,279999.00,173724.00,6.03
BH,237200,82900,41244300.00,14484550.00,10.98
BIG,1801200,2500500,9153695.00,12642107.00,11.44
BIGC,0,4400,0,976800.00,18.40
BIZ,2200,0,9988.00,0,0.10
BJC,514700,214100,24064575.00,9975375.00,14.25
BJCHI,0,3400,0,14076.00,0.77
BKD,9700,40,33756.00,102.56,0.35
BLA,95600,57093,4366875.00,2599610.75,5.08
BLAND,22660300,19633700,43205660.00,37335417.00,14.97
BLAND-W4,0,252525,0,47979.50,0.99
BPP,633400,588088,15972725.00,14805677.80,6.43
BR,1535900,114900,10643310.00,803150.00,17.86
BROOK,1892600,112100,1511660.00,88680.00,17.51
BRR,146100,119400,1847390.00,1501020.00,7.84
BSBM,304900,0,423867.00,0,37.23
BTS,2579713,4317000,21947801.15,36750065.00,22.94
BTS-W3,5500,600,2195.00,240.00,0.05
BTW,1300,0,4862.00,0,0.02
B-W3,0,1568000,0,15680.00,36.57
BWG,896400,224400,1633956.00,408986.00,1.12
BWG-W4,50000,0,17500.00,0,1.29
CBG,18600,86600,1385700.00,6429750.00,1.15
CCET,929200,226600,2961598.00,717042.00,15.35
CEN,0,1000,0,1790.00,0.07
CENTEL,402700,31200,14402100.00,1117475.00,20.74
CEN-W4,13700,0,3562.00,0,0.10
CFRESH,1000,0,7200.00,0,0.16
CGD,0,64000,0,65761.00,1.33
CHG,1883700,321800,4549326.00,774476.00,3.75
CHO,13200,35900,24452.00,66429.00,0.70
CI,0,18900,0,30618.00,1.04
CIMBT,300,14900,336.00,16858.00,0.97
CITY,10000,0,31800.00,0,2.43
CK,1022608,873360,27873097.00,23863631.75,14.65
CKP,131900,264600,423830.00,859094.00,0.26
CM,131500,135800,892400.00,915325.00,1.55
CMR,3700,3900,15466.00,16302.00,0.69
CNS,1000,0,2500.00,0,0.44
CNT,80000,0,318400.00,0,9.36
COL,289300,1500,15814225.00,82250.00,10.66
COM7,1314400,102300,15510800.00,1208600.00,6.77
CPALL,1650800,521126,102706975.00,32372918.50,7.71
CPF,7598930,8176928,188901560.00,202996806.60,19.95
CPL,31500,0,1208375.00,0,22.93
CPN,2743665,1039309,186937627.50,71244017.00,17.11
CPR,48000,42100,338250.00,297110.00,1.12
CRANE,3000,0,6050.00,0,0.10
CSC,13100,0,783525.00,0,10.51
CSL,0,4100,0,24805.00,0.06
CSP,233400,196400,574484.00,493128.00,1.64
CSS,58900,100900,183298.00,313008.00,3.80
CWT,15300,100,45166.00,296.00,1.43
DCC,127500,5600,505520.00,22194.00,5.44
DCON,352800,282800,215208.00,174828.00,11.08
DCORP,111300,106000,699425.00,666990.00,1.79
DELTA,168311,227100,15532039.75,20933175.00,23.02
DEMCO,3000,17100,20400.00,116995.00,0.53
DIMET,0,2100,0,6498.00,0.15
DRT,1000,400,5950.00,2380.00,0.23
DTAC,1730400,3388800,81430675.00,158583650.00,18.75
DTC,25000,0,243850.00,0,4.98
EA,977300,89500,29136175.00,2644200.00,21.62
EARTH,269500,137400,590802.00,304484.00,0.17
EARTH-W4,533000,0,79950.00,0,0.55
EASON,0,200,0,712.00,0.06
EASTW,0,16400,0,200130.00,1.08
ECF,47000,943300,189400.00,3769774.00,4.10
ECF-W1,2000,0,6120.00,0,0.91
ECL,432900,153000,1370026.00,485500.00,1.51
ECL-W2,62900,27600,89205.00,37812.00,0.31
EE,0,27000,0,32130.00,0.66
EFORL,2559300,2059300,358302.00,288302.00,15.59
EGCO,113900,6700,24180500.00,1421600.00,24.90
EIC,80000,1326100,32800.00,531954.00,5.03
EKH,50000,0,275000.00,0,4.72
EPCO,0,1200,0,7920.00,0.15
EPG,234000,126700,3020960.00,1637070.00,12.55
ERW,24800,0,117710.00,0,0.33
ESSO,110100,803815,1203940.00,8710492.00,8.88
ESTAR,140000,0,98000.00,0,1.27
ETE,217700,3000,901870.00,12460.00,0.65
EVER,53900,120200,31578.00,71378.00,0.65
FANCY,37900,270000,90920.00,643680.00,2.20
FN,0,800,0,4850.00,0.01
FORTH,14300,0,105250.00,0,1.08
FPT,26500,6200,381290.00,89480.00,2.57
FSMART,5000,1200,94430.00,22680.00,0.33
FSS,0,4900,0,13818.00,1.08
FVC,350700,420100,1038332.00,1252452.00,16.35
GC,100,200,590.00,1170.00,0.33
GCAP,20500,43600,75950.00,162598.00,2.13
GEL,343300,268700,161371.00,126309.00,12.82
GENCO,0,25000,0,30250.00,2.09
GFPT,647000,150600,12276660.00,2856560.00,32.93
GGC,1454000,1560000,21764000.00,23156000.00,4.26
GIFT,150000,100,915000.00,605.00,11.56
GJS,749000,749000,254660.00,262150.00,27.13
GL,3094500,410100,61887610.00,8191170.00,13.56
GLAND,0,3600,0,8424.00,0.35
GLAND-W3,0,1000,0,1320.00,0.36
GLOBAL,1606600,498000,23981810.00,7415610.00,15.59
GLOW,380912,473900,30285738.00,37649950.00,36.13
GL-W4,50000,17100,282325.00,95155.00,3.73
GOLD,22000,198100,173905.00,1538685.00,1.38
GPSC,26600,23300,921750.00,803875.00,1.98
GREEN,0,250300,0,412995.00,4.19
GREEN-W4,19600,0,14700.00,0,0.09
GSTEL,1888600,1888600,623238.00,623797.00,15.74
GUNKUL,1036500,1158200,4404028.00,4919966.00,2.01
HANA,337700,218100,17285525.00,11147575.00,6.73
HARN,1094300,191200,3311112.00,575790.00,4.73
HFT,8500,1100,42330.00,5480.00,0.36
HMPRO,1063800,361400,10291025.00,3518110.00,14.16
HTECH,11200,18500,91280.00,157240.00,0.41
HYDRO,54300,110000,76988.00,154840.00,0.64
ICHI,53900,28500,483110.00,254790.00,18.80
IFS,0,65300,0,221718.00,0.95
IHL,310400,96483,2576335.00,803195.55,1.09
IHL-W1,20200,21700,95412.00,104516.00,0.37
ILINK,20000,14000,312000.00,218880.00,1.03
INET,78900,32800,325668.00,135088.00,1.62
INOX,0,150000,0,333000.00,2.56
INTUCH,15078102,5854908,814234858.00,316140643.75,55.09
