Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,300,300,1464.00,1468.00,0.10
2S-W1,60000,400,43100.00,284.00,1.90
7UP,137100,81300,71873.00,43095.00,0.94
7UP-W3,200000,0,14000.00,0,2.88
A,0,300,0,1950.00,0.17
AAV,1700,397000,10625.00,2467530.00,12.49
ACAP,166800,22400,2173550.00,289840.00,1.70
ADB,74100,95000,106029.00,132950.00,0.73
ADVANC,994020,1454800,181931451.00,267048500.00,9.36
AEONTS,100,0,10350.00,0,0.05
AGE,0,162800,0,282455.00,5.96
AH,50100,71798,1783275.00,2538880.00,5.60
AIRA,0,48000,0,109440.00,49.99
AIT,24800,59800,729600.00,1754525.00,5.79
AJ,110200,2100,1264310.00,24550.00,5.71
AJA,0,200,0,110.00,0.00
AJA-W1,213200,0,53350.00,0,4.60
AKP,100,0,206.00,0,0.02
ALT,645000,0,3294790.00,0,24.28
ALUCON,0,100,0,26200.00,4.16
AMA,102000,122000,1530400.00,1861800.00,4.76
AMANAH,335300,558400,484517.00,806644.00,0.81
AMARIN,30700,4900,175170.00,27590.00,1.64
AMATA,1308100,1745700,32511675.00,43179940.00,12.53
AMATAV,0,2900,0,25805.00,6.50
ANAN,1071200,3018911,6489340.00,18313806.00,13.57
AOT,1718628,1400700,107644733.75,87822575.00,9.89
AP,859654,1878841,7573902.10,16486591.70,32.00
APCO,10000,0,12000.00,0,0.16
APCS,49900,27900,290145.00,165605.00,3.62
APEX,27900,45000,11439.00,18450.00,3.03
APURE,25000,80100,47000.00,150969.00,3.84
AQ,100,3689600,5.00,184480.00,4.51
AQUA,25000,22200,17000.00,15096.00,2.00
ARROW,0,7200,0,94040.00,5.21
ASAP,5975601,76367,39551176.25,510902.20,13.31
ASEFA,3800,0,22610.00,0,0.90
ASIAN,1292500,209500,12600990.00,2035820.00,5.01
ASIMAR,0,14900,0,43034.00,1.12
ASK,2500,600,58650.00,14100.00,0.68
ASN,0,20000,0,66568.00,12.44
ASP,200500,208000,787970.00,818196.00,9.27
AS-W1,1100,0,838.00,0,0.06
ATP30,500,300000,850.00,510000.00,11.13
AU,40400,97500,488910.00,1184920.00,6.92
AUCT,2200,900,12295.00,5065.00,0.10
AYUD,7000,54400,236250.00,1841000.00,31.95
B,223100,243000,202581.00,221805.00,2.49
B52,0,21000,0,16380.00,0.79
BA,31300,45100,538050.00,772630.00,7.66
BAFS,16902,2300,788118.00,106975.00,2.59
BANPU,1785601,886303,30753107.00,15268061.60,5.98
BAT-3K,200,0,47000.00,0,24.94
BAY,0,23800,0,919675.00,5.77
BBL,0,771633,0,156927899.00,10.38
BCH,270200,92200,4279320.00,1460880.00,6.55
BCP,378100,1121475,14287225.00,42386963.50,16.77
BCPG,299100,458300,6612170.00,10201820.00,3.40
BCT,68300,300,3550625.00,15450.00,42.16
BDMS,7232200,5946016,155245720.00,127498648.80,24.64
BEAUTY,10890400,9403000,203581630.00,175948320.00,16.09
BEC,799400,3206200,10496720.00,42338390.00,12.24
BEM,22971064,18363000,174847331.35,139939225.00,38.48
BFIT,72700,16100,2574525.00,566225.00,4.09
BGRIM,0,449975,0,11569318.75,3.57
BH,471553,656700,92193456.00,128741000.00,29.23
BIG,300400,113100,964594.00,359586.00,1.57
BJC,1366350,741577,78664150.00,42711489.00,21.83
BJCHI,20500,21500,63910.00,67460.00,3.07
BKD,100000,50000,280000.00,140000.00,5.88
BKI,0,500,0,179000.00,4.81
BLA,209100,219700,8009250.00,8415625.00,15.40
BLAND,1985300,2274982,3525614.00,4048796.32,18.36
BPP,254900,798721,6586950.00,20688080.25,23.06
BR,1088900,648615,7799105.00,4675937.25,8.87
BROOK,25500,538600,18605.00,391732.00,5.23
BRR,0,4400,0,41590.00,0.27
BSBM,25000,0,34350.00,0,1.14
BSM,4000,162250,3080.00,124926.50,3.97
BTS,3119090,4835900,26112881.00,40395480.00,19.54
BTS-W3,0,5000,0,850.00,0.03
BTW,100,58400,230.00,135488.00,14.46
BWG,676800,1646500,940155.00,2288782.00,10.18
BWG-W4,600,33,87.00,4.40,0.02
CBG,303300,1463300,24787375.00,120083125.00,16.86
CCET,252900,358900,748404.00,1060672.00,19.98
CCP,5800,0,2958.00,0,0.17
CEN,900,0,1413.00,0,0.13
CENTEL,703900,266699,38456050.00,14586682.00,11.81
CFRESH,0,5500,0,35205.00,1.57
CGD,207900,358400,291751.00,497086.00,2.79
CGH,200,0,276.00,0,0.01
CHEWA,128000,85000,187830.00,121450.00,0.55
CHG,2707800,2915700,5604264.00,6063044.00,6.99
CHO,25000,191500,42050.00,321833.00,6.22
CHOW,0,500,0,2400.00,0.15
CI,0,880300,0,1242909.50,24.11
CIG,10000,0,4800.00,0,0.31
CIMBT,0,100000,0,107000.00,2.70
CI-W1,0,101250,0,52649.50,7.57
CK,524916,922200,13551495.00,23744825.00,21.62
CKP,313000,1428200,1231178.00,5620372.00,14.69
CM,25600,57200,139545.00,311740.00,9.88
CNS,2000,0,5600.00,0,0.60
CNT,53100,1000,180540.00,3400.00,31.90
COL,500,20300,35675.00,1446850.00,11.44
COM7,2531300,1437100,37861180.00,21458580.00,16.13
