Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,1300,500,4820.00,1850.00,0.60
2S-W1,700,0,232.00,0,0.03
7UP,100,0,51.00,0,0.00
A,1,0,6.50,0,0.00
AAV,895600,1683800,5320550.00,10018070.00,9.92
ABM,2500,0,3325.00,0,0.11
ACAP,21300,1400,226350.00,14840.00,1.77
ADB,138700,0,190588.00,0,2.38
ADVANC,799905,1579908,165926335.00,327981864.00,17.39
AEONTS,128000,134900,21704550.00,23116150.00,7.32
AGE,500,23800,750.00,35683.00,3.15
AH,20400,0,728975.00,0,7.83
AIT,3300,0,89100.00,0,0.45
AJ,1500,56400,19330.00,722410.00,15.20
AJA,0,1,0,.51,0.00
AJA-W1,0,1,0,.23,0.00
AKP,32000,0,62175.00,0,3.47
ALT,38600,600,152084.00,2364.00,5.32
ALT-W1,564000,0,796581.00,0,24.50
AMA,63900,5300,650600.00,53580.00,1.70
AMANAH,553200,62900,1032036.00,118520.00,3.63
AMARIN,0,35000,0,203000.00,18.38
AMATA,750300,1275700,15697200.00,26664210.00,12.11
AMATAV,3500,7100,25375.00,52245.00,0.45
ANAN,389600,650700,1512760.00,2523442.00,6.15
AOT,6139400,6923329,440657650.00,496662780.50,21.11
AP,1005000,938000,8566165.00,8016540.00,6.99
APCO,4100,740,23370.00,4255.00,4.61
APCS,1800,4100,10720.00,24125.00,0.15
APEX,20000,500000,4800.00,125000.00,0.76
APURE,300,1040000,507.00,1764591.00,19.93
AQ,0,7863800,0,314552.00,11.23
AQUA,26300,123500,13151.00,61750.00,1.76
ARROW,1,0,12.10,0,0.00
AS,0,3200,0,5824.00,0.13
ASAP,184600,159100,1607195.00,1391830.00,11.98
ASEFA,11200,0,61040.00,0,0.55
ASIAN,344500,16800,2480280.00,120460.00,5.27
ASIMAR,20000,3900,58000.00,11388.00,1.93
ASK,4900,100500,110300.00,2261300.00,24.66
ASP,134300,62800,515714.00,241200.00,7.42
AS-W1,25300,16800,21252.00,14280.00,0.31
ATP30,13400,1700,23584.00,2992.00,0.98
AU,13800,22700,169440.00,279800.00,3.00
AUCT,4700,0,24430.00,0,1.31
AYUD,21200,16500,927875.00,726075.00,12.89
B,10000,4500,8300.00,3780.00,0.17
B52,50000,50000,30500.00,30000.00,0.51
B52-W1,0,1091000,0,87280.00,47.55
BA,150700,71800,2318830.00,1103610.00,5.03
BAFS,18400,6700,709100.00,258400.00,2.60
BANPU,3224900,9421900,66224710.00,193365280.00,16.91
BAT-3K,200,0,42600.00,0,50.00
BAY,9400,97700,373850.00,3880250.00,19.68
BBL,1686500,871500,326653400.00,168487400.00,35.67
BCH,2188802,792100,38454445.00,13889110.00,26.10
BCP,992200,1280200,35875025.00,46193300.00,27.77
BCPG,819100,381800,16495860.00,7696660.00,4.37
BCT,0,1600,0,88200.00,7.37
BDMS,5784454,5031119,133090415.00,115799360.80,35.29
BEAUTY,469000,5392719,10772200.00,123779905.20,35.25
BEC,578500,2798500,5947440.00,28660700.00,10.90
BEM,7798100,12214610,60704110.00,95099888.00,13.91
BFIT,3800,27400,121125.00,875250.00,10.11
BGRIM,209600,38980,5966325.00,1115255.00,0.78
BH,299908,733700,57704490.00,140934050.00,23.01
BIG,252600,239200,681304.00,646918.00,2.86
BJC,1868500,2443400,115244300.00,150807700.00,13.75
BJCHI,40,70639,95.92,172551.26,2.77
BKD,25000,25700,80500.00,83030.00,1.63
BKI,300,200,108300.00,72000.00,6.58
BLA,131500,109500,4679375.00,3887425.00,5.56
BLAND,47526000,25390900,90013714.00,48006859.00,16.86
BLAND-W4,0,336700,0,13468.00,0.21
BM,7000,43100,27000.00,165208.00,8.93
BPP,319100,322311,7956966.50,8050236.70,12.25
BR,178500,232334,1203900.00,1567386.10,13.64
BROOK,0,2100,0,1302.00,0.19
BRR,0,5000,0,41250.00,0.88
BSBM,12400,0,15351.00,0,1.67
BSM,18407,44700,13068.97,32032.00,0.56
BTS,9333669,8200105,86250338.75,75571176.00,12.51
BTS-W3,100000,146000,7000.00,10220.00,0.26
BTW,10000,0,20400.00,0,5.22
BWG,133800,307000,174228.00,401671.00,2.87
BWG-W4,0,200,0,24.00,0.01
CBG,654200,664200,37151600.00,37597650.00,8.49
CCET,22000,66600,46200.00,139166.00,9.77
CEN,300,0,414.00,0,0.21
CENTEL,500269,1761419,26272505.50,92479977.25,32.80
CGD,556800,1487300,846847.00,2264113.00,8.87
CHAYO,46000,0,146600.00,0,0.27
CHEWA,500,500,580.00,585.00,0.01
CHG,1095100,521200,2168657.00,1031455.00,11.40
CHO,5300,0,7463.00,0,0.14
CHOW,0,4500,0,25650.00,0.07
CI,0,7200,0,11952.00,3.55
CIMBT,24800,75278,25764.00,78577.00,13.82
CITY,1900,0,5244.00,0,5.00
CK,1874300,1225700,45371160.00,29696820.00,17.57
CKP,1428700,559700,5710630.00,2238446.00,4.24
CM,8500,98900,42000.00,491378.00,26.90
CMO,11000,84400,21010.00,161286.00,10.65
COL,200,400,5600.00,11200.00,0.36
COM7,350900,1329608,6696220.00,25374630.40,9.14
CPALL,3816000,2957084,336008925.00,260089796.00,19.85
CPF,5661140,6609400,138161986.00,161501520.00,25.55
CPI,72000,0,167040.00,0,5.53
CPL,100,0,318.00,0,0.33
CPN,1585405,1569490,125043008.75,123957630.00,21.16
CPR,8400,1300,48385.00,7440.00,1.60
CPT,483101,293900,1054652.10,643460.00,6.24
CRANE,0,10900,0,32580.00,2.42
CRD,5000,0,6150.00,0,0.68
CSL,0,12500,0,96250.00,8.18
CSS,143700,307600,364034.00,762998.00,4.48
CWT,153200,594500,521284.00,2027582.00,17.66
D,300,2400,2880.00,22920.00,1.19
DCC,28100,341900,76432.00,920350.00,13.50
DCON,226100,240000,140609.00,148769.00,4.07
DCORP,3200,0,8640.00,0,0.28
DDD,600,16100,53150.00,1437325.00,3.59
DELTA,1185200,918600,77975250.00,60364225.00,34.89
DEMCO,16300,2100,82283.00,10500.00,3.96
DIMET,480400,706400,598656.00,886200.00,17.09
DRT,6300,3400,35910.00,19550.00,6.53
DTAC,1109600,1553000,58242200.00,81577600.00,9.97
DTC,5000,0,50000.00,0,1.19
DTCI,500,0,13125.00,0,0.94
EA,8787100,8213649,326883475.00,305062635.50,24.33
EASTW,179900,57200,2023640.00,641050.00,5.51
ECF,886900,111300,5946830.00,745695.00,16.31
ECF-W2,0,4100,0,13940.00,2.03
ECF-W3,5100,0,13464.00,0,1.55
ECL,243700,347800,542456.00,774130.00,11.75
EE,16700,0,11521.00,0,0.48
EFORL,4482500,2001,358600.00,160.07,4.13
EGCO,124500,456420,28567200.00,105065260.00,21.22
EIC,13400,13400,938.00,938.00,0.55
EKH,12300,0,67035.00,0,1.24
EMC,156000,283800,28080.00,53922.00,2.52
EPCO,0,51700,0,162866.00,5.87
EPG,479400,195200,3343335.00,1359670.00,11.20
ERW,618601,436400,5104648.25,3603685.00,9.42
ESSO,1660600,498800,28721280.00,8621600.00,35.71
ESTAR,92900,0,74320.00,0,0.67
ETE,603500,1200,1351038.00,2664.00,16.64
EVER,0,100000,0,39000.00,0.82
FANCY,100,5000,104.00,5150.00,0.02
FC,0,45600,0,22800.00,0.34
FMT,500,0,12875.00,0,16.67
FN,1000,0,3860.00,0,0.10
FNS,0,300,0,1362.00,0.52
FPI-W1,237600,0,316008.00,0,39.97
FPT,0,254660,0,4508426.00,27.23
FSMART,137900,25100,1359110.00,248225.00,6.76
FSS,12400,1000,32984.00,2660.00,2.15
FTE,49000,997200,140094.00,2853746.00,46.58
GBX,0,100,0,71.00,50.00
GCAP,190100,89000,1053075.00,490105.00,3.39
GEL,96000,96000,33600.00,33600.00,6.68
GENCO,0,55000,0,47850.00,2.69
GFPT,58000,191000,708350.00,2317270.00,6.21
GGC,23800,116800,334510.00,1644020.00,7.40
GJS,475000,474000,180510.00,180497.00,21.20
GL,415100,43200,2981285.00,309620.00,28.59
GLAND,2844400,394200,5796674.00,820962.00,6.91
GLOBAL,365801,373500,6104516.80,6248110.00,9.68
GLOW,499500,620800,43902525.00,54526800.00,15.50
GL-W4,389500,291500,249545.00,197915.00,2.63
GOLD,69000,230800,696090.00,2309545.00,3.55
GPSC,602412,994859,46434727.00,76543500.25,7.10
GRAND,10000,0,9900.00,0,1.26
GREEN-W4,0,1017700,0,122124.00,16.99
GSTEL,0,4000,0,560.00,0.01
GULF,1390824,1697957,99363764.00,121027221.75,6.19
GUNKUL,7521675,509800,22594062.32,1524320.00,12.32
HANA,339100,705400,11959875.00,24794325.00,16.18
HARN,4500,17500,12930.00,50810.00,5.06
HFT,0,5800,0,21502.00,1.90
HMPRO,4644100,4012200,68919140.00,59664350.00,17.08
HPT,714400,53600,1131216.00,85340.00,4.52
HTC,66900,24800,1507670.00,559180.00,10.58
HTECH,73100,35800,527230.00,259490.00,2.54
HUMAN,84110,10900,1086509.00,141880.00,0.53
HYDRO,145100,60100,201464.00,83239.00,3.62
ICHI,56600,45700,444930.00,358530.00,12.32
ICN,0,9800,0,23722.00,0.30
IHL,115300,4800,1055300.00,43680.00,5.10
III,400,115100,2840.00,822965.00,25.30
ILINK,9700,0,90210.00,0,1.35
INET,21000,36000,83580.00,143280.00,9.24
INGRS,200000,0,196000.00,0,10.30
INTUCH,973800,817200,55355925.00,46408200.00,17.50
IRPC,13969200,18412443,98492555.00,129701721.55,27.29
IT,213001,0,1040174.70,0,8.00
ITD,1311500,531200,4066524.00,1646564.00,10.17
ITEL,250600,9200,1122656.00,41132.00,5.18
IVL,5022988,7157560,313279701.00,445670815.00,22.71
IVL-W2,57700,6800,1041160.00,122780.00,0.16
JAS,874900,1797200,5194040.00,10695095.00,7.15
JAS-W3,5400,10600,13608.00,27136.00,0.41
JCKH,911310,176500,1997062.00,384474.00,8.01
JKN,105700,46000,1450150.00,627920.00,3.89
JMART,372000,73100,4246530.00,835720.00,7.27
JMT,47200,41600,1546375.00,1357225.00,6.76
JSP,0,217700,0,152126.00,1.65
JTS,200,200,324.00,324.00,0.18
JWD,75700,79101,649880.00,685853.90,2.47
KAMART,16600,0,110390.00,0,5.06
KBANK,1374650,2936500,264277665.00,565498200.00,29.63
KCAR,0,5600,0,82770.00,2.08
KCE,827400,1118600,57778525.00,78273900.00,24.42
KCM,630100,1472100,831869.00,1912059.00,1.03
KGI,143900,222300,643956.00,995826.00,12.92
KIAT,50000,0,24500.00,0,0.98
KKP,607000,416264,42744125.00,29271262.00,20.09
KSL,383800,92600,1188840.00,287426.00,8.50
KTB,8871400,5317700,162581620.00,97264050.00,27.53
KTC,548967,535900,204232444.00,198677000.00,15.22
KTIS,0,15200,0,92410.00,15.14
KWG,50000,62000,124000.00,156308.00,4.30
LALIN,20000,0,114000.00,0,12.09
