Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,200,200,886.00,882.00,0.24
2S-W1,700,0,255.00,0,0.11
7UP,700,0,359.00,0,0.01
AAV,1321339,872936,7621826.20,5038658.80,17.67
ACAP,5200,800,54080.00,8280.00,0.57
ADB,100000,52600,137000.00,72163.00,0.53
ADVANC,1852026,1666602,365805312.50,329425847.00,15.30
AEONTS,92200,75100,15616750.00,12823250.00,9.47
AGE,0,18600,0,26541.00,1.24
AH,21701,29500,715833.25,978350.00,9.16
AIRA,0,8700,0,18118.00,2.53
AIT,10900,3200,316100.00,93125.00,3.55
AJ,512300,24000,7011040.00,328800.00,33.30
AJA,5000,0,2600.00,0,0.08
AKP,900,200,1662.00,370.00,0.19
AKR,40000,10000,39100.00,9700.00,0.83
ALT,0,50000,0,198000.00,8.72
AMA,26400,9500,267620.00,94870.00,1.60
AMANAH,132000,10000,205980.00,15600.00,1.99
AMATA,4609900,1424400,87127930.00,26899070.00,13.56
AMATAV,15600,9100,118560.00,69355.00,6.03
ANAN,7879900,7942000,29197550.00,29379908.00,35.19
AOT,9193003,6449871,637315707.00,446190932.00,28.12
AP,764300,2351000,6100360.00,18744190.00,21.88
APCS,0,7300,0,42985.00,0.76
APEX,300,0,99.00,0,0.01
APURE,200,305500,304.00,458782.00,38.43
AQ,480400,500400,14412.00,15012.00,2.11
AQUA,300,0,141.00,0,0.01
ARIP,100000,0,60000.00,0,37.48
ARROW,1000,0,11800.00,0,1.47
ASAP,800,59400,7860.00,591790.00,2.05
ASIAN,76200,39000,518465.00,265215.00,5.19
ASK,20100,11600,434160.00,250560.00,7.86
ASP,855100,809800,3192468.00,3016168.00,25.44
AU,276400,241300,3162580.00,2764060.00,4.95
AUCT,3000,7500,14940.00,37763.00,0.47
AYUD,5200,10300,243450.00,479925.00,10.78
BA,528500,46300,8190070.00,707460.00,10.89
BAFS,14200,41000,535725.00,1537925.00,2.97
BANPU,5723250,9869257,113644437.40,195814648.60,20.36
BAY,27100,63300,1052750.00,2463350.00,18.95
BBL,1904298,1331000,361357116.50,252600900.00,22.34
BCH,1329100,718100,22581870.00,12197430.00,12.11
BCP,967702,1088641,33997421.00,38283420.50,29.98
BCPG,2009310,561600,37604758.00,10508390.00,5.52
BCT,10600,300,568750.00,16050.00,16.24
BDMS,6507900,6108900,151911200.00,142201040.00,17.08
BEAUTY,3290200,2725500,71072800.00,58946490.00,16.17
BEC,1637385,1028700,20402801.50,12884550.00,10.05
BEM,2013700,2880902,14465980.00,20658274.30,22.63
BFIT,48110,50800,1514185.00,1602400.00,8.95
BGRIM,546800,246100,12765580.00,5727730.00,2.03
BH,272500,116300,57808400.00,24629700.00,18.43
BIG,808400,3020700,2315460.00,8669330.00,14.20
BJC,793700,2307000,44623525.00,129770225.00,30.50
BJCHI,2000,42305,4400.00,93320.80,9.21
BKD,800,18200,2448.00,56056.00,3.74
BKI,0,1300,0,467000.00,24.07
BLA,293700,55100,8975325.00,1691375.00,10.31
BLAND,3845400,9290700,7126253.00,17209531.00,11.22
BM,3429400,1124900,13081612.00,4304362.00,24.84
BPP,218500,888876,5247710.00,21295128.40,21.88
BR,737700,335500,5219645.00,2367480.00,18.76
