Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,1400,700,4146.00,2078.00,0.31
2S-W1,10900,300,719.00,19.00,0.52
7UP,200,300,90.00,137.00,0.02
7UP-W2,200100,200100,7004.00,4002.00,1.65
AAV,1376500,1550400,5628582.00,6345376.00,5.25
ABICO,7500,0,44250.00,0,0.86
ACAP,51000,32800,243540.00,156330.00,0.83
ACAP-W2,9000,0,9901.00,0,0.11
ADB,20000,0,20600.00,0,3.02
ADVANC,2510472,1232300,446600956.00,219281500.00,15.19
AEONTS,1100,75300,208450.00,14314600.00,16.88
AH,32400,1243100,787240.00,29887860.00,30.48
AHC,0,44100,0,883140.00,16.60
AIT,10200,0,203730.00,0,5.05
AJ,0,16400,0,149250.00,2.34
AJA,10300,1776800,3503.00,604112.00,5.77
AKP,4600,0,8244.00,0,0.08
AKR,11600,0,10324.00,0,0.26
AMA,5900,2700,30090.00,13705.00,0.78
AMANAH,19900,7600,32329.00,12763.00,0.76
AMATA,927900,2544400,21496600.00,59369020.00,9.42
AMC,10000,0,19700.00,0,1.56
ANAN,2035400,1224800,8012988.00,4772556.00,4.75
AOT,3916860,1130253,255441738.00,73653008.25,22.96
AP,3918400,11934551,28999495.00,88085131.55,24.54
APCO,400,0,1716.00,0,0.01
AQUA,304800,0,137155.00,0,0.69
ARIP,125000,0,59000.00,0,8.91
ASAP,268300,474900,1200720.00,2147378.00,2.64
ASIAN,215300,8000,1663585.00,60335.00,1.65
ASIMAR,10000,0,23800.00,0,2.04
ASK,0,3600,0,85350.00,2.00
ASP,548400,154829,1930382.00,543182.66,6.41
AU,72900,9200,491485.00,62510.00,1.19
AUCT,42600,103700,268980.00,663605.00,3.22
AYUD,1000,3000,42125.00,129000.00,3.24
AYUD-W1,82300,92300,484120.00,548445.00,1.33
BA,139600,5300,1687570.00,64230.00,5.19
BAFS,6400,400,205600.00,12800.00,1.47
BANPU,6000900,3746900,106106550.00,66138790.00,24.17
BAY,19300,20100,779875.00,811750.00,5.40
BBL,1342600,1529200,283212500.00,322817300.00,36.19
BCH,1140105,1063700,21071862.50,19811140.00,8.77
BCP,648500,735200,20998050.00,23758650.00,29.88
BCPG,552700,832000,9949170.00,15055850.00,12.26
BCT,200,0,9925.00,0,2.86
BDMS,13320100,1317205,337328400.00,33354725.00,10.36
BEAUTY,12045200,12975300,122479900.00,131575630.00,15.73
BEC,472700,632900,2546420.00,3502800.00,2.01
BEM,7024700,4550300,60167675.00,39002910.00,33.84
BFIT,0,9200,0,231100.00,1.95
BGC,149100,37100,1659700.00,431940.00,0.70
BGRIM,450800,216900,12087025.00,5803050.00,15.89
BGT,20000,0,20200.00,0,1.07
BH,374300,267200,70027200.00,50012800.00,34.24
BIG,2285400,0,3374370.00,0,5.78
BJC,2860710,5599300,147837845.00,292184400.00,11.70
BJCHI,4100,6400,9088.00,14136.00,2.39
BKD-W2,200,0,58.00,0,0.01
BLA,218800,236500,7219850.00,7766050.00,12.50
BLAND,3565500,3964200,6027054.00,6700746.00,17.37
BM,2000,2400,6520.00,7856.00,1.20
BOL,437400,40000,898144.00,81200.00,31.42
BPP,557600,130200,13136090.00,3055300.00,20.07
BR,21800,57200,87974.00,231940.00,0.66
BROOK,0,49900,0,25482.00,0.83
BRR,0,300,0,1995.00,0.19
BTS,5542600,973900,51762440.00,9086100.00,21.82
BWG,3396700,5364900,4052733.00,6415045.00,6.80
BWG-W4,2100,0,105.00,0,0.03
CBG,553000,244000,25464475.00,11190100.00,20.02
CCET,90900,189500,171880.00,356267.00,12.12
