Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,4100,100,12714.00,310.00,0.39
2S-W1,7400,0,1004.00,0,0.13
7UP,20800,0,10816.00,0,0.34
AAV,5909700,3168900,28045690.00,15051134.00,16.29
ABM,284200,323500,365738.00,414840.00,8.30
ACAP,24300,43900,185255.00,336600.00,1.42
ACAP-W2,5300,12000,16138.00,40770.00,0.53
ACC,5000,0,2350.00,0,1.28
ADB,1380100,889700,1650719.00,1071234.00,11.49
ADVANC,584006,297800,115132079.00,58624050.00,23.45
AEONTS,107200,364200,19501250.00,66492000.00,18.16
AH,165900,318500,5441400.00,10339475.00,17.89
AIRA,0,700,0,1414.00,2.29
AIT,4800,66600,112590.00,1558870.00,12.93
AJ,78600,6100,841020.00,66550.00,7.81
AJA,686700,61000,260494.00,22732.00,1.73
AKP,0,200,0,330.00,0.98
AKR,1611900,3580100,2779391.00,6183210.00,14.97
ALUCON,1100,0,228900.00,0,7.75
AMA,9700,14200,62080.00,90370.00,2.12
AMANAH,139800,134000,284908.00,277766.00,1.41
AMATA,2680202,445800,51994658.80,8634560.00,8.10
AMATAV,400,300,2680.00,2035.00,0.63
ANAN,1104243,728100,5618529.25,3694745.00,5.85
AOT,3533502,2956402,230123630.50,192678781.50,18.27
AP,735600,248200,6470395.00,2178715.00,15.64
APCO,1100,0,4852.00,0,0.45
APURE,0,1100000,0,1423052.00,38.17
APURE-W2,200000,0,38000.00,0,3.48
AQUA,29400,50600,14700.00,25300.00,0.20
ASAP,222100,224000,1193885.00,1206655.00,13.35
ASEFA,2000,0,10000.00,0,0.75
ASIAN,46300,10900,249290.00,58635.00,1.90
ASK,2000,900,44270.00,19980.00,1.33
ASP,73900,139178,279342.00,527567.72,11.58
AU,83500,35400,769215.00,325480.00,6.54
AUCT,24600,12800,137495.00,71745.00,2.57
AYUD,0,1800,0,71275.00,23.05
AYUD-W1,2500,1300,8400.00,4472.00,0.30
B,70000,57100,48300.00,39257.00,0.66
B52,0,3000,0,1380.00,0.05
BA,188700,436000,2347910.00,5428130.00,19.41
BAFS,2600,5300,85150.00,172775.00,4.89
BANPU,6139400,12231100,125726200.00,250170220.00,15.67
BAY,177100,144100,7053050.00,5740425.00,39.36
BBL,1121100,1994700,217106800.00,385869700.00,40.29
BCH,566100,57300,8911470.00,903140.00,18.27
BCP,465200,1454400,15440150.00,48194925.00,47.33
BCPG,434700,312100,7302630.00,5236350.00,11.04
BDMS,11573500,7455600,300065180.00,192833355.00,38.05
BEAUTY,20510200,39459320,165072725.00,316957436.00,13.39
BEC,590400,219900,4796800.00,1782955.00,14.72
BEM,6004300,1626300,47494260.00,12861910.00,25.71
BFIT,20600,800,573850.00,22225.00,11.47
BGRIM,304000,249300,7309540.00,5993230.00,5.71
