Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,0,1500,0,4860.00,1.39
2S-W1,0,7200,0,1228.00,0.49
7UP,13400,400,5899.00,176.00,0.28
AAV,1245500,1509500,5340522.00,6461940.00,23.41
ABICO,3500,0,26575.00,0,0.75
ACAP,62500,57800,424385.00,397660.00,2.74
ACC,1100,0,550.00,0,0.06
ADVANC,1293720,737100,260636220.00,148487900.00,35.73
AEONTS,160538,105200,33769270.00,22168900.00,11.23
AGE,21000,0,28670.00,0,0.31
AH,44700,110100,1365850.00,3350325.00,13.16
AIRA,0,200,0,394.00,2.50
AIT,700,33700,15430.00,741760.00,7.17
AJ,4000,0,40000.00,0,4.40
AJA,10000,0,4000.00,0,0.71
AKP,104000,0,196060.00,0,0.75
AKR,35800,0,36539.00,0,0.15
AMA,16800,15000,104475.00,93600.00,0.62
AMANAH,162100,60300,329854.00,122644.00,0.55
AMATA,7355300,9220800,176114050.00,219586610.00,10.22
AMATAV,165000,900,1028250.00,5555.00,11.76
AMC,0,50000,0,123000.00,37.65
ANAN,1305100,426900,6632420.00,2156900.00,9.51
AOT,8138950,3590700,530512562.50,234358175.00,31.13
AP,2299800,1252990,20863655.00,11345410.00,30.16
APEX,100000,0,21000.00,0,0.64
APEX-W1,100067,206366,5002.68,10663.98,0.05
APURE-W2,0,100,0,27.00,0.00
AQ,26500,26500,795.00,1060.00,0.33
AQUA,56400,0,27072.00,0,0.49
ASAP,649600,145900,4762250.00,1069525.00,4.94
ASEFA,200,0,972.00,0,0.05
ASIAN,7662400,7022200,72171325.00,66521825.00,16.59
ASIMAR,68300,86300,182178.00,232134.00,6.05
ASK,20015,2000,476357.00,47400.00,5.36
ASP,178600,242102,683870.00,928341.56,34.93
ATP30-W1,90000,0,72900.00,0,16.90
AU,159600,10225,1371125.00,87498.75,3.29
AUCT,33800,19000,244605.00,138610.00,0.93
AYUD,1,0,43.75,0,0.00
AYUD-W1,111966,172400,868133.00,1323995.00,0.28
B52,13900,72000,3773.00,19440.00,3.14
B52-W1,2000,0,60.00,0,3.88
BA,235400,12500,3154360.00,166620.00,13.49
BAFS,5400,6800,184950.00,232125.00,7.23
BANPU,4295300,9430802,82157290.00,180107008.20,14.90
BAY,2200,3800,88000.00,152150.00,3.57
BBL,1971500,2711848,416164300.00,571134740.00,40.96
BCH,5239006,4408300,107737111.70,90847700.00,32.37
BCP,3449601,4278460,121559135.25,150700930.00,45.58
BCPG,6178000,5381000,134561630.00,117100660.00,10.86
BCT,0,5600,0,299600.00,26.67
BDMS,6445900,3595199,164393000.00,91627276.00,20.17
BEAUTY,5147350,1859167,62004135.00,22319214.00,8.09
BEC,635100,314900,4436670.00,2196325.00,6.47
BEM,8528600,8406300,73991870.00,72839545.00,30.11
BFIT,43800,4300,1283975.00,125625.00,2.45
BGRIM,2111300,3197653,60494825.00,91756711.25,16.27
BGT,48700,185200,60506.00,227482.00,0.85
BH,525000,224600,97645000.00,41765000.00,18.32
BIG,1110000,66100,2106067.00,125555.00,6.48
BIZ,6500,0,18070.00,0,29.02
BJC,2804500,1057440,166980125.00,62898510.00,4.41
BJCHI,11201,6684,28998.60,17245.68,0.90
BKD-W2,845000,14702300,308850.00,5276471.00,15.47
BLA,18400,44376,602175.00,1442620.00,16.79
BLAND,37637223,38877975,67368645.32,69518931.92,50.56
BPP,719500,599900,18713425.00,15575750.00,18.08
BR,1069000,196868,6131230.00,1127580.60,19.89
BSM,3000,0,2220.00,0,0.17
BTS,4947000,3116668,46176115.00,29089687.40,28.13
BWG,758500,4202003,915528.00,5055448.60,3.80
