Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,5300,200,42585.00,1570.00,0.11
7UP,80100,70100,52364.00,46066.00,0.83
7UP-W1,24000,0,4080.00,0,1.04
AAV,526700,2222600,3186760.00,13424255.00,10.80
ABICO,84900,4000,858470.00,41600.00,2.62
ACAP,341500,282700,7553645.00,6990720.00,1.47
ACC,0,10000,0,6000.00,0.77
ADVANC,805021,969830,137102352.50,165194030.00,26.99
AEC,0,70300,0,42180.00,1.80
AEONTS,4000,500,400000.00,50450.00,36.29
AF,4900,0,2793.00,0,13.24
AGE,0,43100,0,69231.00,1.11
AH,96300,0,1648980.00,0,6.31
AHC,0,15600,0,546000.00,26.17
AIRA,20700,0,50922.00,0,3.47
AIT,1500,30000,43125.00,857925.00,4.36
AJ,104700,84700,1575070.00,1291710.00,1.50
AJA,1757200,405700,2957822.00,692419.00,3.99
AJA-W1,10200,0,10707.00,0,0.26
AKP,100,0,234.00,0,0.02
AKR,47200,47200,51920.00,52792.00,1.50
ALLA,0,10000,0,23600.00,0.62
ALT,88800,139400,751125.00,1187325.00,1.97
AMA,3700,2500,78200.00,53750.00,0.22
AMANAH,86200,388100,146775.00,667129.00,1.57
AMATA,1093800,256500,17198480.00,4023160.00,19.30
AMATAV,49000,18300,352865.00,133210.00,1.93
AMC,28300,200,107518.00,768.00,0.52
ANAN,118900,215200,580734.00,1048434.00,5.93
AOT,2214702,2752501,85855902.50,106538838.00,18.08
AP,34800,346926,250630.00,2488173.30,7.54
APCO,6900,23000,10262.00,34900.00,0.14
APCS,2000,140500,14150.00,986150.00,6.62
APURE,111600,51400,251972.00,116164.00,3.50
AQUA,770000,864300,577500.00,648656.00,11.70
ARIP,100,0,73.00,0,0.01
ARROW,0,14700,0,246960.00,4.91
AS,23500,20400,43875.00,41182.00,0.71
ASEFA,1300,4900,10140.00,38220.00,0.12
ASIAN,0,21000,0,106135.00,0.66
ASIMAR,3400,7800,9504.00,22294.00,1.02
ASK,64705,0,1328792.50,0,5.02
ASN,5000,0,31500.00,0,1.00
ASP,484000,75100,1687416.00,261288.00,6.98
ATP30,938000,372500,1717646.00,685621.00,6.85
AU,604400,24500,5624340.00,228060.00,3.08
AUCT,2200,7800,19470.00,69050.00,0.54
B,8900,8900,623.00,712.00,0.21
B52,444800,249200,91230.00,51173.00,0.60
B52-W2,2200000,0,110000.00,0,6.82
BA,1303800,1298647,25581970.00,25456722.30,14.34
BAFS,0,700,0,25900.00,0.53
BANPU,4408269,8148700,84413237.90,156227820.00,11.11
BAT-3K,100,800,16350.00,129600.00,2.42
BAY,2100,1100,81400.00,42625.00,2.08
BBL,0,46633,0,8502956.50,0.61
BCH,283900,863000,3574310.00,10977490.00,6.04
BCP,708251,399000,22878591.50,12914100.00,17.53
BCPG,94126,5500,1166807.60,68010.00,0.88
BCT,0,2700,0,86650.00,4.67
BDMS,3059000,7844500,61181750.00,156912480.00,15.56
BEAUTY,2955015,3569760,30649690.50,36905938.00,18.53
BEC,167200,752253,2500240.00,11233209.10,21.04
BEM,3519846,3723569,24881641.80,26368126.45,19.08
BFIT,10000,33000,129000.00,425700.00,7.97
BH,134800,379700,24114400.00,68195200.00,21.86
BIG,4769500,3099200,23127096.00,15031998.00,8.82
BIGC,0,200,0,40400.00,1.40
BJC,143650,657550,6659362.50,30420662.50,8.70
BJCHI,6800,70000,31924.00,328000.00,5.38
BKD,0,500,0,1570.00,0.01
BLA,154900,240856,7985775.00,12408470.00,31.07
BLAND,4308700,4515512,7654998.00,8007795.64,9.85
BLAND-W4,50000,0,11500.00,0,0.08
BM,20000,6500,77200.00,25090.00,0.43
BPP,953171,140200,23564447.30,3459920.00,12.65
BR,138300,47800,898365.00,312640.00,5.95
BROCK-W1,0,10000,0,2200.00,0.25
BROOK,98400,202400,83640.00,172040.00,2.11
BRR,24900,177300,351090.00,2494660.00,5.63
BSBM,1000,35800,1400.00,50389.00,0.44
BTS,2005958,3387500,16551783.90,27946340.00,21.07
BTS-W3,100000,120700,56000.00,67592.00,2.29
BWG,93630,430000,197136.20,902400.00,1.74
BWG-W4,0,79,0,32.47,0.00
CBG,864400,1094900,47785150.00,59826775.00,11.50
CCET,826300,376900,2434538.00,1114612.00,48.11
CEN,15000,0,27650.00,0,1.62
CENTEL,113400,84328,3886825.00,2888170.00,15.55
CFRESH,20000,0,147000.00,0,2.49
CGD,100000,6700,100000.00,6685.00,7.60
CGH-W1,100000,0,16000.00,0,6.26
CHEWA,0,200,0,274.00,0.00
CHG,6436800,5733700,15859172.00,14168598.00,13.94
CHO,0,32700,0,53784.00,1.06
CHOW,100,0,555.00,0,0.02
CI,332100,2000,607991.00,3680.00,2.14
CIMBT,0,166800,0,213533.00,3.97
CK,2657600,1815900,72673025.00,49486075.00,16.11
CKP,9177400,8609700,29377912.00,27559984.00,51.56
CKP-W1,10000,10000,4200.00,4300.00,3.34
CM,24400,32000,124915.00,164805.00,1.75
CNS,15000,0,35400.00,0,2.82
CNT,26300,1000,109436.00,4188.00,2.13
COL,0,400,0,11700.00,0.40
COLOR,0,3100,0,4712.00,0.12
COM7,693000,532700,7136540.00,5442755.00,3.18
CPALL,2257535,2763900,133738291.25,163685600.00,20.11
CPF,7056702,16555639,195539030.50,456163768.75,34.66
CPI,0,4600,0,10300.00,0.39
CPN,988600,3564606,55834275.00,201387934.50,28.99
CPR,6300,0,39235.00,0,0.19
CRANE,0,24600,0,61992.00,2.46
CSL,200,0,1240.00,0,0.05
CSP,10000,2700,20800.00,5562.00,2.13
CSS,31000,0,92968.00,0,0.23
CTW,1000,1100,10700.00,11630.00,0.80
CWT,6400,30000,19442.00,92750.00,1.52
DCC,26200,70900,114598.00,308254.00,1.47
DCON,541700,533400,303452.00,304038.00,8.36
DCORP,2100,200,14440.00,1440.00,0.10
DELTA,275300,518524,23319300.00,43923391.00,6.80
DEMCO,333400,96700,2068490.00,593275.00,9.89
DRT,11800,36500,69030.00,216895.00,9.77
DTAC,791100,2364800,31750950.00,95300225.00,18.87
DTC,10000,0,92750.00,0,4.43
EA,310600,503100,7767215.00,12629515.00,8.92
EARTH,9500,1134500,42242.00,5061882.00,15.13
EASON,60000,0,238800.00,0,6.23
EASTW,0,6200,0,71920.00,1.03
ECF,1300,0,3874.00,0,0.08
ECF-W1,3000,83600,6900.00,192752.00,30.17
ECL,189300,112400,352901.00,212834.00,2.29
ECL-W2,0,718900,0,404962.00,5.62
EE,783500,475400,877306.00,529981.00,0.31
EFORL,7033200,7158300,909809.00,937201.00,13.70
EGCO,131276,171669,26806728.00,35017992.00,52.42
EIC,385000,4011000,239012.00,2491522.00,1.20
EIC-W2,20000,0,4600.00,0,0.47
EKH,60500,3342000,375370.00,20820445.00,35.86
EPCO,1300,20600,9035.00,143525.00,4.93
EPG,7200,48700,92790.00,625400.00,1.58
ERW,242000,28900,1074738.00,129214.00,2.61
ESSO,875900,1106445,9534140.00,11962626.00,14.71
ESTAR,40000,0,29200.00,0,1.63
ETE,0,12300,0,49420.00,0.16
EVER,186700,69300,125089.00,46083.00,2.08
F&D,100,100,2030.00,2000.00,5.26
FANCY,0,15000,0,32400.00,1.34
FC,0,26000,0,14610.00,0.87
FN,363200,246125,2790540.00,1874925.00,4.58
FNS,32300,0,148150.00,0,3.97
FORTH,23800,29300,165560.00,206490.00,4.66
FPI,177900,89600,871616.00,438396.00,4.96
FPT,23700,4800,369540.00,74200.00,6.63
FSMART,43700,168333,770670.00,2979212.70,7.16
FVC,0,270100,0,624572.00,10.65
GBX,200,100,158.00,78.00,0.13
GC,3000,0,15900.00,0,0.68
GCAP,400,0,1192.00,0,0.02
GEL,924800,989000,443904.00,484610.00,6.94
GENCO,1300,20800,1589.00,25584.00,0.49
GENCO-W1,1800,80000,510.00,22400.00,5.59
GFPT,7334600,6526267,121172740.00,107855422.10,26.46
GIFT,424400,2007100,2170145.00,10392325.00,19.75
GJS,1665900,1659900,519495.00,517667.00,8.79
GL,45551788,35742915,713969785.10,559254489.20,7.95
GLAND,0,214300,0,552858.00,15.43
GLOBAL,1900500,1245016,30922720.00,20292799.20,9.47
GLOW,353262,566000,28197141.00,45132250.00,26.15
GL-W4,4813900,66800,45361020.00,460085.00,6.54
GOLD,357400,111300,2397525.00,741880.00,11.97
GPSC,762800,1094300,24026900.00,34499650.00,13.83
GREEN,20100,44200,29538.00,64132.00,0.35
GREEN-W4,25100,0,15060.00,0,0.08
GSTEL,1415700,1428700,460256.00,457134.00,9.27
GTB,3600,70500,4284.00,83190.00,5.70
GUNKUL,216700,90100,1074184.00,445246.00,1.76
GUNKUL-W,0,83,0,222.44,0.10
GYT,0,100,0,47000.00,12.50
HANA,468900,305500,19917428.60,12966900.00,34.23
HARN,11200,0,26776.00,0,0.67
HFT,100,0,462.00,0,0.01
HMPRO,7271800,5709849,69499430.00,54600210.60,19.40
HTECH,7800,4900,47185.00,29680.00,0.24
HYDRO,0,37900,0,49649.00,8.63
ICHI,46900,22900,473100.00,230120.00,2.72
IFS,22200,3000,68870.00,9270.00,0.38
IHL,10000,0,58000.00,0,0.53
ILINK,1500,0,26250.00,0,0.19
INET,146900,100,597370.00,410.00,2.21
INOX,811300,364700,1668604.00,756636.00,8.56
INTUCH,2665937,3888600,142979795.25,208613350.00,50.25
IRCP,18800,3000,54106.00,8520.00,0.74
IRCP-W2,0,18600,0,4108.00,0.12
IRPC,11754200,12413779,57950232.00,61285275.52,22.20
IT,0,2500,0,9352.00,0.17
ITD,666000,278800,3286914.00,1370206.00,3.78
ITD-W1,3000,1000,1501.00,493.00,0.10
ITEL,10000,3000,104000.00,30900.00,0.19
IVL,1420200,2474091,49224975.00,85777898.50,12.16
IVL-W1,122000,1000,177670.00,1490.00,2.75
IVL-W2,0,38,0,92.72,0.00
JAS,1263000,2355900,10512405.00,19662970.00,3.82
JAS-W3,1517600,767647,6766254.00,3440937.04,3.17
JCK,758100,20000,1357782.00,36200.00,17.43
JCKH,0,2000,0,4520.00,0.12
