Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,24000,14600,99142.00,60646.00,0.99
2S-W1,13200,10300,15760.00,12332.00,0.10
7UP,0,1501000,0,615410.00,1.08
7UP-W2,0,300,0,59.00,6.82
AAV,182300,159500,1102915.00,964975.00,2.69
ABICO,0,5400,0,46980.00,2.63
ACAP,15800,10400,292300.00,193420.00,0.85
ACAP-W2,3000,3000,37500.00,37800.00,1.42
ACC,132300,0,67350.00,0,16.85
ADVANC,198000,487000,35587050.00,87521800.00,9.25
AEONTS,0,8489,0,845277.75,39.56
AF,48600,0,34679.00,0,10.24
AH,144800,921100,3517460.00,22305630.00,24.32
AHC,100,0,2725.00,0,0.22
AIRA,0,34700,0,83282.00,10.16
AIT,36600,15000,1024550.00,420000.00,4.83
AJ,100,200,1370.00,2740.00,0.04
AKP,12000,18300,31440.00,47586.00,0.23
AKR,30000,0,29700.00,0,2.67
ALT,3700,0,20350.00,0,0.35
AMA,0,9800,0,160740.00,0.83
AMANAH,108500,4400,122788.00,5083.00,0.26
AMATA,35100,2526900,602770.00,43352400.00,21.92
AMATAV,17000,3200,126480.00,24030.00,11.85
AMC,0,40000,0,122400.00,1.90
ANAN,514900,625000,2591937.00,3135429.00,24.73
AOT,3814125,1786200,200511862.50,93862499.60,17.57
AP,791300,808600,5971445.00,6095060.00,15.35
APCS,4500,13500,31675.00,95190.00,11.39
APEX,59000,0,24190.00,0,0.70
APURE,50000,50000,132000.00,132674.00,3.67
AQUA,443700,424700,288664.00,280302.00,13.44
ARROW,111600,462524,1604950.00,6606256.80,51.80
AS,6000,400,11472.00,772.00,0.72
ASAP,696200,536300,5813875.00,4496830.00,9.30
ASEFA,2500,0,17875.00,0,0.57
ASIA,0,100,0,7050.00,10.00
ASIAN,100600,187200,1488860.00,2754030.00,3.36
ASIMAR,414200,329900,1263452.00,1015778.00,2.05
ASK,500,0,10380.00,0,0.18
ASP,188500,1013900,689910.00,3707922.00,22.68
AS-W1,16100,15400,18352.00,17838.00,0.19
AU,100,0,745.00,0,0.00
AUCT,39900,3900,249625.00,24570.00,1.69
AYUD,0,200,0,6050.00,0.21
B,9100,9100,637.00,637.00,1.05
B52,0,600000,0,361148.00,5.83
BA,70300,450100,1267180.00,8091790.00,11.89
BAFS,2700,7300,117350.00,316525.00,2.42
BANPU,8763902,3543300,145799003.30,59004820.00,15.67
BAT-3K,0,2100,0,573300.00,9.38
BAY,45000,31900,1631250.00,1154600.00,19.59
BBL,570502,255968,102481658.00,45988104.00,33.93
BCH,1010900,755787,14180750.00,10594114.00,17.75
BCP,1089300,1352200,41381650.00,51412725.00,21.67
BCPG,551800,1087800,8610360.00,16991370.00,10.23
BCT,33700,33700,1348000.00,1356425.00,28.44
BDMS,19414700,2911300,390063400.00,58415120.00,30.64
BEAUTY,8882600,6359700,123032590.00,88455400.00,17.91
BEC,409600,1420994,6538490.00,22674264.00,20.62
BEM,8878400,4951623,67457920.00,37659326.35,22.71
BFIT,32900,1600,539840.00,26290.00,10.48
BGRIM,2460500,2473000,46010350.00,46255830.00,9.40
BGT,600,20000,942.00,31400.00,2.64
BH,586070,673800,119331131.00,136885000.00,31.63
BIG,6370200,5278800,21004940.00,17513482.00,10.04
BIZ,10200,0,43960.00,0,4.70
BJC,173700,798200,7655550.00,35080425.00,12.49
BJCHI,134900,347100,477330.00,1227248.00,14.09
BKD,140700,14900,503352.00,53114.00,1.21
BKI,100,0,35100.00,0,3.12
BLA,656000,524330,29506450.00,23563925.00,9.77
BLAND,4449400,5125700,7820533.00,9008933.00,8.57
BOL,12400,42400,24800.00,85402.00,0.38
BPP,138410,129880,3545805.00,3329050.00,8.99
BR,147900,183900,1064880.00,1324285.00,6.48
BROCK,15400,0,45720.00,0,10.17
BROOK,758800,45900,584276.00,35343.00,13.63
BRR,5000,47200,56000.00,528020.00,6.09
BSM-W2,0,150000,0,28500.00,3.43
BTNC,2600,0,55900.00,0,50.00
BTS,7543500,1705650,64585950.00,14599740.00,23.39
BTS-W3,60200,0,21070.00,0,0.71
BWG,729100,55700,1325771.00,101416.00,0.39
BWG-W4,0,32000,0,10880.00,0.19
CBG,554600,257500,38494200.00,17847550.00,10.52
CCET,29000,239100,95136.00,791062.00,5.09
CENTEL,278700,81800,11040050.00,3229150.00,25.95
CEN-W4,0,50,0,13.00,0.00
CFRESH,1000,0,6550.00,0,0.45
CGD,0,13600,0,13956.00,0.66
CGH-W1,200000,0,8000.00,0,0.36
CHG,947800,3615600,2168628.00,8248604.00,6.23
CI,11000,0,16730.00,0,0.84
CIG,5100,0,2601.00,0,0.90
CIMBT,23200,450000,24592.00,478000.00,8.69
CI-W1,0,10500,0,6300.00,0.63
CK,101300,260700,2753025.00,7103025.00,11.98
CKP,1022400,991700,3335576.00,3237424.00,9.24
CM,100,3000,645.00,19350.00,0.73
CMO,25000,99400,49750.00,199320.00,0.31
CNS,0,55,0,138.60,0.04
CNT,10000,0,36200.00,0,4.53
COL,200,2400,10375.00,123950.00,1.74
COM7,288200,305700,3588400.00,3813810.00,10.09
CPALL,1030100,709901,62915975.00,43348336.25,12.11
CPF,5122800,4655900,136297200.00,123474500.00,12.16
CPI,7500,0,15000.00,0,1.91
CPN,1008500,336300,66834175.00,22270450.00,6.44
CPR,0,2400,0,14400.00,0.77
CRANE,103600,62600,354096.00,212540.00,4.65
CSL,9600,20000,57120.00,119000.00,0.89
CSP,2800,12400,6832.00,30256.00,2.88
CSS,0,15700,0,48042.00,0.89
CTW,9700,0,97970.00,0,10.15
