Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,200,0,1730.00,0,0.01
7UP,1028000,40000,863520.00,33600.00,8.71
7UP-W1,0,40000,0,10400.00,12.05
AAV,3586500,3235600,21946040.00,19807710.00,2.93
ABICO,10500,4900,142950.00,66640.00,0.67
ACAP,39800,500,926860.00,11500.00,0.19
ADVANC,749256,713506,122121052.00,116462531.00,10.24
AEC,60200,550000,37926.00,346000.00,5.14
AEC-W4,2500,503000,500.00,100600.00,15.20
AEONTS,9,0,909.00,0,0.00
AF,50000,15900,30000.00,9063.00,0.50
AGE,230700,1179700,396280.00,1944751.00,1.47
AH,600,0,9340.00,0,0.71
AIT,6900,81800,187275.00,2194775.00,2.04
AJ,2700,11400,35910.00,151430.00,1.31
AJA,520000,12537400,941300.00,22631563.00,15.89
AKP,3100,0,7812.00,0,0.30
AKR,1000,0,1210.00,0,0.02
ALLA,0,3000,0,9240.00,0.25
ALT,8500,78100,84985.00,774525.00,0.19
AMA,78600,419100,1872360.00,10069860.00,13.00
AMARIN,1500,0,10800.00,0,0.19
AMATA,167900,353700,2620060.00,5533760.00,2.28
AMATAV,10900,0,80115.00,0,1.02
AMC,20000,24200,90000.00,109024.00,1.39
ANAN,943700,362100,4843100.00,1869535.00,2.91
AOT,219300,261829,88911000.00,106136534.00,7.65
AP,113000,2342400,830695.00,17168030.00,10.01
APCO,900,19800,1458.00,31839.00,0.83
APCS,208300,103600,1681930.00,836490.00,1.40
APURE,536700,46600,1426604.00,123218.00,5.67
AQUA,1326700,1791000,1125635.00,1522350.00,6.99
ARROW,14200,34300,244760.00,596010.00,1.40
AS,375900,32600,1069958.00,91300.00,3.39
ASEFA,53400,1101400,455735.00,9351025.00,12.80
ASIAN,139600,197200,819960.00,1157450.00,0.84
ASK,23300,73000,553240.00,1730700.00,20.15
ASP,75000,3200,279156.00,11844.00,1.11
ATP30,514000,149300,1086626.00,310128.00,1.15
AU,0,50000,0,610000.00,2.15
AUCT,50900,25800,509000.00,258995.00,5.88
AYUD,10400,2000,353500.00,69000.00,2.50
B,1187700,1177700,106793.00,105993.00,16.64
B52,75300,5300,24849.00,1749.00,0.26
BA,1640900,5048300,35989060.00,110410610.00,8.88
BAFS,37804,4300,1381521.00,158025.00,5.87
BANPU,1914776,1454050,37612004.80,28544460.00,5.71
BAY,2300,700,91375.00,27650.00,1.13
BBL,0,93570,0,16261815.00,1.24
BCH,1577900,1003000,23143560.00,14735340.00,7.09
BCP,328315,268000,11601532.50,9455525.00,10.88
BCPG,428600,425500,5871990.00,5827620.00,5.33
BDMS,2764900,2339500,62004530.00,52538680.00,24.66
BEAUTY,1380800,2105300,15369360.00,23421670.00,5.98
BEC,233700,159853,4286710.00,2930648.70,21.07
BEM,7766103,6366900,55440256.30,45534930.00,12.14
BGT,133300,303700,297208.00,657118.00,0.34
BH,113936,64000,20795555.00,11679100.00,18.61
BIG,1313700,1061600,6794340.00,5497645.00,6.67
