Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S-W1,1100,7500,194.00,1319.00,0.35
7UP,1100,200,490.00,88.00,0.02
A,1,0,6.75,0,0.00
AAV,1521700,1679100,6526390.00,7192718.00,5.20
ABICO,2000,400,15200.00,3040.00,0.39
ABM,0,100000,0,105000.00,15.38
ACAP,300,17600,2070.00,122235.00,0.96
ACC-W1,0,57000,0,2850.00,0.46
ADB,20,0,23.80,0,0.00
ADVANC,1151211,1628905,230180216.00,325476855.00,30.97
AEONTS,15300,113900,2914400.00,21636250.00,10.09
AGE,30000,9000,41700.00,12510.00,0.82
AH,214800,628400,6257875.00,18251625.00,27.23
AIRA,0,1200,0,2362.00,1.69
AIT,2200,10600,48620.00,234260.00,3.95
AJA,0,1000,0,400.00,0.01
AKP,100,900,168.00,1512.00,0.13
AKR,56100,0,57222.00,0,1.12
AMA,29600,16000,177820.00,96340.00,6.11
AMANAH,501000,479800,989588.00,945158.00,4.61
AMARIN,0,300,0,1458.00,0.08
AMATA,1398700,1081600,31344570.00,24247930.00,8.36
ANAN,3714300,743043,18923270.00,3799548.55,7.40
AOT,5322703,2428399,353695449.50,161298626.00,33.08
AP,1740200,3413640,15750172.00,31014104.00,11.20
APCS,500,200,2690.00,1090.00,0.28
APURE-W2,0,15500,0,4185.00,9.67
AQ,2000,2000,60.00,80.00,0.04
AQUA,8000,130000,3920.00,62400.00,0.44
ASAP,148700,21600,1065490.00,154865.00,2.64
ASIAN,6600,38000,58410.00,335150.00,1.58
ASIMAR,2200,0,5720.00,0,0.69
ASP,181758,325972,699999.88,1256119.60,24.70
ATP30,10000,70000,17500.00,122700.00,0.76
ATP30-W1,10000,0,8200.00,0,0.94
AU,215400,57000,1821345.00,479910.00,5.47
AUCT,8282,86300,57625.50,606675.00,1.41
AYUD,1500,10800,65225.00,460000.00,0.40
AYUD-W1,33100,195800,155450.00,983010.00,0.47
B52,6000,0,1620.00,0,0.38
BA,356500,254700,4781860.00,3415080.00,5.77
BAFS,4900,3000,170275.00,104250.00,3.34
BANPU,5894400,6205300,115193320.00,121258140.00,11.38
BAY,11400,22100,458975.00,889525.00,8.42
BBL,2337000,2304900,492900140.00,485832440.00,57.93
BCH,1335548,1120237,26485055.20,22248640.70,13.76
BCP,526300,882000,18525425.00,30988500.00,32.79
BCPG,870000,708301,18383710.00,14992151.10,5.82
BCT,200,900,10550.00,47425.00,12.50
BDMS,3327200,4599900,84036550.00,115895925.00,18.00
BEAUTY,7717600,4170400,90557280.00,48923680.00,13.80
BEC,935725,2136200,6594943.75,15027230.00,6.28
BEM,12309900,8915701,106112335.00,77061158.60,11.52
BFIT,3300,45100,99250.00,1352800.00,8.72
BGRIM,704800,629300,19291750.00,17210450.00,17.94
BH,180300,351078,33274050.00,64784345.00,18.50
BIG,871586,462154,1667107.40,876462.04,1.37
BIZ,20000,0,55900.00,0,5.39
BJC,2030600,769300,120653200.00,45649700.00,30.02
BJCHI,18900,7059,48940.00,18122.22,3.21
BKD,100,0,306.00,0,0.00
BKD-W2,110591906,0,19906543.08,0,47.56
BLA,51800,37900,1709700.00,1250725.00,5.67
BLAND,11107900,11733800,20131963.00,21262989.00,11.59
BOL,500,0,965.00,0,0.47
BPP,667211,438500,17229609.75,11321200.00,21.81
BR,678004,31202,3762146.80,171880.70,9.50
BROOK,200,0,118.00,0,0.00
BTS,6791400,2408400,62957985.00,22367975.00,30.48
