Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,300,100,962.00,320.00,0.39
2S-W1,700,0,99.00,0,0.36
7UP,300,300,159.00,159.00,0.01
AAV,1011200,824400,5256430.00,4282365.00,29.57
ABM,0,300,0,342.00,0.01
ACAP,700,700,4795.00,4830.00,0.10
ADB,300,0,357.00,0,0.02
ADVANC,869310,1049857,162176060.00,195743580.50,29.74
AEONTS,110200,51300,17737300.00,8176000.00,10.70
AH,103300,79500,3544575.00,2712500.00,4.12
AIRA,0,200,0,420.00,33.33
AIT,15300,13800,370070.00,333940.00,12.12
AJ,0,1900,0,20330.00,1.71
AJA,3000,100,1295.00,43.00,0.05
AKP,200,0,324.00,0,0.07
AKR,8693000,3130624,13977099.00,5028185.36,7.49
ALT,0,6300,0,20878.00,0.62
ALUCON,0,100,0,20700.00,25.00
AMA,700,21100,4130.00,124630.00,4.81
AMANAH,410800,41200,799309.00,79928.00,6.20
AMATA,9142500,1250200,175164170.00,24010890.00,21.40
AMATAV,100,100,670.00,670.00,0.03
AMC,0,200,0,504.00,0.13
ANAN,5596359,2424027,27196462.18,11836794.84,24.80
AOT,11661011,6077496,740227918.75,385439923.00,26.30
AP,1852600,688425,16058620.00,5956275.00,16.20
APURE,0,256700,0,374206.00,33.42
AQ,0,1500,0,45.00,0.00
AQUA,356200,218800,178734.00,109990.00,0.91
ARROW,0,300,0,2880.00,0.11
ASAP,226300,529400,1263570.00,2936155.00,6.37
ASEFA,6400,0,29688.00,0,0.43
ASIAN,881000,375400,4735310.00,2121070.70,5.72
ASK,0,5300,0,116370.00,5.77
ASP,324500,504800,1217104.00,1895026.00,10.65
AS-W1,0,16000,0,7840.00,10.38
AU,44700,21700,445360.00,216190.00,2.14
AUCT,15313,74200,94814.95,462140.00,6.91
AYUD,0,1500,0,61875.00,10.87
AYUD-W1,15000,55000,57000.00,206500.00,5.09
B,20000,2000,11800.00,1180.00,1.65
B52,9400,7800,4136.00,3432.00,0.44
BA,84800,416200,1144100.00,5589790.00,13.05
BAFS,6000,41000,199325.00,1367875.00,9.05
BANPU,13729101,9455950,265792139.30,183283135.00,12.67
BAY,16200,19900,643025.00,786675.00,15.16
BBL,2489100,2470236,481717300.00,477876544.00,49.34
BCH,683605,886800,10501267.50,13614420.00,12.21
BCP,1958900,2589300,62418875.00,82442925.00,39.68
BCPG,857800,547200,14413750.00,9174250.00,11.95
BDMS,5522400,5573650,137701605.00,139019805.50,22.98
BEAUTY,16336900,8334549,230318950.00,117753809.10,10.86
BEC,328100,225400,2569470.00,1757075.00,5.96
BEM,8765900,6690936,66118965.00,50363374.60,34.57
BFIT,8900,1000,249075.00,27500.00,3.53
BGRIM,346700,46000,7989880.00,1057990.00,4.16
BH,2117900,556500,367565700.00,96433100.00,33.44
BIG,443300,131400,936540.00,276982.00,9.36
BIZ,900,0,2538.00,0,0.41
BJC,1273811,1018200,65315136.00,51970225.00,5.61
BJCHI,10700,2000,23746.00,4400.00,1.84
BKD,40000,10000,131200.00,32800.00,3.50
BKI,500,0,175500.00,0,4.03
BLA,12300,102800,381125.00,3160775.00,10.31
BLAND,13446100,24045300,24868950.00,44502323.00,31.45
BM,460000,30000,1649500.00,109800.00,5.79
BPP,783400,885700,17680300.00,20010720.00,9.51
BR,6300,158800,36175.00,913100.00,3.80
BROOK,0,4900,0,2842.00,0.29
BSBM,105000,0,117600.00,0,9.88
BTS,15924300,17161300,146072525.00,156914190.00,40.45
BTS-W3,0,7900,0,553.00,0.05
BWG,9249100,8324800,8619896.00,7839607.00,7.25
BWG-W4,51100,0,3063.00,0,0.16
CBG,281300,438100,14763950.00,22985400.00,16.88
CCET,110000,248300,199200.00,451076.00,29.28
