Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,200,200,506.00,506.00,0.16
2S-W1,7900,1500,159.00,30.00,0.21
7UP,92000,50900,43240.00,23923.00,3.53
AAV,333000,24100,1414016.00,102126.00,2.97
ACAP,17500,9600,54774.00,29932.00,1.37
ACAP-W2,0,27200,0,9792.00,0.15
ADB,138300,0,112624.00,0,11.24
ADVANC,1756519,1748600,304210420.00,302389250.00,36.79
AEONTS,41900,20600,7344300.00,3609350.00,9.39
AF,6400,0,4608.00,0,27.12
AH,2237500,1183400,46885700.00,24773360.00,63.46
AIRA,0,2900,0,4833.00,3.72
AIT,2300,8000,45950.00,159700.00,3.97
AJA,700,200,267.00,76.00,0.01
AMANAH,7600,900,10951.00,1296.00,0.44
AMATA,1543000,1289500,34102270.00,28523470.00,8.45
ANAN,52900,826700,187980.00,2934866.00,10.00
AOT,11298065,8071336,730708352.50,521852063.25,41.65
AP,2734400,1046700,16788610.00,6423505.00,14.22
APCS,0,600,0,2912.00,0.28
AQ,1385700,0,27714.00,0,18.55
AQUA,500000,0,205000.00,0,12.57
ARROW,8600,0,66650.00,0,8.76
ASAP,59601,0,187803.12,0,3.37
ASIAN,14700,41700,107555.00,305910.00,6.61
ASK,1019,2200,24250.30,52140.00,5.58
ASP,51900,15000,166240.00,48000.00,2.17
AU,37000,12900,223805.00,76960.00,1.26
AUCT,22100,3100,120695.00,17260.00,1.75
AYUD,1000,0,40875.00,0,3.29
AYUD-W1,0,21900,0,87250.00,1.17
BA,12500,197600,147290.00,2313020.00,22.25
BAFS,500,49900,16200.00,1621225.00,25.26
BANPU,9254200,5101400,151581010.00,83432610.00,30.88
BAY,2000,172900,79000.00,6829550.00,36.77
BBL,2053800,1407356,422993300.00,289724996.00,45.62
BCH,4332500,3421892,79410670.00,62729237.60,43.28
BCP,408800,784800,13085025.00,25103550.00,23.06
BCPG,755400,542800,12644070.00,9085310.00,14.47
BDMS,8711300,7723238,232626250.00,206116703.50,17.96
BEAUTY,21343900,7713200,150126210.00,54725390.00,8.09
BEC,332900,418400,1638390.00,2063108.00,10.53
BEM,40721204,26686977,397449014.00,260822623.75,20.80
BFIT,500,0,9760.00,0,0.65
BGRIM,243000,185000,6553500.00,4977725.00,8.50
BH,579000,592318,113581400.00,116047720.50,60.64
BIG,64400,0,84473.00,0,4.61
BJC,2860100,2271900,148513450.00,118172180.00,19.43
BJCHI,22200,56305,42776.00,108185.55,27.66
BKD-W2,0,16782900,0,2477435.00,20.06
BKI,0,1200,0,397600.00,3.87
BLA,105900,143939,3017450.00,4098187.25,24.38
BLAND,10715900,7611800,17290307.00,12218578.00,20.72
BPP,440000,235247,10473510.00,5601750.00,20.19
BR,3600,176238,14172.00,691198.20,8.27
BSM,1100,1600,553.00,854.00,0.04
BTS,14890026,17640350,142265483.30,168397592.50,26.72
BTS-W4,10411711,9230215,4127858.73,3801498.07,5.71
BWG,2159700,680400,2158809.00,681935.00,5.83
BWG-W4,200,1000,4.00,20.00,0.18
CBG,384600,409600,14798900.00,15867300.00,10.27
CCET,0,116600,0,206119.00,7.42
CENTEL,397500,129800,16355875.00,5361300.00,13.90
CGD,0,36100,0,46479.00,2.27
CGH,55,0,51.15,0,0.03
CHAYO,15300,301800,54712.00,1063550.00,7.05
CHG,3483301,4021400,7209232.08,8330106.00,9.55
CHO,193200,30600,278994.00,44064.00,10.28
CK,2686800,1351656,68577175.00,34361913.00,11.66
CKP,2189300,2660200,11155720.00,13540245.00,8.15
CKP-W1,200000,200000,112000.00,112000.00,1.70
CMC,101000,132000,172680.00,223060.00,1.11
CNS,0,1500,0,3210.00,0.75
CNT,14000,23000,27740.00,45870.00,13.28
COL,4000,12100,91890.00,278050.00,6.96
COM7,506200,603300,9048250.00,10809930.00,18.92
COMAN,5000,0,16500.00,0,1.78
COTTO,0,200,0,428.00,0.05
CPALL,7761167,6979049,538302135.25,484100443.25,36.55
CPF,6991000,6599190,172994450.00,163044244.70,44.41
CPN,2602931,1907958,196953256.75,144240393.50,32.01
CPT,15000,600,10200.00,402.00,0.08
CSS,300,300,576.00,576.00,0.06
CTW,200,0,1550.00,0,0.33
D,0,8000,0,74650.00,1.40
DCC,289500,5680000,584804.00,11409968.00,35.73
DCC-W1,0,245900,0,180490.00,2.96
DCON,500,0,250.00,0,0.02
DCORP,57000,50000,31777.00,27500.00,1.75
DDD,197100,0,4008970.00,0,8.20
DELTA,743600,671100,51867300.00,46797350.00,41.80
DEMCO,0,13400,0,37446.00,2.81
DOD,43600,70100,610420.00,987850.00,3.30
DRT,0,176500,0,944275.00,30.37
DTAC,1563200,1181700,69067925.00,52333525.00,28.35
DTC,0,1900,0,18905.00,8.48
EA,2482500,2776652,112561050.00,125794488.00,23.14
EASTW,239800,24200,2610720.00,261110.00,15.88
ECF,2016000,1519600,4529128.00,3415742.00,4.31
ECF-W2,20500,60700,6818.00,21072.00,0.23
ECF-W3,118400,495700,115440.00,470481.00,4.38
ECL,6200,92200,10687.00,159506.00,7.60
EE,50000,50000,31500.00,30500.00,1.35
EGCO,364100,320216,92594500.00,81334616.00,32.15
EIC,228000,228000,9120.00,9120.00,4.70
EKH,6600,41600,37290.00,233720.00,5.37
EPCO,300,1200,792.00,3168.00,0.12
EPG,218400,313900,1578245.00,2251155.00,14.98
ERW,540400,666000,3369155.00,4152670.00,10.08
ESSO,757600,3154200,8115340.00,33620320.00,15.07
ESTAR,20000,20000,10400.00,10600.00,3.56
ETE,3000,0,2995.00,0,0.27
EVER,50000,36800,25000.00,18400.00,0.60
FANCY,20000,0,13200.00,0,3.07
FPI,13000,0,24830.00,0,12.13
FPT,0,11060,0,160248.00,5.46
FSMART,38400,8400,211540.00,47040.00,0.78
FSS,30000,0,56700.00,0,9.69
FTE,0,2000,0,3900.00,0.49
GBX,400,600,213.00,318.00,0.57
GCAP,900,0,2106.00,0,0.18
GEL,373500,372000,104595.00,104160.00,2.42
GFPT,274900,247100,3502570.00,3139420.00,11.96
GGC,700,130500,6965.00,1298475.00,11.94
GJS,589400,550000,70769.00,66000.00,43.78
GL,38500,14500,215565.00,81050.00,18.25
GLAND,0,3500,0,11130.00,0.19
GLOBAL,812400,656000,16677230.00,13465480.00,20.91
GLOW,2373200,930600,208863650.00,81861700.00,26.37
GOLD,54799,216100,406112.40,1597310.00,13.86
GPI,20000,0,42400.00,0,0.90
GPSC,982500,558800,62404325.00,35474625.00,11.33
GRAND,20000,0,16000.00,0,2.25
GULF,948902,347000,75858459.00,27755850.00,6.17
GUNKUL,595100,3006400,1725018.00,8708440.00,8.97
HANA,1482100,997800,48661700.00,32755550.00,18.71
HMPRO,8804400,7535494,135271790.00,115878611.20,45.84
HPT,5000,0,3950.00,0,7.65
HTC,4900,4600,72030.00,66950.00,2.78
HTECH,13800,3600,78040.00,20290.00,4.51
HUMAN,4600,47400,44235.00,454515.00,4.63
HYDRO,25000,0,29700.00,0,1.56
ICC,0,100,0,4075.00,0.00
ICHI,107700,265900,338470.00,829658.00,8.79
ICN,12100,1000,20650.00,1783.00,0.18
IHL,0,1200,0,9540.00,0.47
III,29200,55700,147210.00,280330.00,7.91
INGRS,840100,0,507461.00,0,26.37
INTUCH,1747200,1124700,82190825.00,52852475.00,16.40
IRPC,23312502,22974414,132933656.50,130824732.70,27.32
ITD,564200,1098014,1360960.00,2645909.88,13.30
ITEL,12800,600,41748.00,2004.00,0.66
ITEL-W1,30000,0,12100.00,0,1.41
IVL,5444901,2628526,288332990.00,138935894.50,25.33
JAS,2268600,2928000,11053522.00,14232330.00,33.14
JCK,70000,0,103300.00,0,4.18
JCKH,28300,0,16697.00,0,48.29
JKN,26200,4562,234200.00,40377.00,0.48
JMART,15200,59100,75816.00,292322.00,5.74
JMT,90200,124900,999100.00,1381490.00,10.53
JTS,500,400,684.00,546.00,2.28
JWD,3900,3900,26135.00,26135.00,0.95
KAMART,100,82700,364.00,301922.00,10.38
KBANK,3103305,1980231,582181980.00,370981622.00,31.64
KCE,596400,600300,16599075.00,16768650.00,16.36
KGI,115400,124100,493842.00,531126.00,10.73
KIAT,0,2000,0,940.00,0.04
KKP,361700,614184,24380975.00,41366822.00,24.02
KSL,34200,736600,102160.00,2204592.00,37.49
KTB,11454467,7202900,228483116.90,143759540.00,33.37
KTC,1196900,598800,37749675.00,18859575.00,16.04
KWM,200,0,196.00,0,0.00
KYE,0,1100,0,446600.00,23.91
LANNA,0,2200,0,25770.00,3.50
LH,5564800,7781200,54260300.00,75871345.00,37.83
LHFG,2579251,371700,3622743.40,514310.00,22.89
LIT,0,100,0,605.00,0.04
LPN,1042000,1141200,6973560.00,7617445.00,12.65
M,3704,12101,273847.50,899024.50,3.41
MACO,2487400,473200,3979681.00,750472.00,3.69
MACO-W2,0,2275300,0,455060.00,5.85
MAJOR,44200,153100,951420.00,3291550.00,11.93
MAKRO,42600,1600,1399950.00,52450.00,11.43
MALEE,0,600,0,4925.00,0.12
MAX,19682600,6800100,393652.00,136002.00,35.13
MBAX,100,0,390.00,0,0.18
MBK,316201,330670,6262679.70,6549937.00,27.13
MC,9800,109700,108780.00,1227220.00,10.73
MCOT,0,3100,0,28085.00,0.61
MCS,5800,76000,39605.00,519165.00,4.67
MEGA,129100,159900,3852025.00,4755375.00,16.90
META,5200,87300,10088.00,169349.00,0.94
MIDA,100,200,57.00,114.00,0.07
MILL,0,13200,0,19648.00,23.66
MINT,4295835,3789700,148116002.50,130734950.00,35.81
MK,40000,110600,151600.00,420564.00,7.39
ML,0,2000,0,1940.00,0.81
MONO,22100,433300,37841.00,743044.00,8.54
MOONG,12200,11000,78445.00,70740.00,2.56
MORE,135700,286000,43824.00,81439.00,0.74
MPG,0,29000,0,4640.00,3.71
MSC,1100,0,7755.00,0,0.49
MTC,1715905,1700398,84063545.00,83280709.51,33.24
MVP,0,10007,0,16512.20,0.38
NCH,194700,30000,169389.00,25500.00,49.54
NER,168800,119800,307910.00,218470.00,0.99
NETBAY,1066,6600,27232.50,168525.00,1.93
NINE,1100,0,2123.00,0,0.10
NOBLE,800,25600,11080.00,357580.00,6.13
NPPG,319800,66800,409838.00,86031.00,1.04
NUSA,847900,1703700,412958.00,839943.00,5.23
NWR,61100,0,47660.00,0,1.36
NYT,5000,15600,25200.00,78780.00,1.54
OCEAN,0,106400,0,445982.00,1.08
OISHI,0,400,0,32000.00,5.41
ORI,1424645,819950,9635626.50,5484072.50,6.71
ORI-W1,1400,0,760.00,0,0.01
OSP,45900,0,1122320.00,0,0.54
OTO,255000,0,538220.00,0,23.97
PACE,1692000,915000,761550.00,411750.00,77.02
PAP,0,1700,0,6024.00,1.59
PATO,1000,1200,13100.00,15600.00,17.19
PCSGH,0,1838000,0,12774100.00,45.56
