Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,800,800,2212.00,2224.00,0.58
2S-W1,600,0,30.00,0,0.20
7UP,4000,73500,1998.00,36760.00,0.15
A,0,100,0,665.00,0.25
AAV,8470000,2181300,35611852.00,9186424.00,7.14
ACAP,112600,136700,455586.00,544578.00,2.73
ACAP-W2,19500,19300,18600.00,18161.00,0.04
ADB,50000,0,49500.00,0,7.90
ADVANC,1250800,666299,222369500.00,118411512.50,20.68
AEONTS,3000,25400,561250.00,4748950.00,11.86
AGE,16400,0,17876.00,0,1.94
AH,180600,57600,3995350.00,1294720.00,11.48
AIT,1000,2600,19900.00,51740.00,3.17
AJ,100,3700,845.00,31220.00,9.79
AJA,0,20000,0,7600.00,0.08
AKP,1600,1100,2856.00,1968.00,0.82
AKR,45600,10100,37127.00,8181.00,2.67
ALT-W1,59000,100,40790.00,70.00,3.13
AMA,27000,8800,140745.00,45900.00,2.10
AMANAH,4500,108500,7055.00,171706.00,2.99
AMARIN,0,200,0,934.00,0.07
AMATA,2021980,1565717,47371745.40,36764517.80,8.46
AMATAV,3100,600,17285.00,3300.00,1.21
ANAN,516624,942000,2046619.52,3739668.00,13.06
AOT,2803500,3456006,177951425.00,219159367.00,29.62
AP,489700,1826200,3448095.00,12861255.00,15.92
APCS,400,0,1996.00,0,0.26
APURE,22000,20000,32560.00,27200.00,0.23
AQ,500,0,15.00,0,0.00
AQUA,87900,114500,39346.00,51199.00,0.78
ARROW,6700,0,52595.00,0,21.34
ASAP,354400,951620,1375218.00,3668601.20,16.77
ASIAN,336700,374900,2725775.00,3025330.00,11.51
ASK,4755,1100,112603.50,26070.00,3.54
ASP,31300,304800,107506.00,1046262.00,7.79
AU,64400,19100,446355.00,131465.00,6.67
AUCT,23800,3900,149940.00,24570.00,7.74
AYUD-W1,23000,39200,116766.00,202325.00,0.39
BA,284600,7100,3467110.00,86610.00,14.20
BAFS,18800,200,610375.00,6450.00,18.06
BANPU,4070823,4435500,68557138.70,74626990.00,18.10
BAY,13300,1200,538650.00,48600.00,20.38
BBL,408310,577400,85397888.00,120672000.00,19.72
BCH,103412,852300,1905253.20,15677780.00,11.61
BCP,1661537,2647012,54928311.75,87802409.50,26.01
BCPG,118500,835794,2075320.00,14630992.80,9.83
BCT,74300,42200,4000050.00,2168050.00,64.84
BDMS,9956600,3895962,262227475.00,102330105.00,18.93
BEAUTY,2332000,4148100,20364555.00,36255160.00,5.43
BEC,104700,88000,555025.00,466610.00,4.83
BEM,7276057,5874200,62717778.05,50631585.00,15.47
BFIT,10000,9900,216920.00,214340.00,4.51
BGC,100,0,1060.00,0,0.00
BGRIM,247500,518500,6439275.00,13497150.00,11.17
BH,336605,130400,64675855.00,25000250.00,24.50
BIG,129300,233700,178434.00,321005.00,6.30
BJC,634750,1328000,32968563.50,68844375.00,6.97
BJCHI,600,4200,1274.00,8822.00,0.38
BKD,2800,2800,8568.00,8624.00,2.62
BLA,33500,228300,1054475.00,7159850.00,25.88
BLAND,6615100,3353505,11142754.00,5623443.30,24.57
BM,1100,100,3498.00,312.00,1.08
BOL,0,20000,0,40800.00,25.77
BPP,131900,240400,3111240.00,5674330.00,18.27
BR,114700,74800,473486.00,307802.00,5.86
BTS,5228500,1372000,49073025.00,12886305.00,22.11
B-W4,0,2,0,.26,0.00
BWG,474200,1913100,565606.00,2281399.00,8.30
BWG-W4,3900,400,168.00,20.00,0.24
CBG,374100,292000,17385700.00,13552650.00,22.35
CCET,209100,164700,382800.00,301178.00,50.04
CEN,8000,0,8960.00,0,0.68
CENTEL,315800,510200,13179925.00,21252450.00,9.28
CGD,58600,0,78095.00,0,6.84
CHAYO,33200,353400,129956.00,1379592.00,5.31
CHEWA,14300,51500,16016.00,57848.00,1.01
CHG,3367200,5579600,7045338.00,11681614.00,17.14
CHO,211000,9600,344030.00,15936.00,1.24
CIMBT,187900,0,152257.00,0,19.93
CK,265400,195912,6769275.00,4997178.00,9.52
CKP,2053000,1969700,10469160.00,10031580.00,10.68
CM,12000,0,48480.00,0,5.96
CMC,105900,100000,224464.00,215000.00,0.47
CNS,5000,500,11700.00,1180.00,18.21
CNT,20000,100,41800.00,210.00,7.67
COL,3600,8800,82780.00,202090.00,8.65
COM7,930700,459400,17278640.00,8518210.00,21.89
COTTO,0,600,0,1380.00,0.08
CPALL,3649750,4894500,250332200.00,335370600.00,18.08
CPF,2682100,944400,68196850.00,23989350.00,6.39
CPN,1281500,2742824,95993425.00,205836720.00,24.17
CPT,394300,1830600,380611.00,1754948.00,2.93
CRANE,25000,10000,55002.00,21900.00,9.55
CSS,3600,9600,7004.00,18708.00,2.73
CTW,0,300,0,2465.00,0.27
CWT-W4,0,22178,0,3104.92,0.19
D,30000,4000,297000.00,39600.00,8.72
DCC,633200,311700,1322240.00,652386.00,9.70
DCC-W1,200000,200,140000.00,140.00,0.91
DCORP,7100,34100,5254.00,26043.00,0.29
DDD,128300,194500,3590600.00,5465000.00,7.81
DELTA,272400,68400,18758425.00,4697325.00,25.83
DIMET,800,800,800.00,808.00,0.03
DOD,2700,128700,37910.00,1797040.00,9.74
DRT,0,77800,0,427900.00,49.36
DTAC,578100,789000,27133400.00,37049550.00,13.35
DTC,1400,100,14110.00,1000.00,0.87
EA,1893200,1497768,90899600.00,71911389.00,15.69
EASTW,23800,9100,265380.00,101030.00,3.12
ECF,189200,86700,1145700.00,524535.00,7.09
ECF-W3,2100,13400,4338.00,27872.00,14.01
ECL,8400,4300,15624.00,7955.00,1.18
EFORL,106000,0,7260.00,0,0.45
EGCO,125492,91264,29357169.00,21374522.00,15.46
EIC,100,290000,5.00,11600.00,6.49
EKH,10000,2400,59500.00,14395.00,1.20
EMC-W6,440000,1900,52800.00,209.00,0.54
EPCO,0,12700,0,39714.00,1.39
EPG,205800,56700,1489760.00,412495.00,13.28
ERW,3427000,3225824,22743315.00,21516868.50,31.98
ESSO,1556900,1414000,19092510.00,17627120.00,12.10
EVER,327800,368400,160622.00,180516.00,5.05
FN,28000,0,49560.00,0,0.61
FNS,2400,0,9696.00,0,9.30
FORTH,0,300,0,1920.00,0.54
FPI,11000,0,21780.00,0,18.33
FPT,0,200,0,3060.00,1.39
FSMART,76400,5900,523275.00,39530.00,5.01
FTE,0,22000,0,45760.00,4.09
GBX,100,0,54.00,0,7.14
GC,5000,0,25000.00,0,10.20
GCAP,0,7900,0,22910.00,0.53
GEL,0,100,0,27.00,0.01
GFPT,673012,322600,9666584.00,4625190.00,24.16
GGC,39000,40100,409550.00,420710.00,25.95
GJS,0,166500,0,21645.00,1.50
GL,758100,99500,4690015.00,619800.00,38.33
GLAND,153200,470000,564106.00,1740000.00,6.11
GLOBAL,331800,356140,6553980.00,7020484.00,23.37
GLOW,388507,557300,33768732.25,48416775.00,44.79
GOLD,315800,1107200,2625335.00,9193260.00,18.56
GPI,30000,18000,67800.00,40680.00,5.18
GPSC,53000,338200,2926250.00,18726650.00,13.03
GRAND,0,30000,0,25800.00,1.24
GULF,2728400,2089600,206735450.00,158109050.00,35.27
GUNKUL,2599700,2479600,8200410.00,7809834.00,13.91
HANA,406113,309600,13752763.75,10503550.00,13.70
HARN,100,0,252.00,0,0.54
HFT,100,0,296.00,0,0.17
HMPRO,7207400,5800831,108947850.00,87817631.80,38.45
HTC,0,1000,0,15740.00,4.03
HTECH,400,11500,2540.00,73025.00,1.07
HUMAN,2200,125500,20575.00,1180480.00,13.44
HYDRO,1100,0,1243.00,0,0.07
ICHI,579300,28600,2274804.00,112496.00,11.21
ICN,200,0,380.00,0,0.02
IHL,2800,3500,22820.00,28525.00,1.37
III,700,36100,3990.00,206625.00,13.62
ILINK,6000,3000,30600.00,15000.00,0.53
INET,300,100,1048.00,352.00,0.05
INGRS,5000,5000,2850.00,2900.00,0.96
INOX,0,400,0,405.00,0.37
INTUCH,637600,685800,32166775.00,34543750.00,25.04
IRPC,15835669,27009900,95335702.45,162312510.00,23.05
ITD,988900,976600,2547874.00,2532436.00,14.53
ITD-W1,0,200000,0,18000.00,6.76
ITEL-W1,39700,0,19453.00,0,10.19
IVL,718925,6513095,39098133.25,352653024.00,22.00
JAS,609200,515691,3017086.00,2546615.72,19.10
JCK,274800,550000,465016.00,932500.00,3.78
JCKH,10000,0,6200.00,0,5.70
JKN,3300,1000,37620.00,11500.00,0.22
JMART,229700,29700,1139278.00,146824.00,7.74
JMT,30900,74000,377930.00,907810.00,1.63
JTS,200,600,289.00,867.00,7.02
JUBILE,0,1900,0,32090.00,1.44
JWD,44500,30500,322615.00,220885.00,5.24
KAMART,85400,12600,347682.00,51354.00,3.48
KASET,1000,1000,2040.00,2000.00,4.78
KBANK,1730510,2286965,336442485.00,444409380.00,17.10
KBS,0,19600,0,78400.00,6.30
KCE,252600,1053400,7254150.00,30223975.00,15.42
KCM,0,10000,0,9000.00,2.91
KGI,73103,92100,320191.14,403470.00,5.55
KIAT,0,500000,0,235000.00,31.93
KKP,144600,308140,10275950.00,21884585.50,32.10
KOOL,100,0,134.00,0,0.10
KSL,186700,28300,591130.00,89422.00,29.23
KTB,1949200,5638832,39412980.00,113827576.40,23.41
KTC,1758700,785500,60235100.00,26897025.00,28.75
KTIS,200,0,1080.00,0,0.26
KWG,27000,18400,52252.00,35752.00,29.29
KYE,0,200,0,82000.00,11.11
LANNA,0,3200,0,40550.00,4.04
LH,9163000,9630108,93653942.00,98430283.60,27.87
LHFG,133900,1154400,192143.00,1650987.00,25.88
LOXLEY,12700,13500,23963.00,25273.00,2.22
LPN,1232400,175100,9869360.00,1400635.00,11.85
LTX,200,0,20400.00,0,0.19
M,600,11600,43500.00,841675.00,16.70
MACO,13700,121100,21234.00,186550.00,1.16
MAJOR,64200,171700,1379710.00,3685190.00,9.81
MAKRO,1000,1200,32450.00,38700.00,0.64
MALEE,400,18000,3360.00,150765.00,5.85
MBK,10700,114300,256380.00,2737670.00,34.26
MBKET,0,300,0,3180.00,0.20
MC,35000,6900,402500.00,79330.00,9.08
MCOT,500,0,4625.00,0,0.30
MCS,76500,1514000,539610.00,10673700.00,44.82
MDX,2000,0,8360.00,0,0.67
MEGA,55020,136900,1729590.00,4300250.00,20.56
META,170100,353700,337223.00,700891.00,4.37
