Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,200,30200,950.00,142552.00,6.44
2S-W1,3500,0,1999.00,0,0.39
7UP,300500,40100,186305.00,24862.00,1.60
AAV,470500,470600,2633110.00,2636610.00,13.43
ABM,257200,58700,479123.00,106272.00,0.23
ACAP,16600,20100,191210.00,230350.00,1.26
ACC,2400,0,1292.00,0,0.04
ADB,312500,150000,426728.00,204000.00,6.61
ADVANC,1710845,1698842,339197298.00,336560992.50,22.33
AEONTS,16600,17600,2882350.00,3076050.00,2.66
AF,0,46500,0,41872.00,25.61
AGE,192200,20400,292652.00,31008.00,5.01
AH,7100,62308,234300.00,2089693.00,16.43
AIRA,0,1700,0,3552.00,0.07
AIT,5500,49200,162250.00,1451400.00,8.77
AJ,35300,23200,494970.00,324800.00,3.89
AJA,3500,103500,1890.00,55890.00,1.24
AJA-W1,0,50000,0,12500.00,6.72
AKP,38500,0,76676.00,0,3.10
AKR,300,0,315.00,0,0.01
ALT,3900,0,14976.00,0,0.54
AMA,17900,59000,300560.00,996490.00,2.91
AMANAH,2181700,262300,3730948.00,442541.00,8.01
AMARIN,100,6900,500.00,34444.00,5.19
AMATA,514400,917000,13001375.00,23157075.00,17.06
AMATAV,33500,2600,258790.00,20200.00,3.19
AMC,30000,0,89400.00,0,3.66
ANAN,3635300,2269100,18363730.00,11465675.00,34.20
AOT,10302408,6113943,730165026.50,433173306.50,18.55
AP,1656100,3100400,13924760.00,26117636.00,13.99
APCO,0,81100,0,96509.00,2.30
APCS,55200,101500,397280.00,720425.00,1.73
APEX,428000,378000,171200.00,151229.00,5.36
APURE,250000,1140000,403488.00,1845674.00,22.74
AQ,547200,548000,16417.00,21911.00,2.22
AQUA,23700,13700,13509.00,7809.00,1.14
ARROW,300,0,3660.00,0,0.03
ASAP,135200,31700,1576710.00,376780.00,2.75
ASEFA,0,300,0,1770.00,0.12
ASIA,400,0,26250.00,0,0.35
ASIAN,619200,279800,5665305.00,2563260.00,6.22
ASIMAR,7700,5000,25476.00,16500.00,0.20
ASK,2000,33000,45200.00,747500.00,7.30
ASP,0,500200,0,2000800.00,12.34
AS-W1,10000,23400,7000.00,15912.00,0.36
ATP30,0,88900,0,161611.00,2.96
ATP30-W1,20000,0,18000.00,0,1.25
AU,963000,109500,12148460.00,1409030.00,7.27
AYUD,3000,3600,110700.00,131950.00,0.30
B52,0,40000,0,25600.00,2.71
B52-W1,14300,0,1001.00,0,1.09
BA,122400,46100,1837120.00,690590.00,8.99
BAFS,49900,7505,1949775.00,291901.25,4.15
BANPU,12150983,14236382,286192214.30,335449372.00,11.36
BAT-3K,2100,0,476700.00,0,50.00
BAY,9100,169500,406375.00,7606875.00,5.99
BBL,0,794000,0,167785000.00,7.66
BCH,249900,1409812,3988390.00,22556282.00,11.56
BCP,1114300,961900,44989375.00,38854725.00,15.81
BCPG,6297410,7195550,146548762.00,167460781.10,8.39
BCT,3200,1000,194925.00,60950.00,1.22
BDMS,6361813,9791688,141138149.00,217348494.80,37.17
BEAUTY,20961200,5275300,444422480.00,112083730.00,27.46
BEC,1745500,1007600,17798280.00,10214610.00,19.49
BEM,11424678,9275018,83796580.60,68071087.30,28.73
BFIT,211200,36600,8895450.00,1543750.00,2.80
BGRIM,868300,1015700,25459750.00,29752650.00,6.42
BH,337450,127800,69372324.00,26278900.00,41.12
BIG,252800,181100,752336.00,538400.00,4.74
BJC,7415835,5828511,437274438.75,342059369.50,20.23
