Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,1100,600,3004.00,1660.00,0.76
2S-W1,500,50200,25.00,2008.00,3.24
7UP,20200,0,10302.00,0,0.04
AAV,1363500,705900,5911914.00,3059848.00,11.83
ACAP,4900,65000,19468.00,257552.00,8.95
ACAP-W2,52600,56400,38197.00,44611.00,0.87
ACC-W1,100,0,3.00,0,0.02
ADB,40000,81000,39600.00,79420.00,20.61
ADVANC,3890460,3308269,690716215.00,586456915.50,33.66
AEONTS,7200,12100,1365100.00,2287050.00,9.28
AGE,248600,0,266988.00,0,4.72
AH,338200,145200,7384180.00,3177830.00,13.31
AIRA,0,2000,0,3296.00,0.87
AIT,0,2500,0,49570.00,1.53
AJA,900,100,333.00,37.00,0.03
AJA-W1,0,5000,0,750.00,0.91
AKP,0,100,0,182.00,0.02
AKR,1900,51900,1748.00,47778.00,0.60
AMA,4200,3700,22680.00,19980.00,5.07
AMANAH,29100,145200,44669.00,224128.00,4.11
AMARIN,0,700,0,3364.00,1.66
AMATA,1327800,1209300,30821610.00,28106130.00,7.63
AMATAV,0,2400,0,13320.00,1.34
AMC,0,200,0,388.00,0.30
ANAN,1730300,1246700,6938244.00,4971460.00,6.52
AOT,14177403,8624101,907020917.00,550628631.75,40.24
AP,2750500,539000,18718870.00,3660585.00,19.65
APURE,0,22000,0,31240.00,0.68
APURE-W2,30000,30000,6300.00,6000.00,2.67
AQ,91900,102200,1842.00,2044.00,1.16
AQUA,88800,162500,39960.00,73125.00,3.08
ARROW,20000,0,157000.00,0,26.60
ASAP,170600,315700,648444.00,1195800.00,7.84
ASEFA,400,0,1948.00,0,0.13
ASIA,0,1000,0,6750.00,3.38
ASIAN,230700,17800,1879770.00,144780.00,2.10
ASIMAR,1000,5000,2280.00,11500.00,3.10
ASK,6000,21038,144730.00,509015.80,2.91
ASP,1200,107500,4128.00,368418.00,18.11
ATP30,10000,0,16200.00,0,2.72
ATP30-W1,50000,0,34400.00,0,35.36
AU,1200,2200,8220.00,15120.00,0.36
AUCT,4800,0,30000.00,0,2.16
AYUD-W1,11100,5000,53426.00,24600.00,0.28
B52,100,0,23.00,0,0.01
