Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,200,700,620.00,2192.00,0.04
2S-W1,1300,17800,180.00,2491.00,0.30
7UP,17000,7800,8678.00,3978.00,0.67
AAV,2006100,1319200,9470992.00,6222120.00,9.27
ABM,108600,100200,130148.00,118234.00,2.22
ACAP,24000,58600,204085.00,502065.00,1.31
ACAP-W2,8100,5000,24454.00,17500.00,0.17
ADB,770000,100000,904100.00,117953.00,24.77
ADVANC,970700,734507,192149073.50,145383326.50,17.59
AEONTS,52900,58900,9236450.00,10292550.00,16.51
AGE,0,100,0,146.00,0.01
AH,210500,116700,6259675.00,3422275.00,8.65
AIRA,0,9800,0,19634.00,0.23
AIT,14100,44000,330960.00,1033320.00,15.01
AJ,9600,7000,100000.00,73180.00,7.35
AJA,37500,349700,14252.00,132888.00,8.45
AKR,137100,4346100,155563.00,4933947.00,6.30
AMA,7300,3500,45260.00,22440.00,0.34
AMANAH,374400,465200,766716.00,958580.00,2.17
AMATA,4400800,4819300,86492370.00,94834580.00,10.07
AMATAV,3000,800,20100.00,5390.00,1.36
ANAN,732000,1828200,3620534.00,9058626.00,8.64
AOT,5207810,7887950,333916720.00,505851262.50,18.13
AP,597100,2145300,5376875.00,19245325.00,19.07
APCO,10000,0,44800.00,0,8.13
APEX,0,3332,0,665.76,0.05
APURE,13800,3566300,18216.00,4676132.00,24.26
APURE-W2,200000,0,36000.00,0,0.84
AQ,0,100,0,3.00,0.00
AQUA,45600,87100,22800.00,43550.00,0.76
ASAP,358100,1065800,2056930.00,5952965.00,4.04
ASIAN,5998100,1090900,42633940.00,7275355.00,5.46
ASK,4000,8100,90050.00,182730.00,7.95
ASP,648200,557633,2466270.00,2123427.42,10.82
ATP30,9400,0,15510.00,0,0.62
AU,52000,30900,471660.00,278730.00,2.25
AUCT,675100,22300,3677400.00,121475.00,7.52
AYUD,0,2200,0,85650.00,23.40
AYUD-W1,44000,2800,136800.00,8792.00,1.09
B,70000,0,46200.00,0,0.92
BA,224000,251600,2770710.00,3103340.00,25.13
BAFS,59000,0,1922950.00,0,7.72
BANPU,18933802,10182648,392520191.20,210846477.90,17.24
BAY,171800,430000,6869100.00,17137225.00,30.45
BBL,3804911,4731312,749227511.00,929656453.00,25.12
BCH,818700,2266300,13158950.00,36404320.00,31.10
BCP,1407500,1616880,48134850.00,55253964.50,47.09
BCPG,738000,1048505,12921030.00,18313796.00,10.67
BCT,0,200,0,10525.00,1.64
BDMS,6114900,3988700,160319325.00,104588575.00,18.66
BEAUTY,11357800,26324957,88205160.00,204897478.10,14.10
BEC,263100,1122900,2359100.00,10070750.00,13.27
