Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,0,200,0,890.00,0.14
2S-W1,100,100,37.00,37.00,0.03
7UP,2500,2100,1300.00,1092.00,0.09
AAV,1027700,4218800,5986210.00,24486665.00,25.39
ABM,101800,144800,142442.00,205600.00,1.04
ACAP,4300,4400,44720.00,45760.00,1.59
ADB,100000,0,141000.00,0,0.64
ADVANC,489400,274215,98353600.00,55077515.00,24.47
AEONTS,7800,26400,1341950.00,4571400.00,6.09
AGE,0,21100,0,30326.00,12.38
AH,75000,14507,2697150.00,520702.00,4.73
AIRA,17900,14300,39202.00,30724.00,2.26
AIT,0,100,0,2925.00,0.05
AJ,12100,21200,163540.00,285860.00,7.02
AKP,100,200,191.00,383.00,0.21
ALT,28400,200,113340.00,800.00,5.75
AMA,120800,6500,1266410.00,68200.00,8.44
AMANAH,129400,200,208986.00,322.00,4.50
AMARIN,0,1200,0,6740.00,0.32
AMATA,3802700,6102600,72992850.00,118155090.00,20.27
AMATAV,151700,800,1152915.00,6120.00,14.08
ANAN,1662800,2319400,6342460.00,8851014.00,26.86
AOT,3782209,2973700,268376291.25,210941475.00,34.40
AP,918700,986700,7436455.00,7974065.00,17.19
APCO,0,1300,0,1534.00,0.12
APCS,2600,2800,15340.00,17080.00,2.73
AQ,0,450800,0,13524.00,0.87
AQUA,88000,15400,43120.00,7546.00,1.35
ASAP,476800,340100,4282435.00,3046905.00,26.27
ASIAN,19200,96100,131530.00,661205.00,3.37
ASIMAR,9700,9900,28532.00,29124.00,5.17
ASK,4800,0,104270.00,0,1.85
ASP,22100,549300,82654.00,2056352.00,20.41
AU,665900,104200,7649430.00,1192580.00,21.92
AUCT,400,2100,2040.00,10780.00,1.09
AYUD,600,0,28325.00,0,1.17
BA,117800,53700,1872450.00,854220.00,5.08
BAFS,2400,48700,92400.00,1867975.00,2.60
BANPU,6278800,11068900,128739670.00,226697600.00,20.03
BAY,35400,26300,1415800.00,1049525.00,13.52
BBL,1301200,1092900,256234250.00,215035150.00,44.35
BCH,455100,307300,8014660.00,5415700.00,6.19
BCP,961618,851303,35557836.50,31510136.00,31.60
BCPG,1751900,807000,33750740.00,15686720.00,5.51
BCT,0,2300,0,128525.00,9.27
BDMS,6946500,2533800,162643250.00,59319340.00,18.04
BEAUTY,3836745,1421600,83987025.50,31097140.00,41.46
BEC,1105700,1783900,12723070.00,20588570.00,11.89
BEM,5569200,1922505,41148050.00,14224126.75,20.44
BFIT,11000,19102,383750.00,654994.50,4.39
BGRIM,300,1054100,7875.00,27653525.00,3.97
BGT,600,0,762.00,0,0.14
BH,600200,187200,130826800.00,40800000.00,27.46
BIG,514600,276600,1542990.00,828706.00,5.14
BJC,479900,320800,27081075.00,18087050.00,11.91
BJCHI,26900,13379,58780.00,29271.06,4.42
BKD,10800,3900,34026.00,12314.00,0.77
BLA,62200,53000,1897400.00,1608900.00,7.35
BLAND,5272400,3646400,9792994.00,6783551.00,18.25
BM,557600,1304800,2171656.00,5091246.00,27.07
BOL,0,1000,0,1970.00,0.92
BPP,495900,690287,11838500.00,16540744.50,18.31
BR,20600,26200,146195.00,184825.00,3.24
BROOK,1000,0,630.00,0,0.03
BRR,1300,1200,10660.00,9840.00,0.99
BSM,0,57600,0,39960.00,5.25
BTS,10133800,3674324,87360205.00,31679646.40,18.06
BWG,146700,907400,205937.00,1273746.00,6.97
BWG-W4,100,0,13.00,0,0.01
CBG,157900,269600,9768375.00,16684700.00,15.15
CCET,21700,68200,44502.00,139414.00,11.96
CEN,1300,1300,1849.00,1846.00,0.11
CENTEL,930700,366700,47118200.00,18559275.00,20.37
CEN-W4,0,60000,0,9600.00,0.41
CFRESH,0,16700,0,81730.00,24.56
CGD,6870300,15103900,10953330.00,23157364.00,27.47
CGH,14000,0,17360.00,0,0.38
CHAYO,300,300,906.00,912.00,0.01
CHEWA,622800,261200,780076.00,329047.00,5.58
CHG,1535000,2203200,3038687.00,4360886.00,6.94
CHO,8600,70400,12470.00,102057.00,1.47
CIMBT,100000,10000,103000.00,10300.00,8.31
CK,490500,1831800,11784870.00,44108550.00,21.31
CKP,1118600,870600,4244910.00,3315530.00,9.62
CMAN,107200,14000,479008.00,62720.00,0.36
CNS,0,7100,0,18886.00,7.98
COL,500,3300,14000.00,92500.00,1.43
COM7,190500,480100,3620360.00,9105090.00,9.89
CPALL,6067518,6586600,527403913.24,572237825.00,34.82
CPF,8089600,4699300,192864240.00,111940040.00,15.20
CPI,0,50000,0,124000.00,6.00
CPN,1717100,1022300,137733775.00,82122500.00,23.16
CPR,3100,15000,17570.00,85680.00,1.46
CPT,128900,0,251655.00,0,1.68
CSL,3000,4000,23100.00,30800.00,3.55
CSS,49500,14200,121440.00,34930.00,8.18
CWT,71000,121400,282454.00,482938.00,6.72
D,19700,0,186705.00,0,1.11
DCC,202700,153300,600638.00,451900.00,19.08
DCON,459200,121500,284704.00,75330.00,4.42
DCORP,4700,0,12996.00,0,1.78
DDD,100,10000,9375.00,943425.00,3.02
DELTA,171200,237800,11908650.00,16545825.00,29.68
DEMCO,2800,4400,14420.00,22535.00,2.66
DIMET,138800,56700,264884.00,106420.00,0.57
DRT,0,5700,0,32640.00,5.30
DTAC,880200,719400,39722375.00,32444475.00,29.10
DTC,4100,0,40585.00,0,5.16
EA,11134200,7680002,380475700.00,262719019.50,14.11
EASTW,54500,339600,621300.00,3853630.00,14.94
ECF,1490500,2784800,10550890.00,19697760.00,28.81
ECF-W2,700,26000,2506.00,90600.00,4.18
ECF-W3,227000,209000,669860.00,628456.00,9.55
ECL,758100,359500,1677376.00,794682.00,8.63
EE,79000,25900,51350.00,16835.00,10.25
EFORL,3603862,10830000,324347.58,974100.00,2.86
EFORL-W3,15008000,0,530140.00,0,18.34
EFORL-W4,666667,0,30000.35,0,0.90
EGCO,110400,404500,25296500.00,92781900.00,25.61
EIC,346000,346000,20760.00,20760.00,12.08
EKH,0,900,0,5040.00,0.43
EMC,0,7900,0,1580.00,0.02
EPCO,0,6800,0,24112.00,1.86
EPG,181300,242601,1223965.00,1637341.80,15.17
ERW,874200,566100,7160390.00,4632080.00,12.78
ESSO,2145817,829500,37585069.20,14500340.00,22.38
ESTAR,57100,200000,45680.00,158000.00,9.63
ETE,14900,700,31268.00,1470.00,1.48
EVER,100000,200000,37000.00,74000.00,28.79
FANCY,34500,0,35770.00,0,3.56
FC,5500000,1000,2369007.00,450.00,36.07
FC-W2,377200,500000,18860.00,20000.00,36.24
FN,10700,0,42760.00,0,3.72
FNS,100,0,448.00,0,0.17
FORTH,0,100,0,660.00,0.41
FPT,27100,158600,481480.00,2807300.00,18.96
FSMART,26000,46800,257445.00,464820.00,2.69
FTE,3300,700,10382.00,2198.00,0.46
GBX,1000,0,720.00,0,50.00
GC,3000,0,15450.00,0,0.29
GCAP,4400,0,20254.00,0,0.89
GEL,198300,198300,67120.00,67423.00,9.11
GFPT,104400,388300,1285140.00,4760460.00,13.37
GGC,179100,178100,2531800.00,2504250.00,10.44
GIFT,2900,1100,14645.00,5665.00,1.23
GJS,331000,2526500,112550.00,869486.00,14.58
GL,0,81100,0,596140.00,3.86
GLAND,1416200,423600,4117088.00,1216486.00,3.58
GLAND-W4,120000,313300,222000.00,582738.00,12.58
GLOBAL,469100,148100,7211000.00,2282540.00,23.23
GLOW,415700,287100,35855950.00,24763900.00,40.12
GL-W4,0,36200,0,38060.00,1.68
GOLD,7500,122600,70875.00,1162670.00,10.39
GPSC,429100,412900,32330175.00,31149825.00,10.00
GRAMMY,0,2000,0,17710.00,7.46
GRAND,11700,0,11584.00,0,0.37
