Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,0,7600,0,35864.00,1.04
2S-W1,82932,200,82866.00,199.00,0.26
7UP,156700,7048900,67381.00,3031027.00,27.30
7UP-W2,0,1000,0,200.00,33.33
AAV,4099200,3990800,25621255.00,24932540.00,9.35
ABICO,65100,38000,641470.00,380000.00,2.41
ADVANC,864500,766700,166333950.00,147464200.00,10.46
AEONTS,2100,0,216300.00,0,10.71
AGE,171600,17500,262076.00,26765.00,0.41
AH,30000,57500,750000.00,1432780.00,20.50
AIT,23000,300,633425.00,8250.00,3.81
AJ,70300,421800,1035600.00,6271320.00,8.10
AKP,2000,0,5080.00,0,0.07
ALLA,0,7000,0,16660.00,4.35
ALT,2276000,1992000,14576850.00,12829000.00,6.75
AMA,167600,22800,2977820.00,406840.00,3.54
AMANAH,27100,159700,38353.00,226081.00,0.37
AMARIN,9700,100,48862.00,500.00,0.52
AMATA,985500,1289600,20633080.00,27018500.00,7.14
AMATAV,0,19400,0,151180.00,1.13
ANAN,2284700,1524800,12169100.00,8151520.00,16.74
AOT,3611300,6548000,205566925.00,372055275.00,20.66
AP,187900,1096500,1463645.00,8535835.00,16.79
APCO,22500,10400,30785.00,13870.00,0.08
APCS,600,0,4065.00,0,0.46
APEX,213000,43000,97828.00,19780.00,1.26
APURE,491200,505600,1383034.00,1406304.00,5.44
AQUA,292000,131800,198560.00,90252.00,9.75
ARIP,89600,221800,82530.00,210710.00,1.05
ARROW,0,700,0,10430.00,0.19
AS,33000,58800,66016.00,118414.00,8.39
ASAP,522300,862100,3891945.00,6564125.00,1.59
ASEFA,20400,507700,144840.00,3579285.00,10.40
ASIAN,1767500,4418600,37999840.00,93993870.00,7.41
ASIMAR,12000,49500,38880.00,162120.00,2.39
ASK,2500,10600,54130.00,231030.00,1.78
ASP,843000,111100,3152928.00,415404.00,18.76
AS-W1,20000,20000,21900.00,21600.00,2.06
ATP30,211000,106800,361040.00,183622.00,0.72
AU,3500,61200,29750.00,521895.00,0.52
AUCT,32700,5800,218700.00,37790.00,0.35
B,269300,219301,197089.00,160089.69,9.56
B52,71400,58500,64395.00,53024.00,0.67
BA,120800,430100,2218100.00,7913350.00,3.98
BAFS,2200,5300,103175.00,248950.00,1.36
BANPU,24992301,24248000,426039597.00,411320990.00,11.40
BAY,32800,184080,1270825.00,7113832.50,24.19
BBL,552401,192500,104143088.00,36298300.00,15.03
BCH,3419300,1895100,51283890.00,28336730.00,16.49
BCP,2303902,806600,86559125.50,30340250.00,23.03
BCPG,1762600,1678500,28245010.00,26841000.00,10.63
BCT,5500,600,257325.00,27900.00,0.95
BDMS,3423900,4490300,70937470.00,93044300.00,20.94
BEAUTY,6941400,7022400,101171060.00,102130440.00,19.65
BEC,119700,1070800,2152480.00,19210580.00,3.41
BEM,5398200,6195449,42561930.00,48930321.70,13.00
BFIT,39500,19700,829330.00,410820.00,0.51
BGRIM,5287201,5308400,122133993.20,122704170.00,13.00
BGT,12900,10100,20592.00,15563.00,0.09
BH,263127,381400,55320324.00,80293600.00,21.18
BIG,2138400,2879200,8048530.00,10891220.00,7.11
BJC,611200,481100,31776000.00,24990325.00,11.39
BJCHI,6100,24400,24034.00,95720.00,2.77
BKD,36600,571600,120048.00,1874848.00,13.07
BLA,197800,253800,8887675.00,11427025.00,7.63
BLAND,1963300,3065600,3542313.00,5533006.00,13.71
BM,0,22500,0,82800.00,4.76
BOL,1272900,294000,3168956.00,732476.00,6.46
BPP,1382904,820462,36846833.00,21705618.00,20.54
BR,40900,44800,296200.00,324780.00,1.25
BROOK,128000,0,98560.00,0,0.16
BRR,17000,3500,181900.00,37450.00,4.07
BSM,54200,50000,27742.00,25000.00,0.20
BTNC,9900,0,211860.00,0,26.61
BTS,6169300,3067400,53119440.00,26457775.00,24.21
BTS-W3,200200,123333,68068.00,41932.89,2.23
BWG,6090700,704300,11218677.00,1295755.00,19.75
CBG,24900,148700,1799025.00,10749125.00,8.14
CCET,42100,36600,132194.00,115168.00,2.28
CENTEL,1042800,152700,43217800.00,6325375.00,12.85
CFRESH,5000,0,34375.00,0,1.61
CGD,221000,822000,231630.00,873198.00,2.31
CGH,355900,0,521615.00,0,15.89
CHG,11126800,5233800,27110118.00,12748358.00,15.91
CHO,32800,0,56861.00,0,1.29
CHOW,79800,2000,439215.00,11600.00,0.41
CIMBT,230100,259300,254896.00,289981.00,1.69
CITY,2000,0,6120.00,0,0.97
CI-W1,0,2400,0,1560.00,0.07
CK,2054700,2601700,56403950.00,71417875.00,14.92
CKP,528800,1287900,1861952.00,4567982.00,3.02
CM,31300,3100,220495.00,21710.00,0.41
CMO,337600,14000,665152.00,27580.00,0.45
CNS,36500,100000,97090.00,267000.00,11.04
CNT,87500,1600,321896.00,5888.00,18.18
COL,8600,200,526050.00,12350.00,3.46
COM7,3543300,4304400,49331130.00,59882880.00,7.21
COMAN,800,2600,5560.00,18070.00,0.18
CPALL,3306900,2313300,211191000.00,147619425.00,18.00
CPF,5071200,1658700,135410325.00,44284750.00,17.67
CPN,1079225,818400,77288462.50,58608375.00,30.22
CPR,20500,3300,131175.00,21145.00,0.78
CRANE,0,70100,0,286798.00,0.68
CRANE-W1,39800,28800,81892.00,59844.00,0.44
CSL,149800,53700,1107325.00,400115.00,1.08
CSP,25700,13100,70520.00,35894.00,2.07
CSS,166000,198100,519542.00,621228.00,2.65
CWT,308000,347700,1031860.00,1166706.00,4.72
D,0,15000,0,135750.00,0.59
DCC,65000,124000,257400.00,490974.00,8.93
DCON,5000,272900,3050.00,166469.00,2.30
DCORP,100300,20000,432570.00,87200.00,0.87
DELTA,229900,136420,20065100.00,11887860.00,27.36
DEMCO,1000000,31800,6515780.00,207100.00,6.69
DIMET,0,3000,0,7080.00,0.26
DTAC,360100,954700,20958850.00,55436675.00,12.92
DTC,39600,15100,406810.00,156250.00,4.19
EA,3786802,875700,147200454.00,34045975.00,25.06
EASON,100,9500,366.00,34770.00,3.78
EASTW,0,18000,0,221400.00,0.94
ECF,5028700,904700,28233430.00,5058930.00,5.55
ECL,109600,113100,404152.00,413056.00,1.24
ECL-W2,7000,0,13230.00,0,0.11
EE,771100,151900,824252.00,162252.00,4.11
EFORL,1154500,1315500,115450.00,141650.00,12.84
EGCO,147900,386800,33932800.00,88606700.00,27.18
EPCO,13800,5000,97290.00,35250.00,1.97
EPG,1842200,2124500,21952850.00,25448910.00,17.07
ERW,1104905,2439501,6639000.00,14584951.15,12.64
ESSO,332000,1374976,3776940.00,15626718.80,11.90
ESTAR,150000,30000,105000.00,21000.00,1.81
ETE,21100,0,68162.00,0,0.16
EVER,89900,24700,45849.00,12597.00,1.52
FANCY,110000,87800,242600.00,193838.00,10.63
FN,3000,20000,14060.00,94000.00,1.54
FPI,52200,18100,250516.00,87408.00,1.98
FPT,11500,134500,180100.00,2105420.00,3.84
FSMART,194800,82900,3652220.00,1552500.00,14.03
FSS,230000,16200,693600.00,48924.00,10.62
FTE,15100,16000,51336.00,53780.00,0.49
FVC,87400,57800,222966.00,146412.00,4.15
GBX,20000,100000,15800.00,78000.00,18.40
GC,5100,16200,27285.00,86715.00,2.92
GCAP,76500,401500,578505.00,3054915.00,1.45
GEL,886000,886000,416420.00,416430.00,24.34
GFPT,296800,311200,5895570.00,6152270.00,6.60
GGC,271200,218000,4194470.00,3417060.00,1.13
GIFT,15800,661800,92175.00,3812350.00,11.30
GJS,1832000,2382000,732800.00,969340.00,24.69
GL,368200,6600,7108300.00,127070.00,14.26
GLAND,13700,0,28696.00,0,0.77
GLOBAL,2318100,979700,35775070.00,15164210.00,16.41
GLOW,469466,134700,40498609.00,11607525.00,36.45
GOLD,4500,3700,34665.00,28650.00,0.87
GPSC,680202,400400,27548156.00,16222675.00,12.75
GRAMMY,2400,1400,27360.00,15960.00,0.12
GREEN,600,1300,900.00,1976.00,0.13
GREEN-W4,100000,0,65000.00,0,6.29
GSTEL,1835400,1835400,484743.00,495558.00,23.25
GTB,1100,143200,1277.00,168164.00,0.17
GUNKUL,498700,120700,2013786.00,485812.00,4.19
HANA,359500,1893348,15382800.00,81320268.50,20.41
HARN,351700,97300,1214608.00,335632.00,3.59
HFT,9500,11600,50300.00,61480.00,1.04
HMPRO,4049200,6578443,44629430.00,72363068.70,14.62
HPT,236900,67000,285044.00,80840.00,0.44
