Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,50000,142300,239000.00,682232.00,22.32
2S-W1,5774,20900,4407.72,15896.00,0.17
7UP,87600,71000,41172.00,33370.00,0.65
A,0,200,0,1300.00,0.17
AAV,638234,1115000,4182682.70,7317500.00,4.77
ABICO,103900,114000,1059730.00,1157550.00,2.17
ACAP,31500,25000,625200.00,499500.00,0.90
ACAP-W2,400,17400,5280.00,235660.00,1.86
ADVANC,743172,1053400,141770416.00,200775550.00,15.25
AEC-W4,0,100,0,16.00,0.01
AEONTS,200,0,20400.00,0,24.94
AGE,0,8200,0,12874.00,0.05
AH,40200,128700,1122350.00,3568500.00,6.84
AHC,0,300,0,7650.00,0.34
AIRA,72600,0,177636.00,0,49.04
AJ,2300,2600,31940.00,35700.00,0.74
AJA,4678700,2455700,3456002.00,1783898.00,0.84
AJA-W1,187900,0,54811.00,0,0.17
AKP,0,41100,0,104704.00,1.09
ALLA,30000,11000,76300.00,28262.00,0.33
ALT,33400,465400,213760.00,2979165.00,15.67
ALUCON,100,0,29500.00,0,6.25
AMA,124300,66800,2090810.00,1127700.00,1.47
AMANAH,500,30300,685.00,41099.00,0.41
AMARIN,16300,600,82315.00,3030.00,1.73
AMATA,339100,1467000,7251320.00,31294920.00,10.89
AMATAV,0,1500,0,11980.00,0.41
AMC,3000,2900,10200.00,9964.00,0.36
ANAN,3116900,2371900,18445870.00,14019030.00,6.64
AOT,5560029,6723300,325170774.50,393329800.00,12.84
AP,1759400,292200,13886655.00,2307260.00,6.93
APCS,0,400,0,2640.00,0.20
APEX,336400,32200,178103.00,17066.00,0.86
APURE,56700,77400,156494.00,214866.00,2.76
AQUA,124000,258800,88731.00,183748.00,0.97
ARIP,0,100000,0,79000.00,2.16
ARROW,122200,3200,1853250.00,48380.00,6.98
ASAP,31800,567400,251680.00,4537570.00,7.47
ASEFA,29800,300,205725.00,2085.00,3.03
ASIA,200,3700,14100.00,261375.00,47.56
ASIAN,20200,944100,296920.00,13902000.00,6.61
ASIMAR,90200,289100,295458.00,954076.00,6.97
ASK,6800,10000,153620.00,226000.00,2.14
ASP,328232,0,1277498.08,0,7.41
AS-W1,1200,0,1092.00,0,0.15
ATP30,104400,35900,180254.00,62107.00,3.98
AU,51500,40000,479250.00,382000.00,0.92
AUCT,5200,7100,33510.00,45795.00,1.58
AYUD,0,10100,0,303000.00,12.02
B,2249220,2754400,2605830.20,3119092.00,1.09
B52,155900,31000,153600.00,30380.00,0.49
BA,135700,18100,2508700.00,334850.00,5.37
BAFS,14900,14700,702600.00,690250.00,3.63
BANPU,4525100,2208600,78877380.00,38673280.00,9.29
BAY,0,17000,0,641750.00,6.02
BBL,337500,978100,63437900.00,184016600.00,24.89
BCH,1740700,2412300,27770460.00,38662910.00,16.93
BCP,1247405,2833200,52665786.25,119397975.00,16.08
BCPG,1075100,516000,21519390.00,10358990.00,4.97
BCT,3000,6300,141750.00,296300.00,18.31
BDMS,2855100,4487300,58546450.00,91952770.00,18.84
BEAUTY,5966300,7758600,95910410.00,124738120.00,23.41
BEC,1695300,1793900,28954420.00,30560740.00,8.07
BEM,12875422,9010871,101937759.30,71382744.20,12.87
BFIT,62700,38000,2324800.00,1414450.00,0.46
BGRIM,5549411,4234400,128441140.40,98241050.00,4.87
BGT,500,0,755.00,0,0.02
BH,246200,172200,51908100.00,36238600.00,12.38
BIG,438900,391300,1466120.00,1301478.00,2.61
BIZ,0,300,0,1236.00,0.12
BJC,661980,540400,35090765.00,28386025.00,13.39
BJCHI,37600,18600,153334.00,76138.00,2.71
BKD,102000,135200,326440.00,435344.00,7.72
BLA,200978,329100,8978216.00,14669925.00,10.75
BLAND,22651200,11141316,41138498.00,20202981.48,17.39
BLAND-W4,719000,0,93470.00,0,0.27
BOL,91700,112500,220240.00,271500.00,5.66
BPP,1057500,1597252,28774225.00,43488833.50,9.99
BR,740900,242700,6102195.00,2029480.00,3.70
BROOK,0,7900,0,6083.00,0.12
BRR,0,4800,0,50400.00,1.21
BSBM,10000,0,14600.00,0,0.12
BSM,1310500,149400,864934.00,100809.00,2.73
BSM-W2,50000,240600,13000.00,64962.00,0.39
BTS,2835047,5124600,24310713.80,43889010.00,18.63
BTS-W3,4149400,300,1354810.00,99.00,16.16
BTW,0,202000,0,582992.00,18.64
B-W3,5246000,1000007,91460.00,20000.07,24.61
BWG,1000,77900,1770.00,137883.00,0.60
BWG-W4,200,800,62.00,248.00,0.02
CBG,306400,316400,26723150.00,27204154.00,8.24
CCET,312284,123783,1136478.48,452106.30,2.81
CEN,0,35700,0,64260.00,4.92
CENTEL,124305,282000,5545073.75,12580600.00,12.63
CFRESH,0,290200,0,1973360.00,35.29
CGD,0,146100,0,166010.00,1.91
CGH,4900,0,6958.00,0,0.30
CHEWA,1400,200,1856.00,264.00,0.04
CHG,7773200,573500,19395706.00,1432104.00,13.03
CHO,11900,25100,21043.00,44596.00,0.44
CHOW,1100,2000,6930.00,12600.00,0.53
CIG,0,67600,0,43264.00,0.34
CIG-W6,0,4900,0,245.00,0.09
CIMBT,420300,1215000,478829.00,1374602.00,19.87
CITY,0,9500,0,29260.00,3.95
CK,1402360,1296200,38243055.00,35433300.00,12.79
CKP,1457570,771700,5389668.60,2854756.00,2.63
CM,76800,0,514125.00,0,5.53
CMO,0,24400,0,50094.00,0.98
CMR,300,0,1200.00,0,0.04
CNS,0,17300,0,48174.00,0.85
CNT,167500,0,658900.00,0,11.32
COL,9600,2200,584950.00,136975.00,0.99
COLOR,1000,0,1310.00,0,0.59
COM7,2862900,1057700,38564330.00,14247230.00,14.65
CPALL,3166900,5631900,215173475.00,381748400.00,22.00
CPF,5026010,5508900,133828212.50,146489100.00,21.78
CPN,1531230,764400,121735300.00,60457225.00,15.86
CRANE,12100,358100,45144.00,1316046.00,2.24
CRANE-W1,1700,2000,3308.00,3740.00,0.09
