Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,21400,6400,123550.00,37330.00,0.27
2S-W1,147800,110534,311382.00,234732.68,0.10
7UP,2528600,233500,1255944.00,116745.00,7.64
7UP-W1,50000,0,5500.00,0,3.90
7UP-W3,1000067,18379401,80004.02,1313228.73,5.34
AAV,550400,13600,3518020.00,86410.00,0.52
ABICO,1500,1700,15750.00,17700.00,0.31
ACAP,0,23700,0,477520.00,1.73
ACC-W1,0,44100,0,4410.00,2.75
ADVANC,2279640,794668,395243913.00,137736442.00,35.60
AEONTS,5000,1900,570000.00,216300.00,15.90
AF,300000,8300,231000.00,6537.00,2.29
AGE,239800,5500,354904.00,8195.00,2.58
AH,324100,74100,8292825.00,1886950.00,7.09
AIRA-W2,0,50100,0,10020.00,13.23
AIT,6000,0,169500.00,0,0.95
AJ,5200,0,75220.00,0,0.07
AKR,0,20000,0,20400.00,0.39
ALLA,20000,0,47700.00,0,1.70
ALT,0,54800,0,383600.00,2.14
ALUCON,2200,700,666500.00,211400.00,38.16
AMANAH,50400,39300,100784.00,76817.00,0.14
AMATA,1896942,5454118,34055599.00,98107521.20,32.62
AMATAV,4000,24400,32200.00,196235.00,0.91
AMC,19900,0,83580.00,0,0.21
ANAN,609500,846852,3337940.00,4614457.80,7.96
AOT,14242379,9711900,643578810.00,438691250.00,14.72
AP,6147900,1351800,49214955.00,10758280.00,14.88
APCS,10900,12500,86440.00,99375.00,2.71
APEX,2300,38600,1127.00,18914.00,0.40
APURE,207300,479500,599162.00,1388550.00,5.97
AQUA,2097000,4601900,1530511.00,3363427.00,12.60
ARROW,1600,1300,25440.00,21010.00,0.16
AS,5100,0,11834.00,0,0.09
ASAP,256000,265700,1651800.00,1739650.00,1.38
ASEFA,6000,0,43710.00,0,1.31
ASIA,0,2,0,146.00,0.07
ASIAN,154700,45500,1708790.00,507950.00,1.96
ASK,13601,0,287261.10,0,1.01
ASN,0,36700,0,217000.00,22.57
ASP,6600,166600,24024.00,604416.00,4.72
AS-W1,90900,48600,111525.00,60098.00,0.23
ATP30,100000,295500,179000.00,532556.00,11.10
ATP30-W1,70000,25600,78700.00,28928.00,1.30
AU,10000,67500,88000.00,598995.00,1.38
AUCT,31300,5000,246105.00,39500.00,0.22
AYUD,2100,0,65625.00,0,0.50
B,1155100,1139800,69306.00,68398.00,21.19
B52,201000,21900,44220.00,4599.00,0.97
B52-W2,0,19000,0,950.00,0.51
BA,38400,51800,725760.00,982510.00,1.32
BAFS,66600,1000,2804800.00,41500.00,6.35
BANPU,5234700,3224136,94165630.00,57782516.60,17.19
BAY,6600,82900,239250.00,3002400.00,15.65
BBL,2947900,2364470,530032275.00,425189275.50,76.25
BCH,725730,171300,9887562.90,2332750.00,11.01
BCP,679110,210973,23164012.50,7173414.25,25.07
BCPG,172110,416500,2561628.00,6188250.00,9.87
BDMS,3587900,5138396,68200920.00,97616265.70,21.48
BEAUTY,3167500,1200500,35822510.00,13573030.00,15.33
BEC,1330000,1150645,28296170.00,24474798.50,12.91
BEM,11271796,7203000,81444361.20,52006845.00,23.51
BFIT,0,6725,0,126430.00,1.11
BGT,151000,195100,289720.00,373423.00,18.65
BH,306067,258000,52187965.50,43985050.00,31.52
BIG,1919000,705500,9533802.00,3509110.00,16.72
BIZ,402800,0,1834758.00,0,12.70
BJC,1514436,1708100,70322123.25,78946775.00,28.94
BJCHI,30500,1700,126162.00,7014.00,4.24
BKD,20500,0,70930.00,0,1.15
BLA,103697,482800,4841809.00,22364250.00,9.02
BLAND,9948294,18853029,19247885.02,36445072.97,15.46
BLAND-W4,0,501010,0,100201.80,0.90
BOL,87600,37200,207488.00,90024.00,0.62
BPP,1618710,6112754,42901795.00,162077844.50,24.93
BR,1500700,54900,10798835.00,396070.00,19.03
BROCK,13000,36900,36140.00,102582.00,2.23
BROCK-W1,400000,44000,100000.00,11880.00,1.66
BROOK,181500,63600,147015.00,51516.00,1.40
BRR,11700,104000,144610.00,1294310.00,5.69
BSBM,9700,135900,14065.00,198268.00,6.40
BTS,5278023,8295918,44431974.35,69942247.10,27.91
BTW,3000,15400,11400.00,59444.00,0.28
BWG,1231100,911700,2362640.00,1766880.00,1.88
BWG-W4,50000,110000,18000.00,41200.00,0.48
CBG,131800,1012900,9523275.00,73774050.00,15.71
CCET,3186000,5777385,10396078.00,18749178.00,53.91
CENTEL,120601,80317,4534029.75,3012152.50,20.67
CEN-W4,70000,0,16100.00,0,0.92
CFRESH,1500,0,10275.00,0,1.00
CGD,0,40000,0,42400.00,0.23
CGH,300,0,437.00,0,0.01
CGH-W2,1000,0,100.00,0,0.13
CHEWA,1000,2500,1370.00,3415.00,0.02
CHG,2995400,27496200,7089010.00,65064912.00,26.75
CHO,534000,83700,1014740.00,160467.00,1.22
CHOTI,300,0,59100.00,0,30.00
CI,113200,134300,181041.00,214880.00,8.81
CIG-W7,0,5400,0,270.00,0.08
CIMBT,39200,23100,42928.00,25610.00,1.06
CITY,25200,3200,80936.00,10368.00,0.80
CK,2186692,2516300,63215047.00,73051000.00,7.12
CKP,97770,50000,326548.40,167000.00,0.63
CM,70400,5600,474190.00,37590.00,2.13
CNS,0,60000,0,147600.00,26.74
CNT,31000,0,123920.00,0,1.44
COL,266900,5200,13670625.00,261250.00,12.89
COLOR,0,800,0,1136.00,1.74
COM7,200,600,2300.00,6900.00,0.01
COMAN,1200,8800,9600.00,71720.00,0.27
CPALL,2880017,2187900,177880333.25,135102825.00,35.96
