Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,20000,0,43200.00,0,16.05
7UP,0,21300,0,5558.00,0.32
AAV,4898595,613800,19935463.50,2503062.00,27.53
ACAP,5900,0,20750.00,0,1.61
ADVANC,2306212,1566727,436400936.00,296851580.50,38.63
AEONTS,201051,171800,39512941.00,33740850.00,21.89
AGE,0,500,0,460.00,0.00
AH,72400,131200,1292050.00,2334980.00,22.90
AIRA,0,100,0,133.00,0.65
AIT,17800,600,379190.00,12780.00,8.76
AJA,0,100,0,20.00,0.04
AKP,13000,600,21188.00,973.00,9.65
ALL,30000,225000,128000.00,961400.00,0.82
ALLA,11100,40600,14874.00,54448.00,5.74
ALT,0,300,0,814.00,0.24
ALT-W1,0,2000,0,720.00,31.25
AMANAH,17700,12716,28331.00,20220.40,3.24
AMATA,1476300,946036,31724420.00,20351419.60,15.90
AMATAV,300,0,1484.00,0,0.32
ANAN,145800,640200,528298.00,2326612.00,13.07
AOT,5857552,12912870,385220707.00,849512785.00,22.06
AP,840793,1879100,6335511.10,14113880.00,24.23
APCO,0,2000,0,7480.00,1.89
ASAP,23800,8100,54980.00,18954.00,0.69
ASIA,5400,0,39150.00,0,12.92
ASIAN,60100,97100,430810.00,690665.00,9.38
ASK,9911,1000,231605.20,23400.00,2.59
ASP,112500,273800,291100.00,706140.00,8.31
ATP30,350000,0,448000.00,0,25.78
AU,490400,421400,4733865.00,4089940.00,10.61
AUCT,0,102600,0,672715.00,8.26
AYUD,600,600,24150.00,24150.00,2.01
AYUD-W1,3000,7500,9600.00,23550.00,0.17
B,0,200,0,86.00,0.04
BA,6800,108800,72080.00,1145690.00,8.88
BAFS,10900,24411,375900.00,836424.00,14.55
BANPU,11373133,10201300,163421615.20,146561030.00,44.20
BAY,60000,7100,2249000.00,265300.00,23.03
BBL,1595000,3020850,318936850.00,603681100.00,43.65
BCH,1777200,1799400,29845870.00,30186000.00,27.25
BCP,490211,529600,14002119.00,15125325.00,15.12
BCPG,689405,572100,11644423.00,9619600.00,14.58
BDMS,19318776,11595500,499473039.00,298573975.00,30.17
BEAUTY,9339700,30004300,35684590.00,114638274.00,12.75
BEC,1469900,1350500,12780240.00,11690755.00,17.33
BEM,5576112,5081728,62163663.20,56495273.00,19.50
BGC,21600,65400,242750.00,732910.00,7.13
BGRIM,724600,1575700,22972600.00,50013750.00,15.69
BH,293740,355600,48342480.00,58498000.00,43.05
BIG,24000,17200,24240.00,17372.00,1.80
BJC,751000,1139875,36276750.00,55032443.75,6.80
BJCHI,0,2833,0,5777.67,0.88
