Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,4000,2800,19120.00,13440.00,0.75
2S-W1,26800,100,25997.00,97.00,0.91
7UP,137000,498700,61950.00,225177.00,2.12
7UP-W2,0,1000,0,210.00,1.82
7UP-W3,50000,140700,7000.00,19698.00,0.29
AAV,256000,225200,1621480.00,1430145.00,1.93
ABICO,37300,0,360695.00,0,6.51
ACAP-W2,1300,1400,15290.00,16600.00,0.25
ADVANC,1036315,2387504,198274030.00,457194018.00,29.51
AEC,0,1600,0,928.00,0.12
AEONTS,1100,200,114400.00,21000.00,1.12
AH,27700,189099,704390.00,4742660.20,9.86
AIRA,27500,0,67100.00,0,50.00
AIT,5700,4100,158175.00,113775.00,1.27
AJ,15500,65000,220790.00,919840.00,12.18
AKP,104900,0,257994.00,0,3.52
AKR,1000,0,1010.00,0,0.02
ALLA,18000,61100,45700.00,157126.00,0.34
ALT,2927800,20000,19015680.00,130500.00,18.23
AMA,31000,83400,526200.00,1421950.00,0.98
AMANAH,0,8600,0,12288.00,0.08
AMARIN,3900,4800,19548.00,24444.00,0.33
AMATA,771700,716777,15661900.00,14581756.00,8.05
AMATAV,5000,5800,39000.00,45240.00,0.92
AMC,19800,0,66200.00,0,1.14
ANAN,8117200,4956600,45506590.00,27904425.00,7.13
AOT,19529220,34115080,1168026942.25,2044064043.75,20.90
AP,373300,1331400,2950880.00,10518210.00,19.87
APCO,1100,0,1408.00,0,0.02
APEX,0,84200,0,38732.00,0.52
APURE,299000,299300,825222.00,829798.00,14.16
AQUA,2206700,2205900,1472822.00,1465610.00,12.16
AS,10900,1300,21991.00,2606.00,2.82
ASAP,35200,10000,261560.00,74500.00,2.22
ASEFA,463500,42200,3244500.00,295400.00,19.14
ASIA,200,0,13900.00,0,0.92
ASIAN,138200,63100,2840430.00,1303310.00,0.74
ASIMAR,481200,130700,1594536.00,431486.00,2.17
ASK,200,700,4380.00,15400.00,0.27
ASP,61600,510816,234224.00,1941961.44,5.75
AS-W1,200,0,208.00,0,0.00
ATP30,296400,1695400,531137.00,3031329.00,6.05
ATP30-W1,108700,16800,100917.00,15624.00,0.70
AU,78700,8800,725805.00,81645.00,1.47
AUCT,25700,10400,168690.00,68130.00,2.75
AYUD,700,0,20650.00,0,0.30
B,528100,508100,400916.00,384394.00,7.53
B52,231500,159500,219836.00,151334.00,1.15
B52-W1,0,70500,0,9870.00,0.24
BA,601400,155400,11499090.00,2958760.00,5.25
BAFS,0,400,0,18700.00,0.36
BANPU,7618700,5768100,129854650.00,98208110.00,8.61
BAT-3K,100,0,25200.00,0,25.00
BAY,48900,14900,1871075.00,573450.00,15.33
BBL,2149020,2686035,403283750.00,503995232.50,39.64
BCH,2132100,1085500,32245330.00,16377320.00,16.93
BCP,680203,1323400,25945688.25,50543050.00,18.19
BCPG,9795710,4910013,160930461.00,81202973.20,14.36
BCT,18000,100,854575.00,4725.00,26.70
BDMS,4128900,3319800,86132300.00,69167030.00,25.29
BEAUTY,2192700,1269500,32018920.00,18581890.00,15.69
BEC,895400,3911000,15260650.00,66500320.00,19.50
BEM,11560800,5922762,92038095.00,47213854.00,16.09
BFIT,17804,222,423945.20,5307.60,0.71
BGRIM,4921400,4831700,111600040.00,108996030.00,19.43
BH,398200,279500,83361900.00,58496700.00,50.62
BIG,558200,81000,2071340.00,299280.00,1.78
BJC,1893400,1608700,97407175.00,84116300.00,19.92
BJCHI,4100,8100,16248.00,32262.00,0.69
BKD,100,819200,320.00,2621440.00,27.72
BLA,1137408,447709,52027814.00,20466013.50,9.07
BLAND,8137900,8057700,14713172.00,14593236.00,9.44
BOL,1095300,700800,2671702.00,1705058.00,14.32
BPP,622402,1354995,16537453.50,36103218.75,21.24
BR,51000,183300,365955.00,1314160.00,2.93
BROOK,32500,19500,25025.00,15015.00,1.17
BRR,65100,148900,684620.00,1564460.00,6.57
BSM,67500,39600,41248.00,23760.00,0.16
BSM-W2,52400,0,11528.00,0,0.10
BTNC,3000,0,65700.00,0,50.00
BTS,5008305,2634900,43608928.25,22834075.00,28.98
BTS-W3,700,1500,238.00,525.00,0.01
BWG,418100,558200,754261.00,1009124.00,4.89
BWG-W4,124100,0,39712.00,0,3.75
CBG,955900,160700,70910250.00,11887450.00,11.70
CCET,101200,579800,323864.00,1880246.00,4.98
CENTEL,842600,209600,36975075.00,9210750.00,22.36
CGD,610000,212300,716100.00,251664.00,4.16
CHG,15276100,10481500,39469521.60,27090393.60,41.59
CHO,20000,10000,35179.00,17600.00,0.48
CHOTI,8,3600,1480.00,666350.00,35.37
CHOW,1000,126700,6100.00,771925.00,5.58
CIMBT,113000,207500,131012.00,240700.00,1.84
CI-W1,32100,22200,22143.00,13852.00,0.16
CK,2792600,8301000,79933325.00,236870925.00,13.81
CKP,1045400,1591600,3814232.00,5839590.00,3.65
CM,42800,150000,282480.00,990000.00,15.70
CMO,147700,27900,308202.00,58032.00,3.24
CNS,21700,0,60292.00,0,0.85
CNT,25000,72500,97000.00,281528.00,4.78
COL,32900,0,2018075.00,0,8.07
COLOR,5000,0,6550.00,0,1.50
COM7,694400,924400,9346280.00,12452880.00,7.49
COMAN,400,0,2740.00,0,0.07
CPALL,2051900,1356100,132238425.00,88237300.00,16.69
CPF,3341500,3723400,91897925.00,102551050.00,13.54
CPN,2118500,1765600,156744325.00,134525950.00,22.34
CPR,300,0,1845.00,0,0.07
CRANE,90800,203400,362970.00,818568.00,1.76
CRANE-W1,13500,60000,29540.00,128400.00,0.28
CSL,7600,265400,58520.00,2043580.00,8.75
CSP,18700,1700,50864.00,4692.00,1.05
CSS,276000,268600,876000.00,855148.00,8.66
CTW,800,0,8310.00,0,0.49
CWT,365500,176600,1230614.00,593396.00,7.30
DCC,37800,60600,150444.00,241072.00,2.11
DCORP,7600,606500,34872.00,2744246.00,3.66
DELTA,486600,297000,45117350.00,27404050.00,22.83
DEMCO,419200,25200,2682880.00,161280.00,24.90
DIMET,4806200,0,11054384.00,0,38.07
DRT,11600,0,67890.00,0,2.18
DTAC,2149110,754100,120129512.50,42383975.00,8.86
DTC,200000,900,2109780.00,9550.00,35.42
EA,1679600,1179771,65715750.00,46173004.75,9.70
EASON,0,1000000,0,3580000.00,40.59
EASTW,10000,29100,122000.00,355020.00,3.71
ECF,1312100,647400,8140550.00,4030695.00,5.37
ECL,100300,442800,370104.00,1629836.00,1.47
ECL-W2,9500,14400,17385.00,26928.00,0.25
EE,13000,12000,13521.00,12480.00,0.34
EFORL,6027800,6444800,602779.00,646946.00,10.37
EGCO,120000,225900,27568100.00,51871600.00,43.95
EIC,100,0,17.00,0,0.00
EKH,0,3300,0,18810.00,0.08
EPCO,2800,3000,19280.00,20700.00,0.31
EPCO-W2,11900,1,5767.00,.38,0.03
EPG,373300,224700,4330230.00,2615870.00,5.08
ERW,229400,1184300,1431595.00,7405305.00,3.37
ESSO,223200,2900706,2560660.00,33339788.40,16.05
ETE,200,20800,644.00,67388.00,0.24
EVER,11900,100000,5950.00,50000.00,0.88
FANCY,50000,100100,107000.00,214214.00,19.34
FN,0,300,0,1416.00,0.02
FORTH,2200,10000,15985.00,72500.00,1.66
FPI,0,100,0,468.00,0.03
FPT,34800,282100,544760.00,4455770.00,5.37
FSMART,372600,46200,7345750.00,906320.00,5.68
FSS,50000,0,156000.00,0,3.79
FTE,4700,4000,15650.00,13440.00,0.15
FVC,176600,290300,460084.00,772786.00,3.40
FVC-W2,0,40000,0,65000.00,2.05
GC,31400,5000,165100.00,26250.00,2.80
GCAP,638100,177500,4031190.00,1115340.00,3.56
GEL,55600,50500,26132.00,23840.00,1.54
GFPT,819700,3176355,16090770.00,62373742.90,29.60
GGC,111100,109600,1754350.00,1733470.00,1.11
GJS,39130900,49342000,18302402.00,23058127.00,14.82
GJS-W3,0,800000,0,48000.00,1.12
GL,292600,323700,5580090.00,6159930.00,23.72
GLAND,130400,808000,266016.00,1648320.00,32.67
GLOBAL,904400,1172622,14175040.00,18430753.20,13.77
GLOW,783160,338500,69261585.00,30056475.00,29.06
GL-W4,20000,30000,86400.00,132000.00,3.64
GOLD,7290400,7131700,68308810.00,67539990.00,5.66
GPSC,461800,487400,20176600.00,21648325.00,14.49
GRAMMY,115450,16100,1354035.00,186220.00,2.57
GRAND,102000,25102,112150.00,26859.20,0.16
GSTEL,36708000,39564700,10926058.00,11826320.00,11.21
GSTEL-W2,100000,0,2000.00,0,0.44
GUNKUL,463300,310000,1891316.00,1265788.00,3.20
GYT,1100,0,455400.00,0,22.92
HANA,368900,201558,17028225.00,9285968.00,11.67
HARN,0,86600,0,292174.00,3.35
HFT,23200,2700,118930.00,13905.00,0.50
