Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,200,100,708.00,352.00,0.09
2S-W1,2200,0,392.00,0,0.19
7UP,37500,355200,21750.00,205932.00,3.83
AAV,2651300,1937000,14885000.00,10902795.00,21.53
ABM,0,30000,0,34200.00,3.23
ACAP,300,24700,2340.00,191765.00,5.45
ACC,100000,4000,52000.00,2040.00,36.98
ACC-W1,0,1000,0,40.00,38.46
ADB,160000,4500,202460.00,5715.00,7.38
ADVANC,405000,690800,78041350.00,133437300.00,14.04
AEONTS,9700,28600,1526900.00,4499500.00,10.56
AF,60000,0,54600.00,0,29.91
AGE,0,73800,0,112078.00,2.55
AH,11600,20500,443700.00,782125.00,2.31
AHC,0,100,0,2120.00,0.25
AIRA,0,2000,0,4124.00,2.51
AIT,700,59400,17500.00,1484920.00,15.11
AJ,5900,7700,65100.00,84640.00,0.99
AJA,24000,0,11760.00,0,0.56
AKR,1230600,886300,1648636.00,1198360.00,5.13
ALLA,0,46000,0,73261.00,14.66
ALT,0,1900,0,7182.00,0.48
ALT-W1,0,1250,0,1437.25,0.32
AMA,12100,50500,75985.00,317645.00,7.54
AMANAH,852600,154600,1605776.00,293340.00,7.67
AMATA,2761100,1505627,62310780.00,34043107.50,17.72
AMATAV,28000,14300,194630.00,101485.00,1.25
ANAN,1441500,717300,6281202.00,3113160.00,8.89
AOT,4494212,6939000,312352325.00,481872850.00,21.42
AP,8767500,5393207,81496195.00,50123795.10,22.68
APCS,1000,21000,5765.00,121800.00,1.53
APURE,0,100000,0,151671.00,16.53
AQ,947500,2000000,28923.00,80000.00,1.31
AQUA,400,40200,224.00,22512.00,0.38
ASAP,116305,422305,725477.50,2740441.70,3.06
ASEFA,0,21200,0,108350.00,3.85
ASIAN,35100,2500,191295.00,13750.00,2.15
ASK,1300,15800,29640.00,360020.00,13.46
ASP,400,117306,1520.00,447418.68,3.79
AU,2800,62900,31360.00,698910.00,3.42
AUCT,204400,1000,1282120.00,6250.00,2.82
AYUD,0,9200,0,391775.00,9.45
AYUD-W1,64000,30500,278560.00,135760.00,0.84
B52,156700,296700,87752.00,164584.00,10.74
BA,61700,92400,920150.00,1375580.00,2.88
BAFS,29154,46500,1104152.00,1765450.00,10.84
BANPU,3947600,5222400,83879780.00,110929910.00,18.61
BAT-3K,900,0,188100.00,0,50.00
BAY,68610,2600,2676542.50,101400.00,22.58
BBL,888100,1882300,168342150.00,356841400.00,33.03
BCH,1119500,380600,18194390.00,6179630.00,17.05
BCP,395850,645800,14082712.50,23023925.00,25.84
BCPG,359420,1118700,7052110.00,21818550.00,8.77
BCT,0,2600,0,144625.00,9.12
BDMS,6731200,5686050,181035725.00,152094775.00,14.16
BEAUTY,17567384,11872344,283934424.80,193987086.80,13.37
BEC,1369800,1209100,12064460.00,10576760.00,6.84
BEM,5231300,4292353,42003810.00,34441294.50,17.60
BFIT,3500,16900,97400.00,472500.00,10.10
BGRIM,1406800,612200,33534070.00,14612430.00,9.48
BH,652700,222200,127573650.00,43321700.00,26.96
BIG,436700,187901,1026068.00,443278.34,4.02
BJC,1554205,1089800,84188272.50,59114125.00,15.52
BJCHI,13400,12031,34296.00,30666.12,0.43
BLA,23100,89200,814275.00,3134950.00,5.64
BLAND,34861209,70139700,68188159.91,137497054.00,24.22
BLAND-W4,10010000,0,100100.00,0,2.13
BM,0,325600,0,1223834.00,41.06
BPP,136500,913655,3381480.00,22683607.50,19.96
BR,81000,53430,501960.00,328776.50,7.25
BROOK,91600,0,54044.00,0,2.57
BSBM,140700,0,167433.00,0,35.33
BTS,16883200,17077801,165913420.00,168145074.85,36.33
BTS-W3,400000,53400,40000.00,5874.00,0.32
BTW,11000,0,18690.00,0,4.71
BWG,311000,1260700,376420.00,1544667.00,4.35
BWG-W4,200,500,20.00,50.00,0.03
CBG,147200,612500,7633050.00,31823125.00,14.68
CCET,155157,253800,296902.92,483348.00,21.29
CCP,800,0,336.00,0,0.02
CEN,7300,0,9852.00,0,1.66
CENTEL,2178800,1777000,96692325.00,79034025.00,41.75
CGD,104700,62300,150544.00,89164.00,1.19
CHAYO,5500,88600,18360.00,286404.00,0.20
CHEWA,500,20396,545.00,22253.38,0.41
CHG,6464100,8976700,14985576.00,20748470.00,13.68
CHO,266300,0,370157.00,0,9.63
CIMBT,100,100000,100.00,100000.00,2.12
CK,2212800,560900,57778850.00,14684375.00,25.48
CKP,256700,4959100,1011666.00,19531902.00,27.51
CM,100,400,420.00,1696.00,0.63
CMAN,0,1900,0,7160.00,0.06
COL,59405,69016,1648113.75,1936428.75,1.90
COM7,1543800,1885084,27483070.00,33674458.40,23.92
CPALL,5434836,7021100,425526607.25,551421275.00,16.17
CPF,2660164,5163248,67798475.00,131635312.00,19.47
CPL,100,0,300.00,0,0.08
CPN,1666500,1481200,128063100.00,114048075.00,33.86
CPT,15300,10000,34272.00,22600.00,0.50
CRANE,18000,5000,42260.00,11900.00,5.92
CSC,100,0,4575.00,0,0.38
CSS,40400,25600,90496.00,57528.00,6.75
CTW,5500,0,44000.00,0,2.06
CWT,297500,636600,1103680.00,2352940.00,18.29
CWT-W4,332000,274760,289570.00,231610.28,0.35
D,9500,7000,97850.00,72100.00,1.90
DCC,248800,612300,528054.00,1301552.00,3.90
DCC-W1,374240,287100,261189.60,209990.00,0.34
DCON,20000,0,11800.00,0,0.48
DCORP,35000,50000,100620.00,143900.00,0.70
DDD,65500,41501,4347400.00,2720592.50,2.68
DELTA,127800,293600,8308975.00,19072550.00,35.94
DEMCO,100,65000,456.00,297424.00,4.99
DRT,1600,0,9220.00,0,0.32
DTAC,1998300,732300,90925600.00,33397325.00,21.98
DTC,101200,234700,1459440.00,3356030.00,6.77
EA,5041905,4850000,189588112.50,182764725.00,27.53
EASON,15000,0,51000.00,0,2.83
EASTW,200400,33900,2266100.00,383070.00,18.55
ECF,168900,283800,1169250.00,1976905.00,11.99
ECF-W3,12300,40000,34440.00,112000.00,10.79
ECL,308200,262900,616962.00,529231.00,3.34
EE,2566300,818000,2125358.00,689365.00,14.52
EFORL,2194000,0,175520.00,0,3.39
EGCO,140102,442500,33256172.00,105055400.00,32.12
EIC,300000,300000,18000.00,18000.00,20.32
EKH,5700,5800,31065.00,31320.00,0.40
EMC,0,9500,0,2280.00,0.08
EPCO,338900,20100,1461330.00,85432.00,2.41
EPG,3843862,3093705,29629643.60,23850344.50,13.53
ERW,707000,165600,5799545.00,1362900.00,20.80
ESSO,1600754,2228870,23403243.60,32466685.00,32.84
ESTAR,8500,155400,5865.00,107426.00,0.85
ETE,10100,11200,22022.00,24662.00,4.09
EVER,0,2300000,0,897000.00,23.40
FANCY,0,60000,0,63600.00,3.75
FN,1000,0,3300.00,0,0.31
FORTH,0,43100,0,297595.00,14.79
FPI,100,6700,290.00,19698.00,0.48
FPT,200,57547,3360.00,961154.90,7.77
FSMART,64100,66100,553965.00,574220.00,2.23
FTE,500,0,1130.00,0,0.12
GBX,32400,0,22680.00,0,7.23
GCAP,0,98700,0,474796.00,18.48
GEL,220400,220000,72736.00,74800.00,8.79
GFPT,31700,136700,373060.00,1604840.00,13.86
