Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,400,400,1874.00,1872.00,0.52
2S-W1,2600,0,1245.00,0,0.38
7UP,123900,136400,64428.00,70928.00,0.91
A,0,14900,0,99830.00,11.48
AAV,262300,384000,1405980.00,2054535.00,4.86
ABM,23050,169000,38843.00,281510.00,0.61
ACAP-W2,100,0,510.00,0,0.07
ADB,110000,4700,148600.00,6439.00,4.31
ADVANC,1145806,801958,227562488.00,159247292.00,12.67
AEONTS,109400,127500,17660150.00,20780550.00,16.95
AF,0,2000,0,1810.00,0.64
AFC,0,7700,0,70070.00,27.30
AGE,3600,11500,5184.00,16560.00,1.78
AH,42700,25500,1536650.00,927650.00,3.54
AIRA,0,4000,0,8400.00,2.50
AIT,15400,213400,446600.00,6189500.00,21.85
AJ,555100,32400,7813620.00,458840.00,20.99
AJA,124600,9100,64792.00,4732.00,2.00
AJA-W1,2000,0,480.00,0,0.11
AKP,5000,0,9920.00,0,0.81
AKR,10000,0,9900.00,0,0.08
ALLA,0,1000,0,1960.00,0.12
ALT,0,7500,0,28822.00,0.74
AMA,27600,41800,461450.00,692520.00,2.62
AMANAH,541100,424500,865714.00,680277.00,5.99
AMARIN,0,6500,0,33150.00,5.05
AMATA,4389664,3646963,93702198.00,77925367.60,10.45
AMATAV,2800,11900,20860.00,89045.00,7.29
AMC,78500,5000,222070.00,14200.00,13.72
ANAN,3793200,4742200,18128340.00,22545168.00,9.81
AOT,6662410,4497247,455067035.00,307118296.00,24.95
AP,782200,1058606,6502255.00,8787519.20,25.15
APCS,44500,1100,305700.00,7425.00,2.40
APEX,189300,189300,73830.00,75717.00,3.55
APURE,0,803400,0,1267713.00,32.07
AQ,4185700,4210900,84324.00,126827.00,6.82
AQUA,14000,14400,7700.00,7920.00,0.21
ASAP,86700,63800,958880.00,704090.00,13.44
ASIA,1600,1400,117200.00,104400.00,3.33
ASIAN,336800,499400,2740605.00,4055990.00,13.78
ASIMAR,38400,17300,119412.00,53630.00,2.33
ASK,26300,11400,569280.00,246800.00,1.26
ASP,438133,3651500,1760739.08,14657978.00,23.16
ATP30,77400,10000,134753.00,17400.00,3.77
ATP30-W1,90500,0,72400.00,0,2.39
AU,119600,145700,1494440.00,1818050.00,9.88
AUCT,0,3000,0,16500.00,0.29
AYUD,3400,35100,167575.00,1695075.00,0.72
B,22800,31300,20520.00,28170.00,0.98
B52,0,3900,0,2067.00,0.10
BA,168100,88491,2478870.00,1301160.40,8.62
BAFS,27503,27700,1047717.00,1062450.00,2.25
BANPU,22216550,39423828,492612850.00,880684108.40,12.40
BAY,24200,93800,1035975.00,4028850.00,13.55
BBL,0,373900,0,77490000.00,7.10
BCH,1668500,1032000,27505400.00,16969230.00,27.33
BCP,1134003,1239993,44924993.50,49107700.25,19.88
BCPG,4536263,4050900,97470870.80,87359730.00,10.60
BCT,19200,400,1024825.00,21250.00,4.72
BDMS,4523815,1692440,100813483.00,37741640.00,22.01
BEAUTY,10065907,3077499,209463575.60,64096845.00,24.13
BEC,368100,699092,4102970.00,7775362.00,6.50
BEM,12007626,9069484,86802564.05,65634050.25,25.46
BFIT,187400,10600,8021575.00,449075.00,3.82
BGRIM,13464,240200,383747.00,6792950.00,1.78
BH,657034,349148,138145727.00,73358384.00,33.57
BIG,244500,1301000,684578.00,3642800.00,10.17
BJC,2462000,1286010,143605650.00,75193682.50,28.62
BJCHI,247000,31873,546206.00,70696.06,6.44
BKD,50400,72100,162296.00,232162.00,14.60
BKI,0,200,0,73900.00,0.84
BLA,178400,67800,5994125.00,2275150.00,15.52
BLAND,5193100,16488153,8889673.00,28241672.57,19.63
BPP,1271810,1030875,31775985.00,25703002.50,15.53
BR,514123,193000,4025847.85,1509515.00,4.38
BROCK,1000,0,2740.00,0,27.78
