Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,100,11100,530.00,60495.00,0.48
2S-W1,5000,700,6864.00,942.00,0.10
7UP,138100,2500,53852.00,977.00,0.85
7UP-W1,500,0,40.00,0,0.12
AAV,93300,340300,573795.00,2104520.00,3.52
ABICO,25000,27700,248500.00,275665.00,10.46
ACAP,25400,10100,471940.00,190890.00,0.25
ACAP-W2,500600,0,6507730.00,0,3.04
ACC-W1,50000,0,4500.00,0,4.93
ADVANC,1004307,289500,178492642.50,51422450.00,13.15
AEONTS,0,13200,0,1389950.00,12.89
AF,199500,55300,151620.00,42028.00,6.53
AGE,246000,0,346360.00,0,9.09
AH,91100,75700,2314900.00,1921845.00,5.36
AIT,7700,12600,214925.00,350975.00,4.81
AJ,2400,11300,31680.00,148800.00,1.54
AKP,400,200,922.00,460.00,0.16
ALLA,18000,0,44440.00,0,0.13
ALT,10000,68000,69000.00,465800.00,3.63
AMA,407000,17300,8737020.00,371430.00,16.05
AMANAH,41900,0,73145.00,0,0.23
AMATA,1382800,572300,23594600.00,9727830.00,9.18
AMATAV,48600,7000,380135.00,54580.00,11.44
AMC,23600,240400,93404.00,957818.00,6.24
ANAN,2295800,217000,11607822.00,1091900.00,6.08
AOT,5588189,3378713,264156427.50,159864217.50,18.14
AP,1945000,2191514,15580580.00,17585759.20,34.03
APCO,0,500,0,700.00,0.02
APCS,21800,19600,160650.00,144825.00,1.86
APEX,300,684800,138.00,315100.00,1.32
APURE,3434000,455300,8856032.00,1170256.00,8.12
AQUA,794600,903300,564182.00,641353.00,18.84
ARROW,2000,12600,32200.00,201610.00,1.72
AS,0,20400,0,46968.00,0.57
ASAP,5000,296000,36800.00,2195280.00,1.07
ASEFA,3000,1700,21900.00,12410.00,0.28
ASIAN,561200,399600,7544560.00,5384550.00,3.37
ASK,0,25000,0,531210.00,1.76
ASP,366300,177300,1336568.00,645786.00,12.17
AS-W1,400,0,464.00,0,0.01
