Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,1100,700,9405.00,5975.00,0.02
7UP,1029700,79100,669567.00,52200.00,9.36
AAV,229800,107100,1400290.00,648825.00,2.82
ABICO,46000,0,571400.00,0,2.97
ACAP,15000,55200,405000.00,1491625.00,1.79
ADVANC,619798,365600,104931362.00,61971600.00,8.25
AEONTS,3100,0,312400.00,0,39.74
AF,100,0,61.00,0,0.01
AGE,3900,132900,6162.00,210718.00,3.33
AH,0,2200,0,35030.00,0.12
AHC,0,10000,0,352500.00,39.68
AIT,0,28800,0,799200.00,3.08
AJ,20000,40500,280000.00,568240.00,1.16
AJA,0,246700,0,407092.00,0.31
AKR,200,0,226.00,0,0.01
ALT,0,66300,0,594830.00,2.50
ALUCON,0,100,0,30100.00,7.14
AMA,0,3100,0,72490.00,0.14
AMANAH,122300,157100,241472.00,321656.00,0.29
AMARIN,0,4200,0,28980.00,2.90
AMATA,1105800,952400,17792390.00,15290130.00,20.07
AMATAV,0,12100,0,85280.00,3.34
AMC,90600,825600,382556.00,3473082.00,1.81
ANAN,48700,1396100,243680.00,6980311.00,4.63
AOT,2658165,4293215,103074959.25,166315035.00,21.45
AP,97500,1137642,710045.00,8238963.20,11.43
APURE,34800,8400,77352.00,18694.00,0.46
AQUA,74200,0,57876.00,0,0.18
ARIP,5000,300000,3750.00,222000.00,31.94
ARROW,2800,26300,47040.00,442540.00,4.43
AS,3000,3100,6660.00,6822.00,0.37
ASEFA,661100,11000,5466120.00,90610.00,14.58
ASIAN,2800,99200,14840.00,513530.00,1.39
ASK,6100,321100,140420.00,7401300.00,18.38
ASN,18000,0,125500.00,0,4.14
ASP,29400,376400,110924.00,1415340.00,2.78
ATP30,16100,30200,35098.00,64802.00,0.31
AU,1700,800,18210.00,8560.00,0.04
AUCT,11200,430100,104720.00,4006900.00,10.66
B52,600000,2000,151000.00,500.00,0.39
BA,1925900,333500,37907900.00,6578760.00,8.73
BAFS,23800,0,892500.00,0,5.62
BANPU,6845622,1797626,134929413.40,35435709.60,10.17
BAT-3K,400,17200,70800.00,3036700.00,4.14
BAY,0,100000,0,3865150.00,11.06
BBL,0,697400,0,125616100.00,8.57
BCH,669700,87564,8559150.00,1136199.20,1.29
BCP,705300,451100,23577750.00,15083925.00,19.02
