Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,3000,712,10920.00,2605.20,0.23
2S-W1,200100,0,68033.00,0,3.20
7UP,115100,261400,59736.00,135993.00,1.08
A,0,1700,0,11305.00,1.30
AAV,1619900,2244400,9171630.00,12603555.00,8.65
ABM,10000,12500,13300.00,16875.00,0.30
ACAP,2300,73100,24380.00,775820.00,4.22
ADB,689200,0,959862.00,0,2.23
ADVANC,924550,2480302,180118600.00,484125635.00,18.00
AEONTS,33100,21000,5445550.00,3449550.00,10.88
AGE,0,92400,0,145084.00,0.52
AH,25100,83500,856600.00,2844700.00,20.79
AIRA,0,6100,0,12730.00,0.15
AIT,47500,24600,1196865.00,621615.00,3.18
AJ,6100,32286,78440.00,415196.40,4.99
AKR,4500,65115,5265.00,76384.55,0.17
AMA,12400,30000,106220.00,252025.00,1.77
AMANAH,73400,286700,129302.00,512878.00,2.08
AMATA,1009800,643900,20495190.00,13037140.00,10.75
AMATAV,23300,0,170090.00,0,18.55
ANAN,4933284,3201300,18954068.96,12322518.00,17.79
AOT,1292600,2307677,90813350.00,162044070.75,16.23
AP,460400,164700,3792995.00,1351005.00,12.04
APCO,0,1,0,5.85,0.00
APCS,0,5100,0,29835.00,5.94
APURE,200,852700,336.00,1440620.00,25.24
AQ,0,9966900,0,398676.00,6.46
AQUA,149200,43600,70728.00,21364.00,0.31
ARROW,0,400,0,4800.00,0.23
ASAP,335500,278990,2418805.00,2039373.00,2.28
ASIAN,2187200,1810600,12706890.00,10547300.00,25.61
ASK,10300,6100,228660.00,135570.00,2.59
ASN,0,1000,0,3840.00,4.90
ASP,708700,359300,2708276.00,1372526.00,24.45
AS-W1,0,47000,0,36700.00,0.61
ATP30,500,500,910.00,905.00,0.01
ATP30-W1,0,31400,0,28574.00,0.88
AU,8200,160038,95460.00,1869037.00,8.24
AUCT,600,0,3280.00,0,0.03
AYUD,0,2400,0,100750.00,1.04
B52,0,2400,0,1368.00,0.01
B52-W1,1000000,0,80000.00,0,10.57
BA,73300,104800,1069270.00,1525380.00,11.05
BAFS,10000,97900,371400.00,3627050.00,15.86
BANPU,4400100,2888917,87842920.00,57711221.50,11.05
BAY,600,42300,23250.00,1640325.00,15.66
BBL,1155600,1817875,215325550.00,338685292.50,47.01
BCH,755700,1871600,12856660.00,32141550.00,7.39
BCP,186900,494600,6757725.00,17850075.00,22.32
BCPG,394800,423800,7704240.00,8252540.00,7.23
BCT,0,1000,0,55675.00,0.93
BDMS,7141641,7138074,163566660.70,163416522.00,20.19
BEAUTY,12484874,9593400,267356003.20,205341220.00,33.48
BEC,610088,299200,6183680.00,3044300.00,7.45
BEM,5615000,4078280,43094365.00,31335321.85,21.79
BFIT,600,14900,18950.00,472575.00,8.93
BGRIM,298200,341900,8175700.00,9402425.00,3.07
BH,478900,143086,89266850.00,26649803.00,19.52
BIG,356000,380900,920552.00,993042.00,6.94
BJC,1653430,783298,94970560.00,45226883.50,17.22
BJCHI,100100,15215,274270.00,41370.20,5.24
BKD,3000,0,9780.00,0,0.09
BLA,279100,23500,9628075.00,810850.00,14.40
BLAND,27057400,17904601,51364116.00,33972528.90,13.78
BLAND-W4,200000,4183100,12000.00,182191.00,0.30
BM,83600,277100,308786.00,1014926.00,4.64
BPP,175400,553677,4263970.00,13543508.80,18.50
BR,16600,113156,111580.00,761779.60,4.32
BROOK,200000,0,123000.00,0,1.95
BRR,0,1600,0,13120.00,0.57
BSBM,578900,800,688891.00,952.00,44.94
BSM,19000,42000,14250.00,31432.00,0.51
BTS,14640100,8322429,135429890.00,76945648.90,15.20
BTS-W3,200000,7000,14000.00,490.00,1.17
BWG,654300,979676,870735.00,1300995.04,4.72
BWG-W4,4200,0,422.00,0,0.03
CBG,54900,78419,2965925.00,4272186.00,3.70
CCET,4400,175300,8994.00,359538.00,11.87
CEN,14000,0,19180.00,0,34.48
CENTEL,623705,560500,30856695.00,27778100.00,22.19
CFRESH,0,100,0,490.00,3.85
CGD,3600,489900,5393.00,731814.00,4.65
CHAYO,9700,49600,31614.00,161478.00,0.12
CHEWA,0,8300,0,9514.00,0.14
CHG,2251700,109000,4467119.00,216352.00,6.35
CHO,3600,1600,5077.00,2256.00,0.46
CIG-W7,100000,0,3000.00,0,6.98
CIMBT,7200,0,7200.00,0,0.20
CI-W1,0,13,0,6.63,0.00
CK,290600,149575,6905540.00,3558633.00,16.11
CKP,650800,537800,2599658.00,2153270.00,4.05
CKP-W1,150000,0,56500.00,0,1.82
CM,1000,110,4940.00,541.00,0.75
CMAN,3000,1400,12000.00,5572.00,0.06
CNS,0,10000,0,26800.00,4.19
COL,1600,300,42975.00,8050.00,1.27
COM7,1102600,2993100,22058600.00,59681390.00,9.02
CPALL,3961810,2899004,342956010.00,250545845.00,30.30
CPF,4219900,4902153,99101570.00,115557195.50,34.33
CPI,91000,40000,227504.00,99400.00,4.50
CPN,498420,1063103,38508740.00,81942582.50,22.47
CPR,9600,0,51840.00,0,7.95
CPT,7000,175300,15260.00,382154.00,3.94
CRANE,0,3000,0,8880.00,30.61
CSL,0,18500,0,142450.00,1.21
CSS,0,33700,0,80268.00,3.59
CWT,113000,37300,440552.00,144094.00,1.58
D,20900,4700,215020.00,48410.00,0.32
DCC,5200,56400,13708.00,147888.00,7.73
DCON,16800,0,10416.00,0,0.48
DDD,2600,8100,242200.00,759125.00,1.91
DELTA,829300,954774,54179900.00,62341248.00,42.44
DIMET,414700,42800,522522.00,54110.00,12.42
DRT,0,34400,0,196180.00,6.99
DTAC,872600,523900,43519225.00,26078250.00,14.35
DTC,516200,442400,6188800.00,5310750.00,9.98
EA,5161402,5446401,178743869.75,189156434.75,25.48
EASTW,96100,111300,1071980.00,1240650.00,3.64
ECF,1289100,1394600,8597275.00,9301970.00,46.37
ECF-W3,22500,5013,56730.00,12933.28,12.08
ECL,363100,515500,802956.00,1126852.00,10.63
EE,4800,2100,3210.00,1428.00,0.24
EFORL,10000,0,700.00,0,0.02
EGCO,117700,191415,26793900.00,43649835.00,10.88
EIC,54700,47700,3352.00,3339.00,5.44
EKH,5300,8300,29680.00,46480.00,0.66
EPG,607422,734700,4470005.00,5396580.00,7.43
ERW,293324,1087300,2324513.20,8598585.00,25.92
ESSO,3281000,1775700,53584710.00,28724560.00,5.55
ESTAR,128700,284900,93951.00,207977.00,7.61
ETE,170400,15000,415624.00,36000.00,12.45
EVER-W3,80000,0,4000.00,0,8.49
FANCY,5000,163600,6500.00,207206.00,0.87
FC,50000,0,23500.00,0,1.24
FLOYD,0,1000,0,2300.00,0.07
FN,4800,0,18144.00,0,0.82
FNS,0,15200,0,66576.00,16.27
FORTH,0,20800,0,144565.00,5.87
FPI,10000,1400,35800.00,5012.00,14.53
FSMART,27300,18300,268625.00,180200.00,3.07
FTE,3500,65000,8990.00,167100.00,1.52
FVC-W2,0,11500,0,9660.00,11.95
GBX,400,300,281.00,210.00,38.89
GCAP,30000,40100,161500.00,217520.00,1.67
GEL,231400,231400,80990.00,81207.00,7.73
GFPT,359000,244500,4311840.00,2945490.00,9.07
GGC,176700,255100,2327020.00,3344170.00,7.52
GIFT,5000,146700,25250.00,738335.00,5.46
GJS,693400,671700,263492.00,261680.00,5.59
GL,191132,30800,1329043.80,212355.00,11.30
GLAND,87500,880962,199454.00,2050873.36,9.70
GLOBAL,293700,261200,4644820.00,4146910.00,17.30
GLOW,162900,708000,13348750.00,57899175.00,38.51
GOLD,54500,96570,534205.00,943892.50,3.41
GPSC,408100,357700,30868750.00,27112925.00,19.69
GRAND,20000,200,19600.00,196.00,0.71
GREEN,0,2000,0,2160.00,0.20
GREEN-W4,711800,0,28472.00,0,2.65
GULF,277109,25000,19538518.50,1760250.00,6.08
GUNKUL,203600,1723000,599138.00,5068474.00,9.74
HANA,3661800,4302900,133877025.00,157035625.00,34.22
HARN,5000,5000,14200.00,14300.00,6.03
HMPRO,7457300,5182965,103541110.00,71936310.50,22.47
HPT,137000,160700,235110.00,270247.00,0.86
HTC,2900,60500,60760.00,1275890.00,8.79
HTECH,133500,70100,905855.00,479925.00,2.96
HUMAN,39900,4000,492240.00,49600.00,0.78
HYDRO,41700,74100,58522.00,106200.00,1.61
ICHI,140457,158090,1029843.25,1142961.50,2.73
ICN,70600,95600,184344.00,249636.00,1.25
IHL,7900,10700,69125.00,93640.00,1.39
IHL-W1,5000,0,26000.00,0,38.46
III,130300,300,707605.00,1635.00,0.62
