Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,100,900,478.00,4332.00,0.28
2S-W1,13100,12100,16501.00,15165.00,0.18
7UP,513000,809800,220670.00,371211.00,1.53
7UP-W2,0,200,0,52.00,0.30
7UP-W3,242000,115700,40780.00,17004.00,0.17
AAV,459300,5436400,2961880.00,35063000.00,4.01
ABICO,200,200,1780.00,1780.00,0.05
ACAP,100,100,1780.00,1810.00,0.01
ACAP-W2,2000,4000,24400.00,49400.00,1.71
ADVANC,909500,627200,168839300.00,116348300.00,11.83
AEC,0,381600,0,221328.00,1.14
AEC-W4,110000,100000,22200.00,23000.00,0.44
AEONTS,7800,21400,769000.00,2107350.00,21.41
AF,52000,0,39000.00,0,7.03
AGE,0,450000,0,652500.00,14.46
AH,266600,0,6399230.00,0,23.50
AIRA,2500,35100,6150.00,86346.00,39.09
AIT,0,5100,0,142750.00,5.25
AJ,100,1100,1300.00,14560.00,0.18
AKP,200,200,452.00,450.00,0.12
ALLA,67500,166500,163000.00,404886.00,11.22
ALT,10100,67000,59085.00,403750.00,1.27
AMA,0,1700,0,31920.00,0.71
AMANAH,9000,17800,15270.00,30371.00,0.43
AMARIN,55900,300,294010.00,1550.00,1.31
AMATA,828708,790700,12856984.80,12288000.00,11.09
AMATAV,9900,5500,76440.00,42330.00,15.41
ANAN,400600,540300,1972548.00,2662478.00,6.71
AOT,5323701,3269257,275727976.50,168990530.25,26.56
AP,4452600,1717900,35269400.00,13491205.00,17.01
APCO,1000,0,1360.00,0,0.20
APCS,13500,0,92475.00,0,8.77
APEX,3500,0,1535.00,0,0.11
APURE,18600,84400,50964.00,232336.00,2.38
AQUA,580400,550600,388400.00,364087.00,10.96
ARIP,39300,0,26724.00,0,9.65
ARROW,400,7600,6240.00,118560.00,1.75
AS,3700,17300,8542.00,40136.00,2.15
ASAP,11400,125300,101845.00,1122040.00,1.87
ASEFA,200,2000,1460.00,14600.00,0.18
ASIAN,61500,65600,711040.00,764000.00,1.47
ASIMAR,100,0,252.00,0,0.05
ASK,70600,2200,1487630.00,46460.00,7.83
ASP,542500,280600,1995800.00,1029234.00,9.69
AS-W1,500,12500,600.00,15275.00,0.10
ATP30,20000,4000,32800.00,6633.00,0.68
ATP30-W1,50000,0,48500.00,0,0.22
AU,6400,10000,45825.00,72500.00,0.20
AUCT,10100,0,69175.00,0,0.58
AYUD,0,200,0,6000.00,0.24
B,0,175800,0,12306.00,3.68
B52,2000,0,1480.00,0,0.11
BA,66300,99600,1220560.00,1823210.00,3.61
BAFS,14200,5800,674150.00,275400.00,3.91
BANPU,23294200,12137900,390914406.00,203092920.00,16.41
BAT-3K,7100,700,1945400.00,191100.00,1.38
BAY,0,4900,0,178425.00,2.65
BBL,1547502,667730,277157658.00,119922990.00,36.99
BCH,2663000,142323,37429910.00,2002297.40,17.13
BCP,519900,481000,18283350.00,16902825.00,15.51
BCPG,403000,688000,6339690.00,10777060.00,2.95
BCT,500,0,18150.00,0,1.80
BDMS,1958000,959309,37338670.00,18295101.90,22.41
BEAUTY,7144100,2808600,86489420.00,34035880.00,12.50
BEC,713600,1667106,12921260.00,30362910.40,19.62
BEM,4221700,9875300,31414540.00,73450810.00,27.21
BFIT,1700,5100,30790.00,93350.00,0.50
BGRIM,767102,750300,14037936.60,13580490.00,6.38
BGT,1800,1800,3168.00,3186.00,0.80
BH,124455,79412,21960330.00,14020569.00,8.79
BIG,419100,447900,1600720.00,1709776.00,7.02
BIGC,0,200,0,44600.00,0.50
BJC,445000,381300,20494100.00,17543200.00,4.39
BJCHI,100,152000,368.00,559910.00,12.41
BKD,54100,0,196266.00,0,2.87
BKI,0,200,0,69200.00,0.30
BLA,61200,43400,2539150.00,1798175.00,6.37
BLAND,1228700,1575600,2230541.00,2853903.00,11.81
BOL,362900,257800,703921.00,500058.00,4.44
BPP,129110,190572,3453690.00,5090572.00,10.29
BR,51100,200,372425.00,1450.00,4.49
BROCK-W1,0,400000,0,140000.00,0.61
BRR,0,21600,0,247590.00,3.53
BSBM,50000,0,69000.00,0,1.67
BSM,0,28600,0,12298.00,0.52
BTS,5421950,1622200,45921242.50,13714635.00,19.67
BTS-W3,1500,700,559.00,263.00,0.02
BWG,909100,906900,1650273.00,1649525.00,4.48
BWG-W4,100,110000,36.00,39600.00,1.09
CBG,94500,60500,6644225.00,4240300.00,1.94
CCET,50600,146600,155860.00,454178.00,20.35
CCP,30000,0,17700.00,0,1.75
CENTEL,626300,93300,25693400.00,3818350.00,16.55
CFRESH,0,21400,0,146615.00,16.90
CGD,0,40000,0,42909.00,0.51
CGH-W2,210000,140000,53400.00,31800.00,1.21
CHEWA,500,0,617.00,0,0.01
CHG,1121100,4710773,2916690.00,12240643.08,9.09
CHO,5000,0,8350.00,0,0.43
CI,0,1260000,0,2053800.00,30.93
CIG,100,0,53.00,0,0.01
CIG-W7,100000,0,8000.00,0,2.40
CIMBT,24900,330900,26394.00,350754.00,10.98
CI-W1,0,10000,0,6600.00,0.04
CK,1482965,3826100,41442972.50,106925625.00,17.42
CKP,40300,158300,132816.00,520264.00,2.69
CM,26300,21500,166695.00,136685.00,6.66
CMR,30000,0,120000.00,0,4.95
CNS,20000,180400,51200.00,461838.00,6.53
CNT,10000,0,37200.00,0,23.70
COL,5400,3900,276900.00,199250.00,11.31
COM7,174600,99900,2092870.00,1201680.00,0.88
CPALL,3080200,2621000,188415750.00,160344250.00,16.94
CPF,1549600,5164900,38351600.00,127744460.00,28.94
CPI,100,0,220.00,0,1.47
CPL,0,25000,0,1037500.00,22.62
CPN,722600,660200,50048250.00,45695650.00,20.12
CPR,1000,0,6150.00,0,1.34
CRANE,130500,336200,410070.00,1066106.00,0.80
CRANE-W1,32000,65300,36247.00,75048.00,0.36
CSL,2000,0,12200.00,0,1.42
CSP,0,73000,0,209336.00,0.68
CSR,200,0,12200.00,0,33.33
CSS,1200,0,3560.00,0,0.04
CTW,100,0,1040.00,0,0.12
CWT,0,25000,0,64700.00,3.82
DCC,217000,182400,879428.00,734236.00,25.33
DCON,400000,29800,232000.00,17582.00,10.11
DCORP,19300,10000,94154.00,48640.00,2.01
DELTA,62100,65100,5425050.00,5698500.00,7.94
DEMCO,96100,88500,551890.00,506160.00,7.01
DRT,5000,1000,29000.00,5850.00,1.18
DTAC,1470815,691090,80459671.25,37676577.50,19.74
DTC,16900,1900,202310.00,22800.00,11.51
EA,1251900,605500,46672900.00,22557900.00,12.75
EASON,0,8300,0,31826.00,0.41
EASTW,0,15400,0,195100.00,2.41
ECF,84400,0,338642.00,0,0.96
ECL,54000,1092400,175872.00,3368234.00,2.32
ECL-W2,27800,2000,51330.00,3590.00,0.11
EE,40200,1700,45834.00,1955.00,1.30
EFORL,4354100,1396700,391890.00,139670.00,33.90
EGCO,39500,226000,8641600.00,49518900.00,24.40
EIC,100,185600,21.00,37120.00,3.93
EIC-W2,100000,0,7000.00,0,0.12
EIC-W3,15000,0,3150.00,0,0.95
EKH,70600,2555,360820.00,13750.75,0.51
EMC,0,11700,0,1287.00,0.29
EPCO,0,19900,0,141080.00,1.25
EPCO-W2,148000,252300,112040.00,195179.00,0.45
EPG,364800,289300,3974900.00,3159330.00,9.71
ERW,190100,176300,1026540.00,953290.00,6.24
ESSO,734407,4911000,7144123.25,47896805.00,21.62
ESTAR,300,0,210.00,0,0.04
ETE,51600,20000,211560.00,81794.00,0.91
EVER,0,43200,0,23760.00,0.42
FANCY,97100,50100,204820.00,106212.00,15.25
FORTH,3700,1700,27010.00,12495.00,5.47
FPI,484700,750000,2375030.00,3690000.00,7.22
FPI-W1,0,10800,0,31752.00,0.09
FPT,163800,159200,2292670.00,2227730.00,31.62
FSMART,700,38600,13720.00,756200.00,9.18
FTE,1949900,1869950,6678044.00,6381233.00,4.12
FVC,12700,9100,36830.00,26074.00,0.58
GBX,500,0,380.00,0,0.14
GCAP,485200,19000,1868930.00,74088.00,2.86
GEL,66497700,4506100,34013157.00,2290599.00,41.46
GENCO,3000,0,3000.00,0,0.11
GFPT,3915200,675900,77289160.00,13382630.00,25.77
GGC,10000,15100,134000.00,202340.00,1.28
GIFT,19400,15800,111365.00,90360.00,3.34
GJS,449100,639800,183830.00,266343.00,5.78
GL,511700,654700,10453680.00,13317050.00,21.49
GLAND,2100,0,4578.00,0,0.08
GLOBAL,261200,259600,3626240.00,3606240.00,3.71
GLOW,448000,294000,36777525.00,24218875.00,14.41
GL-W4,7500,0,37775.00,0,0.65
GOLD,0,87800,0,652505.00,18.36
GPSC,464300,209400,18088900.00,8183850.00,8.63
GRAMMY,0,300,0,3240.00,0.33
GREEN-W4,39100,10000,25363.00,6800.00,0.19
GSTEL,2017900,406800,650047.00,134244.00,13.05
GTB,1000,0,1160.00,0,0.10
GUNKUL,305900,494600,1181196.00,1899060.00,6.70
GUNKUL-W,1511500,256900,1384691.00,256826.00,0.96
HANA,1011206,612800,42729158.00,26019100.00,15.70
HARN,377600,6000,1199096.00,19200.00,2.65
HFT,2900,10100,15020.00,52520.00,1.13
HMPRO,4542700,3435192,44836035.00,33952911.60,18.80
HPT,32300,0,32621.00,0,2.57
HTECH,15500,32100,139830.00,286020.00,0.55
HYDRO,39000,0,48550.00,0,14.19
ICHI,4200,67900,32730.00,525790.00,3.26
IFS,0,34400,0,112662.00,1.89
IHL,177100,238100,1813130.00,2428880.00,6.95
IHL-W1,100,5700,645.00,37335.00,0.42
ILINK,53200,0,707560.00,0,1.12
INET,3000,0,12180.00,0,0.10
INOX,57000,25000,113979.00,48094.00,1.21
INTUCH,1722700,866400,102872025.00,51590850.00,21.66
IRPC,10171400,10116000,55638040.00,55208250.00,24.29
IT,48100,1400,196048.00,5684.00,1.24
ITD,5321200,4983400,20733552.00,19426306.00,20.97
ITD-W1,40000,80,15200.00,29.60,0.51
ITEL,0,198300,0,1103765.00,1.44
IVL,2168900,4081900,81210550.00,152812575.00,14.50
IVL-W2,308700,431160,1074890.00,1487124.40,0.22
J,200000,8800,456000.00,20064.00,4.18
JAS,1367300,1323700,10393330.00,10051985.00,18.07
JAS-W3,1059900,0,4063818.00,0,14.70
JCKH,20000,20000,40400.00,41600.00,2.88
JCK-W4,515400,149000,267354.00,77480.00,1.02
JMART,1011400,240500,14578310.00,3499940.00,8.59
JMART-W2,2600,584200,8840.00,1995856.00,6.90
JMT,32600,51400,966050.00,1526675.00,1.68
JSP,700,0,695.00,0,0.03
JTS,300,100,570.00,190.00,0.23
JWD,466300,7000,4385655.00,66025.00,3.61
K,0,1300,0,6440.00,0.53
KAMART,40500,1600,337925.00,13520.00,0.63
KBANK,2277500,3123060,431494900.00,592193450.00,22.57
KCE,383500,812312,33554800.00,71032288.00,9.75
KGI,40500,830100,160790.00,3287272.00,22.78
KIAT,26800,20100,15811.00,11959.00,1.44
KIAT-W1,100000,0,16000.00,0,1.73
KKC,0,68800,0,154748.00,15.09
KKP,439600,1420333,29434925.00,95442069.50,8.07
KOOL,1059100,774800,3166844.00,2333600.00,1.24
KSL,476900,1354018,2143396.00,6069154.28,16.57
KTB,11753400,6080800,210679050.00,108930850.00,16.63
KTC,30400,392100,3028725.00,38860675.00,10.19
KTIS,400,343,2660.00,2276.65,1.16
KWG,24400,115000,88584.00,411800.00,1.04
KYE,0,100,0,53000.00,0.27
LALIN,0,20000,0,83710.00,9.43
LANNA,0,74200,0,892510.00,14.85
LEE,132100,8200,410830.00,25584.00,8.94
LH,15241800,6592400,151739660.00,65394305.00,26.43
LHFG,408900,521900,720692.00,923241.00,2.16
LHK,0,7500,0,30900.00,0.83
LIT,14900,15400,176910.00,182360.00,0.94
LOXLEY,295500,565300,952702.00,1832888.00,2.71
LOXLEY-W,1101000,1000,418410.00,360.00,2.31
LPH,0,120437,0,1084306.00,11.55
LPN,172900,116400,2033660.00,1361070.00,13.94
LST,5500,100,31850.00,580.00,0.17
M,400,48400,24400.00,2952825.00,16.18
MACO,279600,260700,452478.00,419876.00,1.63
MACO-W1,0,110400,0,17664.00,0.21
MAJOR,50500,135800,1582525.00,4233125.00,7.06
MAKRO,1900,900,65550.00,31100.00,2.20
MALEE,236100,467500,8237725.00,16126000.00,8.76
MAX,62900,276300,1887.00,11052.00,2.39
MBAX,1400,92000,7840.00,513265.00,3.41
MBK,90300,0,1355750.00,0,22.37
MBKET,11200,27000,246020.00,590970.00,8.04
MC,197500,129700,3522330.00,2308620.00,9.20
MCOT,0,15000,0,213000.00,3.28
MCS,22400,123100,329080.00,1809570.00,15.62
MEGA,94200,68200,2627025.00,1903675.00,3.61
META,259400,4300,466920.00,7740.00,5.26
META-W2,382600,850000,157196.00,369100.00,2.26
MGT,36000,1000,135200.00,3760.00,1.39
MIDA-W2,0,115000,0,16100.00,1.84
MILL,660500,70700,1159653.00,123800.00,17.04
MINT,3504100,2930548,146529000.00,121990011.75,32.46
MINT-W5,1282300,34928,6560710.00,188094.10,3.38
MK,1400,12600,5208.00,46942.00,1.66
ML,5000,0,8200.00,0,0.23
MM,1000,0,4940.00,0,0.09
MONO,204300,37700,710984.00,131950.00,2.57
MOONG,6500,20300,45200.00,141305.00,1.44
MPIC,76000,63800,120966.00,101956.00,1.04
MTC,240700,211200,8560575.00,7505000.00,11.13
NBC,0,12000,0,20160.00,3.21
NBC-W1,213500,314900,133705.00,205322.00,0.55
NCH,49100,0,56466.00,0,16.46
NCL,60000,0,123600.00,0,1.71
NCL-W1,500000,1040000,45000.00,114400.00,3.65
NCL-W2,430700,483000,488327.00,524984.00,0.23
NDR,1000,2000,4100.00,8240.00,0.19
NDR-W1,20700,0,21528.00,0,0.14
NEP,0,50000,0,19000.00,0.44
NETBAY,30800,0,678950.00,0,1.52
NEWS,534200,0,5752.00,0,0.37
NINE,45200,0,67800.00,0,14.15
NMG,2000,100,1260.00,63.00,0.01
NNCL,150000,0,186500.00,0,6.13
NOBLE,0,600,0,7950.00,0.48
NOK,22700,17200,106674.00,80730.00,7.72
NOK-W1,0,5800,0,9802.00,0.16
NPPG,89900,42300,52776.00,25093.00,0.90
NUSA-W2,216700,200,10835.00,12.00,8.56
NVD,735000,294800,4103675.00,1651250.00,19.05
NWR,1800,4500,2087.00,5175.00,0.08
NYT,13000,13200,70850.00,72340.00,3.17
OCEAN,171200,160400,178131.00,165213.00,2.78
OCEAN-W2,0,300000,0,114000.00,1.81
ORI,514100,803100,7543370.00,11837760.00,3.50
PACE,674000,666300,1684054.00,1670814.00,5.17
PAP,5000,2600,26750.00,14005.00,1.02
PATO,16000,0,233800.00,0,16.77
PCSGH,1100,11400,7920.00,82080.00,0.77
PDG,165700,11000,806878.00,53240.00,1.28
PDI,5100,1100,106090.00,22820.00,1.72
PE,3400,0,1972.00,0,2.69
PF,0,200,0,172.00,0.00
PHOL-W1,2000,2300,1600.00,1840.00,0.01
PICO,20400,25100,117710.00,140930.00,0.34
PIMO-W1,229600,125960,306860.00,167858.60,0.15
PK,18800,86600,125960.00,578960.00,1.32
PL,81000,24000,341540.00,101318.00,10.96
PLANB,1073400,596700,6033535.00,3366710.00,14.52
PLAT,0,25500,0,177225.00,8.59
PLE,681300,237800,802117.00,274362.00,3.45
PLE-W3,119600,300,118404.00,300.00,0.09
PL-W1,0,5000,0,9800.00,12.02
PM,219900,54300,2559580.00,630270.00,8.11
POST,70000,0,264600.00,0,36.65
PPM,10000,0,28400.00,0,8.85
PPPM,406700,20100,3898150.00,193970.00,6.18
PPS,0,23200,0,35097.00,0.57
PREB,2000,6200,27200.00,84320.00,2.17
PRIN,9500,0,14099.00,0,0.27
PRINC,12000,30000,44400.00,111000.00,0.28
PROUD,275100,160850,397629.00,237836.00,0.93
PROUD-W2,454200,429947,722937.00,667032.14,0.30
PSH,86000,900,1964900.00,20560.00,3.05
PSL,280600,183300,2601995.00,1712700.00,6.26
PSL-W1,3000,0,4260.00,0,0.36
PT,3100,3200,20150.00,20800.00,0.81
PTG,318700,118200,5805880.00,2148020.00,6.87
PTL,31500,269200,396490.00,3370380.00,17.52
PTT,677200,744110,261686800.00,287397670.00,21.25
PTTEP,596400,1485100,52189500.00,130056725.00,21.50
PTTGC,6636500,2269905,483282975.00,165009162.50,29.57
PYLON,37000,9300,524960.00,134760.00,2.77
QH,2465700,2700800,6066632.00,6637574.00,13.23
QTC,0,100,0,1290.00,0.04
QTC-W1,7300,0,22610.00,0,0.10
RATCH,112200,115300,6048425.00,6203250.00,9.79
RCI,0,10000,0,37280.00,0.24
RCL,173300,27300,1445525.00,226800.00,3.10
RJH,0,54000,0,1223170.00,4.16
RML,21400,311200,25138.00,364104.00,6.54
RML-W4,0,1000,0,110.00,0.01
ROBINS,38100,758665,2159725.00,43175715.25,28.24
ROJNA,14300,29900,78585.00,163785.00,1.33
RP,13700,0,79520.00,0,12.08
RPC,138300,90900,95570.00,62890.00,6.31
RPH,0,29425,0,144770.00,2.69
RS,259900,510900,3563760.00,6987370.00,13.55
RS-W3,169100,174400,1018555.00,1037390.00,1.43
RWI,50100,70100,111224.00,156544.00,9.02
S,1208000,395800,4922690.00,1612872.00,9.48
SAMART,38000,22500,543320.00,321540.00,2.94
SAMTEL,3900,2400,50620.00,31200.00,1.84
SAPPE,1100,400,26510.00,9660.00,0.30
SAT,6600,15200,105600.00,244400.00,1.53
SAUCE,0,300,0,7170.00,2.03
SAWAD,178800,86000,9425600.00,4518475.00,5.69
SC,106300,60300,346584.00,195420.00,44.66
SCB,1572000,1469200,229114900.00,214119550.00,13.06
SCC,60500,740100,30336000.00,370396400.00,21.75
SCCC,5200,8600,1606300.00,2650900.00,5.21
SCI,159200,756600,1049510.00,4979560.00,7.97
SCN,53800,20900,266878.00,103674.00,2.95
SCP,1000,0,8350.00,0,1.04
SDC,1000,2000,990.00,1960.00,0.48
SE,35000,6000,105600.00,18420.00,1.49
SEAFCO,19500,16900,290500.00,253730.00,1.28
SEAOIL,0,15000,0,44100.00,0.68
SEAOIL-W,220300,180590,176438.00,152181.10,0.48
SENA,0,45200,0,168000.00,3.41
SF,3000,38600,17850.00,228885.00,2.71
SGF,299600,814100,89586.00,243954.00,0.25
SGP,1985000,160900,30046490.00,2430240.00,11.42
SIMAT-W2,0,100,0,151.00,0.01
SINGER,16503,5000,217339.30,67000.00,0.92
SIRI,11266200,28787802,23537964.00,59911384.20,12.30
SIRI-W2,0,125000,0,10000.00,0.40
SIS,2000,9300,14800.00,68975.00,0.43
SITHAI,200,237400,384.00,454602.00,9.95
SKY,0,60400,0,706680.00,2.70
SMART,30000,10000,32100.00,10700.00,0.14
SMIT,46800,299000,267175.00,1732910.00,3.28
SMK,0,10000,0,406250.00,14.66
SMM,500,0,645.00,0,0.03
SMM-W4,82000,110000,40580.00,56700.00,0.83
SMPC,1000,7600,14000.00,106880.00,1.13
SMT,16200,47500,77106.00,226166.00,5.22
SNC,3000,66700,42600.00,947510.00,11.15
SOLAR,27700,16700,78668.00,47428.00,7.42
SPA,180800,318400,2368560.00,4203200.00,11.62
SPALI,186200,765900,4409230.00,18129900.00,10.77
SPC,0,4000,0,171000.00,22.73
SPCG,98300,82800,1996470.00,1676170.00,25.88
SPRC,6011900,5254000,96072930.00,84208250.00,18.13
SQ,12600,150500,71405.00,856730.00,2.76
SRICHA,0,3600,0,77760.00,0.59
SSSC,500,8700,2020.00,35148.00,2.85
STA,345100,317500,4300510.00,3956810.00,16.51
STANLY,0,300,0,62700.00,50.00
STAR,114600,3800,813660.00,27160.00,2.21
STEC,935900,4911200,23961925.00,125343175.00,18.76
STPI,872900,1204100,5851945.00,8044350.00,11.03
SUPER,132615700,125491200,176844885.00,167119811.00,22.22
SUSCO,0,33000,0,114560.00,0.99
SUSCO-W1,32000,30000,19540.00,18500.00,0.11
SVI,790800,224100,4435145.00,1254070.00,19.36
SVOA,200,132400,298.00,199072.00,0.87
SYNEX,258200,40000,3368100.00,519090.00,3.20
SYNTEC,5600,365000,27776.00,1817240.00,16.88
TAKUNI,10000,50000,11600.00,57900.00,1.46
TAKUNI-W,50000,50000,20000.00,20000.00,0.84
TAPAC,1000,1500,22490.00,33190.00,0.10
TAPAC-W3,1000,200,16300.00,3280.00,0.10
TASCO,872500,952100,19655430.00,21447220.00,9.49
TCAP,173200,848500,8217325.00,40258950.00,30.19
TCC,200,1200,126.00,744.00,0.03
TCC-W2,3200,5400,1425.00,2376.00,37.72
TCC-W3,0,5000,0,2908.00,3.52
TCC-W4,1700,300,725.00,126.00,0.16
TCJ,3000,8800,30300.00,88880.00,0.24
TCJ-W2,7700,52200,23802.00,165996.00,0.16
TCMC,136400,13800,466838.00,47500.00,1.72
TEAM,100,0,130.00,0,0.04
TFG,15200,91500,77520.00,466135.00,3.91
TGPRO,1543900,101400,262463.00,18252.00,38.17
TH,100000,0,69000.00,0,5.14
THAI,133500,353300,2522800.00,6688480.00,6.66
THANA,137500,50500,383908.00,141226.00,0.81
THANI,500800,133800,2823830.00,760830.00,20.56
THCOM,564600,575000,9166550.00,9237100.00,7.57
THE,118700,54200,523796.00,239558.00,1.22
THIP,100,200,3700.00,7200.00,0.16
THRE,4000,158700,6880.00,274363.00,13.58
TH-W1,0,136800,0,19152.00,0.64
TIP,23000,21200,966000.00,890600.00,18.78
TIPCO,34100,76000,545430.00,1211730.00,4.53
TISCO,1005600,722700,73754550.00,53031175.00,24.15
TK,200,0,2300.00,0,0.05
