Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,0,10000,0,49400.00,1.56
2S-W1,2000,16200,2470.00,19290.00,0.04
7UP,1381000,0,441921.00,0,14.88
7UP-W1,50000,0,2000.00,0,5.71
7UP-W2,0,29300,0,5328.00,26.11
AAV,777800,771100,4877210.00,4831920.00,7.44
ACAP,6500,8500,119750.00,156040.00,0.50
ACC,0,50000,0,27000.00,4.04
ADVANC,507800,1059200,95350950.00,199047650.00,14.94
AEC,0,30000,0,18000.00,0.13
AEC-W4,21400,108400,3832.00,20260.00,2.86
AEONTS,3000,600,311500.00,62400.00,12.41
AF,9300,40000,6975.00,29600.00,5.71
AH,424100,35120,11002490.00,896015.00,24.55
AIRA,0,300,0,732.00,0.63
AIRA-W2,455100,114600,126792.00,32251.00,2.09
AIT,1100,12300,30525.00,341325.00,11.86
ALLA,900,11800,2394.00,31188.00,0.06
ALT,400,1200,2680.00,8040.00,0.21
AMANAH,20800,43000,35366.00,73600.00,0.43
AMARIN,0,100,0,500.00,0.05
AMATA,278400,645500,4439810.00,10296790.00,11.04
AMATAV,80700,5900,638110.00,46295.00,10.73
AMC,2700,0,10746.00,0,0.16
ANAN,981300,3546200,4983160.00,17916125.00,25.68
AOT,3980000,3477900,194741825.00,170169375.00,15.77
AP,923600,625248,7051335.00,4770331.20,10.18
APCO,10000,0,13700.00,0,0.30
APCS,0,135000,0,950250.00,27.29
APEX,158700,400000,67654.00,168000.00,5.41
APURE,113400,115600,292840.00,299708.00,9.19
AQUA,532000,493100,367082.00,340256.00,31.97
ARIP,50000,0,34500.00,0,1.68
AS,66800,89700,160320.00,215280.00,2.72
ASAP,2200,7000,20130.00,64050.00,0.22
ASEFA,0,2700,0,19745.00,0.41
ASIAN,751000,117400,10312600.00,1610370.00,7.04
ASK,0,700,0,14910.00,1.23
ASP,5700,165900,20862.00,607194.00,3.03
AS-W1,160300,100525,212507.00,134223.25,0.33
ATP30,0,115062,0,197906.02,4.35
ATP30-W1,0,37816,0,40840.64,0.47
AUCT,8500,6700,59925.00,47420.00,1.43
AYUD,500,300,14875.00,8925.00,1.08
B,0,56300,0,3941.00,1.40
B52,100,0,16.00,0,0.00
BA,351000,26200,6718890.00,497690.00,1.20
BAFS,2600,6000,123950.00,285725.00,1.50
BANPU,14016900,8154600,230552700.00,133400590.00,9.81
BAT-3K,1000,200,240300.00,48800.00,0.76
BAY,800,61900,28950.00,2228150.00,4.80
BBL,100700,1463100,18643700.00,270569150.00,24.68
BCH,56700,385300,767450.00,5201320.00,5.12
BCP,863900,810398,29233250.00,27463225.50,9.49
