Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,0,800,0,2532.00,0.15
2S-W1,100,0,16.00,0,0.41
7UP,1100,500,502.00,230.00,0.03
AAV,485900,1183100,2099590.00,5134062.00,9.88
ABICO,8000,4400,56400.00,31090.00,1.62
ACAP,52900,2600,338950.00,16510.00,1.75
ACAP-W2,0,10000,0,20050.00,2.35
ADVANC,1655300,4313673,329054000.00,855755293.50,40.28
AEONTS,54800,17800,9544750.00,3109300.00,8.50
AH,29505,20400,972065.00,672025.00,8.33
AIT,13600,100,318440.00,2350.00,1.68
AJA,0,161400,0,63760.00,2.29
AKR,117400,180300,120370.00,183841.00,1.93
AMA,13000,2200,74685.00,12760.00,3.54
AMANAH,108900,843900,208868.00,1609755.00,4.21
AMATA,1304900,1032100,25249110.00,19963540.00,17.83
AMATAV,0,351500,0,2337475.00,33.66
ANAN,1067000,805100,5422600.00,4088365.00,14.48
AOT,1411320,3067573,92641985.00,201445821.75,15.13
AP,2442416,2666800,22894933.00,24953800.00,37.92
APEX,2300,0,414.00,0,0.34
AQ,950200,950200,19004.00,28506.00,9.08
AQUA,328100,0,160769.00,0,1.03
ARROW,100,0,915.00,0,0.15
ASAP,105200,89900,665930.00,565075.00,2.19
ASIAN,226400,93600,1853925.00,768660.00,2.09
ASIMAR,1000,0,2640.00,0,0.10
ASK,0,3100,0,70600.00,3.81
ASP,490200,241300,1900176.00,936488.00,8.58
AU,1344000,186200,11377885.00,1562140.00,13.35
AUCT,54400,4100,320360.00,23985.00,3.00
AYUD,0,500,0,19750.00,21.10
AYUD-W1,0,2000,0,5120.00,0.11
BA,39000,22500,479690.00,275550.00,10.77
BAFS,2900,12700,99100.00,431800.00,5.80
BANPU,4292510,5858101,86013940.00,117307839.80,19.80
BAY,2900,12900,115575.00,516000.00,11.81
BBL,591400,977642,122228400.00,201789894.00,30.30
BCH,620425,657497,11475585.00,12158560.00,26.31
BCP,575300,570500,20537650.00,20369050.00,28.60
BCPG,302100,152400,5451970.00,2751790.00,10.05
BCT,51000,0,2858750.00,0,38.58
BDMS,5078226,5762068,132057851.00,149838943.25,28.59
