Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,21800,200,78920.00,726.00,3.71
2S-W1,400,2600,124.00,806.00,0.21
7UP,138500,0,72020.00,0,1.93
A,0,1700,0,11390.00,1.19
AAV,1171000,1776700,6773430.00,10299270.00,15.53
ABM,5000,0,6550.00,0,0.90
ACAP,8900,14900,76630.00,130355.00,1.37
ACC,0,10000,0,5100.00,3.63
ADVANC,1904995,2839230,367238925.00,546667535.00,26.60
AEONTS,115401,54900,17817954.00,8509950.00,8.89
AF,0,14600,0,14162.00,1.22
AH,165300,45900,6213850.00,1720775.00,8.47
AHC,0,100,0,2190.00,1.16
AIRA-W1,65000,0,3250.00,0,2.19
AIT,5400,58620,136350.00,1480160.00,18.01
AJ,12500,16378,141200.00,183415.80,1.60
AJA,0,221900,0,115388.00,2.40
AKR,25,20100,29.00,23316.00,0.22
ALT,0,600,0,2316.00,0.20
ALUCON,0,100,0,22300.00,4.27
AMA,36300,86700,276100.00,643225.00,4.46
AMANAH,931400,760400,1890501.00,1548904.00,6.38
AMATA,5219646,2473400,111914958.20,53195780.00,9.63
AMATAV,0,2100,0,15330.00,0.14
ANAN,2973178,474500,11766647.56,1877500.00,12.60
AOT,2831754,3122580,199272007.50,219257492.50,21.49
AP,1427200,582500,12632085.00,5153395.00,22.74
APCS,3100,0,18370.00,0,0.45
APEX,228000,228000,47880.00,52440.00,7.02
APURE,0,390000,0,616085.00,19.10
AQ,5871500,0,176645.00,0,12.57
AQUA,355600,263900,187199.00,138990.00,0.35
AS,800,0,1352.00,0,0.08
ASAP,223871,143890,1561224.05,1000838.00,4.87
ASIA,0,700,0,4690.00,1.90
ASIAN,79900,53800,450320.00,303670.00,1.76
ASIMAR,500,0,1450.00,0,0.03
ASK,0,5600,0,123200.00,1.63
ASP,386343,362500,1483299.70,1388438.00,13.59
AS-W1,10000,0,7500.00,0,0.56
AU,10100,75484,118620.00,887436.00,5.71
AUCT,18000,40500,104185.00,240925.00,0.81
AYUD,0,900,0,38475.00,3.66
B52,4000,0,2360.00,0,0.16
BA,138800,136600,2039300.00,2003060.00,10.19
BAFS,3200,8900,120800.00,337500.00,5.33
