Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,100,200,234.00,470.00,0.27
2S-W1,700,6000,16.00,126.00,19.82
7UP,3300,1300,1321.00,520.00,0.17
AAV,368604,747800,1468654.00,2983698.00,13.10
ACAP,7200,82300,18998.00,215078.00,3.26
ADB,13800,0,12390.00,0,10.09
ADVANC,2233900,932500,377943600.00,156632150.00,20.28
AEONTS,70900,17400,12291250.00,3018750.00,6.23
AH,13700,46400,266640.00,899950.00,7.69
AHC,500,0,8200.00,0,0.42
AIT,0,1900,0,37810.00,0.76
AJA,1500200,183300,434056.00,52842.00,0.94
AJA-W1,240000,73200,31200.00,10980.00,0.93
AKP,1300,700,2494.00,1341.00,61.77
AMANAH,180700,131700,289475.00,212719.00,2.93
AMATA,2735300,442500,59677750.00,9648920.00,15.82
AMATAV,300,85724,1326.00,378900.48,15.37
ANAN,644300,1081300,2153102.00,3604114.00,15.46
AOT,8974880,5878502,613441380.00,402215086.50,22.55
AP,9627400,3008400,63285277.44,19878182.44,26.66
APCO,5000,0,20600.00,0,4.72
AQ,1260700,590700,25214.00,16493.00,14.62
AQUA,45200,0,18080.00,0,0.53
ARROW,14000,0,110400.00,0,50.00
ASAP,2000,9200,6640.00,30420.00,0.80
ASIAN,36700,26500,282650.00,206450.00,4.18
ASP,44800,64600,141006.00,204136.00,6.44
ATP30,0,40000,0,60400.00,7.73
ATP30-W1,30000,0,17400.00,0,16.59
AU,29500,108700,215200.00,792240.00,5.73
AUCT,7100,1700,36210.00,8670.00,1.57
AYUD,600,2000,24000.00,80500.00,3.92
AYUD-W1,10000,26000,38000.00,97520.00,4.42
B,8500,8500,3660.00,3570.00,0.29
B52,100,185400,25.00,48204.00,0.03
BA,144200,1000,1719990.00,11900.00,12.60
BAFS,5703,1000,187799.00,32750.00,5.93
BANPU,5073300,2207600,80820220.00,35162200.00,15.98
BAY,6000,18400,226125.00,690600.00,15.43
BBL,1031620,852200,213080062.48,175977122.48,33.88
BCH,2060400,2147300,33377130.00,34739300.00,11.84
BCP,290400,362500,9514400.00,11867100.00,23.65
BCPG,263300,193225,4130560.00,3061755.00,5.71
BCT,600,0,26625.00,0,10.71
BDMS,33819700,21142215,796989570.00,499180547.00,20.78
BEAUTY,2408310,918930,15977816.00,6110434.50,3.63
BEC,1425900,643700,7183051.00,3270539.00,2.64
BEM,23436715,15989015,237338399.25,161745411.50,25.62
