Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,600,500,2500.00,2092.00,0.07
2S-W1,500,0,288.00,0,0.01
7UP,637900,185600,442909.00,128064.00,2.10
7UP-W3,500000,0,105000.00,0,3.76
AAV,719200,134400,4401220.00,831780.00,2.07
ACAP,5000,31400,82500.00,520490.00,0.57
ACAP-W2,1000,1000,10400.00,10700.00,0.81
ACC,0,100,0,50.00,0.01
ADVANC,1273663,1000301,238218144.00,187101211.50,21.15
AEONTS,1000,0,107000.00,0,6.76
AGE,70000,0,125300.00,0,0.34
AH,188000,40694,7060650.00,1514707.50,5.47
AIRA,1900,0,4598.00,0,10.62
AIT,3300,800,93225.00,22800.00,3.45
AJ,4900,747600,70610.00,10886470.00,5.64
AJA,421900,830700,202660.30,412736.00,1.88
AJA-W1,60000,0,11400.00,0,3.33
AKP,3200,0,7450.00,0,0.15
AKR,201100,114000,217786.00,122610.00,0.54
ALLA,1500,1500,3420.00,3570.00,0.06
ALT,154800,104500,1003220.00,682975.00,1.28
AMA,3000,27000,50100.00,459740.00,0.59
AMANAH,1437600,1373400,2535566.00,2491708.00,0.77
AMARIN,3500,0,18025.00,0,2.44
AMATA,626226,577739,13676679.80,12653250.20,5.53
AMATAV,117700,4400,1113960.00,41435.00,10.93
AMC,5800,700,17864.00,2156.00,0.78
ANAN,1879700,5025600,11262360.00,29736650.00,23.76
AOT,3187346,4214700,185781054.75,245562100.00,16.66
AP,229600,628400,2118800.00,5799325.00,7.77
APCO,0,400,0,480.00,0.01
APCS,139500,0,870375.00,0,43.00
APEX,91800,16400,44982.00,8036.00,1.11
APURE,10000,21700,26000.00,56716.00,3.73
AQ,7900,4305100,395.00,184015.00,3.79
AQUA,247800,133400,175938.00,94714.00,2.20
ARIP,35000,0,25200.00,0,0.56
ARROW,3100,1200,44120.00,17040.00,1.27
ASAP,124400,207500,1053205.00,1763300.00,5.35
ASEFA,4400,9100,29790.00,61425.00,1.46
ASIA,0,200,0,14800.00,8.33
ASIAN,809400,684900,10234180.00,8744790.00,14.59
ASIMAR,105700,21000,351078.00,70140.00,0.45
ASK,27500,291001,681140.00,7187724.90,17.05
ASP,559095,568400,2269253.50,2304722.00,27.07
ATP30,25300,9800,45287.00,17444.00,1.23
ATP30-W1,0,25,0,21.25,0.01
AU,270500,88500,3023530.00,998590.00,1.65
AUCT,15700,75600,112820.00,543625.00,2.32
B,1406400,43800,1703079.00,53312.00,4.35
B52,447,0,339.25,0,0.01
BA,121900,83800,2230770.00,1531550.00,20.38
BAFS,5600,5000,267375.00,239650.00,2.31
BANPU,7343029,6268559,129824623.30,110431496.60,6.47
BAY,8900,1200,344875.00,46325.00,2.32
BBL,0,880454,0,167549010.00,14.54
BCH,4769100,7908800,80999600.00,134191960.00,21.54
BCP,1515300,581000,60593950.00,23223825.00,17.29
BCPG,1746202,701615,41055057.20,16487919.50,9.28
BDMS,3288000,4231200,69498260.00,89453340.00,21.12
BEAUTY,2822338,775070,50050252.60,13778800.10,7.49
BEC,3496300,672900,59946020.00,11567350.00,22.41
BEM,4677300,5128852,38099115.00,41823193.80,12.96
BFIT,205300,30800,8428550.00,1262075.00,16.87
BGRIM,4032102,2429400,116023108.00,70271400.00,10.38
BGT,0,3300,0,4851.00,0.84
BH,455700,171800,98045400.00,36934100.00,29.50
BIG,6824000,7049900,24364868.00,25243892.00,5.43
BJC,793800,1504300,42272825.00,79995700.00,16.14
BJCHI,5400,63300,19358.00,226092.00,7.76
BKD,177800,1171300,540650.00,3554074.00,25.99
BKI,0,100,0,35900.00,1.34
BLA,156202,456900,5675773.50,16817575.00,8.28
BLAND,7999750,7130300,14557055.00,12940103.30,11.22
BM,6800,23200,25296.00,86200.00,0.41
BOL,371800,1274400,801168.00,2736992.00,22.07
BPP,2148201,2257419,62452129.25,65811316.50,13.56
BR,796331,37496,6666325.40,315376.40,6.26
BRR,5800,55200,58590.00,552520.00,4.66
BSBM,100000,0,143000.00,0,2.72
BSM,102700,124000,68815.00,83400.00,1.08
BSM-W2,30000,0,8400.00,0,0.67
BTNC,0,1300,0,28210.00,6.37
BTS,647800,3540400,5470635.00,29773110.00,23.22
BTS-W3,300400,333,58077.00,62.61,1.77
BWG,197600,595600,337426.00,1020191.00,4.20
BWG-W4,1900,12500,555.00,3865.00,0.25
CBG,614400,646200,61266875.00,64782850.00,15.69
CCET,10000,44700,34000.00,152470.00,3.48
CEN,10000,0,16900.00,0,0.21
CENTEL,549310,152926,25968880.00,7267679.00,6.85
CFRESH,100,0,685.00,0,0.09
CGD,5156600,241700,7283797.00,342560.00,8.70
CGH,0,786700,0,1208604.00,4.82
CGH-W1,23000,0,690.00,0,0.10
CHARAN,0,1000,0,44750.00,2.69
CHG,7216500,5340100,19318172.00,14355040.00,5.82
CHO,206800,0,358109.00,0,1.98
CHOW,8300,8300,49135.00,49285.00,2.79
CI,20000,42500,30800.00,65900.00,5.16
CIG,5000,0,2750.00,0,0.30
CIMBT,20000,264200,22000.00,290620.00,14.47
CK,898900,1283800,24432425.00,34879600.00,15.19
CKP,6182000,1534220,26921960.00,6641532.80,4.99
CKP-W1,40400,20000,22624.00,11200.00,0.14
CM,337500,342000,2160185.00,2191755.00,76.38
CMO,897000,28200,2161608.00,68392.00,3.25
CMR,0,500,0,2000.00,0.13
CNS,0,112000,0,331520.00,15.47
CNT,15000,0,54900.00,0,1.12
COL,44700,119100,3581600.00,9530550.00,12.99
COM7,1739500,248011,27432030.00,3908340.50,8.47
COMAN,0,11200,0,85680.00,1.07
CPALL,3823580,1956308,270899665.00,138614391.75,25.33
CPF,2135400,1338800,54740475.00,34393600.00,20.57
CPN,130600,555100,10550100.00,44813450.00,13.27
CPR,0,1000,0,5850.00,0.09
CRANE,126100,4000,455960.00,14320.00,8.08
CRANE-W1,0,5000,0,9700.00,0.65
CRD,60700,109900,87922.00,161551.00,1.85
CSC,700,0,39725.00,0,6.73
CSL,0,5400,0,41580.00,0.42
CSP,32500,113100,81250.00,284766.00,27.44
CSS,66200,53600,198348.00,160800.00,2.79
CWT,45700,15300,158936.00,52842.00,0.27
D,54200,1500,536710.00,14925.00,0.42
DCC,700,24300,2816.00,97686.00,0.58
DCORP,11300,11300,38092.00,37988.00,0.53
DELTA,127600,330500,10563475.00,27364825.00,29.85
DEMCO,17600,6300,109135.00,38745.00,1.25
DIMET,180200,110700,366612.00,227042.00,16.65
DRT,0,3200,0,18240.00,1.28
DTAC,1069974,2504100,51182690.00,119601500.00,18.25
DTC,0,1200,0,14350.00,0.23
EA,2152601,1834796,91270068.00,77614630.00,14.35
EASON,40600,11100,166152.00,46398.00,0.33
EASTW,21500,11000,268430.00,137500.00,0.87
ECF,2501600,199700,16606730.00,1311780.00,10.41
ECF-W2,332501,142931,959953.30,392739.84,1.46
ECF-W3,410751,46954,636457.90,72846.08,1.76
ECL,295600,1600,1221108.00,6656.00,1.18
ECL-W2,9200,156400,22448.00,384616.00,1.56
EE,66200,900,63653.00,873.00,2.75
EFORL,20000,0,2000.00,0,0.20
EGCO,79310,23869,18033580.00,5423663.00,12.68
EIC,1097200,1097100,98749.00,109710.00,18.70
EIC-W3,100,0,12.00,0,0.07
EKH,82400,14000,510880.00,86105.00,1.53
EPCO,25700,12400,179580.00,87230.00,2.34
EPG,179200,901900,2027500.00,10243610.00,26.64
ERW,1658200,1136900,12386050.00,8552965.00,10.41
ESSO,1872900,2719700,27678250.00,40390930.00,15.03
ETE,34400,63400,97008.00,181322.00,4.06
EVER,44700,6500,22350.00,3250.00,0.77
FANCY,36000,0,71640.00,0,3.43
FC,0,7000,0,3010.00,0.12
FLOYD,705200,226000,2856990.00,903680.00,2.86
FMT,500,0,17000.00,0,19.23
FN,196900,80000,1220520.00,501500.00,1.77
FPI,0,119500,0,543084.00,12.41
FPT,13200,165600,216000.00,2704740.00,7.45
FSMART,127000,107600,2584360.00,2188570.00,2.38
FTE,15800,51600,55932.00,184128.00,0.39
FVC,106400,207000,222260.00,432878.00,14.00
FVC-W2,0,10000,0,12100.00,2.28
GC,0,11800,0,61720.00,3.78
GCAP,277600,35800,2014975.00,260235.00,8.90
GEL,190600,178500,89327.00,83895.00,6.55
GFPT,261300,402000,4683220.00,7207400.00,12.52
GGC,438203,478900,6952397.70,7640470.00,3.29
GIFT,15700,8400,82905.00,44200.00,0.85
GIFT-W1,10000,7800,31400.00,24804.00,1.32
GJS,920100,920100,386028.00,386442.00,11.34
GL,2125200,536700,16781015.00,4224055.00,14.46
GLAND,500,3700,1030.00,7628.00,1.39
GLOBAL,377403,898900,6320549.80,15066930.00,10.90
GLOW,293500,81598,26103925.00,7252198.50,40.68
GL-W4,100,25000,78.00,19100.00,0.59
GOLD,318400,308000,3035795.00,2921540.00,3.40
GPSC,510102,541700,29915342.50,31948475.00,5.50
GRAMMY,14600,0,185400.00,0,4.87
GRAND,561300,93500,676580.00,113135.00,4.85
GSTEL,524000,520400,146720.00,150659.00,8.42
GTB,500,0,550.00,0,0.13
GUNKUL,3813500,187500,15261630.00,750066.00,25.12
HANA,627700,507900,30786100.00,24931700.00,24.27
HARN,9500,100,32300.00,344.00,0.33
HFT,5900,13400,31860.00,72360.00,3.40
HMPRO,6715200,4807159,87472170.00,62612377.00,27.14
HPT,40000,0,44000.00,0,1.27
HTECH,29300,73200,331190.00,833720.00,1.54
HYDRO,2649800,139600,6493080.00,344622.00,6.47
ICC,100,0,3725.00,0,2.08
ICHI,2326800,144900,20099880.00,1243305.00,13.81
ICN,60400,2300,194484.00,7410.00,0.36
IFS,141300,11700,518688.00,42588.00,3.54
IHL,29500,57600,317640.00,621130.00,3.81
III,50500,45300,455805.00,408435.00,1.65
ILINK,43800,19500,695870.00,305900.00,1.16
INET,117600,1078100,518488.00,4722714.00,20.99
INOX,0,500,0,835.00,0.05
INTUCH,303100,1808412,17175300.00,102527212.00,20.85
IRC,0,1600,0,37440.00,4.12
IRPC,14942500,11156728,97071705.00,72471154.20,9.63
IT,5000,15100,22700.00,69534.00,6.39
ITD,1104300,538500,4482266.00,2185774.00,12.39
ITD-W1,10000,0,3300.00,0,0.32
ITEL,2000,0,10500.00,0,0.10
IVL,6763602,5758971,335808919.50,285016911.25,21.53
IVL-W2,422000,388000,4134810.00,3785535.00,0.65
J,700,0,1764.00,0,0.16
JAS,1066600,5522400,7860765.00,40673660.00,29.69
JAS-W3,4400,8200,16632.00,31324.00,0.25
JCK,12400,4800,23560.00,9072.00,1.05
JCKH,0,5234,0,8738.74,1.41
JCT,0,1500,0,130625.00,50.00
JMART,372486,423800,7314311.40,8426200.00,5.51
JMART-W2,8000,2200,43000.00,12100.00,0.06
JMT,128184,40400,4369664.75,1369075.00,5.37
JMT-W1,0,600,0,9720.00,0.22
JSP,54800,31800,48298.00,27984.00,2.36
JUBILE,23200,0,562820.00,0,4.33
JWD,1196100,225724,15612660.00,2954977.20,11.32
KAMART,350000,352600,2940000.00,2948180.00,6.97
KBANK,1581200,752162,347426000.00,165150357.00,35.02
KBS,13600,0,85855.00,0,1.40
KCAR,7000,3700,113400.00,60110.00,0.79
KCE,1030200,1277800,101127625.00,125343327.00,37.61
KCM,23600,1000,32721.00,1390.00,1.01
KGI,1721896,289300,7755469.76,1301204.00,15.67
KIAT,42800,0,24928.00,0,1.47
KIAT-W1,10000,0,1000.00,0,2.19
KKP,971000,733742,73263550.00,55334346.00,26.76
KOOL,15000,96300,41020.00,261902.00,2.27
KSL,408300,5580,1823412.00,24881.76,35.06
KTB,921300,2577100,16869120.00,47204530.00,10.04
KTC,379200,431114,53044400.00,60376934.00,14.19
KTIS,34200,0,227490.00,0,4.90
KWG,31900,0,104508.00,0,1.62
KYE,2000,5600,947800.00,2646200.00,49.35
LALIN,0,13100,0,63928.00,3.25
LANNA,118400,126900,2032690.00,2175240.00,1.26
LEE,14000,0,45080.00,0,1.35
LH,4424300,8073955,47347580.00,86369788.50,43.64
LHFG,449500,1221900,786314.00,2126759.00,7.29
LHK,36500,0,168038.00,0,2.60
LIT,34200,16500,378880.00,182370.00,0.84
LIT-W1,0,3200,0,11392.00,0.13
LOXLEY,152500,722200,488040.00,2313650.00,17.97
LPH,324100,74000,2761465.00,632810.00,1.99
LPN,162301,2145410,2127413.20,28005020.00,17.24
LST,80800,10400,616485.00,79540.00,3.19
M,190200,121527,15349450.00,9791003.25,7.25
MACO,366600,3063100,754602.00,6211241.00,2.55
MAJOR,557200,173226,18337550.00,5702370.00,14.84
MAKRO,4600,0,166225.00,0,3.42
MALEE,128800,83600,6065275.00,3917325.00,10.49
MAX,8366400,3408700,252192.00,136348.00,7.51
MBAX,3300,1000,16830.00,5100.00,0.37
MBK,1575501,197100,34593211.30,4415250.00,4.10
MBKET,1000,200,21800.00,4370.00,2.19
MC,41300,115200,654110.00,1822180.00,3.41
MCOT,100,0,1200.00,0,0.02
MCS,137800,70500,2303600.00,1177560.00,2.80
MDX,2000,10000,11200.00,57500.00,0.19
MEGA,165900,35800,6894550.00,1491450.00,11.01
META,10000,0,18000.00,0,0.09
META-W2,0,625000,0,225000.00,13.01
