Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,200,0,606.00,0,0.15
2S-W1,200,0,24.00,0,0.07
7UP,100,0,53.00,0,0.02
AAV,3067600,1695500,14483372.00,8019894.00,6.17
ABICO,6100,0,33550.00,0,7.59
ABM,485200,359600,625188.00,458961.00,0.75
ACAP,5500,3800,33265.00,22800.00,1.33
ACC,0,100000,0,48000.00,11.58
ADB,410000,350000,474100.00,408000.00,7.00
ADVANC,901100,930959,177161900.00,182736125.00,28.88
AEC,0,20000,0,9000.00,1.74
AEONTS,57300,22400,9726150.00,3802050.00,12.89
AH,67536,435436,2281906.00,14663606.00,32.90
AIT,8000,4300,187200.00,100620.00,5.78
AJ,1300,600,13390.00,6150.00,0.90
AJA,600,0,228.00,0,0.01
AKP,100000,800,164000.00,1328.00,38.27
AKR,1113800,3651300,1943118.00,6376807.00,6.88
ALLA,25000,0,37500.00,0,13.94
AMA,7100,1200,40650.00,6900.00,4.91
AMANAH,122600,245500,232797.00,461618.00,3.91
AMATA,1195600,3304800,22847570.00,63261960.00,14.05
AMATAV,0,200,0,1360.00,0.21
ANAN,2130701,1085300,10584830.88,5378478.00,19.31
AOT,4183813,8317439,273493742.00,542480204.50,14.04
AP,921900,676500,8197075.00,5994130.00,19.66
APURE-W2,100000,0,19000.00,0,3.72
AQ,800,100,23.00,3.00,0.00
AQUA,152900,42100,76450.00,21050.00,0.91
ARIP,0,7100,0,3550.00,6.43
ASAP,1137300,729400,6180450.00,3929025.00,9.03
ASEFA,7000,0,33410.00,0,3.62
ASIAN,64800,9000,328755.00,45900.00,4.18
ASK,3000,1500,65980.00,33010.00,7.70
ASP,455400,973585,1719700.00,3681489.60,24.62
AU,65400,3600,587945.00,32575.00,5.71
AUCT,4700,53400,25615.00,292375.00,10.63
AYUD,0,3500,0,138575.00,32.38
AYUD-W1,5000,40000,16100.00,129600.00,6.42
B,5100,0,2805.00,0,0.10
BA,159900,159000,1974670.00,1958930.00,12.17
BAFS,2500,33300,81850.00,1082800.00,14.09
BANPU,15121003,8917823,308464750.60,181637066.90,14.37
BAY,14500,20200,567050.00,787800.00,17.18
BBL,591500,1635500,116258250.00,321554350.00,35.00
BCH,1517600,852300,24364770.00,13707800.00,10.81
BCP,1343300,1175400,44014075.00,38386600.00,30.91
BCPG,455600,438800,7549180.00,7255840.00,5.57
BCT,0,700,0,36550.00,4.73
BDMS,1416100,2501993,36703125.00,64577020.00,15.35
BEAUTY,38808900,32509249,292424525.00,244831319.50,8.81
BEC,1091800,344000,8556375.00,2700105.00,14.29
BEM,7747100,11094732,60459935.00,86094238.00,30.45
BFIT,3600,300,102225.00,8550.00,1.42
BGRIM,852600,907400,20032910.00,21250090.00,11.30
BGT,0,2000,0,2240.00,2.73
BH,426800,801616,74228150.00,139431365.00,32.64
BIG,537000,89200,1111096.00,181924.00,4.26
