Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,10900,300,55090.00,1486.00,0.10
2S-W1,271300,591000,211271.00,501299.00,0.66
7UP,61800,630900,34426.00,356200.00,1.40
7UP-W3,45000,0,4150.00,0,0.07
AAV,82500,0,513535.00,0,0.39
ABICO,300,24200,2865.00,230610.00,12.53
ACAP,258200,271800,3298480.00,3506950.00,0.98
ACAP-W2,206401,168300,1416181.10,1181885.00,0.75
ACC,170000,90000,85000.00,45900.00,15.32
ADB,100,0,136.00,0,0.00
ADVANC,893700,624200,166159250.00,116070900.00,40.46
AEONTS,0,700,0,72650.00,0.38
AGE,15200,703600,28832.00,1335541.00,6.50
AH,72300,46960,2529000.00,1606624.00,3.38
AIT,31400,1000,926300.00,29250.00,18.35
AJ,0,38200,0,464190.00,5.49
AJA,10000,0,5500.00,0,0.08
AKP,7000,0,14880.00,0,1.73
ALT,0,3000,0,15450.00,0.30
AMA,0,20000,0,308000.00,6.59
AMANAH,1010400,963840,1556454.00,1479730.80,1.72
AMARIN,47400,0,272485.00,0,4.67
AMATA,1576300,2209300,40375000.00,56704425.00,16.56
AMATAV,0,8000,0,72725.00,1.09
AMC,0,1000,0,2880.00,0.13
ANAN,543900,280300,3281870.00,1695815.00,7.74
AOT,3433701,1942700,222038089.75,125513475.00,33.80
AP,503600,509828,4627815.00,4681546.75,10.44
APCO,0,28400,0,34364.00,1.55
APCS,81400,1223100,555150.00,8243455.00,12.23
APEX,8100,120900,3402.00,50778.00,1.77
APURE,7000,15300,13230.00,28865.00,1.71
AQ,10010000,800,400500.00,32.00,9.28
AQUA,4900,358800,3336.00,243984.00,9.01
ASAP,438700,64200,3557350.00,520095.00,22.46
ASEFA,1800,1400,10890.00,8470.00,1.18
ASIA,400,0,27800.00,0,4.35
ASIAN,181000,213400,1752485.00,2057370.00,13.28
ASK,400,3500,9600.00,84640.00,2.32
ASN,7000,0,28560.00,0,0.89
ASP,0,161400,0,642382.00,9.07
AU,101400,37400,1271480.00,473780.00,0.81
AUCT,100,2500,585.00,14650.00,0.21
AYUD,4600,700,154100.00,23550.00,5.40
B,0,60000,0,55200.00,0.58
B52,4000,3500,2933.00,2590.00,0.26
BA,75000,11100,1309050.00,193030.00,9.11
BAFS,200,3900,9350.00,183300.00,2.17
BANPU,8850500,8939456,167598080.00,169591943.40,12.73
BAT-3K,500,0,116000.00,0,35.71
BAY,6500,44800,258375.00,1775950.00,7.52
BBL,0,312669,0,64001279.00,10.52
BCH,262800,332105,4198160.00,5307640.00,15.31
BCP,1166300,626200,46542100.00,25098000.00,18.78
BCPG,814702,514500,19195597.20,12139010.00,4.24
BCT,100,2000,5300.00,107175.00,7.34
BDMS,11577510,3628500,247640284.00,77476630.00,23.01
