Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,0,200,0,646.00,0.12
2S-W1,0,2000,0,320.00,0.95
7UP,0,7000,0,3634.00,0.02
7UP-W2,9000,9000,810.00,810.00,0.31
AAV,824500,753800,3522734.00,3224732.00,6.71
ABICO,0,200,0,1470.00,0.36
ABM,2000,0,2160.00,0,0.14
ACAP,152200,282800,1108255.00,2035635.00,2.10
ACAP-W2,44300,73400,114184.00,208174.00,0.27
ADB,100000,0,116500.00,0,11.46
ADVANC,1137431,1205900,225906479.50,239248100.00,25.93
AEONTS,235945,147700,46910515.00,29505250.00,14.91
AGE,15000,0,19900.00,0,1.02
AH,16600,98900,489650.00,2905050.00,19.91
AIRA,0,1000,0,1940.00,1.21
AIRA-W2,1500,5500,60.00,165.00,2.38
AIT,500,37200,11010.00,817290.00,6.55
AJA,10200,0,3978.00,0,0.06
AJA-W1,5000,0,1100.00,0,0.38
AKP,200,45800,358.00,83600.00,6.30
AKR,0,174900,0,176649.00,3.91
ALT-W1,0,13400,0,14070.00,0.22
AMA,1700,0,9610.00,0,0.30
AMANAH,28500,28500,55084.00,54994.00,0.25
AMATA,2317800,2187146,55795840.00,52942684.00,7.87
AMATAV,2900,0,17400.00,0,0.22
AMC,10000,1200,23600.00,2880.00,2.26
ANAN,5962500,9675700,29702558.00,48154398.00,24.24
AOT,3182752,5788900,199689068.25,362067600.00,20.88
AP,3496300,1589600,29479555.00,13415110.00,17.22
APCS,1300,0,6535.00,0,0.28
APEX,0,90200,0,18040.00,5.61
APURE,50000,0,71500.00,0,1.64
APURE-W2,0,1100,0,253.00,0.25
AQ,1120100,9490100,33603.00,284738.00,5.41
AQUA,45700,77000,21936.00,36778.00,0.39
ASAP,111300,306000,748935.00,2087985.00,8.16
ASIAN,164200,137900,1542550.00,1297560.00,2.34
ASIMAR,0,10000,0,26200.00,4.33
ASP,338800,554600,1285708.00,2105776.00,11.02
ATP30,1000,0,1690.00,0,0.09
AU,403800,435800,3333540.00,3620395.00,8.02
AUCT,441737,115500,3188005.10,831125.00,14.90
AYUD-W1,107000,147600,666600.00,959565.00,1.48
B,8000,0,4960.00,0,0.34
B52,0,49000,0,13720.00,1.36
BA,72900,520900,948150.00,6788060.00,11.80
BAFS,100,24200,3375.00,823125.00,8.56
BANPU,5809224,6792100,109154816.00,127743070.00,16.48
BAT-3K,1400,0,330400.00,0,36.84
BAY,37700,25200,1514300.00,1006050.00,4.36
BBL,2679110,1665800,560859825.75,348720845.75,56.30
BCH,4190550,1308800,79958040.00,25227910.00,22.68
BCP,1203800,1867500,41094450.00,63677025.00,24.67
BCPG,1972000,2843200,39055280.00,56210200.00,11.73
BCT,400,0,21000.00,0,2.53
BDMS,3102093,6634800,77357983.25,165400460.00,19.32
BEAUTY,10526500,11996900,104818610.00,118904035.00,3.34
BEC,1050800,1568200,6881735.00,10236505.00,16.40
BEM,8205450,10498300,68188157.50,87292655.00,19.89
BFIT,38000,19505,1035500.00,534761.25,27.27
BGRIM,2542030,2097200,69612662.50,57795675.00,13.98
BGT,900,0,990.00,0,0.08
BH,376000,365600,70943850.00,68852200.00,21.29
BIG,150500,402800,269530.00,724424.00,3.35
BIZ,20000,10000,61600.00,31600.00,0.38
BJC,422000,1154100,24056750.00,65491000.00,32.63
BJCHI,10000,16337,28400.00,47270.04,0.53
BKD-W2,500000,737200,150000.00,221160.00,21.47
BKI,1,0,349.00,0,0.01
BLA,186500,142260,6462625.00,4919370.00,4.48
BLAND,3731317,6266920,6490941.75,10909162.00,18.81
BM,33000,0,106920.00,0,12.56
BOL,100,0,191.00,0,0.05
BPP,845000,1233000,21049215.00,30723315.00,19.75
BR,13300,47610,70895.00,254547.50,3.20
BSBM,304000,500,340480.00,570.00,46.09
BTS,2697800,6119785,24553870.00,55746042.75,17.89
BTS-W3,1500,0,15.00,0,0.14
BWG,1781500,4033995,2116934.00,4791143.05,4.61
BWG-W4,1400,160300,115.00,12824.00,3.95
CBG,88300,185600,4590650.00,9643600.00,11.13
CCET,216306,36300,428267.24,71879.00,11.78
CENTEL,489400,729928,18973375.00,28372503.00,17.88
CGD,44400,34500,63669.00,49611.00,1.59
CGH,5000,0,5200.00,0,0.71
CHARAN,10500,0,351750.00,0,37.23
CHAYO,400,0,2150.00,0,0.02
CHEWA,226500,66200,293021.00,85872.00,2.26
CHG,18852200,9064400,48838364.00,23606494.00,23.11
CHO,2500,145000,3025.00,175450.00,7.37
CIMBT,26200,0,22846.00,0,0.66
CK,672100,1017800,17697800.00,26752650.00,17.04
CKP,9700700,4711700,48467510.00,23603265.00,9.27
CM,2700,0,11616.00,0,1.06
CMAN,25000,362900,79400.00,1162882.00,13.51
CMO,0,5000,0,7850.00,0.18
CNS,1000,2500,2560.00,6442.00,0.31
CNT,14300,26300,36322.00,67294.00,5.14
COL,83400,10300,2181875.00,269075.00,2.63
COM7,1549600,766600,33234800.00,16431260.00,11.15
COMAN,21400,15100,93088.00,65476.00,1.77
CPALL,10356400,6001500,709688550.00,413057275.00,24.62
CPF,3028905,7472000,73743888.50,182018610.00,29.62
CPN,1208100,1417600,97211950.00,114210975.00,20.89
CPR,1000,0,5500.00,0,0.13
CPT,2563700,380700,4056278.00,595154.00,4.31
CRD,0,8000,0,8880.00,0.63
CSS,108400,87000,232174.00,188848.00,5.97
CTW,145000,0,1319160.00,0,32.81
CWT,20000,20000,57800.00,56400.00,6.67
D,2800,1100,32480.00,12830.00,0.53
DCC,144800,1260100,376820.00,3290328.00,9.82
DCC-W1,0,256600,0,267436.00,0.62
DCON,25000,0,14000.00,0,0.45
DCORP,170000,0,469200.00,0,11.80
DDD,28700,85400,1239300.00,3735675.00,9.86
DELTA,300800,183800,20911200.00,12774100.00,29.36
DOD,521700,271500,7307680.00,3798710.00,4.60
DRT,0,600,0,3360.00,0.15
DTAC,579800,950200,25776650.00,42234775.00,20.34
DTC,189800,59300,2406340.00,773850.00,8.96
EA,6056200,6172905,276631400.00,281942002.50,12.35
EASON,50000,0,134000.00,0,4.54
EASTW,10000,31400,110000.00,347320.00,2.12
ECF,2091900,1108300,18773830.00,9958830.00,35.08
ECF-W2,100,0,560.00,0,0.06
ECF-W3,19500,245300,66420.00,843256.00,11.47
ECL,414000,505900,834364.00,1038834.00,3.04
EFORL,331600,0,23712.00,0,2.15
EGCO,339716,262600,79126435.00,61158300.00,38.79
EIC,290300,290300,17418.00,17418.00,41.44
EKH,30500,51300,186050.00,312930.00,2.03
EMC,120000,0,40800.00,0,0.11
EPCO,0,3400,0,12852.00,0.15
EPG,1241100,901600,10071120.00,7387260.00,13.32
ERW,1528100,8927300,11256760.00,65494350.00,16.56
ESSO,1586501,2518159,22961284.40,36472409.60,33.11
ESTAR,28500,20000,20115.00,14200.00,0.55
ETE,1400,500,2594.00,940.00,0.17
EVER,258000,1021100,146140.00,591974.00,2.23
FC,500,0,135.00,0,0.02
FLOYD,53100,22100,115384.00,48478.00,3.22
FN,700,0,1904.00,0,0.12
FNS,20000,66000,82800.00,273240.00,16.83
FPI,22500,0,50238.00,0,1.85
FPT,0,200,0,3290.00,0.32
FSMART,200,64000,1645.00,524035.00,6.55
FSS,15500,0,35850.00,0,4.59
FTE,20000,600,46000.00,1382.00,2.42
GBX,400,1200,261.00,780.00,0.95
GC,1500,0,7650.00,0,0.47
GEL,157900,157900,57996.00,58999.00,3.74
GFPT,1098400,435800,15940170.00,6385080.00,24.37
GGC,115800,377100,1242150.00,3986340.00,10.79
GJS,182000,1767000,45500.00,441750.00,21.54
GL,147800,717600,1037445.00,5046575.00,12.49
GLAND,409903,325900,1259921.18,997254.00,5.28
GLOBAL,1744900,1503600,34405930.00,29495230.00,14.76
GLOW,1328410,330800,115111190.00,28589225.00,27.71
GOLD,447900,670800,4487415.00,6691525.00,23.43
GPI,10000,4000,25000.00,10080.00,1.33
GPSC,69200,647197,4568600.00,42747677.75,17.00
GULF,1324510,466700,95145190.00,33590800.00,4.43
GUNKUL,2310027,9035700,7638670.34,30532510.00,6.74
HANA,526600,669400,20714000.00,26320100.00,22.10
HARN,2000,1700,5280.00,4514.00,0.71
HFT,63100,0,198492.00,0,6.94
HMPRO,7690700,11296100,116532230.00,170758880.00,29.70
