Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,3000,800,9292.00,2474.00,0.62
2S-W1,2800,500,421.00,75.00,0.79
7UP,800,1200,384.00,573.00,0.04
AAV,2391900,6522700,10055186.00,27390892.00,30.23
ACAP,287600,82400,1778120.00,508290.00,4.09
ADB,0,115100,0,143977.00,1.61
ADVANC,565020,2846706,109897445.00,554183673.00,24.75
AEONTS,17200,84100,2800200.00,13736350.00,9.47
AH,92400,97000,3002300.00,3141700.00,13.52
AIRA,0,10600,0,21200.00,1.65
AIT,400,5800,9400.00,135780.00,3.75
AJA,500,285100,190.00,109619.00,0.86
AKR,686600,15200,685249.00,15200.00,9.66
ALT-W1,100,0,67.00,0,0.10
AMA,500,7800,2825.00,44490.00,1.60
AMANAH,36400,1483700,68855.00,2821727.00,4.38
AMATA,4145800,12950100,78605840.00,245271460.00,16.22
AMATAV,1000,46000,6600.00,305900.00,10.91
ANAN,653000,570000,3320995.00,2897385.00,9.45
AOT,2216310,2475500,143934702.50,160848175.00,14.99
AP,7057040,4251256,65844997.00,39726715.60,21.87
APCO,0,400,0,1774.00,0.37
APURE-W2,20000,0,3400.00,0,1.10
AQ,0,206500,0,6259.00,0.29
AQUA,122300,57500,59927.00,28175.00,0.43
ASAP,114300,382500,681210.00,2303595.00,5.26
ASEFA,0,1700,0,8162.00,0.35
ASIA,156100,0,1045870.00,0,22.57
ASIAN,107000,348600,824930.00,2695780.00,2.86
ASIMAR,22000,10000,58520.00,26800.00,1.68
ASK,1000,9300,22800.00,211340.00,10.24
ASP,587300,408531,2265590.00,1578351.80,15.81
AU,4400,34900,37230.00,296960.00,4.49
AUCT,49000,30900,306345.00,191545.00,2.63
AYUD,0,1500,0,58750.00,14.42
AYUD-W1,20500,4800,48020.00,11808.00,1.08
B,13200,0,7808.00,0,0.06
BA,157201,147000,1866891.90,1746140.00,16.24
BAFS,17600,3300,615250.00,114800.00,5.37
BANPU,2519709,10382911,51120812.70,210345112.70,14.02
BAY,31600,25600,1273725.00,1028025.00,8.00
BBL,667500,646722,134802700.00,130682022.00,18.91
BCH,3973602,2084300,69300474.40,36407670.00,23.96
BCP,1135300,638700,40170075.00,22612675.00,31.18
BCPG,269705,264700,4819640.00,4736040.00,8.60
BCT,54900,11600,3214150.00,680650.00,43.67
BDMS,5585400,7774694,143219225.00,198995471.50,15.50
BEAUTY,81796000,70909897,661124720.00,571075367.50,12.23
BEC,154700,87600,1210300.00,681285.00,1.66
BEM,2995100,6785100,24095585.00,54815725.00,16.09
BFIT,18500,15000,485425.00,390000.00,10.71
BGRIM,635800,1113300,15702240.00,27504050.00,13.61
BGT,103300,0,94845.00,0,1.88
BH,257600,430277,46014450.00,76783533.00,21.83
BIG,433300,220700,816134.00,420194.00,3.40
BJC,1310679,1224600,71628039.75,66912225.00,17.70
BJCHI,0,4552,0,10496.64,0.58
BLA,68100,0,2234200.00,0,7.57
BLAND,2598700,3797500,4674851.00,6825676.00,12.75
BM,12000,4700,38832.00,15228.00,2.31
BPP,303000,326405,7440450.00,8054292.50,11.75
BR,52700,874529,284390.00,4671020.80,6.79
BROOK,0,150000,0,87000.00,7.13
BSBM,52700,0,59024.00,0,14.52
BTS,6279000,4468700,57042575.00,40547765.00,14.12
BTW,4400,0,8052.00,0,0.86
B-W4,0,76200,0,13366.00,1.27
BWG,50200,1055400,48494.00,1022738.00,2.42
BWG-W4,400,200,28.00,14.00,0.04
CBG,193100,685700,8090650.00,28834025.00,15.09
CCET,6200,9600,13392.00,20634.00,0.43
CEN,47400,0,62012.00,0,0.53
CENTEL,169700,1205060,7186900.00,51174950.00,19.53
CGD,27700,456800,36616.00,600123.00,6.84
CGD-W4,73540,8000,14708.00,1600.00,2.96
CGH-W3,300000,0,15000.00,0,1.23
CHAYO,1340600,462900,5469682.00,1885862.00,4.17
CHEWA,3519,152600,4281.40,187181.00,0.30
CHEWA-W1,40000,0,7600.00,0,0.06
CHG,19391800,3708300,48848028.00,9352564.00,28.15
CI,0,25800,0,40248.00,0.43
CIMBT,4000,0,3440.00,0,0.30
CK,666600,649000,16753095.00,16309750.00,21.53
CKP,633300,1222600,2531208.00,4884972.00,9.34
CMAN,187800,140000,608086.00,452626.00,6.10
CMO,0,6000,0,9120.00,0.97
CNT,58100,0,115582.00,0,3.15
COL,4400,16700,122400.00,463300.00,1.61
COM7,859300,1377745,16039030.00,25982123.10,6.55
COTTO,10000,25500,27600.00,69540.00,0.48
CPALL,7896093,5203800,548255791.75,360525875.00,10.26
CPF,2554600,6533446,64848475.00,165025009.50,18.93
CPN,1838200,786600,144103475.00,61535050.00,23.19
CPT,1087706,66500,3052300.20,187374.00,8.37
CRANE,20015,0,55240.80,0,9.06
CSS,0,10900,0,23326.00,1.23
