Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,100,1000,310.00,3126.00,0.94
2S-W1,0,1000,0,150.00,0.49
7UP,0,800,0,400.00,0.01
AAV,913100,3560800,3824548.00,14919204.00,21.18
ABM,437000,21000,463220.00,22850.00,14.90
ACAP,235000,74900,1473495.00,475980.00,4.27
ACAP-W2,41200,85500,90842.00,192922.00,1.53
ACC,200,0,103.00,0,0.01
ACC-W1,200,0,8.00,0,8.33
ADB,48000,0,54241.00,0,11.47
ADVANC,596508,1091534,117316617.50,214751247.00,24.18
AEONTS,50000,47300,10001850.00,9430950.00,12.56
AGE,500,0,655.00,0,0.06
AH,228810,77300,6166345.00,2082225.00,14.61
AIRA,0,1100,0,2054.00,2.33
AIT,2000,20000,43820.00,438670.00,7.69
AJA,0,42100,0,15998.00,2.47
AKR,240000,211000,245900.00,213440.00,0.74
ALLA,231100,10000,397570.00,17500.00,0.64
ALT-W1,38300,8800,41736.00,9320.00,0.13
AMANAH,17800,21900,33268.00,40953.00,0.98
AMARIN,2300,200,10856.00,960.00,9.19
AMATA,1256200,2040600,30264200.00,49274770.00,8.76
AMATAV,11600,200,69600.00,1210.00,2.81
AMC,30100,20200,67022.00,45244.00,17.55
ANAN,594700,756600,2885500.00,3683100.00,13.86
AOT,12286100,7608660,777901225.00,481601135.00,57.99
AP,779700,4706400,6524480.00,39468645.00,27.81
APCO,0,1700,0,7594.00,0.66
APCS,20000,22200,110500.00,121300.00,0.71
APURE,500,0,690.00,0,1.10
AQ,5703200,99900,171096.00,3846.00,29.11
ARIP,84800,252000,53344.00,158740.00,0.47
ARROW,0,1,0,8.80,0.00
ASAP,8600,216900,55360.00,1410185.00,3.40
ASEFA,400,200,1984.00,996.00,0.32
ASIAN,82300,98900,708735.00,849815.00,6.33
ASIMAR,2000,0,5082.00,0,0.52
ASK,15200,0,358200.00,0,14.02
ASP,1198138,691277,4441130.88,2561159.62,12.92
AU,16900,29300,133130.00,227540.00,1.63
AUCT,44400,180700,303015.00,1238465.00,22.58
AYUD-W1,279257,55400,2084923.85,443135.00,0.93
B52,27000,0,6480.00,0,0.84
BA,40800,277600,510000.00,3470370.00,10.77
BAFS,2600,18400,87100.00,616075.00,10.59
BANPU,5599508,3614100,103386928.00,66670170.00,26.53
BAT-3K,100,0,22000.00,0,50.00
BAY,3403,25300,137821.50,1029275.00,6.20
BBL,4200501,3259801,883829861.61,685663561.61,69.39
BCH,2677510,2466700,52130856.00,48091220.00,23.21
BCP,499328,509800,16608758.00,16953175.00,29.74
