Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,0,10200,0,50592.00,1.98
2S-W1,0,100,0,76.00,0.00
7UP,167400,500,97887.00,285.00,1.09
7UP-W3,300000,0,23000.00,0,3.79
A,0,800,0,5240.00,0.40
AAV,1287250,5826700,7774610.00,35266900.00,15.76
ABICO,3500,0,33170.00,0,1.27
ACAP,91900,39363,1264130.00,556092.40,3.67
ACAP-W2,10000,2200,77000.00,17380.00,1.24
ADB,20100,0,26233.00,0,0.45
ADVANC,2828299,2767407,552224993.00,538481515.00,18.16
AEONTS,4200,1000,432600.00,103500.00,3.39
AF,0,200,0,180.00,0.00
AGE,63500,47500,120489.00,89604.00,2.78
AH,46200,15900,1589725.00,545700.00,8.77
AHC,0,2000,0,44510.00,31.25
AIT,126400,167500,3914175.00,5122775.00,4.17
AJ,0,15600,0,189560.00,14.18
AJA,89300,60100,48222.00,32454.00,2.74
AJA-W1,711800,0,185068.00,0,22.63
AKP,100000,0,212496.00,0,15.02
AKR,2000,1000,2120.00,1070.00,0.21
ALLA,4500,0,9810.00,0,0.59
ALT,55200,97320,256370.00,450445.20,1.63
ALT-W1,10000,77000,19400.00,149404.00,0.62
ALUCON,0,100,0,26200.00,3.33
AMA,20000,4800,318000.00,75360.00,0.38
AMANAH,687000,447757,1129777.00,737304.40,4.59
AMARIN,5700,2300,33060.00,13340.00,1.05
AMATA,1333500,3564900,35777275.00,95459275.00,10.40
AMATAV,1327,1700,11943.00,15380.00,0.53
ANAN,2525900,1449100,14810775.00,8470990.00,12.36
AOT,10383415,5844418,730250296.50,410214223.50,13.22
AP,762900,3459000,6900925.00,31441045.00,14.73
APCS,100,11500,695.00,79350.00,2.28
APEX,4100,1000,1640.00,400.00,0.18
APURE,0,106600,0,200323.00,11.30
AQ,10172400,10000000,408620.00,400000.00,17.48
AQUA,200,117000,136.00,78390.00,1.39
ASAP,34000,82000,256700.00,620280.00,9.21
ASEFA,15400,300,93680.00,1830.00,2.73
ASIAN,1573700,957900,15513120.00,9447305.00,9.90
ASIMAR,14100,0,41976.00,0,1.57
ASK,3901,0,93133.90,0,0.78
ASN,0,18000,0,75860.00,15.08
ASP,54800,61633,221286.00,247578.68,2.89
ATP30,0,800,0,1368.00,0.05
AU,1300,79912,15980.00,984378.80,2.80
AUCT,17300,9000,100010.00,51690.00,4.05
AYUD,86100,0,2841325.00,0,33.52
B,15420,3400,13877.80,3060.00,0.34
B52,1000,6000,710.00,4320.00,0.27
BA,302800,16300,5215270.00,279570.00,13.06
BAFS,17600,200,830025.00,9400.00,3.82
BANPU,22770918,20630650,449501849.10,406046085.00,11.52
BAY,12900,12200,513025.00,485300.00,4.73
BBL,0,105386,0,21380730.00,1.06
BCH,282600,1047100,4581910.00,16952960.00,9.10
BCP,2357717,1744500,97028571.50,71884650.00,20.14
BCPG,3447903,2183105,84335432.60,53218661.10,5.30
BCT,13500,53000,715475.00,2810775.00,32.95
BDMS,29629602,9749360,620945242.00,204078690.00,24.76
BEAUTY,13022717,7605200,265973616.50,155316110.00,20.00
BEC,444800,615500,5807050.00,8017140.00,13.63
BEM,9898005,9101100,76719949.00,70504825.00,26.51
BFIT,20800,16700,812800.00,648050.00,3.83
BGRIM,1558200,1193200,46700750.00,35776225.00,3.13
BH,675400,414800,128765950.00,79058700.00,42.88
BIG,664400,75100,2076136.00,234308.00,5.81
BJC,3183300,1065300,207759175.00,69772350.00,21.11
BJCHI,42800,18000,146242.00,61920.00,5.08
BKD,2900,0,8120.00,0,0.42
BLA,407030,839700,14337290.00,29502525.00,21.70
BLAND,4653100,3969400,8279015.00,7062798.00,22.30
BLAND-W4,100000,0,9000.00,0,0.13
BOL,50000,0,104200.00,0,1.23
BPP,2139502,2049600,56154502.00,53523775.00,13.79
BR,359800,1212700,2607535.00,8768885.00,9.18
BROOK,242900,817100,177417.00,596483.00,8.21
BRR,1900,280,17955.00,2642.00,0.28
BSBM,0,12100,0,16940.00,0.91
BSM,32800,0,24928.00,0,1.23
BTS,9020200,3321000,74861915.00,27585625.00,26.67
BTS-W3,100000,0,16000.00,0,1.41
BTW,10000,0,23000.00,0,1.79
B-W3,100,0,1.00,0,0.00
BWG,2487700,2735500,3666647.00,4027301.00,12.75
BWG-W4,1200,0,209.00,0,0.09
CBG,686801,689700,56543531.75,56503800.00,12.53
CCET,35000,253800,103600.00,751580.00,13.27
CEN,14000,0,21270.00,0,1.94
CENTEL,2127500,867300,124443650.00,50874325.00,25.48
CGD,1800,149200,2520.00,207790.00,1.93
CGH,0,4300,0,5871.00,0.75
CHG,1612100,1435500,3411638.00,3021752.00,9.47
CHO,230800,126900,399842.00,218164.00,3.85
CI,20000,0,29800.00,0,1.03
CIMBT,15500,65000,16740.00,70200.00,3.64
CK,2689900,963300,70608275.00,25338325.00,15.94
CKP,4395100,2475200,18382206.00,10297884.00,5.90
CM,16500,0,92400.00,0,3.92
CMO,107800,152700,224244.00,319364.00,2.59
CMR,200,100,696.00,348.00,0.06
CNS,25000,0,70500.00,0,7.44
CNT,1000,5000,3400.00,17100.00,4.37
COL,3900,6000,264875.00,407375.00,7.19
COM7,722600,970100,11677740.00,15708630.00,11.36
CPALL,7417375,4439700,579972912.50,346122552.10,25.57
CPF,11365062,7943412,280049088.60,195225658.00,21.07
CPN,2762300,1998400,235022325.00,169978475.00,30.66
CPT,505500,3252300,1093980.00,7056200.00,10.57
CRANE,42500,4100,157866.00,14976.00,0.45
