Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,400,0,1412.00,0,0.37
7UP,4158100,4298900,2453287.00,2536347.00,21.32
AAV,2071300,1044000,11407270.00,5754445.00,29.62
ABM,200,0,234.00,0,0.01
ACAP,10500,17300,82420.00,134735.00,4.04
ACC,31100,50000,15861.00,25500.00,52.25
ADVANC,2031210,474749,385696945.00,90200161.00,25.92
AEONTS,10200,36530,1613250.00,5768825.00,18.79
AH,63300,90500,2367750.00,3415750.00,11.68
AIRA,0,8400,0,17304.00,0.20
AIT,2500,3100,63125.00,78275.00,0.56
AJ,4800,3800,52320.00,41370.00,1.93
AJA,13100,100000,6419.00,49000.00,0.87
AKR,1554715,455801,2123666.95,626564.39,2.98
ALLA,0,58000,0,92182.00,18.81
AMA,78800,18100,498525.00,114950.00,6.55
AMANAH,532000,173700,1021854.00,333018.00,3.14
AMATA,628600,1809835,14317200.00,41220714.50,15.51
AMATAV,14900,6300,107370.00,45735.00,2.24
ANAN,595700,1548600,2598342.00,6751706.00,7.38
AOT,664130,2940462,45456080.00,201064450.50,17.30
AP,2985000,1309100,27200075.00,11932130.00,30.08
APCS,0,38000,0,228750.00,2.28
APEX,1500,666666,330.00,139995.90,10.42
APURE,0,169000,0,257699.00,36.84
AQ,0,11724500,0,468980.00,1.42
AQUA,40300,100000,22568.00,56000.00,1.06
ASAP,300,142800,2065.00,977960.00,16.21
ASEFA,500,0,2600.00,0,0.05
ASIAN,0,17500,0,97125.00,1.30
ASIMAR,0,3600,0,9792.00,0.51
ASK,17000,106300,385900.00,2413080.00,34.12
ASP,13900,287386,53098.00,1096631.08,6.74
AS-W1,0,26000,0,14820.00,2.00
AU,100,94400,1120.00,1052100.00,4.91
AYUD,0,4400,0,190575.00,3.40
AYUD-W1,5500,25500,26160.00,122070.00,0.33
B52,215100,0,116293.00,0,2.09
B52-W2,1000000,0,20000.00,0,2.74
BA,56000,66477,832700.00,999657.30,5.06
BAFS,31736,100,1201943.00,3800.00,3.25
BANPU,17422700,8919666,369940470.00,189273752.80,21.73
BAY,5100,61800,198950.00,2402325.00,10.92
BBL,287100,3342900,54443150.00,633668650.00,34.35
BCH,2014400,2087800,32623290.00,33734180.00,25.58
BCP,100508,592455,3594888.00,21173227.50,26.02
BCPG,331500,831400,6425150.00,16114140.00,14.72
BCT,145500,19800,8069075.00,1095000.00,54.42
BDMS,4641822,2536207,123287601.50,67243333.00,14.66
BEAUTY,3328100,3630728,58434890.00,63550191.60,14.75
BEC,1298000,477262,12098320.00,4480234.70,9.55
BEM,2830182,4333366,22915902.40,35214531.30,11.84
BFIT,900,6501,25325.00,182403.25,6.22
BGRIM,96224,646100,2316811.60,15522990.00,2.97
BH,436000,161185,84482250.00,31224335.00,31.03
BIG,401601,458000,943908.22,1080930.00,7.64
BJC,1410810,1168477,78511132.50,65255037.00,14.40
BJCHI,0,14261,0,36572.06,0.90
BLA,34700,57100,1214250.00,1986100.00,9.33
BLAND,8417200,14499239,16788934.00,28975076.22,15.84
BM,523400,75700,1935494.00,278714.00,24.22
BPP,107100,660401,2670825.00,16458574.90,16.06
BR,65900,171698,408495.00,1057957.80,10.73
BROOK,69700,20000,41223.00,12000.00,0.60
BSBM,500,0,595.00,0,0.21
BTS,7743304,9382707,75403904.00,91205167.85,21.28
BTS-W3,0,400000,0,40000.00,0.58
BTW,10000,0,17000.00,0,4.17
BWG,1409400,1587000,1726927.00,1942449.00,4.34
BWG-W4,101200,1000,10120.00,100.00,2.31
CBG,42900,301800,2267425.00,15974325.00,11.33
CCET,79319,199600,153590.84,387269.00,17.44
CEN,300,0,405.00,0,0.03
CENTEL,259400,320943,11565525.00,14341813.50,13.38
CGD,38400,29400,55296.00,42042.00,1.01
CGH,0,8,0,9.60,0.00
CHAYO,1000,122600,3200.00,394648.00,0.53
CHEWA,0,177000,0,193121.00,2.21
CHG,5540730,1545359,12706831.60,3537307.34,19.81
CHO,100,100,140.00,140.00,0.00
CI,0,46400,0,76560.00,16.23
CIG,200,257000,86.00,107940.00,7.64
CK,177808,692900,4723033.00,18301400.00,6.19
CKP,261100,1324100,1032854.00,5244728.00,7.03
CM,0,500,0,2090.00,0.24
CMAN,61100,48200,231730.00,183266.00,1.59
COL,1942,2400,50446.00,61125.00,0.21
COM7,648856,1176350,11638988.00,21269990.00,13.31
CPALL,1075524,2324485,86243248.00,186682350.00,9.65
CPF,9707608,7432900,248013077.00,189232725.00,13.34
CPN,1218009,817177,92583359.75,62270993.00,22.89
CPR,200,0,1050.00,0,0.21
CPT,0,4000,0,9040.00,0.04
CRANE,0,43000,0,102400.00,10.88
CRD,500,0,580.00,0,0.02
CSS,7000,0,15700.00,0,0.60
CTW,10000,466900,78700.00,3707295.00,36.41
CWT,50600,98700,190280.00,372692.00,14.03
D,15000,2600,153000.00,26520.00,2.00
DCC,5975010,5244100,12657209.20,11008206.00,30.19
DCC-W1,5122000,76100,2962000.00,43655.00,4.07
