Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,16400,0,84930.00,0,0.52
7UP,275200,0,118339.00,0,0.79
AAV,132250,15300,793505.00,91885.00,3.44
ACAP,9100,10000,181080.00,198000.00,0.23
ACC,281600,0,150531.00,0,33.85
ADVANC,2073624,1305715,374036222.00,235349298.00,31.10
AEONTS,1300,0,132100.00,0,1.69
AGE,0,50000,0,70500.00,1.66
AH,1434950,20800,26091909.80,378020.00,20.85
AIT,5500,200,149750.00,5450.00,2.32
AJ,23800,42400,340250.00,605010.00,2.89
AKP,1000,100,2260.00,226.00,0.23
AKR,51000,221000,51720.00,223210.00,8.08
ALLA,90000,0,196200.00,0,8.11
ALT,499200,42000,3299155.00,278880.00,8.53
ALUCON,200,0,59300.00,0,1.00
AMA,4000,1300,84390.00,27380.00,0.91
AMANAH,214000,290400,393063.00,519578.00,1.29
AMATA,198500,428700,3082320.00,6640720.00,9.13
AMATAV,500,4600,3500.00,32130.00,1.60
AMC,0,7200,0,27654.00,0.26
ANAN,81600,122700,378624.00,569130.00,1.36
AOT,6737310,2011100,278982537.50,83338650.00,8.69
AP,153500,642900,1162895.00,4878150.00,6.50
APCO,25200,0,34020.00,0,1.84
APEX,153300,0,77340.00,0,0.36
APURE,3224800,477600,7952698.00,1176756.00,14.53
AQUA,100600,556900,74558.00,411725.00,2.03
ARROW,0,100,0,1570.00,0.03
AS,54500,101600,142938.00,268626.00,1.80
ASAP,237200,1534100,1126896.00,7346998.00,2.57
ASEFA,145300,200,1060785.00,1440.00,4.40
ASIAN,1601500,322800,11297620.00,2153300.00,2.41
ASIMAR,500,100,1300.00,274.00,0.02
ASK,20000,4600,414000.00,95110.00,14.22
ASP,46000,140700,161920.00,493920.00,7.78
ATP30,627100,300600,1076221.00,522278.00,4.70
AU,220900,0,1926580.00,0,6.26
AUCT,21200,1640300,152700.00,11862175.00,16.29
AYUD,100,12000,3200.00,378000.00,4.33
B,2830100,3630000,169816.00,218131.00,19.16
B52,30000,19800,6000.00,3960.00,0.21
BA,1277400,605900,25125680.00,11876840.00,8.69
BAFS,5300,900,197900.00,33525.00,0.56
BANPU,4014200,3093403,72829420.00,55747974.30,5.70
BAT-3K,8700,0,1309350.00,0,26.52
BAY,0,38900,0,1439675.00,9.09
BBL,2539900,2474400,451986050.00,440527450.00,44.03
BCH,247000,76400,3147910.00,972870.00,2.14
BCP,734300,856400,23819225.00,27710900.00,15.02
BCPG,3042800,125100,41343320.00,1707890.00,8.83
BCT,0,5000,0,161250.00,5.35
BDMS,12123520,87266200,234756598.00,1690751610.00,22.98
BEAUTY,5662000,3402200,58124230.00,34876340.00,14.77
BEC,4936100,380500,89318400.00,6947460.00,28.67
BEM,8876900,6937200,64194640.00,50143185.00,25.39
BFIT,3800,15000,61030.00,243000.00,0.33
BGT,110000,197900,199000.00,356902.00,4.43
BH,139800,388601,25570400.00,71014534.00,34.64
BIG,1250100,1273900,5927970.00,6038486.00,7.39
BIGC,2105,2021,467905.00,447088.00,0.94
BIZ,18000,418000,76680.00,1780820.00,3.55
BJC,2085900,615500,90574350.00,26657225.00,47.48
BJCHI,50300,204000,208240.00,846912.00,9.58
BKD,1300,0,4186.00,0,0.21
BKI,1,0,351.00,0,0.00
BLA,286210,513921,13031032.50,23588060.75,13.10
BLAND,4100010,2345600,7599507.65,4342287.00,9.81
BM,0,3000,0,10860.00,0.36
BPP,215420,325038,5117742.00,7725413.00,9.30
BR,130000,21000,824590.00,133350.00,12.29
BROOK,588700,6796300,459506.00,5397071.00,21.15
BRR,85300,126400,1080110.00,1596730.00,8.11
BSBM,0,3400,0,4614.00,0.17
BTS,2673850,3079400,22376997.50,25702040.00,28.94
BTS-W3,130200,0,63800.00,0,1.48
BTW,60000,0,207600.00,0,2.73
B-W3,10000000,0,100000.00,0,43.71
BWG,1639100,6857700,2912043.00,12144810.00,4.87
BWG-W4,500,3300,185.00,1221.00,0.02
CBG,133800,2766300,8300650.00,170551850.00,16.86
CCET,0,165000,0,488566.00,2.14
CCP,0,400000,0,228000.00,13.22
CEN,9200,0,16284.00,0,9.06
CENTEL,28400,397900,979800.00,13696500.00,11.72
CFRESH,29500,0,193225.00,0,3.73
CGD,0,17900,0,17814.00,0.58
CGH-W2,38000,0,4752.00,0,3.30
CHARAN,0,200,0,6400.00,16.67
CHEWA,1000,0,1340.00,0,0.01
CHG,1198700,500700,2752690.00,1151596.00,5.85
CHO,80000,5000,134400.00,8500.00,1.82
CHOW,9000,0,38500.00,0,0.33
CI,19000,469400,30350.00,750398.00,3.39
CIG,103500,3400,58960.00,1938.00,2.26
CIG-W6,9800,0,588.00,0,0.10
CIMBT,320000,107400,380800.00,128306.00,16.24
CITY,24000,0,73720.00,0,2.86
CK,56204,1228843,1508483.00,32877350.25,26.21
CKP,0,67600,0,204152.00,1.52
CM,2448400,123900,14059075.00,723325.00,10.42
CMR,0,2000,0,8120.00,0.17
CNT,15000,100,58500.00,390.00,1.17
COL,17500,5000,761600.00,218300.00,1.23
COM7,987300,195400,10087250.00,2026740.00,2.27
COMAN,1500,0,12050.00,0,0.64
CPALL,3921731,3315629,253221682.25,213878457.25,22.15
CPF,12336600,9909400,303536710.00,244368840.00,16.79
CPN,1398610,820229,87137395.00,51154004.00,20.94
CPR,500,0,3065.00,0,0.15
CRANE,5400,1500,11008.00,3090.00,1.51
CSC,200,0,12200.00,0,0.90
CSL,88900,678800,523010.00,3977200.00,29.34
CSP,0,13400,0,29212.00,0.36
CSS,5600,2500,16240.00,7250.00,0.15
CWT,51400,0,136266.00,0,4.07
DCC,169500,192100,677180.00,760454.00,5.71
DCON,444300,484300,266630.00,294973.00,12.03
DCORP,5000,0,29000.00,0,0.06
DELTA,167583,253028,16509359.00,24881763.75,10.65
DIMET,178400,35900,517754.00,103412.00,5.71
DRT,0,10000,0,58500.00,1.83
DTAC,34901,554919,1448641.75,22975283.75,16.46
EA,477110,775826,13779566.75,22342146.75,11.86
EARTH,41005600,21781600,92691072.00,50457454.00,2.36
EARTH-W4,2923400,1248500,584680.00,262185.00,0.84
EASON,900,200,3196.00,716.00,0.05
EASTW,0,7600,0,88160.00,0.44
ECF,3000,12000,9660.00,39360.00,0.26
ECF-W1,35000,0,80600.00,0,12.54
ECL,56800,7700,151102.00,20174.00,0.13
ECL-W2,162800,27600,181666.00,30678.00,0.44
EE,9100,30100,11555.00,37875.00,0.22
EFORL,530000,475000,63900.00,61750.00,2.64
EGCO,143100,55391,30262400.00,11681444.00,23.26
EIC,151100,0,49552.00,0,3.09
EMC,131000,700000,14110.00,70000.00,2.07
EPCO,0,5600,0,35200.00,0.32
EPG,216700,139700,2884900.00,1854850.00,5.73
ERW,47300,26600,222310.00,124820.00,1.23
ESSO,3383736,2114451,33710962.60,21028459.90,11.40
ESTAR,1029900,0,726772.00,0,18.67
ETE,80300,20000,288870.00,72000.00,3.18
EVER,161300,25900,91983.00,14763.00,0.81
FANCY,93700,122400,195220.00,253142.00,7.16
FN,1001000,18000,5742030.00,103770.00,7.12
FORTH,12100,5600,83385.00,39180.00,0.39
FPT,55000,319100,721910.00,4119820.00,13.36
FSMART,127500,11300,2358500.00,208720.00,1.63
FSS,22800,0,62216.00,0,4.65
FVC,130000,130000,316400.00,316400.00,4.85
GBX,20500,400,15172.00,296.00,2.06
