Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
7UP,100800,1500,25195.00,375.00,4.71
AAV,608300,2115200,2451392.00,8518002.00,14.04
ABICO,0,10300,0,41730.00,17.11
ACAP,9200,5000,33260.00,18366.00,1.18
ADB,50000,0,41500.00,0,5.03
ADVANC,2063021,964500,402139195.00,187951500.00,31.61
AEONTS,300300,109900,63434500.00,23227700.00,21.79
AGE,2000,0,1920.00,0,0.02
AH,171100,138800,3229050.00,2615780.00,33.33
AIT,0,1000,0,21500.00,2.10
AJA,100,0,20.00,0,0.00
AKP,400,0,615.00,0,0.07
ALL,23900,212801,97512.00,854892.10,1.12
ALLA,14800,0,19980.00,0,7.23
ALT-W1,1000,8800,490.00,4224.00,0.58
AMA,0,9700,0,40934.00,2.66
AMANAH,18500,69260,28972.00,108434.60,0.94
AMARIN,0,1400,0,6974.00,4.02
AMATA,783200,1328539,17772620.00,30171879.20,6.62
AMATAV,19600,0,97608.00,0,28.83
ANAN,121400,1610481,450000.00,5974057.22,14.53
AOT,3953460,8203175,256913540.00,532613594.00,21.30
AP,4112900,882900,32394410.00,6934375.00,29.51
APCO,0,120000,0,459000.00,31.05
ASAP,200,17800,468.00,41554.00,1.22
ASIAN,164500,103400,1190300.00,750145.00,7.29
ASK,8900,0,211830.00,0,3.90
ASP,140100,200000,364936.00,521796.00,3.77
AU,1080504,3327700,11449062.00,35899910.00,10.62
AUCT,15300,43800,101100.00,289150.00,3.65
AYUD-W1,0,51100,0,172784.00,2.27
BA,0,11600,0,129810.00,3.75
BAFS,17200,21884,599025.00,761302.00,11.40
BANPU,18115905,4381800,273940835.50,66271890.00,27.66
BAY,200,0,7500.00,0,0.10
BBL,2238552,1826108,447443054.00,364866900.00,37.14
BCH,1044855,3988805,17272177.50,66088862.50,11.37
BCP,397405,459500,11683421.25,13470975.00,16.37
BCPG,151000,74900,2675840.00,1324430.00,5.22
BDMS,12189717,2063377,316534418.75,53512096.25,10.94
BEAUTY,9439300,7771300,38791584.00,32724266.00,2.48
BEC,858200,987900,8232485.00,9466595.00,12.26
BEM,7779821,6406300,89124241.50,73194350.00,23.26
BGC,14300,40000,163840.00,456940.00,7.06
BGRIM,66100,270400,2220850.00,9120500.00,3.35
BH,685610,289100,117462152.50,49532950.00,38.77
BIG,44500,0,45390.00,0,2.07
BJC,782505,3127900,36783533.75,147165475.00,14.12
BJCHI,10000,1000,21000.00,2120.00,2.90
BKD-W2,0,519900,0,67587.00,26.81
BKI,1000,0,324000.00,0,20.82
BLA,447100,60900,12549575.00,1704150.00,38.16
BLAND,767000,6392500,1225599.00,10221927.00,15.21
BOL,1000,0,2400.00,0,0.82
BPP,215775,219200,4249620.00,4290320.00,3.59
BR,113900,194000,340488.00,579982.00,4.54
BROOK,1000,0,460.00,0,0.04
BROOK-W5,0,22500,0,5625.00,0.09
BTS,21588700,14679101,250418920.00,170165051.70,51.67
BTS-W4,17256300,3535100,15950609.00,3223899.89,13.12
B-W4,20000,0,2100.00,0,0.66
BWG,303800,306900,264306.00,267003.00,6.78
CAZ,334500,31700,732914.00,68384.00,1.90
CBG,1229800,1204800,83834950.00,82091200.00,23.23
CCET,30000,25641,54900.00,46881.21,10.89
CEN,300,0,297.00,0,0.17
CENTEL,546500,1784800,19411050.00,63370925.00,16.26
CGH-W3,1500000,0,45000.00,0,9.55
CHAYO,60500,15000,252890.00,62700.00,3.26
CHEWA,0,7500,0,6150.00,0.35
CHG,3840700,7680200,8649694.00,17306924.00,7.76
CHO,60000,0,54500.00,0,1.11
CHOW,100,24000,228.00,54240.00,2.88
CIMBT,0,5500,0,3960.00,4.07
CI-W1,43000,0,6880.00,0,0.89
CK,190447,391200,5189029.25,10661000.00,3.42
CKP,4246500,4961000,26876015.00,31400175.00,8.33
CKP-W1,918600,489900,875544.00,475662.00,0.69
CMAN,118400,67000,287690.00,163120.00,10.46
CMC,34000,9100,44267.00,11822.00,2.76
CNS,0,7,0,11.83,0.01
COL,1500,13900,33600.00,310860.00,5.92
COM7,2099600,359700,42269070.00,7234730.00,7.03
COMAN,900,0,2898.00,0,1.44
CPALL,12753134,5991900,1040064490.50,488417950.00,24.62
CPF,8207500,2694500,228175700.00,74927425.00,21.75
CPI,12600,0,17528.00,0,7.92
CPN,6141621,3077700,460665430.25,230582725.00,32.31
CPT,31900,55600,38599.00,67176.00,2.25
CRANE-W1,99800,37200,118256.00,43557.00,0.65
CSC,0,1000,0,47000.00,50.00
CSS,0,5200,0,7880.00,0.45
CWT,25800,20000,77440.00,60400.00,15.68
D,0,20000,0,138000.00,3.75
DCC,317300,644200,616547.00,1255065.00,9.44
DCC-W1,500000,0,353000.00,0,10.08
DCON,0,115400,0,46160.00,2.47
DDD,651200,463834,15951602.90,11545564.70,6.16
DELTA,235000,577500,14767375.00,36355125.00,32.60
DEMCO,32200,17900,101574.00,56564.00,2.91
DOD,28000,340400,243530.00,2947045.00,4.87
DTAC,1832500,1711500,91940550.00,85754625.00,17.80
EA,4741300,3495800,259731050.00,191174850.00,22.60
EASTW,147600,40000,1785880.00,483310.00,13.40
ECF,485500,331800,1146934.00,784860.00,27.78
ECF-W3,500,0,425.00,0,0.17
ECL,54400,26800,82842.00,41264.00,1.31
ECL-W3,0,2900,0,812.00,0.03
EGCO,1150200,366900,344701400.00,110203500.00,31.68
EKH,288100,26800,1855490.00,172775.00,5.48
EMC,50000,0,13500.00,0,0.53
EPCO,75300,106200,220062.00,313564.00,13.50
EPCO-W3,10000,10000,2500.00,2600.00,0.73
EPG,1220800,209000,6519010.00,1106790.00,5.45
ERW,152200,305600,997530.00,2008070.00,3.01
ESSO,2425300,2211600,23749380.00,21646695.00,6.55
EVER,23000,2700,9660.00,1107.00,0.20
F&D,26800,0,462550.00,0,48.38
FANCY,40000,0,18800.00,0,1.00
FC,1500,0,465.00,0,0.12
FN,0,44400,0,68823.00,4.74
FORTH,0,59900,0,353385.00,12.82
FPT,10417,2100,185487.70,37390.00,6.42
FSMART,40935,20200,287423.50,142225.00,4.07
FSS,3000,50000,5220.00,86780.00,23.53
FTE,0,300,0,672.00,0.05
GBX,300,100,163.00,54.00,0.13
GCAP,7600,2800,17328.00,6440.00,1.59
GFPT,287400,220700,4626520.00,3539810.00,11.14
GGC,76000,213500,819940.00,2280810.00,7.26
GL,222836,31700,1427385.80,203345.00,9.42
