Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,2300,4400,9376.00,17950.00,1.96
2S-W1,100,0,38.00,0,0.10
A,0,400,0,2680.00,0.40
AAV,1841300,1377800,10575665.00,7915225.00,11.97
ABM,10000,0,13100.00,0,0.30
ACAP,72700,30700,763350.00,319820.00,8.07
ADB,90000,0,126000.00,0,0.76
ADVANC,612250,818700,124359050.00,166041800.00,22.28
AEONTS,103500,25000,18648150.00,4490550.00,5.10
AGE,0,13200,0,18953.00,1.60
AH,43600,2160,1565675.00,77580.00,18.22
AIRA,0,10000,0,21000.00,0.48
AIRA-W1,450000,0,49500.00,0,1.74
AIT,800,5200,23600.00,153325.00,0.89
AJ,20300,43400,274500.00,586450.00,6.71
AJA,23000,2000000,11960.00,1040000.00,32.57
AJA-W1,4000,0,1040.00,0,0.07
AKP,7500,600,14475.00,1157.00,3.28
ALT,5200,3400,20700.00,13644.00,1.23
ALT-W1,100000,0,137000.00,0,3.19
AMA,6900,9400,70670.00,96310.00,2.73
AMANAH,52800,26800,83952.00,42612.00,3.70
AMARIN,0,1800,0,10890.00,0.14
AMATA,8953000,6866900,188117080.00,142383030.00,18.65
AMATAV,307500,0,2264030.00,0,15.99
ANAN,1104500,1517700,4178086.00,5748310.00,12.35
AOT,4505100,3404905,315600300.00,238508600.00,25.07
AP,1626000,5326800,13216065.00,43077490.00,25.36
APCS,900,6100,5370.00,36430.00,4.51
APEX,10000,0,2800.00,0,0.26
AQ,4032300,483100,120998.00,19295.00,6.35
AQUA,73700,52300,35400.00,25104.00,0.30
ARIP,100000,5000,60000.00,3000.00,12.08
ASAP,180100,284500,1635175.00,2578135.00,23.81
ASIAN,1149300,3078200,8305320.00,22355535.00,18.13
ASIMAR,200,3300,590.00,9832.00,0.58
ASK,8300,0,181770.00,0,3.26
ASP,142000,111900,533960.00,420744.00,11.59
AS-W1,0,25000,0,14750.00,0.19
ATP30,7600,3700,13120.00,6327.00,0.11
AU,54300,70700,624400.00,812640.00,10.56
AUCT,9000,0,46350.00,0,0.61
AYUD,4000,1500,189250.00,70550.00,3.19
B,5200,0,4472.00,0,0.29
B52,133717,508200,80894.08,297191.00,0.40
B52-W1,24624500,12933200,2739464.00,1625272.00,12.31
B52-W2,30000,730000,900.00,21900.00,2.25
BA,360300,128000,5610260.00,1998500.00,12.69
BAFS,65000,11800,2502925.00,454225.00,8.04
BANPU,25149142,38047100,489166058.80,738776570.00,17.09
BAY,600,6000,24150.00,241200.00,2.68
BBL,4778100,2392337,971847360.00,486022734.00,57.94
BCH,1468900,745630,26111660.00,13315154.00,9.12
BCP,462400,937755,17236400.00,34857235.00,31.74
BCPG,1913400,777300,36537340.00,14867990.00,6.11
BCT,9000,900,497500.00,49850.00,22.60
BDMS,4520350,2949700,105566075.20,68865580.00,29.57
BEAUTY,9208920,6591800,211173256.00,150711980.00,32.04
BEC,788500,1711100,8966880.00,19484180.00,11.10
BEM,5308207,8183778,39468672.15,60891688.30,21.16
BFIT,2600,22400,90350.00,777900.00,7.96
BGRIM,281000,186155,7278650.00,4900832.50,3.04
BH,441800,222400,96915500.00,48692000.00,44.41
BIG,1640200,242100,4962926.00,730378.00,6.00
BJC,1442401,2096150,82795382.75,120260167.25,16.78
BJCHI,0,44191,0,99066.56,2.60
BKD,32800,27100,102568.00,86528.00,6.30
