Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,3100,200,15234.00,976.00,0.36
2S-W1,44900,1300,61133.00,1791.00,0.15
7UP,34000,127100,15280.00,57466.00,0.33
7UP-W2,1000,0,210.00,0,0.43
7UP-W3,65000,60000,6500.00,6000.00,0.09
AAV,79000,8700,499215.00,55505.00,0.83
ABICO,3000,0,27300.00,0,1.67
ACAP,9700,19500,179770.00,360760.00,1.22
ADVANC,1228800,748800,231191700.00,140963950.00,17.48
AEC-W4,0,10000,0,2100.00,0.06
AEONTS,100,500,9925.00,49650.00,10.00
AF,100,0,77.00,0,0.02
AGE,30030,1326400,45945.60,2008392.00,7.11
AH,158900,304700,4195350.00,8019425.00,30.10
AIRA,0,74700,0,183762.00,35.61
AIT,2500,10000,70000.00,281900.00,2.21
AJ,2100,150000,27560.00,1964370.00,35.62
AKP,100,400,226.00,920.00,0.04
AKR,30000,15000,30000.00,15000.00,7.33
ALLA,147300,94000,358252.00,229630.00,8.07
ALT,0,19400,0,120280.00,1.41
AMA,47000,20000,864900.00,364000.00,3.29
AMANAH,45500,0,74326.00,0,1.13
AMARIN,50000,13500,314850.00,92475.00,0.34
AMATA,20000,567500,333240.00,9496020.00,4.68
AMATAV,99900,324800,770660.00,2500900.00,52.86
AMC,16100,2300,64206.00,9162.00,1.11
ANAN,568000,761200,2848015.00,3799802.00,7.23
AOT,1869620,2031100,99369165.00,108079050.00,8.94
AP,6787200,1479600,52181185.00,11368740.00,21.23
APCS,24500,300000,167725.00,2047255.00,38.83
APEX,63900,134000,27612.00,56713.00,0.29
APURE,240100,211700,669482.00,594114.00,9.53
AQUA,736200,472900,503238.00,326301.00,13.77
ARROW,6400,0,99200.00,0,5.79
AS,300,39200,702.00,91718.00,6.04
ASAP,319100,451000,2676960.00,3805735.00,4.30
ASEFA,3000,1000,21900.00,7250.00,0.71
ASIAN,191200,437300,2415280.00,5766590.00,1.76
ASK,2800,0,58520.00,0,1.89
ASP,385700,263200,1413744.00,965506.00,11.48
AS-W1,52200,67200,67440.00,88192.00,0.22
ATP30,0,500,0,835.00,0.04
ATP30-W1,380000,44800,380000.00,44800.00,3.89
AU,5500,300,43950.00,2370.00,0.06
AUCT,12700,200,83770.00,1320.00,0.63
AYUD,500,0,14875.00,0,0.33
B,153600,153600,9216.00,10752.00,5.90
B52-W1,7200,0,1008.00,0,0.10
B52-W2,1100,0,55.00,0,0.00
BA,315900,67502,5925350.00,1262627.00,15.12
BAFS,10300,138400,489675.00,6578700.00,15.58
BANPU,3264200,1926600,55216640.00,32571620.00,10.51
BAT-3K,3000,1000,822000.00,273000.00,7.57
BAY,714,1500,25886.00,54225.00,0.13
BBL,453300,533337,81617350.00,95975343.50,22.20
BCH,1523200,289100,21842520.00,4145140.00,11.66
BCP,1191602,764300,43242272.00,27682400.00,12.36
BCPG,157300,381800,2484340.00,5999930.00,4.44
BCT,8900,2600,324725.00,94450.00,43.89
BDMS,14205700,3708300,278227640.00,72662230.00,37.05
BEAUTY,3859800,3206500,47767580.00,39614380.00,12.64
BEC,398400,260200,7348280.00,4869900.00,5.83
BEM,1397100,3844398,10273090.00,28265252.70,17.09
BFIT,36600,3200,640930.00,56440.00,1.84
BGRIM,763900,807300,13901980.00,14668420.00,4.12
BGT,1100,0,1958.00,0,0.13
BH,1421925,1483900,265296201.00,276780750.00,47.64
BIG,1127800,1701200,4382616.00,6602832.00,7.88
BJC,1453500,421500,65459050.00,18919800.00,21.72
BJCHI,7900,6600,30020.00,24992.00,2.39
BKD,216600,30100,815694.00,111380.00,0.88
BKI,1500,0,521000.00,0,31.25
BLA,100,38800,4150.00,1616450.00,4.25
BLAND,3558400,1672600,6456224.00,3033103.00,12.22
BLAND-W4,0,100000,0,14000.00,0.48
BOL,40000,40000,79800.00,79340.00,1.24
BPP,454600,253086,11982475.00,6669186.00,9.19
BR,16800,3800,120960.00,27360.00,1.40
BROCK-W1,150000,117800,58500.00,45942.00,0.78
BROOK,500000,0,400000.00,0,5.61
BRR,5000,7100,57100.00,80940.00,1.17
BSM,1034800,700000,459660.00,312000.00,4.73
BSM-W2,67400,86000,11458.00,15480.00,0.20
BTS,4679700,2664900,40037105.00,22837955.00,24.48
BTS-W3,200,933,78.00,351.21,0.02
B-W3,3000000,3292000,30000.00,32920.00,12.43
BWG,907000,1094400,1635670.00,1980909.00,10.98
BWG-W4,50000,0,17000.00,0,0.79
CBG,685500,154700,48166800.00,10860700.00,9.69
CCET,250400,338900,772824.00,1045952.00,28.42
CENTEL,1026900,380300,42684825.00,15748425.00,20.36
CEN-W4,56800,0,16472.00,0,0.09
CFRESH,6000,20000,41100.00,136600.00,18.34
CGD,0,24400,0,26237.00,0.76
CGH,0,4000,0,5812.00,1.38
CGH-W2,4750000,104400,1215500.00,29232.00,11.14
CHG,695800,3141800,1864292.00,8389194.00,4.96
CHO,2000,9300,3360.00,15628.00,0.39
CIG-W6,50000,0,3400.00,0,2.65
CIG-W7,7700,100,617.00,8.00,0.10
CIMBT,57000,100000,60420.00,106000.00,8.34
CI-W1,1000,56100,611.00,34221.00,1.37
CK,1522780,1590000,40994867.50,42943125.00,10.41
CKP,0,79800,0,267568.00,0.45
CKP-W1,34400,10000,16512.00,4900.00,0.37
CM,1200,9900,7980.00,64890.00,0.21
CMR,10000,150000,39400.00,597000.00,11.57
CNS,30200,0,77916.00,0,3.81
COL,6300,4700,327225.00,244275.00,11.27
COM7,18400,83200,224980.00,1014580.00,0.50
COMAN,10900,0,77345.00,0,0.94
CPALL,3020800,1207416,185084025.00,73842830.00,32.22
CPF,183200,1599700,4530260.00,39527180.00,21.11
CPN,1048737,585400,72472437.25,40482825.00,24.15
CPR,0,1400,0,8860.00,0.13
CRANE,254600,330492,845788.00,1095349.92,0.85
CRANE-W1,49800,152300,60984.00,180911.00,0.42
CSL,93700,100,576360.00,620.00,3.85
CSP,70800,8200,196474.00,22796.00,2.26
CSS,7900,15400,23700.00,46200.00,1.55
CWT,1200,400,3120.00,1040.00,0.13
DCC,8300,98600,33738.00,400060.00,3.11
DCON,26700,214600,15486.00,126614.00,10.11
DCORP,19000,34100,91718.00,164198.00,1.44
DELTA,27900,99700,2451300.00,8760250.00,16.57
DEMCO,10800,15300,63335.00,90270.00,2.46
DIMET,3800,0,10182.00,0,1.08
DRT,0,16900,0,100555.00,11.24
DTAC,281100,250000,15631025.00,13902825.00,7.74
DTC,17100,8100,200690.00,95200.00,4.75
EA,441100,235307,16343050.00,8708760.75,17.55
EASON,22600,0,85428.00,0,1.32
EASTW,21300,15100,263070.00,186780.00,2.13
ECF,315400,120000,1319328.00,504000.00,1.49
ECL,32800,92100,102330.00,284448.00,0.90
ECL-W2,0,78300,0,139968.00,1.91
EE,30500,19700,35075.00,22525.00,2.85
EFORL,11752300,11342700,1494505.00,1474687.00,11.53
EFORL-W3,0,35500,0,1065.00,0.03
EGCO,27700,104800,6082900.00,23016000.00,36.33
EIC,50000,90000,11000.00,18900.00,0.52
EIC-W2,0,300000,0,21000.00,1.27
EKH,0,21200,0,115515.00,0.37
EMC,2581400,3865400,258140.00,386642.00,3.53
EPCO,26100,0,186275.00,0,6.24
EPCO-W2,321600,289200,217030.00,240876.00,0.66
EPG,105900,416100,1154310.00,4524770.00,15.43
ERW,540800,393300,2863145.00,2109605.00,3.41
ESSO,6635100,6531552,69687140.00,68473921.15,8.58
ETE,10000,0,41600.00,0,0.17
EVER,103900,0,57145.00,0,0.36
EVER-W3,300000,0,21000.00,0,2.70
FANCY,201500,100000,424040.00,210000.00,16.98
FC,30000,33700,11400.00,13143.00,0.68
FC-W2,600000,0,48000.00,0,11.41
FN,100,5600,478.00,26812.00,0.44
FNS,12500,0,59592.00,0,0.97
FORTH,0,3600,0,26640.00,1.47
FPI,21500,300000,105774.00,1488000.00,2.48
FPT,16900,15100,234420.00,208620.00,5.16
FSMART,0,10600,0,208420.00,4.00
FTE,105100,112400,369668.00,389994.00,0.23
FVC,0,53900,0,159872.00,6.38
FVC-W2,0,15052,0,28145.16,0.76
GBX,0,300,0,231.00,0.27
GCAP,38300,600500,162998.00,2573148.00,2.99
GEL,150400,44400,77055.00,23102.00,0.87
GENCO,400,0,428.00,0,0.02
GFPT,167600,343900,3234870.00,6643490.00,10.58
GGC,104000,7000,1383200.00,95000.00,0.54
GIFT,21400,46200,133380.00,285630.00,0.60
GIFT-W1,10400,2000,41808.00,8000.00,0.14
GJS,3418500,3520300,1574441.00,1618811.00,14.62
GL,264500,312411,5525620.00,6513421.00,3.59
GLOBAL,358600,2068600,4769380.00,27457640.00,28.84
GLOW,325100,46800,27073050.00,3894275.00,30.79
GL-W4,21000,18800,114530.00,102160.00,0.69
GOLD,2100,47000,15750.00,352285.00,16.04
GPSC,554200,328400,22665650.00,13375450.00,7.34
GREEN,5100,1600,8058.00,2548.00,0.25
GREEN-W4,350000,356600,264500.00,279612.00,1.15
GSTEL,3133800,3569401,1065492.00,1221220.33,12.89
GUNKUL,200299,188400,785420.94,736892.00,4.18
HANA,942100,592200,39925450.00,25221125.00,7.36
HARN,59900,54500,195274.00,178070.00,3.73
HFT,28600,5600,150150.00,29400.00,3.08
HMPRO,2309500,9249800,22352420.00,89571240.00,21.88
HPT,0,9900,0,10098.00,6.31
HTC,8800,500,158390.00,9000.00,4.76
HTECH,1000,9200,9000.00,83700.00,0.27
HYDRO,4700,0,5932.00,0,1.64
ICHI,33200,28700,266345.00,229700.00,2.01
IFS,19000,4600,62880.00,15180.00,0.65
IHL,158500,80300,1707930.00,862260.00,2.51
IHL-W1,3000,10000,19950.00,65500.00,0.41
ILINK,0,25600,0,352760.00,0.77
INET,277700,30000,1151160.00,124800.00,3.72
INOX,26700,38000,52186.00,74202.00,6.60
INTUCH,164700,411306,9798225.00,24386745.00,14.11
IRCP,400,0,1184.00,0,0.09
IRPC,7207900,4077923,39192265.00,22192865.35,3.84
IT,84400,87000,357016.00,365524.00,1.72
ITD,233800,1442600,911822.00,5624382.00,15.26
ITD-W1,53000,0,20140.00,0,1.58
ITEL,10200,695300,58130.00,3986975.00,3.43
IVL,1378800,238600,51768225.00,8947475.00,13.06
