Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,300,300,822.00,822.00,0.53
2S-W1,1500,4900,75.00,245.00,1.68
7UP,74900,13600,37450.00,6805.00,0.97
AAV,360209,820200,1540788.34,3505998.00,14.21
ABM,0,7900,0,7821.00,0.82
ACAP,1700,18500,6732.00,73260.00,2.66
ACAP-W2,168100,68500,132368.00,54100.00,0.77
ACC-W1,1400,0,28.00,0,46.67
ADB,40000,0,39200.00,0,5.03
ADVANC,1857117,1566100,326337149.00,274826300.00,18.62
AEONTS,35900,24200,6804250.00,4598450.00,20.66
AH,108800,399800,2345270.00,8605030.00,18.80
AIRA,0,100,0,165.00,1.12
AIT,0,8800,0,174840.00,3.09
AJA,200,1800,72.00,666.00,0.03
AKP,299000,0,550160.00,0,47.46
AKR,17000,192000,15300.00,172800.00,5.15
ALT-W1,1000,0,730.00,0,0.62
AMA,0,16500,0,85575.00,9.58
AMANAH,158000,83700,245289.00,130156.00,17.90
AMARIN,0,500,0,2540.00,0.16
AMATA,586500,551800,13760750.00,12969940.00,4.97
AMATAV,100,0,560.00,0,0.03
ANAN,1568500,572500,6270650.00,2284078.00,30.38
AOT,5048800,11706663,328609925.00,761555009.50,30.39
AP,2512100,1625686,16980550.00,10959434.55,17.99
AQ,285400,347900,5708.00,7937.00,11.02
AQUA,0,48100,0,21645.00,0.29
ARROW,69300,0,545220.00,0,22.93
ASAP,0,178500,0,648630.00,7.66
ASIA,0,1300,0,8775.00,10.66
ASIAN,124000,1100,999415.00,8855.00,3.51
ASK,0,1000,0,24000.00,0.23
ASP,1033400,55000,3530314.00,188316.00,21.69
ATP30,0,38600,0,62532.00,16.22
ATP30-W1,46600,0,33020.00,0,36.07
AU,215000,5500,1497130.00,38445.00,20.74
AUCT,0,7300,0,44910.00,1.51
AYUD,200,0,8350.00,0,0.47
AYUD-W1,8500,10000,41996.00,50000.00,0.45
BA,176000,89300,2194310.00,1107850.00,22.37
BAFS,3500,500,114825.00,16525.00,1.31
BANPU,6503280,8838600,113772178.00,154565050.00,25.57
BAT-3K,400,0,92000.00,0,40.00
BAY,2700,41400,108550.00,1656000.00,15.80
BBL,2260600,2363686,471494245.72,493067519.72,52.66
BCH,177200,1433700,3325590.00,26991960.00,15.24
BCP,417724,222400,14246681.25,7579475.00,17.11
BCPG,430500,231100,7739200.00,4152810.00,7.75
BCT,20400,12000,971600.00,572675.00,35.90
BDMS,9525374,1188000,252801895.00,31540325.00,20.57
BEAUTY,6578060,8984900,58480957.00,79756380.00,15.91
BEC,350900,447438,1925165.00,2456400.20,2.95
BEM,16962890,8123832,157128025.55,75090061.40,13.66
BFIT,0,5600,0,122330.00,4.13
BGC,0,14200,0,153360.00,0.46
BGRIM,410200,253100,10783575.00,6666725.00,7.17
BH,267100,109600,51931950.00,21300250.00,18.32
BIG,298600,427100,425092.00,603882.00,5.80
BJC,1574700,2367800,84271125.00,126530575.00,28.30
