Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,300,400,1402.00,1870.00,0.95
2S-W1,1000,0,453.00,0,0.10
7UP,3101700,300100,1615536.00,156423.00,6.78
A,0,12100,0,81070.00,10.63
AAV,401206,790300,2145557.40,4238865.00,10.23
ABM,3000,36300,4920.00,60096.00,0.25
ACAP,7600,0,77530.00,0,0.58
ACAP-W2,2100,0,9744.00,0,2.51
ACC-W1,0,3000,0,240.00,0.05
ADB,301000,2300,403350.00,3106.00,11.94
ADVANC,1620005,1635821,322869242.50,326882335.00,20.15
AEONTS,58000,26300,9249450.00,4204450.00,12.52
AF,0,257000,0,228730.00,23.83
AGE,15000,75300,21750.00,109485.00,4.91
AH,13281671,393623,464367960.00,13436095.50,45.17
AIRA,0,800,0,1680.00,2.34
AIT,0,44600,0,1293400.00,7.56
AJ,309500,7000,4298820.00,97490.00,35.71
AJA,168800,71300,87776.00,37076.00,6.38
AKP,5500,0,10944.00,0,2.00
ALT,1400,12100,5372.00,46616.00,1.20
AMA,3300,9400,54450.00,155560.00,0.93
AMANAH,127600,529800,201857.00,836365.00,6.50
AMARIN,10,4800,50.00,24620.00,0.79
AMATA,3272800,6538828,71855140.00,143592914.80,9.37
AMATAV,47100,33700,350905.00,251080.00,16.81
AMC,30100,47900,84282.00,135078.00,24.81
ANAN,4011000,3289300,18783810.00,15345880.00,12.90
AOT,3949707,6996970,270517052.75,477972452.50,16.42
AP,1252200,1567900,10334485.00,12928575.00,21.82
APCS,34800,68500,236210.00,445170.00,3.62
APURE,0,146200,0,231011.00,30.66
AQ,1300,500300,52.00,15009.00,0.40
AQUA,93000,0,50236.00,0,0.65
ARROW,0,2100,0,25190.00,1.37
ASAP,47800,76100,524130.00,851470.00,5.86
ASIA,0,100,0,7250.00,0.26
ASIAN,620000,538500,4898265.00,4269930.00,14.89
ASIMAR,15000,49200,46800.00,153504.00,2.55
ASK,57417,10500,1238767.20,226820.00,7.37
ASP,353500,538800,1428518.00,2171928.00,9.79
ATP30,27100,28700,46883.00,49866.00,1.84
AU,35200,316900,435880.00,3914230.00,6.81
AYUD,1400,58200,71675.00,2865975.00,1.37
B,110900,0,99810.00,0,4.04
B52,100300,0,52150.00,0,1.07
BA,109100,140600,1616090.00,2044340.00,5.17
BAFS,132111,23600,4852305.25,868600.00,6.39
BANPU,16225130,41693572,346301266.50,894876230.90,14.35
BAY,13900,57800,591575.00,2471200.00,12.31
BBL,0,224670,0,46626579.00,4.96
BCH,2288000,1910200,38054590.00,31679800.00,20.32
BCP,1696700,2147890,67317375.00,85071558.75,47.78
BCPG,1602710,2448700,34711776.00,52883970.00,8.60
BCT,1100,4300,58850.00,231375.00,3.24
BDMS,20443200,16873400,468893790.00,387382230.00,24.76
BEAUTY,6906006,5238300,144466796.00,109435360.00,29.55
BEC,133005,817900,1519235.00,9325330.00,4.18
BEM,7141202,11367060,50957254.50,81166657.75,24.31
BFIT,98400,8200,4124950.00,344150.00,4.76
BGRIM,2607015,1529600,69288286.25,40745125.00,3.16
BGT,0,1400,0,1816.00,0.11
BH,378311,684980,81548332.00,147750360.00,14.77
BIG,144000,292400,406212.00,821436.00,4.55
BJC,3804189,1497600,224224982.25,88331475.00,21.69
BJCHI,100300,33936,219086.00,74233.04,6.59
BKD,4000,77400,12880.00,249308.00,9.30
BKI,0,200,0,73200.00,2.17
BLA,276910,114900,9205232.50,3822775.00,10.97
BLAND,5052400,12519900,8691070.00,21533791.00,21.47
BM,0,5000,0,15100.00,2.15
BOL,15000,0,29550.00,0,17.28
BPP,2055410,4091850,49267119.00,98130500.00,29.46
BR,380200,170300,2967870.00,1329365.00,8.85
BROOK,28100,20500,17472.00,13010.00,0.31
BRR,0,11700,0,106185.00,0.45
BSBM,5500,0,7312.00,0,0.67
BSM,41400,43000,30422.00,31653.00,1.20
BTNC,700,0,15260.00,0,38.89
BTS,2179400,2736800,17853630.00,22363070.00,20.08
BWG,50000,94400,64500.00,121776.00,1.16
BWG-W4,800,0,91.00,0,0.05
CBG,929700,537600,57585075.00,33366225.00,23.93
CCET,758200,227300,1608064.00,480442.00,21.55
CCP,600000,0,268000.00,0,4.13
CEN,0,40000,0,52800.00,7.22
CENTEL,988700,1444034,45788600.00,67793209.75,27.80
CGD,2456500,4560100,4149805.00,7745112.00,5.37
CGH,243700,0,314373.00,0,19.75
CHG,15271800,23407200,29355775.00,44913893.00,10.87
CHO,0,269400,0,459917.00,15.26
CHOW,5000,0,23100.00,0,0.60
CITY,0,8100,0,23652.00,1.22
CK,1315500,1133396,32015750.00,27578419.20,23.98
CKP,315100,1248000,1247708.00,4938448.00,12.51
CM,0,693000,0,3674900.00,37.33
CMO,0,24600,0,50754.00,0.83
CNS,10000,0,29800.00,0,0.97
COL,7200,10900,360775.00,546175.00,3.05
COLOR,0,3300,0,3960.00,0.27
COM7,2222900,1324200,41156210.00,24431060.00,16.79
COMAN,0,5000,0,26750.00,1.40
CPALL,5887100,5119564,507089350.00,441041589.50,25.13
CPF,13667885,11872200,328847271.50,283783840.00,27.93
CPN,1467320,1714830,115873751.00,136536150.50,20.04
CPT,68000,158000,141640.00,332772.00,3.24
CRANE,20000,0,66600.00,0,1.28
CSS,59300,94100,162678.00,259790.00,7.83
CTW,0,3000,0,29250.00,0.71
CWT,404900,292900,1492672.00,1074444.00,2.07
D,6800,26900,61985.00,245065.00,2.56
DCC,304800,269400,1019562.00,898160.00,18.02
DCON,0,50000,0,33000.00,0.16
DCORP,79500,4000,223836.00,11440.00,6.24
DDD,6500,20700,609425.00,1911575.00,1.19
DELTA,389735,170500,25594490.75,11203350.00,41.37
DEMCO,30700,2900,151888.00,14306.00,0.88
DIMET,0,11500,0,15525.00,0.19
DRT,10000,0,56000.00,0,1.24
DTAC,1171000,950300,53647300.00,43541425.00,29.69
DTC,7500,0,70500.00,0,31.51
EA,5410956,7520000,275945517.25,383865325.00,9.02
EASON,9500,0,35720.00,0,1.40
EASTW,206000,481700,2584420.00,6183350.00,2.93
ECF,840500,449100,5580425.00,2985395.00,20.09
ECF-W2,0,10000,0,33200.00,1.62
ECF-W3,112600,0,340042.00,0,2.65
ECL,212300,251700,557736.00,657802.00,5.21
EE,100,200,60.00,120.00,0.01
EGCO,152009,430288,35257788.00,99871883.00,32.60
EIC,25500,25500,1530.00,1535.00,0.77
EKH,10009,0,57051.30,0,0.19
EMC,0,5416700,0,650004.00,12.06
EPCO,6600,23500,28512.00,100580.00,1.21
EPG,1133500,782800,7531415.00,5193925.00,13.42
ERW,5844100,3489000,45693407.50,27197307.50,46.88
ESSO,4207100,4584065,72177060.00,78611765.00,40.21
ESTAR,668400,160600,528036.00,126874.00,5.44
ETE,90000,50000,218200.00,125600.00,5.74
FLOYD,110000,25300,254400.00,58924.00,7.94
FMT,1000,0,29125.00,0,2.55
FN,10000,10400,39000.00,41392.00,0.78
FNS,0,19000,0,86260.00,4.15
FPI,0,112800,0,451596.00,8.68
FPT,246900,70500,4369530.00,1241040.00,27.28
FSMART,105000,132900,1152880.00,1452870.00,2.12
FTE,77900,127900,244054.00,402606.00,8.25
FVC,103100,4200,201342.00,8063.00,3.02
FVC-W2,5000,0,5200.00,0,0.26
GBX,400,0,286.00,0,0.02
GC,5000,0,27000.00,0,2.07
GCAP,54500,223200,261870.00,1077702.00,7.54
GEL,1000700,0,330231.00,0,5.66
GENCO,410042,2,323934.02,1.68,6.59
GFPT,115500,169200,1541280.00,2251690.00,4.25
GGC,461100,140500,6999860.00,2128000.00,16.87
GIFT,4400,12200,23310.00,65270.00,2.46
GJS,2207500,1715300,731017.00,570663.00,5.34
GL,686900,313100,5415905.00,2490880.00,13.27
GLAND,386200,388900,949720.00,975220.00,0.79
GLAND-W4,0,30000,0,48900.00,0.18
GLOBAL,826238,355600,11672241.00,5041730.00,9.53
GLOW,1647500,303715,141362925.00,26092600.00,25.72
GL-W4,0,93200,0,108977.00,2.12
GOLD,305300,334001,3006645.00,3271164.60,2.52
GPI,0,4600,0,14168.00,0.20
GPSC,380800,1384200,27294375.00,99677350.00,12.54
GRAND,3000,7500,3000.00,7425.00,0.31
GSTEL,874000,0,131100.00,0,3.61
GTB,500,0,470.00,0,0.32
GULF,972300,27775,70611225.00,1983537.50,6.24
GUNKUL,870732,420800,3234201.04,1562174.00,9.78
GYT,0,100,0,41400.00,2.63
HANA,340800,517800,11724700.00,17852075.00,10.87
HFT,4200,28800,15322.00,104832.00,3.12
HMPRO,7607600,3989700,106089090.00,55667820.00,21.67
HPT,500,0,595.00,0,0.18
HTC,15000,114400,407275.00,3077525.00,8.07
HUMAN,23800,82600,264740.00,945310.00,1.61
HYDRO,0,20800,0,28450.00,7.32
ICHI,211500,70000,1852550.00,614495.00,14.99
ICN,56300,40400,150774.00,108208.00,1.57
IFS,0,37500,0,123002.00,2.77
IHL,149200,64900,1708230.00,742230.00,18.26
III,26600,77100,220680.00,636025.00,13.32
ILINK,5000,62600,40500.00,508355.00,2.36
INET,13900,13000,56434.00,52780.00,1.28
INGRS,5000,80000,5050.00,80800.00,0.75
INOX,31500,0,39060.00,0,10.82
INTUCH,1428800,1637850,81526100.00,93354200.00,28.89
IRCP,7000,0,11200.00,0,1.18
IRPC,50431500,30950544,380931140.00,233698843.75,15.82
IT,10000,0,38300.00,0,0.98
ITD,1404300,3375920,4518700.00,10830329.60,10.64
ITD-W1,0,10000,0,1300.00,0.14
ITEL,2800,2600,13160.00,12168.00,0.51
IVL,4156300,7469566,217198425.00,390430990.50,26.61
IVL-W2,81800,78700,827760.00,806840.00,2.44
JAS,2718506,3528700,18812111.70,24389785.00,17.44
JCKH,1000,0,1570.00,0,0.01
JKN,25700,25200,413650.00,402890.00,1.56
JMART,3704900,897550,51845520.00,12544155.00,5.15
JMART-W2,2400,1545,8502.00,5737.80,0.01
JMT,10200,255300,321475.00,8075975.00,11.45
JSP,12400,12400,8432.00,8432.00,0.14
JTS,1800,0,2975.00,0,0.34
JWD,509608,61100,4909336.80,591025.00,6.94
KAMART,5700,24700,39930.00,173345.00,1.94
KASET,30000,100,74000.00,248.00,15.29
KBANK,1173000,1401460,267748200.00,319640228.00,25.45
KCAR,0,2200,0,33440.00,1.26
KCE,603200,449905,39533775.00,29616020.00,30.24
KCM,199500,231800,335500.00,389044.00,10.00
KGI,108000,1311400,511920.00,6230430.00,17.50
KIAT,16000,4000,7680.00,1920.00,0.73
KKP,333700,1408450,25173150.00,106358537.50,20.42
KSL,499700,219300,1851022.00,810534.00,23.45
KTB,4155600,12239940,83191120.00,245014784.00,23.25
KTC,156700,262906,37137300.00,63049740.00,8.28
KTIS,2100,0,13075.00,0,1.35
KWG,420000,40000,1044600.00,99800.00,25.23
KYE,100,100,41800.00,41800.00,1.39
LALIN,86000,0,490200.00,0,26.46
LANNA,12800,75900,206080.00,1231140.00,12.09
LEE,25000,0,77500.00,0,1.64
LH,6597300,6650530,71691020.00,71877245.00,24.52
LHFG,413000,480400,686485.00,796297.00,8.87
LHK,5900,23600,27662.00,110336.00,2.49
LIT,600,100,5525.00,910.00,0.03
LIT-W1,17000,0,41460.00,0,0.52
LOXLEY,150000,100000,358000.00,238000.00,6.69
LPH,136500,35300,883535.00,227015.00,8.25
LPN,87300,1445800,890160.00,14843300.00,16.77
LRH,7400,0,294150.00,0,6.25
LST,3700,7400,20695.00,41405.00,1.04
M,559400,240648,42024875.00,18108115.50,17.26
MACO,394600,624100,752148.00,1196911.00,6.70
MAJOR,1033500,576100,26975550.00,15065475.00,23.02
MAKRO,69400,30300,3323825.00,1448975.00,0.71
MALEE,2077300,198900,46074590.00,4423550.00,17.40
MAX,708400,2786000,14168.00,83580.00,28.39
MBAX,3200,0,15240.00,0,1.93
MBK,1069500,294900,22832690.00,6304410.00,11.05
MBKET,200,300,4160.00,6240.00,0.48
MC,95400,67900,1213200.00,857820.00,6.42
MCOT,0,1000,0,10300.00,1.75
MCS,30500,9000,322390.00,94510.00,2.50
