Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,100,300,312.00,940.00,0.13
2S-W1,8500,500,1280.00,75.00,2.68
7UP,151100,112400,67496.00,51814.00,1.33
AAV,1002800,827900,4288016.00,3542932.00,10.75
ABICO,2100,0,15435.00,0,1.46
ACAP,20100,28200,133090.00,184710.00,1.65
ACC,35500,0,15420.00,0,7.46
ADVANC,496000,1696918,99376840.00,340914584.00,25.64
AEONTS,24000,152000,4323600.00,27336900.00,14.76
AGE,0,100000,0,141000.00,24.43
AH,31700,195360,993850.00,6115060.00,26.09
AIRA,0,1900,0,3810.00,0.84
AIT,20500,6400,457600.00,143570.00,2.39
AJ,15000,130400,160500.00,1374630.00,22.12
AJA,400,693900,156.00,270621.00,15.04
AKP,100,100,160.00,162.00,0.09
AKR,39900,3700,40704.00,3774.00,0.65
ALT-W1,22000,0,11660.00,0,0.73
AMA,12100,8800,74040.00,53680.00,0.31
AMANAH,1430600,1618300,2917156.00,3288790.00,12.72
AMATA,2410200,4355800,52281110.00,94331340.00,8.89
AMATAV,60000,0,357000.00,0,9.00
ANAN,2852200,914933,14951485.00,4786781.60,7.48
AOT,3641300,4309021,235829725.00,278831084.75,20.37
AP,3149400,1680200,29936475.00,15984335.00,31.51
APCO,10000,0,43600.00,0,13.50
APURE-W2,73000,1771000,22510.00,538410.00,3.01
AQ,1772100,1693400,52376.00,50802.00,27.91
AQUA,2000,5200,940.00,2444.00,0.05
ARROW,1000,4300,8950.00,38270.00,7.91
ASAP,650243,155420,4109887.50,968735.00,3.43
ASIAN,1000,137300,9050.00,1246795.00,1.45
ASK,0,100000,0,2330000.00,25.65
ASP,766300,292484,2931792.00,1118953.52,32.00
ATP30,0,40000,0,69600.00,1.06
ATP30-W1,227400,0,187462.00,0,16.94
AU,678300,316800,5364520.00,2485210.00,5.22
AUCT,33539,23300,214215.70,147900.00,5.80
AYUD-W1,10000,3700,32400.00,12020.00,0.76
B52,17000,20000,4780.00,5600.00,2.45
B52-W1,40000,0,800.00,0,2.43
BA,110300,1000,1411700.00,12720.00,6.58
BAFS,15900,4000,543175.00,136000.00,7.03
BANPU,5850000,6703000,112888400.00,129370260.00,17.59
BAY,23100,28500,932650.00,1159550.00,11.52
BBL,1783700,1729198,375138300.00,362971979.00,29.91
BCH,1172300,1424112,22553540.00,27393260.40,23.26
BCP,968600,1247382,34074075.00,44023836.00,16.09
BCPG,2468000,1002700,47522770.00,19199220.00,7.05
BCT,3000,200,156000.00,10425.00,5.02
BDMS,3611630,6343788,94419062.50,165732622.50,13.22
BEAUTY,5225500,19605300,58637990.00,219329140.00,13.95
BEC,2670600,932700,19357530.00,6718860.00,6.00
BEM,2948100,4106930,24820070.00,34518231.60,28.87
BFIT,3000,4600,84750.00,130250.00,1.61
BGRIM,2577600,2606400,70495425.00,71737075.00,9.22
BGT,0,1000,0,1000.00,5.88
BH,396000,461213,71372250.00,83171253.00,33.76
BIG,17500,200700,30450.00,348713.00,2.75
BIZ,1000,0,2760.00,0,1.37
BJC,620300,674578,36402525.00,39537448.50,10.83
BJCHI,11400,24138,28512.00,60280.72,6.28
BKD,79200,30000,251840.00,96000.00,5.27
BKD-W2,26067,5000,8390.10,1500.00,0.08
BLA,46200,99200,1466475.00,3132575.00,14.90
BLAND,9339300,15923837,16781815.00,28579626.23,13.20
BM-W1,2000,153500,1000.00,79780.00,0.31
BPP,289600,227800,7156130.00,5661240.00,13.03
BR,78300,35510,411075.00,185916.00,5.37
BROOK,0,97300,0,53515.00,1.27
BRR,500,0,3300.00,0,0.09
BSM,40000,0,31200.00,0,0.53
BTS,5244300,6704086,48516051.00,61970062.25,19.60
BWG,1527400,564500,1620019.00,599833.00,3.28
BWG-W4,23400,21800,1847.00,1526.00,1.07
CBG,214800,442400,11652650.00,24015000.00,7.04
CCET,98900,4100,194062.00,8066.00,6.00
CEN,0,12000,0,16200.00,1.15
CENTEL,238300,476100,9228275.00,18360325.00,14.81
CFRESH,21800,0,98100.00,0,41.13
CGD,1094600,10500,1457700.00,13965.00,26.40
CHARAN,500,0,16250.00,0,35.71
CHAYO,4499220,34431,24884234.55,191715.40,6.51
CHEWA,473600,15900,642907.00,21728.00,1.67
CHEWA-W1,0,20300,0,5887.00,0.30
CHG,3385400,4541800,9034784.00,12122768.00,33.35
CIG,100,0,37.00,0,0.07
CIMBT,85100,0,73185.00,0,1.44
CI-W1,0,500,0,225.00,0.34
CK,1423200,2820233,38424500.00,76099815.25,12.49
CKP,3286400,1071700,14283912.00,4655018.00,7.40
CMAN,888400,729200,2821412.00,2326598.00,15.14
CNT,40019,4300,108850.92,11882.00,0.44
COL,15300,600,456250.00,17850.00,7.84
COLOR,100,0,129.00,0,0.01
COM7,764400,777663,14895140.00,15138749.60,20.22
COTTO,18100,60522,53260.00,182170.00,0.55
CPALL,5366500,9563253,367420859.00,654119705.50,13.65
CPF,3573400,3236572,92455000.00,83856804.00,13.34
CPN,892510,1437198,73791902.50,118704454.00,27.33
CPR,2000,2500,11600.00,14625.00,0.62
CPT,32300,4100,65898.00,8360.00,0.43
CRANE,40000,10000,111800.00,28000.00,14.53
CSC,500,0,23125.00,0,41.67
CSS,160800,3028800,349688.00,6507040.00,17.53
CTW,1100,0,10275.00,0,1.07
CWT,0,26400,0,76338.00,0.40
CWT-W4,2000,140800,1170.00,81542.00,0.23
D,1800,26100,19620.00,283820.00,3.49
DCC,1203700,2229100,3075218.00,5691048.00,8.13
DCC-W1,93500,106400,99825.00,112441.00,0.36
DCON,15000,0,8550.00,0,1.13
DCORP,230000,100,634800.00,280.00,33.32
DDD,3200,1700,160050.00,85300.00,0.53
DELTA,187573,122500,13076878.25,8513850.00,12.58
DEMCO,0,350000,0,1408148.00,8.76
DIMET,12200,0,12800.00,0,1.63
DOD,141600,5000,1925510.00,67500.00,1.72
DRT,0,3500,0,19855.00,1.94
DTAC,6171300,5982600,277327550.00,268565525.00,19.36
DTC,2900,300,34510.00,3570.00,0.67
EA,12151200,7302300,530096725.00,320258250.00,15.67
EASON,0,4522000,0,10672360.00,44.04
EASTW,54900,20200,603900.00,220690.00,6.57
ECF,4068100,3880300,35610965.00,33936435.00,38.85
ECF-W2,10500,1570,57750.00,8631.50,1.66
ECF-W3,40400,26000,137636.00,88880.00,2.08
ECL,1349100,1315800,2637835.00,2569105.00,4.82
EE,150200,150200,102138.00,100644.00,6.17
EFORL,1000,0,80.00,0,0.00
EGCO,293100,445610,70009300.00,106248570.00,13.41
EIC,248000,248000,12400.00,13780.00,31.41
EKH,5900,42800,33630.00,241820.00,4.36
EPCO,90400,46700,338710.00,176526.00,2.41
EPG,6026700,4977500,55844950.00,46315130.00,28.26
ERW,584400,698400,4608630.00,5502945.00,33.08
ESSO,1660106,991804,27576300.20,16475166.20,9.86
ESTAR,0,83500,0,52843.00,9.99
ETE,0,1500000,0,2970708.00,20.48
EVER,0,300000,0,120000.00,3.20
FC-W2,0,800000,0,16000.00,47.01
FNS,0,4000,0,16400.00,2.68
FORTH,300,0,2045.00,0,0.36
FPT,7600,805,128960.00,13512.00,3.71
FSMART,38900,72100,345750.00,639545.00,10.58
FSS,30000,50000,70200.00,117054.00,17.21
FTE,60000,107500,138600.00,251300.00,4.68
GBX,400,0,268.00,0,0.23
GC,20000,0,101000.00,0,6.86
GCAP,7400,2800,29484.00,11052.00,0.53
GEL,382000,382000,133800.00,133800.00,7.06
GFPT,1095300,979700,15710170.00,14104920.00,15.21
GGC,1776100,467600,20999990.00,5507520.00,7.50
GJS,100000,100000,25000.00,25000.00,16.84
GL,410900,155900,2965395.00,1114275.00,10.21
GLAND,2018700,3945900,6212744.00,12074454.00,11.41
GLOBAL,2054415,1963931,40804095.50,39023862.10,16.41
GLOW,654800,420722,59509713.00,38198079.00,47.85
GOLD,788400,657400,8425840.00,7001620.00,5.97
GPSC,312600,300200,20826675.00,20010550.00,11.19
GRAND,16800,0,16969.00,0,0.83
GTB,5100,0,3316.00,0,0.84
GULF,1934964,247202,136913515.75,17439567.00,2.70
GUNKUL,353000,44700,999206.00,127678.00,5.06
HANA,730000,454300,29823700.00,18526250.00,19.74
HFT,7500,0,23850.00,0,2.68
HMPRO,3289615,2557700,48329149.00,37553020.00,24.31
HPT,12000,12000,12563.00,12513.00,4.11
HTC,1200,42100,20050.00,702440.00,38.87
HTECH,13900,13500,99180.00,96470.00,2.33
HUMAN,2300,750000,24110.00,7932440.00,15.12
ICHI,66500,42400,291106.00,185306.00,14.34
ICN,22500,200,51966.00,464.00,2.00
IHL,100,5200,900.00,46800.00,0.29
III,147800,1100,960700.00,7145.00,4.86
INET,5000,0,19600.00,0,1.42
INGRS,174400,15500,118971.00,10745.00,0.39
INTUCH,738200,981230,40617450.00,53983850.00,22.38
IRC,0,300,0,6300.00,0.89
IRPC,13239701,43212402,90891515.85,296718430.45,27.40
ITD,2268000,2154000,6424008.00,6116278.00,14.17
ITEL-W1,12700,119000,5461.00,50790.00,0.50
IVL,3156200,3741700,183781400.00,217844250.00,22.06
JAS,8560100,9240000,48726915.00,52699130.00,11.26
JAS-W3,3442800,672800,7674224.00,1526660.00,7.73
JKN,192400,202700,2077960.00,2189160.00,11.56
JKN-W1,80100,0,155395.00,0,6.64
JMART,84200,128500,792010.00,1212985.00,10.13
JMT,29000,6300,364020.00,77740.00,1.23
JMT-W2,0,123350,0,247511.00,0.56
JTS,10700,700,17233.00,1141.00,1.21
JWD,233200,92100,1804545.00,709210.00,8.22
KAMART,21100,9600,89378.00,40610.00,4.80
KASET,0,100,0,222.00,0.01
KBANK,1176644,1208730,255053382.00,261528280.00,20.33
KCE,689600,1321500,31631300.00,60547425.00,22.16
KCM,13800,0,17525.00,0,0.29
KGI,726300,117700,3215022.00,520248.00,14.63
KKP,1108001,672822,83405675.00,50723225.00,24.15
KOOL,3000,15100,5610.00,27814.00,0.44
KSL,192700,58800,636710.00,195146.00,2.64
KTB,4553703,8356846,90660399.70,166347560.80,7.79
KTC,1135800,2170600,37188825.00,71056300.00,9.85
KWG,0,700,0,1554.00,0.70
KYE,2000,400,827600.00,165400.00,4.23
LALIN,8500,0,52700.00,0,1.99
LANNA,0,24800,0,383120.00,14.90
LEE,100,0,276.00,0,0.01
LH,2524800,4568238,29092780.00,52602607.00,15.01
LHFG,2017500,50000,3207825.00,79511.00,22.38
LIT,2300,800,19490.00,6760.00,0.93
LIT-W1,1000,0,2180.00,0,0.98
LOXLEY,48100,37000,105052.00,81242.00,2.87
LPH,33500,4600,210260.00,29155.00,3.70
LPN,1824300,3001000,19357930.00,31800370.00,10.79
LST,0,43000,0,209140.00,11.59
LTX,10000,10000,1020500.00,1020000.00,38.02
M,19600,45400,1429750.00,3311550.00,8.55
MACO,2733200,10116500,5350266.00,19818835.00,18.63
MACO-W2,1592040,15463500,554163.40,5342478.00,5.42
MAJOR,1319800,326500,32941040.00,8147390.00,37.89
MAKRO,20900,21300,723550.00,734700.00,3.81
MALEE,37500,97200,514690.00,1325320.00,13.24
MAX,100000,1609700,3000.00,47391.00,2.49
MBAX,5000,2300,20000.00,9200.00,10.67
MBK,1223400,298901,31435850.00,7641951.00,16.55
MBKET,5200,23600,67090.00,304440.00,5.38
MC,83000,65200,1074170.00,841670.00,15.76
MCS,72800,410427,531440.00,2992391.70,18.21
MDX,3500,6000,16100.00,27840.00,2.54
MEGA,290100,177000,10597225.00,6436350.00,22.30
META,151100,924500,317110.00,1933686.00,5.52
MFEC,5000,0,16800.00,0,1.43
MGT,100,0,214.00,0,0.03
MIDA,0,200,0,120.00,0.04
MILL,104200,18200,178859.00,31480.00,1.45
MINT,3115600,1475526,122920121.00,58032520.50,19.79
MM,100,0,390.00,0,0.50
MODERN,2000,0,8840.00,0,0.25
MONO,391600,63300,871072.00,140806.00,2.58
MOONG,5700,20900,36725.00,133670.00,0.69
MORE,20100,495200,11658.00,287216.00,3.02
MORE-W1,35600,0,46636.00,0,11.12
MPG,0,90600,0,14496.00,5.82
MTC,5042500,2214400,212733875.00,93213075.00,26.52
MTI,400,0,42800.00,0,5.26
MVP,611600,672600,1907752.00,2096466.00,2.39
NCL,49000,34100,84730.00,58952.00,4.87
NETBAY,3400,37400,110300.00,1205025.00,15.06
NFC,0,300,0,3430.00,0.20
NINE,45100,50400,100124.00,111904.00,5.96
NNCL,100,100000,176.00,177000.00,6.56
NOBLE,3900,0,50490.00,0,2.10
NOK,0,100,0,240.00,0.01
NPPG,19500,0,21450.00,0,2.33
NTV,300,0,17850.00,0,1.17
NUSA,3600,0,1188.00,0,0.04
NVD,0,61700,0,257404.00,5.67
NVD-W1,58000,17900,33980.00,10182.00,0.21
