Symbol,Volume Buy,Volume Sell,Value Buy,Value Sell,Percentage
2S,400,600,1818.00,2728.00,0.30
2S-W1,700,1100,463.00,727.00,0.03
7UP,20700,436500,15111.00,310779.00,0.24
A,0,200,0,1300.00,0.10
AAV,208700,172300,1335680.00,1102715.00,2.80
ABICO,7400,6700,70670.00,64570.00,3.29
ACAP,5100,7200,89560.00,125470.00,0.44
ACAP-W2,0,8000,0,90900.00,0.86
ACC,2000,0,1000.00,0,0.18
ADVANC,776303,973093,151041433.50,189337992.00,21.63
AH,3240200,2022779,114055750.00,70138859.75,32.60
AIT,800,3800,22450.00,106400.00,4.20
AJ,2300,13200,31510.00,181330.00,4.52
AJA,4665500,148400,2844324.00,89040.00,14.14
AKP,15800,0,36340.00,0,0.52
ALLA,156100,55500,375760.00,133390.00,2.96
ALT,62800,13600,358350.00,78515.00,0.60
AMA,31100,19200,525590.00,326490.00,3.71
AMANAH,135100,31000,203951.00,46500.00,1.48
AMARIN,10400,0,54080.00,0,1.70
AMATA,1719900,421900,37025810.00,9095360.00,7.17
AMATAV,55820,11900,460589.00,98105.00,12.25
AMC,12800,0,39500.00,0,1.00
ANAN,1237900,722900,7241865.00,4228800.00,10.76
AOT,2886400,1750300,169070575.00,102182825.00,12.99
AP,4427000,693620,38199740.00,5994005.00,28.52
APCO,9000,0,11020.00,0,0.51
APCS,0,444000,0,2745700.00,33.63
APEX,399000,245200,199500.00,122600.00,4.87
APURE,48000,74000,124800.00,193958.00,26.26
AQ,99065100,85441200,5409941.00,4592497.00,15.26
AQUA,415000,244400,306246.00,179981.00,0.72
ARROW,4500,0,65250.00,0,2.80
ASAP,13900,90700,117170.00,762325.00,0.68
ASEFA,115800,296700,752585.00,1963660.00,6.78
ASIAN,92000,131350,1249110.00,1783195.00,4.40
ASIMAR,291000,201600,931596.00,645696.00,14.45
ASK,11900,8900,275020.00,206480.00,4.91
ASP,379600,927100,1516158.00,3703658.00,14.67
AS-W1,0,25,0,18.75,0.00
ATP30,93700,0,168417.00,0,4.50
AU,32700,105400,360670.00,1146270.00,0.50
AUCT,178000,700,1250890.00,4870.00,0.65
B,200,0,238.00,0,0.00
B52,400,0,304.00,0,0.03
BA,373900,3600,6901650.00,66330.00,17.97
BAFS,23100,21400,1095125.00,1014950.00,24.54
BANPU,3257700,3436300,55624580.00,58717790.00,15.16
BAY,47300,71700,1852750.00,2809075.00,12.17
BBL,0,324823,0,62190128.00,6.28
BCH,3336800,245900,54991870.00,4044270.00,19.65
BCP,2116002,1410000,89077408.00,59377750.00,16.46
BCPG,2629609,2669515,55131688.20,56227152.00,10.24
BCT,100,4000,4725.00,190750.00,2.61
BDMS,9780502,2925713,208070762.60,62281017.70,28.15
BEAUTY,11137600,12361100,199520360.00,221551470.00,25.33
BEC,3079800,1838900,56303940.00,33451580.00,12.77
BEM,10441734,2625530,82899925.30,20839248.20,31.60
BFIT,67900,105200,2961100.00,4562050.00,2.40
BGRIM,5567545,5275900,144952097.00,138596650.00,13.24
BGT,3300,0,5016.00,0,0.40
BH,535800,176500,118522652.64,39036852.64,27.46
BIG,745500,64000,2926656.00,250224.00,2.24
BIZ,0,600000,0,2448000.00,30.78
BJC,908200,557400,48437975.00,29664300.00,13.31
BJCHI,223400,955100,807022.00,3437706.00,10.78
BKD,45900,1229300,143216.00,3835416.00,28.17
BLA,5612422,2832600,209233406.00,105585225.00,35.14
BLAND,9995900,3505900,18262764.00,6389081.00,15.05
BM,0,13000,0,46660.00,1.61
BOL,61300,19800,135778.00,43956.00,2.64
BPP,1800902,2359728,53425308.00,70040180.00,10.36
BR,623800,257000,5149560.00,2126910.00,7.67
BROCK,80000,200,240000.00,588.00,6.98
BROOK,5100,0,3927.00,0,0.06
BRR,1000,200,10300.00,2060.00,0.21
BSM,97700,2809200,78091.00,2246410.00,9.96
BTS,8532811,4714700,72423567.95,39986600.00,24.90
BTS-W3,100500,35500,27129.00,9579.00,0.47
BTW,15000,5000,39000.00,13000.00,5.17
BWG,254000,163400,451036.00,289361.00,3.24
CBG,2683700,178500,247551550.00,17665350.00,23.69
CCET,257800,66504,885144.00,231644.00,4.33
CENTEL,222500,87400,10006575.00,3925550.00,12.48
CFRESH,300,0,2055.00,0,0.21
CGD,0,188500,0,226379.00,0.60
CHG,6510400,605300,16404388.00,1527966.00,20.43
CHO,64400,80000,118496.00,146400.00,5.08
CHOW,8000,0,45600.00,0,2.24
CIG,2400,20000,1320.00,10850.00,0.81
CIMBT,102000,85867,110248.00,93117.69,3.82
CK,1323200,602600,36166800.00,16484075.00,30.98
CKP,516600,3161600,2148724.00,13053460.00,6.50
CKP-W1,0,150000,0,76500.00,14.42
CM,11000,6200,72050.00,40610.00,1.76
CMO,0,20400,0,41728.00,1.08
CNS,31500,0,94810.00,0,2.76
COL,8200,400,563900.00,27500.00,1.28
COM7,1823000,630100,27766080.00,9585250.00,5.89
CPALL,3485900,1493656,242759900.00,104075978.00,26.55
CPF,2427003,5742300,63689429.50,150754700.00,35.56
CPI,0,50056,0,99250.88,0.86
CPN,751800,802800,58675675.00,62537150.00,16.15
CRANE,39300,0,142684.00,0,3.37
CRANE-W1,0,100,0,193.00,0.04
CRD,122300,5000,172458.00,7178.00,0.84
CSL,11600,4700,89320.00,36190.00,2.61
CSP,0,500,0,1300.00,0.30
CSS,106800,71100,322672.00,216144.00,9.55
CWT,5000,700,16900.00,2352.00,0.84
DCC,31900,35300,127600.00,141200.00,2.26
DCORP,5800,145200,22942.00,569184.00,11.83
DELTA,333400,482500,28964000.00,41870150.00,44.49
DEMCO,28100,0,179840.00,0,1.52
DIMET,18200,28400,39832.00,61864.00,0.38
DRT,28500,12200,162510.00,69825.00,2.16
DTAC,781200,1204300,41232500.00,63587150.00,25.83
DTC,39100,0,462080.00,0,1.71
EA,1319400,1228852,53419875.00,49698369.00,30.61
EASON,53800,0,196396.00,0,0.35
EASON-W2,13800,3900,38258.00,10608.00,1.25
EASTW,13100,12700,161130.00,156090.00,2.88
ECF,549000,672400,4103735.00,4963165.00,3.03
ECL,118700,269000,470626.00,1073706.00,2.27
ECL-W2,465800,450000,1005330.00,950000.00,13.59
EE,29200,5700,27793.00,5471.00,0.48
EGCO,77900,102998,17893400.00,23669792.00,25.23
EIC,0,2000000,0,260000.00,2.83
EIC-W4,300000,556200,9000.00,16686.00,6.72
EKH,600,22400,3540.00,133280.00,1.85
EMC,12400,1400,1240.00,126.00,0.81
EPCO,14000,0,95900.00,0,3.64
EPCO-W2,220000,31100,10300.00,1790.00,1.01
EPG,1550800,647400,17639680.00,7356350.00,23.32
ERW,333300,420500,2200160.00,2773480.00,8.27
ESSO,4431495,5769710,68952882.00,89643464.00,15.35
ESTAR,0,21200,0,15476.00,0.33
ETE,1500,0,4380.00,0,0.15
EVER,220800,15000000,112608.00,7732577.00,34.82
FANCY,55000,8100,112200.00,16748.00,12.55
FC,300300,1000000,114117.00,380000.00,18.20
FN,0,71700,0,365670.00,1.59
FPI,1100,122800,5150.00,574588.00,30.26
FPT,708600,502700,11677380.00,8288610.00,10.91
FSMART,50700,1100,988660.00,21560.00,1.61
FSS,100000,0,330000.00,0,8.92
FTE,0,5000,0,17200.00,0.05
FVC,79300,218200,157235.00,437328.00,7.79
FVC-W2,0,10000,0,10200.00,4.89
GC,13800,0,72730.00,0,1.95
GCAP,65800,217600,453945.00,1505560.00,8.24
GEL,75100,75100,35297.00,36048.00,8.28
GENCO,20000,0,21800.00,0,0.90
GFPT,199920,1392300,3636844.00,25264060.00,11.82
GGC,35003,248400,602051.60,4248520.00,1.14
GIFT,24300,15500,130945.00,84350.00,2.07
GJS,1353500,1254100,554985.00,514452.00,10.59
GL,9416933,3889000,91432924.60,37065915.00,5.36
GLAND,33000,24200,67980.00,50336.00,6.91
GLOBAL,1704360,380900,29620008.00,6608720.00,28.84
GLOW,905500,445796,80191525.00,39495846.75,41.22
GL-W4,25000,1765832,35950.00,2561580.76,7.18
GOLD,33900,267400,300265.00,2373145.00,11.32
GPSC,976100,1050400,54463075.00,58558175.00,21.00
GRAMMY,25800,7100,349590.00,96630.00,0.56
GRAND,289500,139800,383659.00,186123.00,0.97
GSTEL,2372400,2034300,691432.00,599665.00,7.60
GTB,6500,0,7230.00,0,0.57
GUNKUL,94434,1127000,374059.32,4464318.00,7.29
HANA,361200,624403,16519225.00,28531338.00,29.76
